edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595184192723165184'],30695423,en,RT @buhle_6: WE DID IT!!! 😭😭❤❤Cheers to the best fanbase ever! Well done guys! We did so good today! 🥺Congratulations once again Big Sheggz…,1595184192723165184,2022-11-22T22:35:23.000Z
['1595184160179912704'],30695423,en,"RT @Ikoyi_landlord: Trending number 1 and 2 on Ghana Twitter!!! It can only be Big Sheggz doingssss !

CONGRATULATIONS SHEGGZ
SEGUN DANIEL…",1595184160179912704,2022-11-22T22:35:15.000Z
['1595184112301752321'],30695423,en,"RT @sheggzonlybaby: And we did it guyss
Odogwu Fanbase🔥🙏🥹❤️
@sheggzolu you’re highly blessed my darling❤️

CONGRATULATIONS SHEGGZ
SEGUN DAN…",1595184112301752321,2022-11-22T22:35:04.000Z
['1595184046815879168'],30695423,en,"RT @sdo_system: SHEGGZFC!!! Odogwus, talk and do fanbase! Say hello to 200k 🥰 Love you guys for this God bless you. Good night. Tomorrow we…",1595184046815879168,2022-11-22T22:34:48.000Z
['1595184021369077760'],30695423,en,"RT @Bustaman00: Always up way!!!
All tags peaked at 200k tweets we move to the next❤️‍🔥
Well done Odogwu fanbase!!

SEGUN DANIEL OLUSEMO
CO…",1595184021369077760,2022-11-22T22:34:42.000Z
['1595183985680056321'],30695423,en,"RT @Tshego_Pretty: #ChipperXSheggz
🎊🎊🎊👏👏
CONGRATULATIONS SHEGGZ 
SEGUN DANIEL OLUSEMO 
This is your prime time and season my fave.
Get the…",1595183985680056321,2022-11-22T22:34:33.000Z
['1595183909263777793'],30695423,en,"RT @jacksonjayjoy: SheggzFC!!!!!
200k tweets each🥺🥺🤯🤯
We started trending in the afternoon 
Omoo you guys are just too much!!
Love you all🥺…",1595183909263777793,2022-11-22T22:34:15.000Z
['1595183882537615360'],30695423,pt,"@Ikoyi_landlord Good nite fam ❤️❤️

SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SHEGGZ
#ChipperXSheggz
. SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SHEGGZ
#ChipperXSheggz https://t.co/S83BcGADGG",1595183882537615360,2022-11-22T22:34:09.000Z
['1595183618082709505'],30695423,en,"RT @Ikoyi_landlord: We did it guys !!! We did it !! Thanks to everyone 🥳🥳🥳 

SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SHEGGZ
#ChipperXSheggz h…",1595183618082709505,2022-11-22T22:33:06.000Z
['1595183568875323394'],30695423,en,"RT @forever_rahmaa: @Laplusbelle237 @KananeloRamonti Omo it would've been 500k tweets each no 🧢

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGG…",1595183568875323394,2022-11-22T22:32:54.000Z
['1595183544745496576'],30695423,en,"RT @jayblessedd: @Itunu_of_God Sorry, we are almost there.
SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz",1595183544745496576,2022-11-22T22:32:48.000Z
['1595183495005220865'],30695423,en,"RT @Laplusbelle237: @forever_rahmaa @KananeloRamonti Our next deal we’ll show them how’s done ✅ 

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEG…",1595183495005220865,2022-11-22T22:32:36.000Z
['1595183474863968257'],30695423,en,"RT @Kaytweets11: @YourDreamDecor1 @Major_Zeff @Salttybarber @KvngTIO That was deep😂😂

CONGRATULATIONS SHEGGZ
SEGUN DANIEL OLUSEMO
#ChipperX…",1595183474863968257,2022-11-22T22:32:32.000Z
['1595183448137801733'],30695423,es,"@sdo_system Ayyyeee 💃💃💃💃

SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SHEGGZ
#ChipperXSheggz

SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SHEGGZ
#ChipperXSheggz",1595183448137801733,2022-11-22T22:32:25.000Z
['1595183348510429184'],30695423,pt,"RT @sdo_system: 1k! 🥳

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ

#ChipperXSheggz",1595183348510429184,2022-11-22T22:32:02.000Z
['1595183315715235840'],30695423,nl,"RT @Oluwabunmiolad4: Big Sheggz 

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz",1595183315715235840,2022-11-22T22:31:54.000Z
['1595183292239663104'],30695423,en,"@Kaytweets11 Love the energy, the spirit of team work is on another level ❤️❤️❤️🙌🙌
SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SHEGGZ
#ChipperXSheggz

SEGUN DANIEL OLUSEMO 
CONGRATULATIONS SHEGGZ
#ChipperXSheggz",1595183292239663104,2022-11-22T22:31:48.000Z
['1595183011846230017'],30695423,en,"RT @Kaytweets11: SHEGGZ FC APPRECIATION POST

Thank you for all that you do for Sheggz, thank you for fighting his battles as though they a…",1595183011846230017,2022-11-22T22:30:41.000Z
['1595182972625620992'],30695423,en,"RT @TjKela: @jayblessedd Thanks jare 

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz",1595182972625620992,2022-11-22T22:30:32.000Z
['1595182940740145154'],30695423,en,"RT @Laplusbelle237: @forever_rahmaa @KananeloRamonti Imagine we started in the morning 😂❤️

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ

#C…",1595182940740145154,2022-11-22T22:30:24.000Z
