lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595143173453811712'],1478754489611939841,2022-11-22T19:52:23.000Z,"RT @FIFAWorldCup: Instantly iconic 🇸🇦

#FIFAWorldCup | #Qatar2022 https://t.co/8LXbwt4VNO",1595143173453811712
en,['1595134404174938112'],1478754489611939841,2022-11-22T19:17:32.000Z,RT @OptaJean: 8:23 - Craig Goodwin🇦🇺 (8:23) has scored the quickest goal against France at the World Cup since Bryan Robson🏴󠁧󠁢󠁥󠁮󠁧󠁿 in 1982…,1595134404174938112
en,['1594103450081832960'],1478754489611939841,2022-11-19T23:00:54.000Z,"RT @Izhar2u: Tirah Valley, district Khyber after snowfall. https://t.co/RNrXPExb3r",1594103450081832960
en,['1594103058601951232'],1478754489611939841,2022-11-19T22:59:20.000Z,RT @NB_Journalist: @a_siab speech Balochistan university Quetta part 1 https://t.co/ZfX7FXxHVR,1594103058601951232
en,['1594098527390650368'],1478754489611939841,2022-11-19T22:41:20.000Z,RT @MiftahIsmail: I gave a talk at Habib University a few days ago. This one clip has touched a nerve with a lot of people. Let know what y…,1594098527390650368
et,['1586678915807977473'],1478754489611939841,2022-10-30T11:18:27.000Z,RT @teepusahab: crime patrol mai kaam kar 😂😂 https://t.co/iuZ89U5Go7,1586678915807977473
ur,['1585176392899399680'],1478754489611939841,2022-10-26T07:47:57.000Z,"RT @PirdhanB: یہ مکافات عمل ہے تھوڑا تو صبر کر 
نکلے گا سانپ تیری بھی آستین سے  https://t.co/gLkKegRDEQ",1585176392899399680
en,['1585174171440402433'],1478754489611939841,2022-10-26T07:39:08.000Z,"RT @94Aiman: Waiting for Maulana Tariq to condemn domestic abuse, his concerns are only limited to women's clothing, of course",1585174171440402433
en,['1584556779002007554'],1478754489611939841,2022-10-24T14:45:50.000Z,"RT @SyedMuzammilOFL: Was this person ever consistent in his views/arguments? Like, for heavens sake. This is the peak of utilitarianism/Mac…",1584556779002007554
qme,['1584556149109444609'],1478754489611939841,2022-10-24T14:43:20.000Z,RT @SyedMuzammilOFL: #arshadshareef https://t.co/ahDqr53qa7,1584556149109444609
ur,['1582144148974764032'],1478754489611939841,2022-10-17T22:58:54.000Z,"RT @keenmind_: ٹوئٹر واسیوں بتائیے گا کیسی ویڈیو بنائی
خیر 
خان صاحب نے فرمایا
👇😂😂😂 https://t.co/gZPPR6Q6qJ",1582144148974764032
en,['1582142307008098304'],1478754489611939841,2022-10-17T22:51:35.000Z,RT @SadiaTheSadia: One of the most prominent hate preacher who spreads hate and spews venom against  Ahmadiyya Community is Captain Safdar.…,1582142307008098304
hi,['1582139062466777088'],1478754489611939841,2022-10-17T22:38:41.000Z,@AhmdAliGul 🥲ab teacher aise bhi na ho ke akele jaye aur phir logo ko batayein,1582139062466777088
en,['1581744795998859265'],1478754489611939841,2022-10-16T20:32:01.000Z,"RT @AimalWali: I thank everyone who voted for me, took part in my campaign and prayed for me. Our mission doesn’t ends here, we need to kic…",1581744795998859265
ur,['1579943061245026304'],1478754489611939841,2022-10-11T21:12:34.000Z,RT @MudaserNangyal: ذرا اپنے قوم کی بھی فکر کرو یہ نوکری ایک یا دو سال رہیگی،قوم ہمیشہ رہتا ہے قومی اسمبلی میں تقریر  کے دوران محسن داوڑ کی…,1579943061245026304
ur,['1579942247097073664'],1478754489611939841,2022-10-11T21:09:20.000Z,"RT @HamidMirPAK: سوات کی آواز 
غنڈہ گردی نامنظور 
جبری گمشدگی نامنظور 
بھتہ خوری نامنظور 
منظور پشتین ،سینیٹر مشتاق احمد خان، ایمل ولی خان…",1579942247097073664
ur,['1576887422901956610'],1478754489611939841,2022-10-03T10:50:33.000Z,RT @MalangNastik: بہت جلد GC یونیورسٹی GC مدرسہ بن جاے گا۔,1576887422901956610
en,['1576886945107832834'],1478754489611939841,2022-10-03T10:48:39.000Z,RT @inamk6: Me and my wife 😂😂 https://t.co/LNO0EdFJUu,1576886945107832834
en,['1576886038542548992'],1478754489611939841,2022-10-03T10:45:03.000Z,RT @HabibKhanT: Both India and Pakistan are IT experts but India is expert in information technology and Pakistan is expert of internationa…,1576886038542548992
ur,['1576885697667297280'],1478754489611939841,2022-10-03T10:43:42.000Z,"RT @oolabmys: قاسم علی شاہ نے اپنی بیگم کو فون کیا اور کہا؛ 
""کسی نے میری گاڑی کا اسٹئیرنگ، بریکیں، ایکسیلیٹر، گئیر سب کچھ چوری کر لیا ہے.…",1576885697667297280
en,['1576310634966573056'],1478754489611939841,2022-10-01T20:38:36.000Z,RT @AimalWali: Hello Students. InshaAllah I’ll be visiting Edwards College on 4th October 11am and My topic of discussion will be “Constitu…,1576310634966573056
en,['1576128073304399878'],1478754489611939841,2022-10-01T08:33:10.000Z,RT @Favorite_Dp: What is physics...? https://t.co/3zW1eSD0kh,1576128073304399878
en,['1575590362151690240'],1478754489611939841,2022-09-29T20:56:30.000Z,RT @Hi_Shayaan: If someone sees the way i dress at home they'd probably think this guy is zakaat eligible,1575590362151690240
zxx,['1573902235603460099'],1478754489611939841,2022-09-25T05:08:29.000Z,RT @azad1_khayal: https://t.co/Y0I7NH7T4F,1573902235603460099
en,['1573899310823088128'],1478754489611939841,2022-09-25T04:56:51.000Z,RT @Beentherella: A brilliant take down by Dr Mehrub Awan @TMItalks The fact that this anchor is so butt hurt when her own biology is calle…,1573899310823088128
en,['1573102743132282882'],1478754489611939841,2022-09-23T00:11:35.000Z,RT @TansuYegen: This video can make you 😊😊😊 (Sound on) https://t.co/GFHyG2VgOy,1573102743132282882
en,['1573102486336208896'],1478754489611939841,2022-09-23T00:10:34.000Z,RT @iihtishamm: My beautiful Peshawar ❤️❤️https://t.co/63BSoSDGNj,1573102486336208896
en,['1573100089379557376'],1478754489611939841,2022-09-23T00:01:02.000Z,RT @HabibKhanT: Women against the Mullahs in Tehran and in Kabul. #Mahsa_Amini https://t.co/1QhHOxmWaD,1573100089379557376
ur,['1573068891672174596'],1478754489611939841,2022-09-22T21:57:04.000Z,"RT @J_R9999: ٹرانس جینڈر ایکٹ ہے کیا ؟ 
اس سے ذیادہ آسان الفاظ میں نہیں سمجھایا جا سکتا۔
 یہ قانون ٹرانس جینڈر طبقے کے حقوق کو تحفظ دینے کی…",1573068891672174596
en,['1573066825201602571'],1478754489611939841,2022-09-22T21:48:51.000Z,RT @Favorite_Dp: Father. ❤️ https://t.co/O4gVNpmQVg,1573066825201602571
en,['1572825817025216513'],1478754489611939841,2022-09-22T05:51:11.000Z,Get bored🥲 https://t.co/2lH5X8lIdQ,1572825817025216513
en,['1572768461071212545'],1478754489611939841,2022-09-22T02:03:16.000Z,"RT @GLNoronha: This is incredible - Iranians are fighting back like I’ve never seen before.
https://t.co/06zKSUBaeJ",1572768461071212545
en,['1572767667479629825'],1478754489611939841,2022-09-22T02:00:07.000Z,RT @GEsfandiari: Unprecedented scenes in Iran: woman sits on top of utility box and cuts her hair in main square in Kerman to protest death…,1572767667479629825
en,['1572765573490282497'],1478754489611939841,2022-09-22T01:51:47.000Z,"RT @SamriBackup: Iranian girls remove their hijabs and hold them in hands.
#MahsaAmini 
#مهسا_امینی https://t.co/wPBn1CalEq",1572765573490282497
en,['1572764843031293952'],1478754489611939841,2022-09-22T01:48:53.000Z,RT @SadiaTheSadia: Forcing someone to follow a religion only pushes them further away from it.,1572764843031293952
en,['1572721195472285696'],1478754489611939841,2022-09-21T22:55:27.000Z,RT @ksadjadpour: The essence of the Islamic Republic of Iran in 15 seconds. “Although the 1979 revolution in Iran is often called an Islami…,1572721195472285696
en,['1572720502761725958'],1478754489611939841,2022-09-21T22:52:42.000Z,"RT @SadiaTheSadia: Love, compassion and Humanity! https://t.co/DTsxqPsYkM",1572720502761725958
en,['1572565822660554753'],1478754489611939841,2022-09-21T12:38:03.000Z,"RT @imasbaloch: A drunk Pakistani army captain is assaulting a poor Baloch woman in Dera Bugti, Balochistan.

This is so called the army of…",1572565822660554753
ur,['1572414728831664129'],1478754489611939841,2022-09-21T02:37:40.000Z,"RT @MalangNastik: اسلام کے دونوں ورژنز , یعنی سنی ورژن اور شیعہ ورژن دونوں عورتوں کے حوالے سے ایک ہی انداز و رویہ رکھتے ہیں۔
عزت کے نام پر…",1572414728831664129
ur,['1571615533224841218'],1478754489611939841,2022-09-18T21:41:56.000Z,RT @IqAwais: رائیونڈ سے تعلق رکھنے والے مولوی سلیم نے تین سالہ بچی کو زیادتی کا نشانہ بنا ڈالا،  بچی گھر آئی تو شلوار کو خون لگا ہوا تھا ما…,1571615533224841218
ur,['1571614944688218114'],1478754489611939841,2022-09-18T21:39:36.000Z,"RT @azad1_khayal: مسلم ممالک میں عورتوں کے حلات ایک سے ہیں..
کہیں پر ان کو سنسار کیا جاتا ہے
کہیں پر ان کے ساتھ ریپ کیا جاتا ہے
کہیں چہرہ ن…",1571614944688218114
ur,['1571011102837993478'],1478754489611939841,2022-09-17T05:40:09.000Z,"RT @voaurdu: آرٹ کے ذریعے جرائم کا خاتمہ؟

 نیو یارک کے ایک محلے میں جہاں جرائم کا تناسب بہت زیادہ تھا ایک شخص نے آرٹ کے ذریعے اپنے محلے کی…",1571011102837993478
