text,author_id,lang,created_at,id,edit_history_tweet_ids
RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…,908947985970610176,en,2022-11-22T21:56:16.000Z,1595174348754599936,['1595174348754599936']
"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",908947985970610176,en,2022-11-22T20:30:22.000Z,1595152733136461825,['1595152733136461825']
"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",908947985970610176,en,2022-11-22T19:14:01.000Z,1595133517117243392,['1595133517117243392']
"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",908947985970610176,tr,2022-11-22T16:54:58.000Z,1595098524517109763,['1595098524517109763']
"RT @UtilityNet_: 🧐🧐🧐#UtilityNet Will start a new and unmissable #technological #revolution 

#utility #utilitynet #BigData #Analytics #Data…",908947985970610176,en,2022-11-22T15:06:44.000Z,1595071287000449029,['1595071287000449029']
"RT @DaoNfinity: Bears are lovely, so would be the bear market.🐻🐻🐻

@iteunkkiant @Octofan_NFT @Degenxulka @JpegFKVCVP @jaypeNTEOD @Luckypunk…",908947985970610176,en,2022-11-22T14:00:44.000Z,1595054678618017797,['1595054678618017797']
RT @kaiyun830: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏  Don‘t cry because it is over， smile because it happened。 https://t.co/VR1bOJdP9E,908947985970610176,en,2022-11-22T13:08:03.000Z,1595041417650352128,['1595041417650352128']
"RT @malena_rector: I really want to see a midnight movie
❤️：p991p992
#杭州
#杭州学生
#杭州上门 https://t.co/IRgoQGdrAv",908947985970610176,en,2022-11-22T12:15:55.000Z,1595028300165955586,['1595028300165955586']
RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐   Just because someone doesn‘t love you the way you want them to， doesn’t mean they don…,908947985970610176,en,2022-11-22T11:30:08.000Z,1595016779276886021,['1595016779276886021']
RT @daPang70456438: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划  When falling in love， some lose their head， o…,908947985970610176,en,2022-11-22T10:41:54.000Z,1595004641116180480,['1595004641116180480']
