text,author_id,lang,created_at,id,edit_history_tweet_ids
"RT @Stonekettle: That's funny, I was plenty American enough for you on Veterans Day. https://t.co/SFZBVbTYbU",416170093,en,2022-11-22T23:21:36.000Z,1595195822500904960,['1595195822500904960']
"RT @MaxwellFrostFL: The new Speaker of the Florida House, @Paul_Renner, choose to attack drag queens and the LGBTQ+ community in his first…",416170093,en,2022-11-22T23:20:35.000Z,1595195569420619776,['1595195569420619776']
"RT @ChristopherHahn: Richard Fierro = Hero 

Ashli Babbitt = Terrorist 

Kyle Rittenhouse = Murderer 

Kari Lake = Loser",416170093,en,2022-11-22T23:20:26.000Z,1595195529025159182,['1595195529025159182']
"RT @DeathMetalV: I'm a man.

I'm attracted to women.

I'm not bothered if you're a man attracted to men. 

I'm not bothered if you're a wom…",416170093,en,2022-11-22T23:19:50.000Z,1595195380765007876,['1595195380765007876']
"RT @itsJeffTiedrich: holy fucking shit, it's Tuesday and right now in four separate courtrooms across the country, Trump lawyers are pleadi…",416170093,en,2022-11-22T23:18:50.000Z,1595195126229377026,['1595195126229377026']
"RT @kennedytcooper: Drag Shows are not inherently sexual but Child Beauty Pageants 100% are, hope this helps!",416170093,en,2022-11-22T23:18:25.000Z,1595195022634373121,['1595195022634373121']
RT @MeidasTouch: @Jim_Jordan So I assume with you are OK with people retweeting this video far and wide  https://t.co/FJKsFGT3oz,416170093,en,2022-11-22T23:17:57.000Z,1595194905244098566,['1595194905244098566']
"RT @mmpadellan: Not gonna lie, this feels like another episode of ""Too Little, Too Late: trump Edition."" It's frustrating, because we know…",416170093,en,2022-11-22T23:17:47.000Z,1595194862122549251,['1595194862122549251']
"RT @SPBMcKenna: 🛑 @elonmusk is doing to Twitter what #Trump did to the @GOP

His management of Twitter has revealed that he's JUST another…",416170093,en,2022-11-22T23:17:37.000Z,1595194821098065922,['1595194821098065922']
RT @WhiteHouse: UPDATE: The Administration is extending the pause on federal student loan repayments to allow for the Supreme Court to rule…,416170093,en,2022-11-22T23:16:17.000Z,1595194486556184577,['1595194486556184577']
"RT @AuschwitzMuseum: 22 November 1925 | A Polish Jew, Izaak Zarębski, was born in Zambrów.

In #Auschwitz from 15 January 1943.
No. 87685
H…",416170093,pl,2022-11-22T23:15:24.000Z,1595194264824303616,['1595194264824303616']
RT @johnpavlovitz: The Right is grooming mass shooters.,416170093,en,2022-11-22T23:15:18.000Z,1595194240342294528,['1595194240342294528']
RT @Peevarino42: https://t.co/TwCKByClrt,416170093,zxx,2022-11-22T23:14:44.000Z,1595194095684689921,['1595194095684689921']
RT @AmoneyResists: Early voting for the #GARunoff starts this Saturday. Please make a plan to vote and send @ReverendWarnock back to the se…,416170093,en,2022-11-22T23:14:34.000Z,1595194055813644289,['1595194055813644289']
"RT @ReverendWarnock: Let’s win one more time, Rome, GA! https://t.co/WxvoyD0Lip",416170093,en,2022-11-22T23:14:29.000Z,1595194034842406912,['1595194034842406912']
RT @joncoopertweets: Please share!! 💙 https://t.co/TCJBH4Jl1r,416170093,en,2022-11-22T23:14:26.000Z,1595194019700969472,['1595194019700969472']
"RT @JoJoFromJerz: Today has been a very bad day for donald trump.
More of these please. 🙏🏻",416170093,en,2022-11-22T23:14:19.000Z,1595193991607222274,['1595193991607222274']
"RT @duty2warn: Why are normal users being detained at Twitmo while the Russian bots are free to wreak havoc? 
Sounds like free speech…in Ru…",416170093,en,2022-11-22T23:14:06.000Z,1595193935328169984,['1595193935328169984']
RT @WJHirschi: @MattGertz @LindaLeePeacock Fox News has become a parody of itself at this point. (But it’s still dangerous.),416170093,en,2022-11-22T23:12:38.000Z,1595193568033112064,['1595193568033112064']
"@CyrusMMcQueen Usually an angel but my grandson will be making decorations out of egg boxes and glitter this year, so who knows what will be up there! It won't be happening before 14th Dec though, quite soon enough!",416170093,en,2022-11-22T22:42:30.000Z,1595185986476150785,['1595185986476150785']
RT @KatiePhang: FINALLY.  Are we done yet?!,416170093,en,2022-11-22T20:53:35.000Z,1595158573646229504,['1595158573646229504']
