author_id,lang,id,created_at,edit_history_tweet_ids,text,geo
892033657,en,1595193211483463680,2022-11-22T23:11:13.000Z,['1595193211483463680'],RT @AdamDandy: We have a Production Manager job available at Dandy’s Landscape Supplies - https://t.co/kyn0cZdWek 💚  https://t.co/pivKLcvB45,
892033657,en,1595134530503217152,2022-11-22T19:18:02.000Z,['1595134530503217152'],@LostCylons Hope number plates don't change the way we drive.... Bit worried about my road behaviour now 😂,
892033657,en,1595133230541570048,2022-11-22T19:12:52.000Z,['1595133230541570048'],@CyclingInASkirt Happy birthday!,
892033657,qme,1595130111077937152,2022-11-22T19:00:29.000Z,['1595130111077937152'],@gazzabiker https://t.co/kuyROyD026,
892033657,en,1595112102834098176,2022-11-22T17:48:55.000Z,['1595112102834098176'],"RT @hub_shropshire: What's not to like....

#ActiveTravel",
892033657,en,1595111046809014273,2022-11-22T17:44:43.000Z,['1595111046809014273'],"At the #chester market today &amp; decided to try the bike wheel guide on the steps as others felt it is too close to the wall/handrail
I agree, with the pedal vertical on the rail side &amp; with bike at 45* angle, pedal strike can still occur on the handrail verticals @Chester_Cycling https://t.co/8lDJAdDaxY",
892033657,en,1595075204102983680,2022-11-22T15:22:18.000Z,['1595075204102983680'],"@edwardlamb There are several areas better suited for parking vehicles like that, less than a minute's walk away! 2 off road parking areas and on street parking by the shops.",
892033657,en,1595073479199571970,2022-11-22T15:15:27.000Z,['1595073479199571970'],"@edwardlamb I know that location (get my hair cut there), will be reversing out blind on a bend in the road! 🙈",
892033657,en,1595042947116183552,2022-11-22T13:14:07.000Z,['1595042947116183552'],A little pootle into #chester me thinks 🚲,{'place_id': '0cbfb5dccb8131b8'}
892033657,en,1594983786043035649,2022-11-22T09:19:02.000Z,['1594983786043035649'],"RT @Go_CheshireWest: If you're visiting Chester's new market this week, why not give the Park &amp; Ride a try? 👉 https://t.co/ae5Qw2eRh4 https…",
892033657,en,1594849149081587712,2022-11-22T00:24:02.000Z,['1594849149081587712'],@the_joe_smoe Hermitage rd (autocorrect having fun!),
892033657,en,1594848769845170177,2022-11-22T00:22:32.000Z,['1594848769845170177'],"@the_joe_smoe Coming from the Everton arms pub towards the village, as you pass green lane on the right, there is an old black/white house on the right corner of the junction where the road veers left then right. This house used to be a sweet shop.",
892033657,en,1594848253018775552,2022-11-22T00:20:29.000Z,['1594848253018775552'],"@the_joe_smoe The village was known in two parts, this all being 'great saughall' with the area up towards green lane and the egerton pub known as 'little saughall'",
892033657,en,1594847100973776897,2022-11-22T00:15:54.000Z,['1594847100973776897'],"@the_joe_smoe The message written under the swinging gate pub sign read “this gate hangs well, it hinders none, refresh and pay, then travel on.”",
892033657,en,1594844577093009410,2022-11-22T00:05:52.000Z,['1594844577093009410'],"@the_joe_smoe Heritage road, looking down towards the seahill/ church road junction. The small chapel is set back on the left, as the road kinks to the right. Now a private house but there is still a graveyard to the rear of it that can be visited. https://t.co/JnAvcCsmeh",
892033657,en,1594842973489213440,2022-11-21T23:59:30.000Z,['1594842973489213440'],"@the_joe_smoe And ""whaleys"" shop next to the swinging gate pub. It had a telephone that the villagers could use to make phone calls https://t.co/CyALYIxC4b",
892033657,en,1594842259094228994,2022-11-21T23:56:39.000Z,['1594842259094228994'],"@the_joe_smoe A couple of 'Smithy Garage' when it was actually the local smithy. Pictures of the original smithy before the replacement was built on the same spot and in the guise we know it today. Also notice Chapel (now house) next door, still with window in gable end https://t.co/b8RjyA6zl1",
892033657,en,1594841036496732161,2022-11-21T23:51:48.000Z,['1594841036496732161'],"@the_joe_smoe A few more of Saughall. Another of the swinging gate pub and one of the Vernon institute opposite, but before the tower was added https://t.co/xk2NNQhbRe",
892033657,en,1594796458532032512,2022-11-21T20:54:40.000Z,['1594796458532032512'],"@Meltdownchester Awe she is beautiful 😍
Tonight I wrote a post about walking a greyhound on days like today.... https://t.co/tiPumoszRZ",
892033657,en,1594784182944862214,2022-11-21T20:05:53.000Z,['1594784182944862214'],"@Meltdownchester I have to be in the mood for it, but it's quite nice atop cheese on a nice cracker with a good glass of red to hand 😊",
892033657,en,1594763437804032008,2022-11-21T18:43:27.000Z,['1594763437804032008'],@ipedalcargo @FlintshireCC @NWPolice @PavementParking @Go_CheshireWest It's unbelievable isn't it.,
892033657,en,1594762247800242223,2022-11-21T18:38:43.000Z,['1594762247800242223'],"@WorkingToCycle @ipedalcargo @FlintshireCC @NWPolice @PavementParking @Go_CheshireWest I seem to remember the theory that removing the railings would make drivers take more care. But how will they know that cars are still going too fast, mounting the pavement &amp; then driving off if they no longer have the ""telltale"" railings installed ? 🤔",
892033657,en,1594758981041405961,2022-11-21T18:25:44.000Z,['1594758981041405961'],@Meltdownchester Bit of smoked salmon wouldn't go amiss &amp; a bit more cheese?,
892033657,en,1594758323642974213,2022-11-21T18:23:08.000Z,['1594758323642974213'],"@ipedalcargo @FlintshireCC @NWPolice @PavementParking Lucky you! Over in #Chester on our busy Parkgate Rd roundabout, speedy vehicles kept crashing into the railings that protect cyclists &amp; pedestrians......  so @Go_CheshireWest removed them. Probably to save money on constant replacements! 🤔😮🤔🙄 https://t.co/26m9QfgISz",
892033657,en,1594754832669229078,2022-11-21T18:09:15.000Z,['1594754832669229078'],@monogramlaundr1 @ShitChester @newchestermkt Interested in hearing the response to this 👍,
892033657,en,1594696814162321413,2022-11-21T14:18:43.000Z,['1594696814162321413'],"Rainy days are for staying in &amp; doing what you like, such as catching up with hobbies!
5 minute spruce up of a large apothecary bottle using the printer &amp; some LED lights. Needs a proper vintage bulb inside and braided power cord I think 🤔
#upcycling #whatthefunkupcycling https://t.co/4gp1cuOn8T",
892033657,en,1594692341180567554,2022-11-21T14:00:56.000Z,['1594692341180567554'],"@sylviamdunn37 @PatKeegan21 @ShitChester Wasn't a criticism of any single person, was merely saying that our own shopping choices do go some way towards determining whether small businesses succeed or fail.
Agreed on deliveries, it was great to see independents also delivering to their community during lockdown too 👃",
892033657,en,1594670861017305088,2022-11-21T12:35:35.000Z,['1594670861017305088'],"@CH_Northgate @cargobikeben @ShitChester @jackiemartin32 @morganowenprice @CH_Northgate thanks for responding. When will we be able to purchase the cards in readiness to use the facility please? and I presume these are purchased from the attendants' office near the entrance?
Many thanks.",
892033657,en,1594667429124251650,2022-11-21T12:21:57.000Z,['1594667429124251650'],"RT @Chester_Cycling: A podcast ""Getting going on cycling"" with @uochester Sustainability team and CCC

You'll need to be on spotify to run…",
892033657,en,1594665706473267200,2022-11-21T12:15:06.000Z,['1594665706473267200'],"@PatKeegan21 @sylviamdunn37 @ShitChester In reality, Tesco didn't change that, we the buying public changed that by abandoning the local family owned independents' stalls &amp; favouring the pull of cheaper convenience foods made available due to the bulk buying power of larger supermarket chains.
Harsh I know, but true🤐👍",
892033657,en,1594661176612458497,2022-11-21T11:57:06.000Z,['1594661176612458497'],RT @RunningChester: Thank you Richard! https://t.co/rlJvcInPWl,
892033657,en,1594466920547471360,2022-11-20T23:05:12.000Z,['1594466920547471360'],@MarkCarline @ShitChester Be great to see a few of these around Chester suburbs......  might slow a good few of the 40 plus mph plebs down 👍,
892033657,en,1594462390644396032,2022-11-20T22:47:12.000Z,['1594462390644396032'],"@MarksDoingGreat I would struggle to pick a favourite out of cars I've owned,  never mind carte blanche to choose anything 😁",
892033657,en,1594457268342464512,2022-11-20T22:26:51.000Z,['1594457268342464512'],@BenJacksonTP How do the door seals keep water out if they can't keep thicker paint in?,
892033657,en,1594435783267848192,2022-11-20T21:01:28.000Z,['1594435783267848192'],@SuzanneRaine2 Hopefully your Adders will multiply......,
892033657,en,1594423119107743745,2022-11-20T20:11:09.000Z,['1594423119107743745'],"@monogramlaundr1 @ipedalcargo @SkintChester @ShitChester @wearechester Yes, can do",
892033657,en,1594422040018182144,2022-11-20T20:06:51.000Z,['1594422040018182144'],@Walker30Paul @ShitChester @AngelaRayner Councillor Dixon was showing her around the new market,
892033657,en,1594416180483211264,2022-11-20T19:43:34.000Z,['1594416180483211264'],RT @LithgowTodd: Very intrigued by this in Liverpool council’s consultation document for the next phase of active travel improvements. I’m…,
892033657,en,1594414995126616064,2022-11-20T19:38:52.000Z,['1594414995126616064'],@Rach_A_Rama What a waste when they can be made into vodka &amp; then be added to your brew 😁,
892033657,en,1594407405277831174,2022-11-20T19:08:42.000Z,['1594407405277831174'],"@WorkingToCycle @cargobikeben @ShitChester @jackiemartin32 @morganowenprice @CH_Northgate I hope it is a success &amp; if it proves to be, I hope that @CH_Northgate will consider installing a horizontal handrail style 'padlock holding rail' for regular users who wish to leave locks on site. Will keep the actual racks clear and save them being littered with chains etc.",
892033657,en,1594404584230903809,2022-11-20T18:57:30.000Z,['1594404584230903809'],"@ShitChester I'm not in Chester every day, but it does seem busy whenever I am there. What I have noticed is that the pedestrianised area of Eastgate st from the cross to the clock seems tired. Perhaps it was due to my walk through the vibe of Northgate st first that gave that feeling 🤔",
892033657,en,1594401820465848321,2022-11-20T18:46:31.000Z,['1594401820465848321'],@sylviamdunn37 @Bobcrack2012 @ShitChester @Welovepandas @angeblack200 Last thing we need.....,
892033657,en,1594401216636850178,2022-11-20T18:44:07.000Z,['1594401216636850178'],"@WorkingToCycle @cargobikeben @ShitChester @jackiemartin32 @morganowenprice @CH_Northgate That's fine by me.
@CH_Northgate can you advise when we can purchase these cards please?",
892033657,en,1594369189434851328,2022-11-20T16:36:51.000Z,['1594369189434851328'],"@ThatBeerPlaceHQ @indieretailgirl I tune in for the top tips of the day 🤗
I've decided to escape the rat race, move to Euston Station toilets to live debt free and smell nice 😂
Obviously going to do the John Cleese stride all the way there 😊👍",
892033657,en,1594347932526211074,2022-11-20T15:12:23.000Z,['1594347932526211074'],@indieretailgirl God wouldn't want us to drive to a gym so that we can pedal a bike that doesn't move!,
892033657,en,1594347266373976069,2022-11-20T15:09:44.000Z,['1594347266373976069'],"@CwacGreen @JohnWumz @ShitChester IMHO Paul &amp; Rob came across best. No need to comment about PM wealth or name calling, we all know the top end of the 2 other parties don't care about us 'peasants'
Maybe maximise air time &amp; talk priorities, not items lower down the bucket list?
Chester needs whip free focus!",
892033657,en,1594341494999097349,2022-11-20T14:46:48.000Z,['1594341494999097349'],"@robherdch3 @SnapperCharlie @ShitChester @ThatBeerPlaceHQ @JohnWumz @CwacGreen How can we cycle that? How can families with children cross the road to access the park? The emissions into the air?
Broadband is laughable too as Openreach won't replace a rotten pole, but that is the least of our problems!",
892033657,en,1594340930265423878,2022-11-20T14:44:33.000Z,['1594340930265423878'],"@robherdch3 @SnapperCharlie @ShitChester @ThatBeerPlaceHQ @JohnWumz @CwacGreen Why are you not promoting this for the whole of chester as part of your campaign? From today's BBC broadcast I would not vote for you based on a broadband argument but on your manifesto I possibly could!
 No one to our house, not even a leaflet=votes lost.
E.g. Look at our 40 rd https://t.co/WUEPZiaMWU",
892033657,en,1594337185633013760,2022-11-20T14:29:41.000Z,['1594337185633013760'],"@SnapperCharlie @robherdch3 @ShitChester @ThatBeerPlaceHQ @JohnWumz @CwacGreen Agree. I've moaned about this before. We have a new cycle hub in the City centre &amp; not a single joined up safe cycling route between it &amp; the city's housing areas. Even worse, what did exist has been suspended!",
892033657,en,1594329124986032128,2022-11-20T13:57:39.000Z,['1594329124986032128'],"@AidanBaker7 @robherdch3 @ThatBeerPlaceHQ @JohnWumz @ShitChester @CwacGreen Agreed. Plenty of train 'pausing/waiting' areas aee used near the main stn. Some could be utilised. Also reintroduction of P&amp;R facilities with plentiful (&amp; highly visible signage, also posted on the major A rds leading towards the city ) would be help too.",
892033657,en,1594320128388304898,2022-11-20T13:21:54.000Z,['1594320128388304898'],@Annabuttercup Unreal 😮,
892033657,en,1594319158610739200,2022-11-20T13:18:03.000Z,['1594319158610739200'],@JohnWumz @TourGuideLiverp @robherdch3 @ThatBeerPlaceHQ @ShitChester @CwacGreen Why have we not formed our own 'Chester residents independent party' ? 😂,
892033657,en,1594318187004366850,2022-11-20T13:14:11.000Z,['1594318187004366850'],"@TourGuideLiverp @JohnWumz @robherdch3 @ThatBeerPlaceHQ @ShitChester @CwacGreen Were they ever completely removed &amp; then reinstated many years later after significant changes in building development etc?
Don't get me wrong, I would be screaming to have existing services retained, but reintroduction after more than 90yrs is a totally different ball game.",
892033657,en,1594317018395824128,2022-11-20T13:09:32.000Z,['1594317018395824128'],@JohnWumz @TourGuideLiverp @robherdch3 @ThatBeerPlaceHQ @ShitChester @CwacGreen Braver when riding my tall bike (2 bikes stacked) but at least it's easier to see what the traffic is doing ahead 😂 https://t.co/YfCMbrgx62,
892033657,en,1594316361844625408,2022-11-20T13:06:56.000Z,['1594316361844625408'],"@JohnWumz @Rach_A_Rama @ShitChester @CwacGreen Whatever happened to the ""hop a stop"" deal where it was a nominal payment to jump on the bus to get off 2 stops later? I always used to walk to the bus stop further up the rd from my house when going to the pub as it saved loads on the fare 😁",
892033657,en,1594315559990185985,2022-11-20T13:03:45.000Z,['1594315559990185985'],@Rach_A_Rama @ShitChester @JohnWumz @CwacGreen Exactly. It is criminal that this is the case. I also believe the bus services / tender processes need a good shake up too 👍,
892033657,en,1594314968261955585,2022-11-20T13:01:24.000Z,['1594314968261955585'],@JohnWumz @TourGuideLiverp @robherdch3 @ThatBeerPlaceHQ @ShitChester @CwacGreen Err....  I ride one of those 😂😂,
892033657,en,1594314742507929600,2022-11-20T13:00:30.000Z,['1594314742507929600'],"@TourGuideLiverp @JohnWumz @robherdch3 @ThatBeerPlaceHQ @ShitChester @CwacGreen Lol, any colour photographs of those in operation today? (Save for the straight line route at blackpool)",
892033657,en,1594308497617063938,2022-11-20T12:35:41.000Z,['1594308497617063938'],"@robherdch3 @ThatBeerPlaceHQ @JohnWumz @ShitChester @CwacGreen They are best left in the past as a romantic reminiscence, unless the modern equivalent can be installed as part of a regeneration scheme that includes rd infrastructure.",
892033657,en,1594307716344074242,2022-11-20T12:32:35.000Z,['1594307716344074242'],"@JohnWumz @ThatBeerPlaceHQ @ShitChester @CwacGreen Exactly my point. Retrofit is only really good for this sort of installation in our city. But why would you go to that expense!
Cheaper to extend the Grosvenor park train 😁",
892033657,en,1594306043693367296,2022-11-20T12:25:56.000Z,['1594306043693367296'],"@ShitChester I was in the centre on both Wednesday &amp; Thursday. Xmas market not open yet, but still really busy.",
892033657,en,1594305588409913349,2022-11-20T12:24:07.000Z,['1594305588409913349'],"@Welovepandas @angeblack200 @ShitChester I got the feeling that a certain candidate had been trying really hard to revise facts about the city, like preparing for an exam. If you truly know the city, then your words should flow easily about the subject",
892033657,en,1594304154838736904,2022-11-20T12:18:25.000Z,['1594304154838736904'],"@ThatBeerPlaceHQ @JohnWumz @ShitChester @CwacGreen Totally agree. I also believe they are a great idea when installed as part of regeneration of areas, or during new build.
I don't believe they are the right infrastructure as a retrofit into a rd for longer distances than one straight rd journey",
892033657,en,1594302784899547138,2022-11-20T12:12:59.000Z,['1594302784899547138'],"@jde7582 @JohnWumz @ShitChester @CwacGreen Don't get me started on the pain local businesses go through to recycle cardboard etc... 🙈
Mind, I have an opinion, nay an idea for tackling that too 😂",
892033657,en,1594301555875913731,2022-11-20T12:08:06.000Z,['1594301555875913731'],"@jde7582 @JohnWumz @ShitChester @CwacGreen I could go on.....   and on.... and on...
But I will save you all from the earache 😂😂😂😂",
892033657,en,1594301335612137472,2022-11-20T12:07:13.000Z,['1594301335612137472'],"@jde7582 @JohnWumz @ShitChester @CwacGreen Agreed.
A 2 tier parking rate system: i.e. cheap, safe, regular P&amp;R facilities. If you want to park in the city, my god you pay for it unless disabled badge etc.
Electric bus services between attractions AND hospital.
Bicycle hire between station &amp; city with designated safe route",
