text,created_at,lang,id,edit_history_tweet_ids,author_id
@camillelingerie @apn1179,2022-11-22T21:58:17.000Z,qam,1595174856370388992,['1595174856370388992'],21930807
"RT @camillelingerie: GIVEAWAY -🤍
For your chance to win this Velour Lounge wear set please follow the details-
Like &amp; Share To Spread The L…",2022-11-22T21:58:06.000Z,en,1595174809419321344,['1595174809419321344'],21930807
Family Experiences with The Kent Downs Area of Outstanding Natural Beauty (AONB) - The Frenchie Mummy - https://t.co/9J3sqmnVzQ via @FrenchieMummy #pbloggers #mummybloggers,2022-11-22T20:28:01.000Z,en,1595152140120387585,['1595152140120387585'],21930807
Xmas Giveaways - Win £100 to Spend With Sundaise - The Frenchie Mummy - https://t.co/q2Cs25Tj06 via @FrenchieMummy #pbloggers #mummybloggers,2022-11-22T20:27:41.000Z,en,1595152054942838784,['1595152054942838784'],21930807
Xmas Giveaways - Win a Fabula Wheels On The Bus Tent Worth £65 - The Frenchie Mummy - https://t.co/uKlZEJqJbn via @FrenchieMummy #pbloggers #mummybloggers,2022-11-22T20:27:21.000Z,en,1595151974361882624,['1595151974361882624'],21930807
"RT @boohooMAN: Who's excited for #boohooMANwishlist 💸?
We've got you. 🤝

#WIN a £100 VOUCHER ✅

TO ENTER:

📲 Like &amp; RT This Tweet
🤝 Follow…",2022-11-22T20:16:51.000Z,en,1595149329442177024,['1595149329442177024'],21930807
RT @Dona2Hugh: @Eyeswideopen69 @gouldie7 Oh no it isn't,2022-11-22T19:53:18.000Z,en,1595143404085989376,['1595143404085989376'],21930807
RT @wELshtecnic: @SandraDunn1955 @gouldie7 @PublicPriestley Email sent I will let you know if I get a response!,2022-11-22T19:53:06.000Z,en,1595143354177634304,['1595143354177634304'],21930807
"RT @JohnAnneMarie2: @gouldie7 @its_johnmartin Well said!  How can any pro-EU/anti-Brexit person vote for an anti-EU/pro-Brexit party!

#Bre…",2022-11-22T19:52:57.000Z,en,1595143314239807490,['1595143314239807490'],21930807
RT @lilysherwood8: @JohnHuwEvans2 @PippaCrerar @gouldie7 @RishiSunak Sunak has NEVER taken accountability!Loads of examples over Covid. He…,2022-11-22T19:52:37.000Z,en,1595143230353338369,['1595143230353338369'],21930807
@K2020Cat @TetchyBitch @BWallArthur @KayBurley Players are doing what they can...,2022-11-22T19:52:23.000Z,en,1595143172782706690,['1595143172782706690'],21930807
"@K2020Cat @TetchyBitch @BWallArthur @KayBurley This was brought in at the last minute again.
As was the ban on alcohol in the stadiums except for corporate boxes of course.
Sponsor Budweiser not happy...",2022-11-22T19:51:52.000Z,en,1595143044973858817,['1595143044973858817'],21930807
"@ronhoward99 @nealerichmond @OireachtasNews @EU_Commission @Europarl_EN @FineGael @EPPGroup The EU IS the member countries ffs...
It's not some sort of external organisation...",2022-11-22T19:49:39.000Z,en,1595142486183522305,['1595142486183522305'],21930807
RT @RonnieM9999: @esmaugireland @Irishgeezah @nealerichmond @OireachtasNews @EU_Commission @Europarl_EN @FineGael @EPPGroup On the second a…,2022-11-22T19:47:32.000Z,en,1595141952357695488,['1595141952357695488'],21930807
RT @RonnieM9999: @esmaugireland @Irishgeezah @nealerichmond @OireachtasNews @EU_Commission @Europarl_EN @FineGael @EPPGroup The Irish refer…,2022-11-22T19:47:28.000Z,en,1595141935316230145,['1595141935316230145'],21930807
RT @RonnieM9999: @esmaugireland @Irishgeezah @nealerichmond @OireachtasNews @EU_Commission @Europarl_EN @FineGael @EPPGroup That's never ha…,2022-11-22T19:47:14.000Z,en,1595141877837500417,['1595141877837500417'],21930807
RT @osheaf01: @mrpatrickabbott @nealerichmond @jjsalmo @OireachtasNews @EU_Commission @Europarl_EN @FineGael @EPPGroup Absolutely disastrou…,2022-11-22T19:44:59.000Z,en,1595141309811273731,['1595141309811273731'],21930807
RT @Johnnyrelevant: @FinbarrPhelan @nealerichmond @OireachtasNews @EU_Commission @Europarl_EN @FineGael @EPPGroup It was known as the Europ…,2022-11-22T19:44:04.000Z,en,1595141079590137856,['1595141079590137856'],21930807
RT @nealerichmond: Leinster House lit up magnificently as we prepare to celebrate 50 years since Ireland joined what is now the EU #EU50 🇪🇺…,2022-11-22T19:43:41.000Z,en,1595140984639090688,['1595140984639090688'],21930807
"RT @Brexit_Mistake: The Irish are about to celebrate 50 years of EU/EEC membership
- it will, no doubt, be great fun and a joyous occasion…",2022-11-22T19:43:26.000Z,en,1595140920630206464,['1595140920630206464'],21930807
"RT @BestForBritain: ❌No identifiable metric used.
❌Show your workings.
❌See me after class.
https://t.co/tFlEA2VRqD",2022-11-22T19:42:51.000Z,en,1595140772336373761,['1595140772336373761'],21930807
RT @Mister_Kitt: Problem with british society explained. Tory Govt spent £120m on Festival of Brexit that only attracted 2.8 million people…,2022-11-22T19:42:31.000Z,en,1595140688730943488,['1595140688730943488'],21930807
"RT @Diana38261174: @David__Osland Tory priorities are ALWAYS questionable. Well, no, actially there is nothing to question, their activitie…",2022-11-22T19:41:52.000Z,en,1595140526600486912,['1595140526600486912'],21930807
RT @JaneCo94: @David__Osland The young ballet dancer (she doesn't know it yet but her next job will be in IT) ad. that was quickly pulled b…,2022-11-22T19:41:37.000Z,en,1595140464411553794,['1595140464411553794'],21930807
"RT @Timewalkproject: @David__Osland Sometimes? Tory govt for years has governed by back of envelope, no planning, no working out best deal…",2022-11-22T19:41:22.000Z,en,1595140399148208128,['1595140399148208128'],21930807
"RT @David__Osland: The government has slashed funding for classical music, opera and visual arts and wasted £120m on a 'Festival of Brexit'…",2022-11-22T19:41:16.000Z,en,1595140376079536130,['1595140376079536130'],21930807
"RT @alexhallhall: I don’t even know where to start 😒Public vote with their feet on the Festival of Brexit

https://t.co/KBnJXIf6az",2022-11-22T19:41:05.000Z,en,1595140329401114624,['1595140329401114624'],21930807
"RT @Eyeswideopen69: Phil Batty, executive director of ´The Festival of Brexit’:

“… we wanted to be really inclusive for the whole of the U…",2022-11-22T19:40:52.000Z,en,1595140276171214848,['1595140276171214848'],21930807
"RT @David__Osland: The Festival of Brexit 'fell well short of aspirations'. Which, when you think about it, is entirely appropriate.",2022-11-22T19:40:17.000Z,en,1595140127210508288,['1595140127210508288'],21930807
RT @BrexitBuster: Now there’s a f**king surprise! Yet another Tory Brexshit disaster.  https://t.co/iMzN4KJrlM,2022-11-22T19:40:12.000Z,en,1595140106486427648,['1595140106486427648'],21930807
"RT @secularmac: @TessWhite4NE You spent £120,000,000 on the Festival of Brexit, now being investigated as an ""irresponsible use (read: wast…",2022-11-22T19:39:57.000Z,en,1595140044184244224,['1595140044184244224'],21930807
"RT @brexit_sham: Tory MP Julian Knight, chair of the culture select committee, brands the Festival of Brexit a “colossal waste of money” as…",2022-11-22T19:39:50.000Z,en,1595140014190759936,['1595140014190759936'],21930807
@hmvtweets #hmvLovesTech,2022-11-22T19:38:52.000Z,qme,1595139771445088256,['1595139771445088256'],21930807
"RT @hmvtweets: More tech prize draws!

Win a set of earphones &amp; headphones from Skullcandy!

To enter:
Like this post
RT w #hmvLovesTech
Fo…",2022-11-22T19:38:44.000Z,en,1595139736079077378,['1595139736079077378'],21930807
@K2020Cat @TetchyBitch @BWallArthur @KayBurley Fans are being refused entry if they have anything with a rainbow on it....,2022-11-22T19:22:08.000Z,en,1595135561601536000,['1595135561601536000'],21930807
