created_at,text,author_id,lang,edit_history_tweet_ids,id
2022-11-22T20:12:17.000Z,wow this is amazing @young_hemingway @ColesKyte @Little_finger89 @illlija @DanielWave24 @Bluechipminer @NftScribeIO @R0BH3IN @LukesBeard @DogeDealerNFT https://t.co/2vX0lsV3KQ,1585526357567901696,en,['1595148181234647040'],1595148181234647040
2022-11-22T20:03:11.000Z,damn i love QQL lol @dyankov @UnbankableVin @_Houssiine @SlamAcademy @TediumCrypto @gigioarangop @Mattou69_ @whitelistclub1 @chipself @ShormiWrites @pulsquares https://t.co/2vX0ltc6MQ,1585526357567901696,en,['1595145890531987456'],1595145890531987456
2022-11-22T19:53:55.000Z,damn this is amazing @azu_alu @StorcSwap @NFTZex @nuanfengsiqi1 @mrchris_la @Metamoji_ @DavidGee430 @IJesusSuperStar @touil92i @shavin_w @ChinaBizWatch https://t.co/2vX0lsV3KQ,1585526357567901696,en,['1595143560839712773'],1595143560839712773
2022-11-22T19:44:57.000Z,damn i love QQL lol @aku_wealth @johnjduffield @gino @woodsunease @Magu_eth @Joseph95986701 @Hascena1 @cmpofficeonline @petr_id @st995818 @RomaLaptevUA https://t.co/2vX0lsV3KQ,1585526357567901696,en,['1595141301284270080'],1595141301284270080
2022-11-22T19:35:45.000Z,sick!  @owntwist @GalleryMangetsu @Caine0x @natty_yg @NftRareables @btschiller @ourcopykingdom @elibryan @bankrollape @julian46 @JoshWaterfall @Hymmm_10 https://t.co/2vX0lsV3KQ,1585526357567901696,en,['1595138987999793152'],1595138987999793152
2022-11-22T19:26:32.000Z,best team ever 🔥 @godsavetheporn @ebbartnft @Massl0gic @WengIvy @fundaciotapies @PapeVerse @barnabybones @tradingbuddycom @EFoxAJ @ImSpaceCake @aiartgenius @calebjschroeter @arashmraki https://t.co/2vX0lsV3KQ,1585526357567901696,en,['1595136668360929280'],1595136668360929280
2022-11-22T19:17:21.000Z,Best project to ever be in the space @Mighty_33 @IterateArt @Jonatha70982239 @bekircagricelik @0132eth @wuyongfeng0 @BNeelon @bigsquishy19 @SergueiV @hrygrfn @fuckboy56339022 https://t.co/2vX0ltc6MQ,1585526357567901696,en,['1595134356141486080'],1595134356141486080
2022-11-22T19:07:56.000Z,Best project to ever be in the space @Chipamix @vanillaselected @T_Vendy @somtamcrypto @jbjambonbeurre @angstyintellect @anime234 @_travischase @pantsthefancy @joxski @HoldermanWV @cluias @BrunoDaHustler https://t.co/2vX0lsV3KQ,1585526357567901696,en,['1595131988687851520'],1595131988687851520
2022-11-22T18:27:38.000Z,yoo i love QQL @Heavenstone20 @iamsamitpatel @carlom74 @forshe_nft @packiao_ @chrismaddern @arabicadev @token_minds @NOTFOUNDT_ @janitor122 @studiohvs @chronoyo https://t.co/TVkbsRBnpa,1585526357567901696,en,['1595121844998541313'],1595121844998541313
2022-11-22T18:18:12.000Z,respect for tyler hobbs! @coolranchx @the_meta_assets @David_Mrz_NFT @Valakras @sstorm06s @AnnaRobsky @maedeakhtarifar @Mighty6Degrees @SurvivalCyborg @like_mike_888 https://t.co/TVkbsRBnpa,1585526357567901696,en,['1595119472800837633'],1595119472800837633
2022-11-22T18:08:46.000Z,damn i love QQL lol @culellc2 @0xpycasso @rylcollector @rockdino4 @nickwolfinvests @jakeludington @VoiceHQ_fan @enuflark @pinkrabbit_io @lovidlovid @njrusselluk @AmerISayed https://t.co/TVkbsRBnpa,1585526357567901696,en,['1595117096836694017'],1595117096836694017
2022-11-22T17:59:25.000Z,wow this is amazing @0xVeroxis @dj_goodlistener @furbabi1 @SKool2211 @EveleensEric @jonathannguess4 @chowmein__papi @eddiepapabruce @JBarbeau_Art @jesselomo @PBKicks @VozTerra1 @Cat_Russell_ https://t.co/TVkbsRBnpa,1585526357567901696,en,['1595114745312706560'],1595114745312706560
2022-10-27T07:08:43.000Z,https://t.co/BHWlcVt3Ts,1585526357567901696,zxx,['1585528907201413120'],1585528907201413120
2022-10-27T07:08:33.000Z,https://t.co/K7goANVoxc,1585526357567901696,zxx,['1585528863920357376'],1585528863920357376
2022-10-27T07:08:17.000Z,Makkhan Entertainment's Logo Launching...😀 https://t.co/p0VDDp1iga,1585526357567901696,en,['1585528795897171968'],1585528795897171968
