text,author_id,lang,created_at,id,edit_history_tweet_ids
https://t.co/3PSYfIFe3L,1531161175,zxx,2022-11-22T19:38:09.000Z,1595139592792915968,['1595139592792915968']
RT @rmayemsinger: Maybe we just require a man to locate a clitoris in order to buy a gun.,1531161175,en,2022-11-22T19:23:27.000Z,1595135893505216512,['1595135893505216512']
@JoJoFromJerz 💋🌈,1531161175,und,2022-11-22T19:23:15.000Z,1595135841751310336,['1595135841751310336']
"RT @JoJoFromJerz: Turns out, drag queens are dangerous after all…

To hateful mass shooters.

👠",1531161175,en,2022-11-22T19:21:05.000Z,1595135296316010496,['1595135296316010496']
"RT @PalmerReport: This account has not intentionally unfollowed ANYONE. If that’s happening, it’s just Twitter glitching. If you have frien…",1531161175,en,2022-11-22T19:20:35.000Z,1595135170042265607,['1595135170042265607']
"RT @PeterHotez: Seriously, $100-130 per dose of Pfizer/BioNTech? Our @TexasChildrens TexasChildrens recombinant protein Covid vaccine techn…",1531161175,en,2022-11-22T19:19:12.000Z,1595134823148163073,['1595134823148163073']
"RT @DrEricDing: Oh hell—@CDCgov is at it again, avoiding that almost-blacklisted word “mask”… ➡️PEDIATRIC HOSPITAL BEDS &amp; ICUs are full acr…",1531161175,en,2022-11-22T19:18:53.000Z,1595134741816410114,['1595134741816410114']
"RT @SpeakerPelosi: Join @LondonBreed, local elected officials, faith leaders and me in San Francisco for an interfaith service in honor of…",1531161175,en,2022-11-22T19:18:11.000Z,1595134566485741568,['1595134566485741568']
"RT @dwnews: More than 30 Western governments have banded together to help Europe's poorest nation, Moldova, deal with an acute energy crisi…",1531161175,en,2022-11-22T19:17:25.000Z,1595134375464964096,['1595134375464964096']
The US right is stoking anti-LGBT hate. This shooting was no surprise | Moira Donegan https://t.co/lSdu0oKIVl,1531161175,en,2022-11-22T16:00:09.000Z,1595084728700661761,['1595084728700661761']
Russians accused of burning bodies at Kherson landfill https://t.co/0uzX4W13QW,1531161175,en,2022-11-22T15:54:41.000Z,1595083353606483970,['1595083353606483970']
Angler lands one of world’s largest goldfish in French lake https://t.co/5eKtaTiJ42,1531161175,en,2022-11-22T15:52:45.000Z,1595082868463898626,['1595082868463898626']
"RT @DrEricDing: Reuse ♻️ plastic. 
https://t.co/2Ok4UKof67",1531161175,en,2022-11-22T10:38:12.000Z,1595003706977787909,['1595003706977787909']
RT @LynnRucker8: @RexChapman Will the GOP have hearings?,1531161175,en,2022-11-22T10:36:22.000Z,1595003248582205440,['1595003248582205440']
RT @RexChapman: Drunk — and with firearms. Not cited or arrested. Wow…,1531161175,en,2022-11-22T10:36:18.000Z,1595003231477850112,['1595003231477850112']
"Just wait &amp; be patient.

More about just how crooked the state of North Dakota can be on the topic of disappearing files in state, city &amp; county agencies  ?

Will be coming out soon.",1531161175,en,2022-11-22T08:24:05.000Z,1594969955401072640,['1594969955401072640']
"RT @Laurie_Garrett: The real issue is power.
How is it possible for 1 person to have the power to destroy 2 corporations -- #Tesla &amp; #Twitt…",1531161175,en,2022-11-22T08:21:09.000Z,1594969220831277057,['1594969220831277057']
https://t.co/oz4KYwogF9,1531161175,zxx,2022-11-22T08:14:59.000Z,1594967667542478848,['1594967667542478848']
"@AlexWhittler @FOX5Atlanta 2 + 2= 4.

Take a good look.

Trump's Modos Operandi.

To a T.",1531161175,en,2022-11-22T08:08:09.000Z,1594965947080933377,['1594965947080933377']
"RT @AlexWhittler: #BREAKING— A federal judge just sentenced Todd Chrisley and his wife, Julie, after they were found guilty in a tax evasio…",1531161175,en,2022-11-22T08:06:52.000Z,1594965622819262464,['1594965622819262464']
RT @AlexWhittler: 🙏🏽 https://t.co/jMpXNfpojv,1531161175,und,2022-11-22T08:06:44.000Z,1594965592658018309,['1594965592658018309']
Colorado Springs shooter had allegedly threatened his mother with a bomb. Why could he still get a gun? https://t.co/q6ix7d8VUB,1531161175,en,2022-11-22T07:59:13.000Z,1594963700993363968,['1594963700993363968']
‘Verified’ anti-vax accounts proliferate as Twitter struggles to police content https://t.co/iJYpxJ6pqk,1531161175,en,2022-11-22T07:57:09.000Z,1594963179171635201,['1594963179171635201']
"RT @random_snakes: So, for some reason, Twitter seems hell-bent on making sure that I'm stuck at 6666 followers or less.

Maybe I need to s…",1531161175,en,2022-11-22T07:45:45.000Z,1594960310737461249,['1594960310737461249']
