text,lang,author_id,created_at,id,edit_history_tweet_ids
RT @WhoTFissim: Fucking in front of a mirror is top tier,en,1537079611590201345,2022-11-22T23:13:38.000Z,1595193821398040576,['1595193821398040576']
"RT @luv4murda: i be gigglin and smilin, then i remember that he prolly talking to other bitches.",en,1537079611590201345,2022-11-22T22:26:31.000Z,1595181962234277888,['1595181962234277888']
"RT @heyhoneyrae: Females BE STALKIN YA PAGE TALKIN BOUT THEY NOT WORRIED, SIS U STRESSED TF OUT😂🤣.",en,1537079611590201345,2022-11-22T22:26:04.000Z,1595181850263097345,['1595181850263097345']
RT @AshwinRaman_: ochoa is to the world cup what mariah carey is to christmas,en,1537079611590201345,2022-11-22T22:25:57.000Z,1595181818721902592,['1595181818721902592']
RT @lunakimm: single and interested in everybody y’all all look good,en,1537079611590201345,2022-11-22T22:25:41.000Z,1595181754121617408,['1595181754121617408']
RT @chuluzz: unsending messages when you’re being ignored is always a good idea .,en,1537079611590201345,2022-11-22T22:00:12.000Z,1595175341072736256,['1595175341072736256']
RT @realmainfeeling: yall be in my messages asking if I'm single and y'all don't even be single,en,1537079611590201345,2022-11-22T20:20:11.000Z,1595150171318685696,['1595150171318685696']
"RT @THEWEEKNDLYRlC: my heart belongs to you, i'll risk it all for you",en,1537079611590201345,2022-11-22T20:17:40.000Z,1595149535613186048,['1595149535613186048']
"RT @madly_inlove_: him: ""i love the weeknd""
me af: https://t.co/lHPzxYCkjR",en,1537079611590201345,2022-11-22T20:16:46.000Z,1595149309523025920,['1595149309523025920']
just surprise me whenever bae 🙊😋 https://t.co/NcncD1TmLu,en,1537079611590201345,2022-11-22T19:46:53.000Z,1595141787123081216,['1595141787123081216']
RT @lvnarboymusic: just me n my spotify playlist against the world,en,1537079611590201345,2022-11-22T19:17:32.000Z,1595134404212367360,['1595134404212367360']
where’s my lil soccer bae 😔😔😩 https://t.co/MDDrcYTxI9,en,1537079611590201345,2022-11-22T19:17:24.000Z,1595134369320296450,['1595134369320296450']
sadly 😐 https://t.co/K6lhvSKcjS,en,1537079611590201345,2022-11-22T19:16:45.000Z,1595134205071331328,['1595134205071331328']
RT @ivyluvx: when hoodie season starts don’t ask me if i’m wearing anything under because this is what imma do https://t.co/SqntR9tWOg,en,1537079611590201345,2022-11-22T19:16:30.000Z,1595134142856933377,['1595134142856933377']
RT @aalondraa120: yes I’m the pretty ex,en,1537079611590201345,2022-11-22T18:24:22.000Z,1595121024110301184,['1595121024110301184']
RT @rjmxrelll: i wanna be that person u'r scared to lose,en,1537079611590201345,2022-11-22T18:20:51.000Z,1595120137207971840,['1595120137207971840']
doesn’t make sense 😔😔 https://t.co/Gju5KvuqiL,en,1537079611590201345,2022-11-22T17:55:48.000Z,1595113835974696960,['1595113835974696960']
RT @xovalerie_: active but not texting back is crazy to me,en,1537079611590201345,2022-11-22T17:44:20.000Z,1595110949752811520,['1595110949752811520']
amen 🙏🏼🙏🏼 https://t.co/cWeM7ZtjHp,en,1537079611590201345,2022-11-22T17:35:29.000Z,1595108721729843200,['1595108721729843200']
RT @toxichoodboys: Going back to your EX is like reheating McDonalds fries,en,1537079611590201345,2022-11-22T17:17:16.000Z,1595104135497789441,['1595104135497789441']
RT @theonlymiyam: I love quickies idccc 😭 I said come to the bathroom real quick bae 😩😍,en,1537079611590201345,2022-11-22T17:13:26.000Z,1595103172397527041,['1595103172397527041']
RT @WhoTFissim: Having sex on a balcony over the city is something I can’t wait to do 😫,en,1537079611590201345,2022-11-22T02:59:21.000Z,1594888234105856001,['1594888234105856001']
you guys need to stop playing w me and just fuck me already 😐 #horny #slut #sex #latina #naked,en,1537079611590201345,2022-11-22T00:50:33.000Z,1594855821049212929,['1594855821049212929']
RT @KaseKIosed: @ilov3spiderman The “A” in my name stands for https://t.co/iMTJijfuWQ,en,1537079611590201345,2022-11-22T00:00:29.000Z,1594843223586795520,['1594843223586795520']
RT @noahtheicon: “ur cute” ok so kiss me??,en,1537079611590201345,2022-11-22T00:00:07.000Z,1594843127793078275,['1594843127793078275']
RT @lunakimm: i need to hurry up and get a boyfriend by Thursday so i can get stuffed too,en,1537079611590201345,2022-11-21T23:48:51.000Z,1594840295312703490,['1594840295312703490']
RT @777jorgeivan: i’m asking santa for a loyal hoe dis year,en,1537079611590201345,2022-11-21T23:48:35.000Z,1594840227767615489,['1594840227767615489']
RT @lowkeyalbert: mood https://t.co/VYNHrvbZFs,en,1537079611590201345,2022-11-21T23:47:52.000Z,1594840045948915712,['1594840045948915712']
RT @hrtapp: me and who https://t.co/rfckNcgTTz,en,1537079611590201345,2022-11-21T23:41:29.000Z,1594838438812975109,['1594838438812975109']
RT @Palace_gio: Hispanics will take your biggest insecurity and make it your nickname,en,1537079611590201345,2022-11-21T23:39:08.000Z,1594837851010637824,['1594837851010637824']
RT @ALCHEMY_1p: બેગિયન https://t.co/1Nv9soMbUW,gu,1537079611590201345,2022-11-21T22:58:44.000Z,1594827682159919104,['1594827682159919104']
RT @Asianquen: https://t.co/qriZKDWCw8,zxx,1537079611590201345,2022-11-21T22:58:28.000Z,1594827614014918656,['1594827614014918656']
someone please touch this #pussy 😩😩 i’m so hornyyyy #slut #horny #twerk #wetpussy,en,1537079611590201345,2022-11-21T22:56:46.000Z,1594827188041392152,['1594827188041392152']
who tryna fuck me like this 😩😩 https://t.co/THlrH5paIc,en,1537079611590201345,2022-11-21T04:02:08.000Z,1594541648956260353,['1594541648956260353']
RT @giisellebreana: some head would solve all my problems rn,en,1537079611590201345,2022-11-21T03:44:13.000Z,1594537136878780416,['1594537136878780416']
RT @sellaaa_10: ew i don’t like guys that like other girls pics…,en,1537079611590201345,2022-11-21T03:42:26.000Z,1594536688868810752,['1594536688868810752']
my therapy 🫶🏼🫶🏼 https://t.co/9vJrLj1Qrm,en,1537079611590201345,2022-11-21T03:31:23.000Z,1594533910448599041,['1594533910448599041']
RT @noeeeemy_: A relationship where princess treatment never fades &gt;&gt;&gt;,en,1537079611590201345,2022-11-21T03:30:46.000Z,1594533755384832000,['1594533755384832000']
let these lips suck on yo fat cock😩😩😍 #latina #twerking #naked #horny #slut #pussy https://t.co/4Dkr36SV5U,en,1537079611590201345,2022-11-21T03:29:50.000Z,1594533519996293125,['1594533519996293125']
fr 🥲 https://t.co/SxQkCooCPF,qst,1537079611590201345,2022-11-21T03:22:32.000Z,1594531679724482560,['1594531679724482560']
someone please dm me i’m horny asfffff 😩😩 #horny #slut #pussy #bigbootylatina #twerk #cum #wetpussy,en,1537079611590201345,2022-11-21T02:45:06.000Z,1594522259619659776,['1594522259619659776']
eww why’s the quality so bad 😭😭,en,1537079611590201345,2022-11-06T01:16:31.000Z,1589064149803630592,['1589064149803630592']
😛😛 #twerking #fatjuicyass #fatass #naked #nakedtwerking #horny #boobs dm to see other angles 🫣😋 https://t.co/kvO82sqx9Z,en,1537079611590201345,2022-11-06T01:14:17.000Z,1589063590409293825,['1589063590409293825']
"RT @CorridosYBandas: Que dios te bendiga, pero conmigo.",es,1537079611590201345,2022-11-06T01:05:22.000Z,1589061344804098049,['1589061344804098049']
"RT @lowkeeeeeyyyyy: i wanna be yours, yours, yours, yours",en,1537079611590201345,2022-11-06T00:56:58.000Z,1589059232401621001,['1589059232401621001']
"RT @lowkeyalbert: Idc how busy I am, if I like you I WILL make time for you",en,1537079611590201345,2022-11-06T00:55:10.000Z,1589058778707951617,['1589058778707951617']
this #pussy tight asfffff 😩😩 need a #hardcock to fuck mee 😋😋 #horny #slut #fatass #pussytight,en,1537079611590201345,2022-11-06T00:52:22.000Z,1589058072135487491,['1589058072135487491']
@bearsmokesthic come here bae 💋💋,en,1537079611590201345,2022-11-06T00:40:51.000Z,1589055172973834241,['1589055172973834241']
just a lil sneak peek 🫣 #tits #bigboobs #naked #horny #slut https://t.co/uOvT3sNJ5f,en,1537079611590201345,2022-11-06T00:19:32.000Z,1589049808874270721,['1589049808874270721']
RT @JavMoans: https://t.co/vrPh5FpSdj https://t.co/h8sPvIdOC1,zxx,1537079611590201345,2022-11-06T00:15:29.000Z,1589048791805886464,['1589048791805886464']
RT @18SexualFun: https://t.co/qL4N14XCfB,zxx,1537079611590201345,2022-11-06T00:15:05.000Z,1589048689057988608,['1589048689057988608']
"RT @Trueemilf: Dee Williams My Girlfriends Mom

Watch Hot Milf Videos on https://t.co/DFdEIhdGfB https://t.co/w25mBwqfKz",en,1537079611590201345,2022-11-06T00:11:45.000Z,1589047850222383104,['1589047850222383104']
"RT @mickeywon234: ""I love your curves""
The curves: https://t.co/Cb9LAuoEqH",en,1537079611590201345,2022-11-05T23:52:51.000Z,1589043096188506113,['1589043096188506113']
"RT @Noorthevirgo: The F in my name stands for how many fucks I give 

Exactly.",en,1537079611590201345,2022-11-05T23:45:09.000Z,1589041155723124736,['1589041155723124736']
RT @lilbaby4PF: I Ain’t think I would ever see no shit like this…. Long Live Takeoff,en,1537079611590201345,2022-11-05T23:44:32.000Z,1589041001490186241,['1589041001490186241']
RT @AboutSx: https://t.co/On2I8quDQH,zxx,1537079611590201345,2022-11-05T23:15:26.000Z,1589033678117941248,['1589033678117941248']
RT @AboutSx: https://t.co/d5Avs4OVfl,zxx,1537079611590201345,2022-11-05T23:15:15.000Z,1589033633809305600,['1589033633809305600']
