created_at,text,edit_history_tweet_ids,author_id,lang,id
2022-11-22T19:24:39.000Z,"RT @HichkasOfficial: برای خبرگزاری‌هایی مثل @ManotoNews   که چهره‌ی افراد رو تار نمی‌کنن ویدیو و عکس نفرستین...

از خبرگزاری‌هایی هم که خود…",['1595136193561497600'],1382449358210277377,fa,1595136193561497600
2022-11-22T19:24:33.000Z,"RT @like_dayy: در کردستان مادر و پدرا مانع رفتن بچه هاشون به اعتراضات نمیشوند 
بلکه خودشان نیز دست در دست آنها میروند
#مهسا_امینی 
#جوانرود…",['1595136169079353344'],1382449358210277377,fa,1595136169079353344
2022-11-22T19:24:33.000Z,"RT @RezaVaisi: دو سوال مهم که این روزها زیاد شنیده می‌شود.
۱. چرا بقیه شهرها به اندازه شهرهای کردستان دست به قیام نمی‌زنند؟
۲. چرا مخالفان…",['1595136169058398208'],1382449358210277377,fa,1595136169058398208
2022-11-22T19:23:24.000Z,"RT @KurdistanHRN_En: An image from the popular protests yesterday in #Javanrud

#Mahsa_Amini #MahsaAmini 
#مهسا_امینی https://t.co/6hkc4nmO…",['1595135879915646976'],1382449358210277377,en,1595135879915646976
2022-11-22T19:22:31.000Z,RT @rezahajilou: نماینده پارلمان اروپا خواستار بسته شدن سفارت‌های جمهوری اسلامی در تمام کشورهای اروپایی، قطع رابطه با حکومتی جنایتکار و تحر…,['1595135655264555008'],1382449358210277377,fa,1595135655264555008
2022-11-22T19:21:39.000Z,"RT @sinavaliollah: قشنگ مسیر صدام رو گرفتین دارین سرازیری بی‌ترمز میرین تو دیوار مستراح، نه؟
#MahsaAmini
#مهسا_امینی",['1595135438339330049'],1382449358210277377,fa,1595135438339330049
2022-11-22T19:20:01.000Z,RT @Anonymousnn3: https://t.co/8Vub1CN5Dm,['1595135028283199488'],1382449358210277377,zxx,1595135028283199488
2022-11-22T19:19:50.000Z,"RT @amirrezaafe: ما رفتیم کف خیابون الان برگشتیم تایم‌لاین و که میبینم انگار اخبار ورزشی بوده ؛
گل اول ، گل دوم ، گل سوم...
چی بگم ؟نمیبینی…",['1595134980384251904'],1382449358210277377,fa,1595134980384251904
2022-11-22T19:19:00.000Z,RT @IranIntl: چارلی وایمرز، نماینده سوئد در پارلمان اروپا: باید سپاه پاسداران را به لیست تروریستی اضافه کنیم، باید سفیران خودمان را فرا بخو…,['1595134771252064256'],1382449358210277377,fa,1595134771252064256
2022-11-22T19:18:54.000Z,RT @RadioFarda_: شبکه خبری سی‌ان‌ان در گزارشی مفصل به موضوع تجاوز جنسی ماموران جمهوری اسلامی به بازداشتی‌های اعتراض‌های سراسری در ایران پرد…,['1595134745331261441'],1382449358210277377,fa,1595134745331261441
2022-11-22T19:18:30.000Z,"RT @sinavaliollah: تجزیه تجزیه منظورتون نسل کشی بود بیشرفا؟
#MahsaAmini
#مهسا_امینی",['1595134646857379841'],1382449358210277377,fa,1595134646857379841
2022-11-22T19:18:03.000Z,"RT @sinavaliollah: داستان گاز اعصاب چیه میگن تو جوانرود به مردم زدن؟!
#MahsaAmini
#مهسا_امینی",['1595134533212725249'],1382449358210277377,fa,1595134533212725249
2022-11-22T19:15:45.000Z,"RT @PartyofDonkeys: A 14-year-old child in the free world is happy and full of energy while playing his favorite game, but he gets shot in…",['1595133954797219840'],1382449358210277377,en,1595133954797219840
2022-11-22T19:15:36.000Z,"RT @PartyofDonkeys: Direct shooting to protesters in #Andimeshk, Khuzestan province.
22.11.22

#MahsaAmini #مهسا_امینی #جوانرود #اندیمشک ht…",['1595133917295935488'],1382449358210277377,en,1595133917295935488
2022-11-22T19:15:28.000Z,"RT @sarashokri3: There is a massacre, We need help immediately
#جوانرود #مهاباد https://t.co/DY896aVvI7",['1595133881266900992'],1382449358210277377,en,1595133881266900992
2022-11-22T19:15:15.000Z,RT @hengameh6657: The Islamic Dictator Republic uses such bullets to suppress the people of Kurdistan who are fighting with their bare hand…,['1595133828125032448'],1382449358210277377,en,1595133828125032448
2022-11-22T19:15:06.000Z,RT @exolirr: The Islamic Republic is commiting crimes in #Javanroud killing defensless people. Be the voice f Iran. #جوانرود https://t.co/L…,['1595133788954460160'],1382449358210277377,en,1595133788954460160
2022-11-22T19:15:01.000Z,RT @PowerMcs: Javanrud in blood. At least three injured people are seen in this video. People try to help them stop bleeding while the shoo…,['1595133771380297728'],1382449358210277377,en,1595133771380297728
2022-11-22T19:14:53.000Z,"RT @hiwa_haw: Taher Azizi was recently killed by Iranian forces for being in a peaceful protest.
On his grave, his son is wearing Kurdish c…",['1595133735317667840'],1382449358210277377,en,1595133735317667840
2022-11-22T19:14:48.000Z,"RT @Carmen_ocean_: Using these bullets and ammunition, the regime suppresses the protesters and freedom-fighters of Mahabad and javanrood i…",['1595133715956764672'],1382449358210277377,en,1595133715956764672
2022-11-22T19:14:43.000Z,"RT @PartyofDonkeys: Moshiriyeh, Tehran, 22.11.22 
The brave people coming to street and chanting against Islamic regime. Their slogan: ""dea…",['1595133692686798848'],1382449358210277377,en,1595133692686798848
2022-11-22T19:14:38.000Z,RT @Nilo_ufar: The repressive forces of the Islamic Republic in #Javanrud shoot the protesters with war bullets and kidnap those who are in…,['1595133673594302465'],1382449358210277377,en,1595133673594302465
2022-11-22T19:14:30.000Z,RT @Omid_M: Javanrud in blood. At least three injured people are seen in this video. People try to help them stop bleeding while the shooti…,['1595133641411395584'],1382449358210277377,en,1595133641411395584
2022-11-22T19:14:24.000Z,"RT @PowerMcs: This is the line of IRGC forces at the entrance of Iranian cities.
We haven't taken off our mourning clothes and combat boots…",['1595133613213093888'],1382449358210277377,en,1595133613213093888
2022-11-22T19:14:19.000Z,"RT @Anonymousnn3: Just watch this video to see there’s so much similarities between ISIS and the İran Islamic regime. 

#جوانرود
#مهاباد
#I…",['1595133591687954432'],1382449358210277377,en,1595133591687954432
2022-11-22T19:07:29.000Z,"RT @weimers: The Islamic Republic is an evil republic.

#MahsaAmini #NikaShakrami #IranProtests #Iran https://t.co/oBN0kE39wm",['1595131875059986432'],1382449358210277377,en,1595131875059986432
2022-11-20T19:06:48.000Z,@chris72859829 @ESPNUK Do you really think killing people in Iran is our tradition?!?! NO! It’s not!,['1594406926321860609'],1382449358210277377,en,1594406926321860609
2022-11-20T18:59:34.000Z,RT @ESPNUK: Gareth Southgate has confirmed that England will take the knee before tomorrow’s game against Iran 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/cuEYUr6…,['1594405107449229312'],1382449358210277377,en,1594405107449229312
2022-11-20T18:59:15.000Z,#Kneel4Mahsa https://t.co/bIOnxnWnFH,['1594405026692501505'],1382449358210277377,qht,1594405026692501505
2022-11-20T18:58:59.000Z,RT @legofish: So England is taking a knee before their game with Iran tomorrow. Let's make the #kneel4mahsa hashtag trend during tomorrow's…,['1594404957297332224'],1382449358210277377,en,1594404957297332224
2022-11-17T13:12:29.000Z,"RT @alikarimi_ak8: کیان،
ایران رو پس میگیریم.

#مهسا_امینی 
#ایذه https://t.co/Nlh1yTffg6",['1593230594120744962'],1382449358210277377,fa,1593230594120744962
2022-11-17T13:12:08.000Z,"RT @sinavaliollah: داعش هم حاضر نشد جنایت اینا رو تو ایذه گردن بگیره و اعلام کرد اخبار منتشر شده جعلیه.
#MahsaAmini
#مهسا_امینی",['1593230507290300419'],1382449358210277377,fa,1593230507290300419
2022-11-17T13:10:57.000Z,RT @IliaHashemicom: Reports indicate that at least 15 innocent people were killed on November 16th. The actual number of murdered people is…,['1593230208882028545'],1382449358210277377,en,1593230208882028545
2022-11-17T13:10:52.000Z,"RT @IliaHashemicom: Due to the extreme emergency conditions and severe repression, most bodies are still kept in their homes in the high te…",['1593230189743702017'],1382449358210277377,en,1593230189743702017
2022-11-17T13:10:19.000Z,#MahsaaAmini https://t.co/sBJLN0dHYg,['1593230050446389248'],1382449358210277377,qht,1593230050446389248
2022-11-17T13:10:04.000Z,"RT @IliaHashemicom: A heartbreaking and devastating crime in #Izeh, a city of #Iran's Khuzestan Province

On November 16th, around 19h00 to…",['1593229986542268416'],1382449358210277377,en,1593229986542268416
2022-11-14T06:05:03.000Z,@Nasibeh530 @UN @HassanRonaghi @UN  #MahsaAmini,['1592035866419109890'],1382449358210277377,qme,1592035866419109890
2022-11-14T06:03:57.000Z,#MahsaAmini https://t.co/vW7Ckhrw6L,['1592035587309338627'],1382449358210277377,qht,1592035587309338627
2022-11-14T06:03:37.000Z,"RT @Nasibeh530: Seriously Kazem Gharibabadi, IR Secretary of Council for Human Rights!! is in NY on an @UN visit while @HassanRonaghi and h…",['1592035503884353538'],1382449358210277377,en,1592035503884353538
2022-11-03T15:19:57.000Z,"RT @esmaeilion: توماج صالحی صدای مردم است و صدای مردم با بازداشت و شکنجه ساکت نخواهد شد. 
Toomaj's voice won't be silenced.
#دادخواهی 
#مهس…",['1588189244392198145'],1382449358210277377,fa,1588189244392198145
2022-11-03T15:19:14.000Z,"RT @alikarimi_ak8: کرجِ من 
كرجِ #با_شرف 
كرجِ هميشه قهرمان

#مهسا_امینی 
#حدیث_نجفی 
#وطنم_ایران",['1588189064536227842'],1382449358210277377,fa,1588189064536227842
2022-11-03T15:18:58.000Z,"RT @alikarimi_ak8: کاش در ارتش ایران حداقل یه گردان زن داشتیم.

#مهسا_امینی 
#حدیث_نجفی 
#ارتشی_بی_غیرت https://t.co/RyKXM9Kr3s",['1588188996802338817'],1382449358210277377,fa,1588188996802338817
2022-11-03T14:56:25.000Z,"RT @Behamin90: Hey @elonmusk, Why @khamenei_ir should have an account on Twitter to spread threats and violence on a daily basis, when he f…",['1588183323259834368'],1382449358210277377,en,1588183323259834368
2022-10-18T21:06:09.000Z,"RT @anonymousopiran: True.

We Are Anonymous
#OpIran
#مهسا_امینی
#اعتصابات_سراسری",['1582478163552018432'],1382449358210277377,en,1582478163552018432
2022-10-18T21:03:27.000Z,"RT @anonymousopiran: پیام تهدید Anonymous به دانشگاه شیکاگو @UChicago
ما قبلا هشدار داده بودیم که NIAC نماینده مردم ایران نیست.
ترجمه:
http…",['1582477484250890240'],1382449358210277377,fa,1582477484250890240
2022-10-18T19:16:01.000Z,"RT @FardadFarahzad: تاکید علی دایی بر «صحت» گزارش‌ها درباره جان باختن اسرا پناهی به دلیل یورش نیروهای امنیتی به مدرسه
#مهسا_امینی #دانش #اس…",['1582450448115863552'],1382449358210277377,fa,1582450448115863552
2022-10-18T19:15:32.000Z,"RT @SamRasoulpour: چه حقیقتی!

#مهسا_امینی https://t.co/woX1AS2Spp",['1582450325075525633'],1382449358210277377,fa,1582450325075525633
2022-10-18T19:14:10.000Z,RT @ksadjadpour: Illustration of the brave Elnaz Rekabi by @badiucao https://t.co/ZXqPwqZMgr https://t.co/Q8ri1dNkwT,['1582449981180346369'],1382449358210277377,en,1582449981180346369
2022-10-18T19:13:49.000Z,"RT @Sima_Sabet: اعتصاب کارگران پیمانی پالایشگاه‌های ماهشهر، عسلویه،‌ بندرعباس و آبادان همچنان ادامه دارد
#اعتصابات_سراسری 
#مهسا_امینی",['1582449892592525312'],1382449358210277377,fa,1582449892592525312
2022-10-18T01:30:59.000Z,@UChicago https://t.co/LUJ1o4dlXQ,['1582182420757245953'],1382449358210277377,qam,1582182420757245953
2022-10-18T01:30:01.000Z,RT @samrajabii: فردا نگار مرتضوی عضو نایاک لابی جمهوری اسلامی قراره از طرف زنان و مردم ایران در دانشگاه شیکاگو صحبت کنه. فردا نگار روز سختی…,['1582182178997534720'],1382449358210277377,fa,1582182178997534720
2022-10-18T00:41:46.000Z,RT @IranIntl: علی دایی، اسطوره فوتبال ایران، این مسئله که مرگ اسرا پناهی به دلیل بیماری مادرزادی و نارسائی قلب بوده را رد کرد و خطاب به نما…,['1582170036457811968'],1382449358210277377,fa,1582170036457811968
2022-10-17T21:12:35.000Z,RT @IranIntl_En: #BREAKING Satellite photos show the extent of damage to Tehran's notorious Evin Prison following the Saturday evening's fi…,['1582117391303344128'],1382449358210277377,en,1582117391303344128
2022-10-16T00:25:14.000Z,RT @PooladiMehrdad: https://t.co/hlxbvQWfiL,['1581441101214277634'],1382449358210277377,zxx,1581441101214277634
2022-10-16T00:25:03.000Z,"RT @GlVaay: اتفاق اوین که عمدی بوده و همرمان وصل بودن اینترنت تو این اوضاع مثل بقیه اتفاق ها نیست. 
حالمون بده و تا خبر سلامتی تک تک عریزان…",['1581441052355198976'],1382449358210277377,fa,1581441052355198976
2022-10-16T00:23:06.000Z,"RT @sinavaliollah: بازم اراذل و اوباش؟؟؟ جاکش کل مملکت اراذل و اوباشن تو عن دروغگو آدمی؟!
#MahsaAmini
#مهسا_امینی",['1581440561952985088'],1382449358210277377,fa,1581440561952985088
2022-10-16T00:22:30.000Z,"RT @AtenaDaemi: پیامی دیگر از مقابل زندان همین حالا:

فقط شلیک میکنن
تانک میبرن بالا 
یه کاری کنید 
پر دوده ،هیچی دیده نمیشه 
از تو هم صدای…",['1581440409754271744'],1382449358210277377,fa,1581440409754271744
2022-10-16T00:21:46.000Z,RT @bakhshi_esmaeil: جان زندانیان بخصوص زندانیان سیاسی در اوین در خطر این یک هشدار جدی ست وقتی در زندانی شورش می‌شود دوربین ها را خاموش می‌…,['1581440226706063360'],1382449358210277377,fa,1581440226706063360
2022-10-16T00:21:19.000Z,"RT @5ogand: به كى زنگ بزنيم وقتى قاتل خودش پليسه؟!؟!
#مهسا_امينی‌ 
#اعتصابات_سراسری 
#OpIran",['1581440112101326849'],1382449358210277377,fa,1581440112101326849
2022-10-16T00:20:00.000Z,"RT @1500tasvir_en: SUPER URGENT!!!:

Huge fires and shootings going on at Evin prison in Tehran RIGHT NOW. Evin is where the Islamic Republ…",['1581439783003652096'],1382449358210277377,en,1581439783003652096
2022-10-16T00:19:29.000Z,RT @SamRasoulpour: فکر کردن به اینکه انسان‌های اسیر در مرکز آتش و تیر و دود و اشک‌آور گیر کرده‌اند، به شدت تکان‌دهنده است. #زندان_اوین,['1581439651474464768'],1382449358210277377,fa,1581439651474464768
2022-10-15T21:29:05.000Z,"RT @AliAzimiMusic: شریفترین آدمهای ما در #زندان_اوین هستند
قلب یک ملت با اوین میتپه 
سلامت باشند 
#مهسا_امینی",['1581396769643995136'],1382449358210277377,fa,1581396769643995136
2022-10-15T21:28:59.000Z,"RT @GlVaay: اوین 
اوین
اوین
اوین
همه آدم حسابی هامون تو اوین هستند.

#مهسا_امینی",['1581396742716952578'],1382449358210277377,fa,1581396742716952578
2022-10-15T21:28:49.000Z,RT @GlVaay: Evin prison also know as Evin University for holding political prisoners of Iran is set on fire! This is an intensional murder…,['1581396700995862528'],1382449358210277377,en,1581396700995862528
2022-10-15T21:28:44.000Z,#MahsaAmin https://t.co/5y0GQjCGka,['1581396680498241536'],1382449358210277377,qht,1581396680498241536
2022-10-15T00:38:15.000Z,#MahsaAmini https://t.co/eVPGLDO2If,['1581081988764573697'],1382449358210277377,qht,1581081988764573697
2022-10-15T00:33:40.000Z,@VP When are you going to take a serious action other than just seeing us?,['1581080832911241216'],1382449358210277377,en,1581080832911241216
2022-10-15T00:32:30.000Z,#MahsaAmini https://t.co/arBOicM7eI,['1581080538399789058'],1382449358210277377,qht,1581080538399789058
2022-09-27T21:13:44.000Z,"RT @Golshifteh: How can you call yourself a feminist? How can you ask for equal rights for men and women,support #MeToo and be absent for #…",['1574869924710850563'],1382449358210277377,en,1574869924710850563
2022-09-26T13:15:45.000Z,"RT @YourAnonNews: #Anonymous
#MahsaAmini
#OpIran https://t.co/vxWKi5Efvw",['1574387249013309441'],1382449358210277377,qme,1574387249013309441
2022-09-26T13:14:29.000Z,RT @YourAnonNews: https://t.co/ftxJ9eoeun,['1574386931529572352'],1382449358210277377,zxx,1574386931529572352
