text,created_at,lang,id,edit_history_tweet_ids,author_id
"In order to get there, Bisbee must convince residents across the town to create wildlife habitats with native plants in their backyards to attract all sorts of wildlife.

Read more about their work in Project Lead Carmen Faucon's testimonial blog 📲 https://t.co/suNfHtNgUF",2022-11-22T19:15:51.000Z,en,1595133979367120896,['1595133979367120896'],1022957540626259968
"Have you heard about Project Wildlife: Bisbee? It's one of the many incredible projects that donations from our supporters make a reality!

Bisbee is undertaking a huge project to brand their town as a Community Wildlife Habitat with the National Wildlife Federation. ⬇️ https://t.co/Jkr23oMX8x",2022-11-22T19:15:30.000Z,en,1595133890716667904,['1595133890716667904'],1022957540626259968
"Save the Wild Turkey! 🦃 

Recovering America's Wildlife Act is a necessary next step towards strengthening efforts to save endangered species and prevent others from reaching that point. 

Make sure your senators know where you stand.

Read more➡️ https://t.co/CzjmMnC9MQ https://t.co/gnt8g6LVmu",2022-11-22T16:59:49.000Z,en,1595099744690667521,['1595099744690667521'],1022957540626259968
"With #NationalCampingDay this past weekend, shout-out to our Bridges to BOW campout! This group of women learned archery, primitive fire making, and cordage. You can help more women attend BOW by making a donation to the Sandra Nagiller Fund📲https://t.co/TY7saAnBkE https://t.co/NazhDMtZvC",2022-11-21T20:00:01.000Z,en,1594782705010544648,['1594782705010544648'],1022957540626259968
RT @HECHOOnline: Do you want to become an outdoor woman? Or do you like to learn new skills to enjoy the outdoors? Check out these awesome…,2022-11-21T18:10:19.000Z,en,1594755100425060352,['1594755100425060352'],1022957540626259968
"Have you ever witnessed the Sandhill Crane migration to Whitewater Draw in Arizona?

While we recommend going out there to see the amazing flight of these thousands of birds, @azgfd has a great Wildlife Viewing Cam📲https://t.co/2jP296gJYD

Photo by Anthony Attanasio https://t.co/GMf4BHcuKc",2022-11-18T19:00:01.000Z,en,1593680441541726208,['1593680441541726208'],1022957540626259968
"RT @kjzzphoenix: As Colorado River cutbacks put a premium on water, a U.S. Supreme Court case will soon decide the fate of the Clean Water…",2022-11-18T16:56:40.000Z,en,1593649399506210816,['1593649399506210816'],1022957540626259968
"RT @NWFoutdoors: On behalf of hunters &amp; anglers as well as #wildlife, indigenous communities &amp; the $1.2 billion annual tourism industry in…",2022-11-17T23:06:03.000Z,en,1593379973087174656,['1593379973087174656'],1022957540626259968
"RT @AZStateParks: It's National #TakeAHike Day! With so many beautiful places in AZ to explore, it's time to hit the trail: https://t.co/ac…",2022-11-17T21:39:48.000Z,en,1593358266330804224,['1593358266330804224'],1022957540626259968
"Early next year, the Supreme Court will decide whether the Clean Water Act will be gutted. This has severe consequences for Arizona waters. Read more here 📲https://t.co/UOwcK5m717 

#protectourwaters https://t.co/51yOYroLnv",2022-11-17T20:53:13.000Z,en,1593346543767015425,['1593346543767015425'],1022957540626259968
"Becoming an Outdoors-Woman gives women the opportunity to learn about hunting, fishing, and other outdoor recreational activities — all while in a fantastic outdoor setting! Read more about the program and our upcoming January event here 📲https://t.co/iBgoGqbMr3 https://t.co/UgMAZCdAWk",2022-11-17T19:15:00.000Z,en,1593321825533992963,['1593321825533992963'],1022957540626259968
