text,author_id,lang,created_at,id,edit_history_tweet_ids
Trump lawyer backtracks after suggesting he will testify in New York trial to defend his business empire https://t.co/zQy7g6XIQ2 via @Yahoo,4390331,en,2022-11-22T22:32:42.000Z,1595183517897572352,['1595183517897572352']
Marjorie Taylor Greene Uses Gay Club Mass Shooting to Lie About Drugs https://t.co/T46Jn59RIu via @Yahoo,4390331,en,2022-11-22T22:31:53.000Z,1595183312343289856,['1595183312343289856']
"Barr warns Trump ‘will burn the whole house down,’ calls for new GOP leader https://t.co/vfSFUCbH8u via @Yahoo",4390331,en,2022-11-22T22:30:37.000Z,1595182994620383233,['1595182994620383233']
Charges Dropped Against Black Man Arrested In Ron DeSantis’ ‘Election Fraud’ Crackdown https://t.co/WKm4tFnzHo via @Yahoo,4390331,en,2022-11-22T22:28:41.000Z,1595182508752125955,['1595182508752125955']
'Stunning' number of votes discarded in Vanderburgh County due to poll workers' mistakes https://t.co/6LwDCSyEZ6 via @Yahoo,4390331,en,2022-11-22T22:27:37.000Z,1595182238399881220,['1595182238399881220']
"3 deputies fired, charged after video shows men beating inmate inside Camden County Jail https://t.co/odmGXDTK5r via @Yahoo",4390331,en,2022-11-22T22:27:05.000Z,1595182103159013376,['1595182103159013376']
"RT @neal_katyal: My god, in the Trump Special Master appeal, I don't think I've ever heard an oral argument go worse for a litigant.  The p…",4390331,en,2022-11-22T22:26:47.000Z,1595182028777029633,['1595182028777029633']
Ivanka Trump's Latest Legal Maneuver May Be a Sign That She's Trying to ‘Distance Herself’ From Her Father's Legacy https://t.co/WD0Xpi3h3p via @Yahoo,4390331,en,2022-11-22T22:25:36.000Z,1595181730847248392,['1595181730847248392']
Judge Blasts Trump Org Lawyers for Delay Tactics https://t.co/We8rLTrkRE via @Yahoo,4390331,en,2022-11-22T22:18:14.000Z,1595179878386655232,['1595179878386655232']
Reactivated Marjorie Taylor Greene vows to test 'every limit of free speech' on Twitter https://t.co/i4GL4sqr8W via @Yahoo,4390331,en,2022-11-22T22:15:30.000Z,1595179191405780992,['1595179191405780992']
Supreme Court OKs handover of Trump tax returns to Congress https://t.co/stwJvOblU0 via @Yahoo,4390331,en,2022-11-22T22:11:40.000Z,1595178226195759104,['1595178226195759104']
RT @Mel4Justice: @hugolowell You mean unfortunate for Trump he’ll have to deal with real judges and not MAGA stooges,4390331,en,2022-11-22T19:16:41.000Z,1595134189753749506,['1595134189753749506']
"RT @ImSpeaking13: By definition, Kyle Rittenhouse was an armed insurgent and terrorist.",4390331,en,2022-11-22T19:11:26.000Z,1595132868019499010,['1595132868019499010']
"RT @antifaoperative: If I can encourage you to do one thing today, it’s to seek out accounts who are fighting for trans rights. Follow them…",4390331,en,2022-11-22T19:11:12.000Z,1595132807705415686,['1595132807705415686']
"RT @nodramadon: Oregon's Measure 114 (2022)
Anyone who wants to buy a gun will have to obtain a permit, pay an anticipated fee of $65, comp…",4390331,en,2022-11-22T19:11:06.000Z,1595132782053036033,['1595132782053036033']
"RT @TawniKondo: @AVindman She had a shit take on this, for sure.",4390331,en,2022-11-22T19:10:08.000Z,1595132542143049728,['1595132542143049728']
"RT @Jellyjamjelly: @AVindman @AshleyRParker I wonder if the press realize that if they keep doing this, autocracy will prevail and they won…",4390331,en,2022-11-22T19:10:03.000Z,1595132518290030593,['1595132518290030593']
"RT @jojgreerg: @AVindman There's lies and then there's Lies. Russian has two words for lying, and I think we need to add some new ones. Twe…",4390331,en,2022-11-22T19:09:54.000Z,1595132484064542720,['1595132484064542720']
"RT @AdirsonSilvaJr: @AVindman Daniel Dale @ddale8, @AshleyRParker needs some fact-checking help.",4390331,en,2022-11-22T19:09:51.000Z,1595132469149593602,['1595132469149593602']
"RT @d_jamesaust: @AVindman One might say Parker is being too cute by half in how she sets up her bizarre false equivalence. 

Reads like so…",4390331,en,2022-11-22T19:09:41.000Z,1595132428536139777,['1595132428536139777']
RT @theugleetruth: @AVindman @highbrow_nobrow Newsflash: politicians lie. Details at 11,4390331,en,2022-11-22T19:09:37.000Z,1595132410676449280,['1595132410676449280']
"RT @macaac3: @AVindman This more of the ""Bothsiderism BS"" that media constantly pitches, shame, thought she was a more decent person?",4390331,en,2022-11-22T19:09:31.000Z,1595132386274332672,['1595132386274332672']
RT @JamespDonovan: @AVindman Stay in the dumb truck ash.,4390331,en,2022-11-22T19:09:28.000Z,1595132374798708736,['1595132374798708736']
RT @tonisweetb: @AVindman what is wrong with ashley parker. i noticed her slipping on tv but this is just wrong.,4390331,en,2022-11-22T19:09:24.000Z,1595132354884161536,['1595132354884161536']
"RT @Robi03587076: @AVindman When a Political Correspondent has nothing to say, and wishes to appear as an ""expert""...🫤",4390331,en,2022-11-22T19:09:18.000Z,1595132331123445761,['1595132331123445761']
RT @Monsieur_Hank: @AVindman Ashley brilliantly distilled the political media’s “bothsides” brain rot into one short tweet.,4390331,en,2022-11-22T19:09:09.000Z,1595132295018844160,['1595132295018844160']
RT @G735Mikey: @AVindman She just got the block @AVindman and thank you for your service sir!,4390331,en,2022-11-22T19:09:02.000Z,1595132263020142592,['1595132263020142592']
"RT @The8treGirl: @AVindman Also, private wedding with beautiful photographs in a fashion magazine. Hardly ‘news’.",4390331,en,2022-11-22T19:08:57.000Z,1595132241214332928,['1595132241214332928']
"RT @HollyKluck: @AVindman Between tweets like this and @CBSNews ridiculous and sensationalized Hunter Biden laptop reporting, it's clear th…",4390331,en,2022-11-22T19:08:52.000Z,1595132220146319360,['1595132220146319360']
RT @TelePDM: @AVindman She wouldn't know the difference between an ice cream headache and a brain tumor.,4390331,en,2022-11-22T19:08:46.000Z,1595132198130454528,['1595132198130454528']
RT @LolLioness: @AVindman This is why the Right did so badly in the last election.  People are sick of these b#llsh!t false equivalencies.,4390331,en,2022-11-22T19:08:40.000Z,1595132172058300416,['1595132172058300416']
"RT @JamesDMayer2: @AVindman Our Country is at standoff, even with Three Branches of Government, an odd number.   The D’s Control the Execut…",4390331,en,2022-11-22T19:08:30.000Z,1595132128425279489,['1595132128425279489']
RT @jgattipetito: @AVindman WTF is wrong with these people. They are jealous of a fashion shoot for a wedding so they gin up controversy an…,4390331,en,2022-11-22T19:08:21.000Z,1595132090030624768,['1595132090030624768']
"RT @susie_lastname: @AVindman The sky is falling in GOP land everyday....it keeps their followers riled up, afraid &amp; angry. #ChickenLittleL…",4390331,en,2022-11-22T19:08:16.000Z,1595132072108380160,['1595132072108380160']
RT @GkaKgrab: @AVindman @lividddh Yeah. Big miss for Parker. Big. Won’t be reading her stuff in the near future. She followed it with a ‘ye…,4390331,en,2022-11-22T19:08:08.000Z,1595132035479130118,['1595132035479130118']
"RT @TheAcsMan: @AVindman False equivalencies and conflation are just new currencies that Republicans have added to their account, along wit…",4390331,en,2022-11-22T19:08:01.000Z,1595132010083004416,['1595132010083004416']
"RT @kelleydedwards: @AVindman Right?!?!  An absolutely ridiculous, infuriating, and mind-blowing take.",4390331,en,2022-11-22T19:07:58.000Z,1595131995235180544,['1595131995235180544']
"RT @knitvspurl: @AVindman And a small wedding in what is, essentially, Naomi's grandparents' yard, isn't breaking news or politics or the p…",4390331,en,2022-11-22T19:07:50.000Z,1595131963425583105,['1595131963425583105']
"RT @CaptAirKat: @AVindman Not interested in Ashley Parker's opinions.
I'm muting her.",4390331,en,2022-11-22T19:07:43.000Z,1595131931536281600,['1595131931536281600']
RT @cyndita16545: @AVindman It wasn’t even a lie - Vogue just did photos beforehand. There was no obligation to spell out the logistical de…,4390331,en,2022-11-22T19:07:36.000Z,1595131902964686848,['1595131902964686848']
RT @Vangogh61: @AVindman But it's about Ashley.  Modern journalism with the author tied into the story every time.,4390331,en,2022-11-22T19:07:30.000Z,1595131878558007296,['1595131878558007296']
RT @LNeviile: @AVindman This is not even worth reporting. A family wedding should be exactly what the bride and groom want plus the family.…,4390331,en,2022-11-22T19:07:24.000Z,1595131851689308160,['1595131851689308160']
RT @FPWellman: @natsechobbyist @AVindman How dare they have a private event and pick who gets the pictures! Outrageous.,4390331,en,2022-11-22T19:07:17.000Z,1595131825177128960,['1595131825177128960']
RT @natsechobbyist: @AVindman These people are incredible. They have no recognition of the damage THEY are to our democracy.,4390331,en,2022-11-22T19:07:12.000Z,1595131804365000704,['1595131804365000704']
"RT @AVindman: A bit of a false equivalency, don’t you think? 
There’s a difference between slight of hand, being to cute…, omissions—typica…",4390331,en,2022-11-22T19:06:56.000Z,1595131735855235072,['1595131735855235072']
RT @Victorshi2020: BREAKING: NBC projects Doug La Follette wins re-election in Wisconsin’s Secretary of State race — beating Amy Loudenbeck…,4390331,en,2022-11-22T19:06:34.000Z,1595131641709858817,['1595131641709858817']
RT @PoliticsVerse: BIG NEWS: Gov. Gretchen Whitmer will appoint Kyra Harris Bolden as first Black woman to serve on Michigan Supreme Court.…,4390331,en,2022-11-22T19:06:24.000Z,1595131602421837825,['1595131602421837825']
RT @glennkirschner2: Good news that this duplicitous windbag is finally being forced by the courts to testify to the Georgia grand jury abo…,4390331,en,2022-11-22T19:06:21.000Z,1595131588051800065,['1595131588051800065']
"RT @_Peace_Love_US: The Supreme Court needs a code of ENFORCEABLE Ethics, Yes or No?",4390331,en,2022-11-22T19:06:07.000Z,1595131529227034624,['1595131529227034624']
@BeschlossDC I remember the principle calling my 2nd grade teacher out in the hall and she came back in with tears on her cheeks and told the class that President Kennedy had been shot. That day was one of the saddest in my young life.,4390331,en,2022-11-22T19:05:55.000Z,1595131479453237248,['1595131479453237248']
@morethanmySLE 👋,4390331,und,2022-11-22T19:01:30.000Z,1595130368189165568,['1595130368189165568']
Mueller prosecutor: Trump needs the Watergate treatment https://t.co/0N30UQLbsT,4390331,en,2022-11-22T15:30:27.000Z,1595077256980070401,['1595077256980070401']
Former DHS official tears apart a crackpot legal theory that could 'have catastrophic effects for democracy' https://t.co/QWBKs6w58d,4390331,en,2022-11-22T15:29:41.000Z,1595077061328408576,['1595077061328408576']
'Dramatic improvement': Newt Gingrich says Herschel Walker is better 'African-American' than Warnock https://t.co/5B8BD5HF3c,4390331,en,2022-11-22T15:28:51.000Z,1595076854616047616,['1595076854616047616']
Accused Colorado Springs shooter is the grandson of a GOP lawmaker who compared Jan. 6 to the American Revolution https://t.co/XiXTzFNmFS,4390331,en,2022-11-22T15:28:19.000Z,1595076719882518530,['1595076719882518530']
National Review turns the tables on Trump https://t.co/Y9txvihxV2,4390331,en,2022-11-22T15:27:09.000Z,1595076425710997504,['1595076425710997504']
