created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T22:15:46.000Z,1489790449640484864,['1595179257004806147'],en,"We at #ShadowDescendants believe your money should make more money for you.

Investment = Income.

Our enhanced staking platform is designed to provide massive passive income.

Mint:https://t.co/lCujpyP3ca

#NFTCommunity #NFTs #NFT #NftColllector #passiveincome #eth #bnb #btc https://t.co/Yps9HxUmun",1595179257004806147
2022-11-22T19:38:02.000Z,1489790449640484864,['1595139561218154497'],en,"Having hard time earning #PassiveIncome in the NFT space ?

Here comes Vampire Goku to the rescue.
Mint and earn massive returns on the new enhanced staking platform.

Mint:https://t.co/lCujpz6E3I

@krybharat @pranksy @RealmissNFT @the_nft_times
#NFT #nfts #NFTCommunity https://t.co/XG6N0uVIkB",1595139561218154497
2022-11-22T16:24:52.000Z,1489790449640484864,['1595090948022992897'],en,"✅Highest returns on staking
✅Fully Doxxed team
✅LLC Registered in USA

🟢Investment Security, High Returns and Future ready🟢

Mint : https://t.co/lCujpyPB1I

@deezefi @pranksy @krybharat 
#NFT #NFTs #NFTCommunity #NFTGiveaways #PassiveIncome #btc #NFTshill https://t.co/2q9TnHAHnb",1595090948022992897
2022-11-22T13:19:33.000Z,1489790449640484864,['1595044315054723073'],en,"Around 90% #ShadowDescendants minted.

Enhanced staking platform is almost ready for the highest #passiveincome delivery.

Mint now and grab this once in a lifetime opportunity.

Mint: https://t.co/lCujpyP3ca

@deezefi @farokh @pranksy
#NFT #NFTS #NFTCommunity #NFTGiveaways #ETH https://t.co/DMEglgTH7w",1595044315054723073
2022-11-22T08:59:53.000Z,1489790449640484864,['1594978964849696769'],en,"Hey folks and vampires.
We have something to share.

Our enhanced staking platform is almost ready.
Designed to serve you with massive passive income.

Mint now before we are sold out.

Mint:https://t.co/lCujpyP3ca

@farokh @DeezeFi
#NFT #NFTs #Crypto #NFTCommunity #Staking #btc https://t.co/JVqspqOgRG",1594978964849696769
2022-11-21T22:26:03.000Z,1489790449640484864,['1594819454852112384'],en,"Football Fever in Qatar!
Watch and enjoy the games.

Shadow Descendants fever in the NFT space!
Mint and enjoy the #passiveincome.

Mint : https://t.co/lCujpyP3ca

@garyvee @farokh @realmissnft @wsj

#NFT #NFTs #FIFAWorldCup #nftcommunity #NFTGiveaway #NFTartist #FIFAWorldCup2022 https://t.co/wjpoBavDL2",1594819454852112384
2022-11-21T18:48:52.000Z,1489790449640484864,['1594764802970292231'],en,"#ShadowDescendants - The vampires trending even during the bear market.

We are close to being sold out.

Highest returns on staking in the #NFT space.

Mint:https://t.co/lCujpyP3ca

@krybharat @farokh @deezefi

#NFTs #NFTCommunity #passiveincome #crypto #btc #eth #cryptocurrency https://t.co/2XJHNltfkT",1594764802970292231
2022-11-21T14:50:56.000Z,1489790449640484864,['1594704924591460353'],en,"#ShadowDescendants are minting very fast!

Only 1219 NFTs remaining.

Enhanced staking platform is designed to provide you highest returns on staking.

Earn massive BNB and compound your wealth to achieve #FinancialFreedom.

Mint: https://t.co/lCujpyP3ca

#NFT #NFTS #NFTCommunity https://t.co/69ULWXVRq8",1594704924591460353
2022-11-21T11:23:02.000Z,1489790449640484864,['1594652603757084673'],en,"🧛Only 1219 #ShadowDescendants remaining.

🧛We are close to being sold out soon.

🧛This is best opportunity to earn highest passive income on staking.

Mint: https://t.co/lCujpyP3ca

@farokh @deezefi @the_nft_times
#NFT #NFTs #passiveincome #nftcommunity #NFTCollections #BNB https://t.co/huMcSYXcxN",1594652603757084673
2022-11-21T01:39:48.000Z,1489790449640484864,['1594505827938885633'],en,"Pure diligence and integrity.
The #shadowdescendants team thrives off of that.

Regular investor communication and complete transparency.

Be a part of the project and embark on the #passiveincome journey.

Mint: https://t.co/lCujpyP3ca

@deezefi @farokh
#NFT #NFTs #NFTCommunity https://t.co/7IBLBfFplD",1594505827938885633
