id,created_at,text,lang,author_id,edit_history_tweet_ids
1595170955730751488,2022-11-22T21:42:47.000Z,RT @skysneedy: ARMYS‼️ BTS is currently at #2. The other fandom is mass voting and trying to widen the gap. Please vote!!! We need to take…,en,1583544330299604997,['1595170955730751488']
1595170507770499182,2022-11-22T21:41:00.000Z,"RT @hyyhlyricbot: Forever we are young. Under the flower petals raining down, I wander and run in this maze. Forever we are young. Even if…",en,1583544330299604997,['1595170507770499182']
1595170507762110476,2022-11-22T21:41:00.000Z,"RT @tearlyricbot: You gave me the best of me. So you’ll give you the best of you. You found me, you recognized me . You gave me the best of…",en,1583544330299604997,['1595170507762110476']
1595169758076407809,2022-11-22T21:38:01.000Z,"@kkukstudio https://t.co/qx9V3qcy4B
AND PLS VOTE ON MAMA, WE R LOOSING AMD THERE R ONLY 2 DAYS LEFT",en,1583544330299604997,['1595169758076407809']
1595169537749618709,2022-11-22T21:37:09.000Z,"@BTSTrendSongs https://t.co/qx9V3qcy4B
EVERYONE PLS VOTE ON MAMA, WE R LOOSING AMD THE VOTING ENDS IN 2 DAYS",en,1583544330299604997,['1595169537749618709']
1595169324725112834,2022-11-22T21:36:18.000Z,"RT @tetelyricbot: yo, my name is V
i knocked them out

– boyz with fun",en,1583544330299604997,['1595169324725112834']
1595169278847815687,2022-11-22T21:36:07.000Z,@hourlyhyungline PLS VOTE ON MAMA EVERYONE,en,1583544330299604997,['1595169278847815687']
1595169211638288396,2022-11-22T21:35:51.000Z,RT @hourlyhyungline: did you know that it’s been scientifically proven that when you vote for bts and they take over the lead and remain nu…,en,1583544330299604997,['1595169211638288396']
1595168916145414144,2022-11-22T21:34:41.000Z,"@jeoncejoon Everyone pls vote on mama, we r loosing 

PANIC VOTING ON MAM
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA",en,1583544330299604997,['1595168916145414144']
1595168810453110816,2022-11-22T21:34:15.000Z,"@skysneedy Everyone pls vote on mama, we r loosing

PANIC VOTING ON MAM
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA",en,1583544330299604997,['1595168810453110816']
1595168685601456128,2022-11-22T21:33:46.000Z,"@btsglobally PANIC VOTING ON MAM
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA
PANIC VOTING ON MAMA",tl,1583544330299604997,['1595168685601456128']
1595168659936354304,2022-11-22T21:33:39.000Z,"RT @btsglobally: ARMY WHERE ARE YOU? ‼️

🗳️https://t.co/73nB4Grvmi https://t.co/dYXB3iBRw6",en,1583544330299604997,['1595168659936354304']
1595168402901012480,2022-11-22T21:32:38.000Z,"@btstatsreminder @BTS_twt INDIGO D-9
INDIGO IS COMING
#IndigoByRM #Indigo
#RM #남준 #BTS 

EVERYONE PLS VOTE ON MAMA, WE R LOOSING",en,1583544330299604997,['1595168402901012480']
1595168296650870793,2022-11-22T21:32:13.000Z,"RT @btstatsreminder: INDIGO D-9
INDIGO IS COMING
#IndigoByRM #Indigo
#RM #남준 #BTS @BTS_twt",pt,1583544330299604997,['1595168296650870793']
