lang,id,author_id,edit_history_tweet_ids,created_at,text
en,1595174362654859264,790528812505141248,['1595174362654859264'],2022-11-22T21:56:19.000Z,RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…
en,1595152779470901260,790528812505141248,['1595152779470901260'],2022-11-22T20:30:33.000Z,"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…"
en,1595133510456688653,790528812505141248,['1595133510456688653'],2022-11-22T19:13:59.000Z,"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…"
tr,1595098501339308033,790528812505141248,['1595098501339308033'],2022-11-22T16:54:52.000Z,"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE"
en,1595071020586586115,790528812505141248,['1595071020586586115'],2022-11-22T15:05:40.000Z,"RT @NFT_SalesRoom: The four mining consensus mechanisms of global blockchain will officially launch the online voting activities (POW, POS,…"
en,1595055181762531328,790528812505141248,['1595055181762531328'],2022-11-22T14:02:44.000Z,RT @mikeverdish: We have been working on network security for a long time in the crypto community. This new blockchain will change the worl…
en,1595041804822450176,790528812505141248,['1595041804822450176'],2022-11-22T13:09:35.000Z,RT @daPang70456438: #世界杯投注平台 #世界杯 #阿根廷梅西 #爱游戏 #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票    I never consider ease and joyfulness t…
en,1595028615242338305,790528812505141248,['1595028615242338305'],2022-11-22T12:17:10.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐   The value of life lies not length of days， but in the use of we make of them。 https:/…
en,1595016817076219905,790528812505141248,['1595016817076219905'],2022-11-22T11:30:17.000Z,RT @corkstr11: There is no garden without its weeds.           #文爱 #裸聊 #视频 #磕炮 https://t.co/jKyVRPGvqN
en,1595004653292630017,790528812505141248,['1595004653292630017'],2022-11-22T10:41:57.000Z,RT @daPang70456438: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏  Don‘t cry because it is over， smile because it happened。 https://t.co/Egny6bos2c
en,1594983611765297152,790528812505141248,['1594983611765297152'],2022-11-22T09:18:21.000Z,"RT @Sohnneliving: Design is not just what it looks like and feels like. Design is how it works 🔎
⁠
Limited September special offer, link in…"
en,1594945320072404992,790528812505141248,['1594945320072404992'],2022-11-22T06:46:11.000Z,"RT @Desire04540897: you want to play with water
 💦💦💦💦💦💦💦💦
#无锡线下 #无锡 https://t.co/sLXdGMijoJ"
en,1594927325191471106,790528812505141248,['1594927325191471106'],2022-11-22T05:34:41.000Z,RT @yule886: #2022世界杯 #开云 #世界杯 #足球 #亚博 #游戏   To be， or not to be - that is the question https://t.co/OauZIwdF77
en,1594912923268575232,790528812505141248,['1594912923268575232'],2022-11-22T04:37:27.000Z,"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 20x Winner WL

Own your football museum ⚽️ 

To Enter🎫

1️⃣ RT + Like
2️⃣ Follow me &amp; @GolGoals…"
en,1594899583460687872,790528812505141248,['1594899583460687872'],2022-11-22T03:44:27.000Z,RT @kaiyun830: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划   The longest day has an end。 https://t.co/mH7gGzYM…
en,1594872286330306560,790528812505141248,['1594872286330306560'],2022-11-22T01:55:59.000Z,"RT @thekubieth: 🎁 OG GIVEAWAY 🎁

Giveaway 100 OG roles! 🔮

To enter 🎫 

1️⃣ Register https://t.co/9nBQhjHIZg
2️⃣ Follow me &amp; @lines_communi…"
en,1594860107468259328,790528812505141248,['1594860107468259328'],2022-11-22T01:07:35.000Z,RT @xtinaxminaj: He’s bussing it open for them y’all https://t.co/37UJa4V3Iz
en,1594816447905402880,790528812505141248,['1594816447905402880'],2022-11-21T22:14:06.000Z,"RT @TheshopNFT: Secure your #whitelist  spots

#MintingSoon #TheShopNFT #NFT #OpenSeaNFT #cryptocurrecy https://t.co/zxv0l0k2O6"
en,1594783270905880576,790528812505141248,['1594783270905880576'],2022-11-21T20:02:16.000Z,"RT @OkcashCrypto: Time to conquer, time to be excited! ⚽️🎉
#WorldCup2022 is here! 👀
Enjoy the games, support your favorite teams.
Put your…"
en,1594741497328451597,790528812505141248,['1594741497328451597'],2022-11-21T17:16:16.000Z,"RT @ETXInfinity: ETXFINANCIAL LTD✅has successfully created an account on binance live. In the future, it will exclusively broadcast the lat…"
en,1594724357472849920,790528812505141248,['1594724357472849920'],2022-11-21T16:08:10.000Z,"RT @TheifMonkey: My name is Doctor Oleefyer, I'll tell you a little about our goal

Those who are active enough will get a decent role to p…"
en,1594687821641834496,790528812505141248,['1594687821641834496'],2022-11-21T13:42:59.000Z,"RT @KimEdie6: w2 ""Have the rabbits, all of them,""😩🐬🍛 #寸止 #聊骚 #恋足 #视频 #肉丝 #磕炮 #女S #反差 #裸聊 https://t.co/c7ZepWZ7JW"
en,1594668580762976256,790528812505141248,['1594668580762976256'],2022-11-21T12:26:31.000Z,"RT @MalanFernando5: Grab Your $10,000 Now! https://t.co/n3jO496Tkd
#giveaway #chance #win #christmas #gift#holiday 
 #video #ends #giftcard…"
en,1594655962534596609,790528812505141248,['1594655962534596609'],2022-11-21T11:36:23.000Z,RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Sometimes our vision clears only after our eyes are washed away with tears. https://t.co/Lh…
