created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T19:56:11.000Z,"RT @ukhozi_fm: Sikhuluma no Mzi Zuma oyikhansela laseMgungundlovu District.
Uncoma imisebenzi emihle eyenziwa oMasipala futhi okuyingqikith…",1412901614021718019,1595144129243394048,['1595144129243394048'],in
2022-11-22T19:49:13.000Z,"RT @tembisa: Taaaaanight is burger night in our home but at 7pm, on @SABC2, I’m treated to a 3 course meal, as a guest judge, in part 1 of…",1412901614021718019,1595142377022230528,['1595142377022230528'],en
2022-11-22T19:48:01.000Z,"RT @Radio2000_ZA: #Namukelekile to the Tuesday edition of #MMINOMMINOONTHEWIRELESS #TheWorldMostDeliciousRadioShow with @SimplyTheIceman
#O…",1412901614021718019,1595142073904422912,['1595142073904422912'],en
2022-11-22T19:44:07.000Z,RT @tembisa: I’m so full of drama but it’s the excitement🤣🤭. #ColourYourPlateWithKOO https://t.co/PdNNA9Uw36,1412901614021718019,1595141094446354432,['1595141094446354432'],en
2022-11-22T19:39:10.000Z,"RT @sa_lottery: #DrawResults for 22/11/22 are:
 
#PowerBall: 05, 18, 21, 37, 38
#PowerBall: 19
#PowerBallPLUS: 02, 10, 36, 47, 49
#PowerBal…",1412901614021718019,1595139845235822593,['1595139845235822593'],en
2022-11-22T19:38:02.000Z,"RT @sa_lottery: Here are the DrawResults &amp; Payouts for (22/11/22):
 
#DAILY LOTTO: 05, 06, 14, 17, 22
 
Congratulations to all the #winners…",1412901614021718019,1595139562376171520,['1595139562376171520'],en
2022-11-22T19:34:52.000Z,RT @expressoshow: Catch Afrikaans muso Rita Li tomorrow on #ExpressoShow 6-9AM on @SABC3 https://t.co/zZVWtynsow,1412901614021718019,1595138764447182848,['1595138764447182848'],en
2022-11-22T19:32:31.000Z,"RT @5FM: Where do you rate your signature, is it under option 1 or 2? 😅😅 https://t.co/Rss2xnjNWa",1412901614021718019,1595138174816178176,['1595138174816178176'],en
2022-11-22T19:32:17.000Z,"RT @5FM: THANK YOU to everyone who took part in our #5sFIVES football tournament! 💛⚽️

You helped provide soccer equipment for under-resour…",1412901614021718019,1595138115274166272,['1595138115274166272'],en
2022-11-22T19:28:39.000Z,"RT @METROFMSA: #BusinessWrap with Zwelakhe Mnguni - Co-founder: Benguela Global Fund Managers 

Pepkor Holdings Limited
Improved economic a…",1412901614021718019,1595137201423409153,['1595137201423409153'],en
2022-11-22T19:28:17.000Z,"RT @METROFMSA: #TheHeadlines 
ANC Top 6 nominations 

Samkele Maseko 
SABC Political Reporter 

#MetroFMTalk 
@aycawe https://t.co/hWmAKM4Q…",1412901614021718019,1595137110000168960,['1595137110000168960'],ht
2022-11-22T19:28:05.000Z,"RT @METROFMSA: #SMExChange 

Township businesses and tourism 

Thabang Rangakile
Founder: TR Lifestyle Lounge at Tumahole, Parys. 

#MetroF…",1412901614021718019,1595137059148005381,['1595137059148005381'],en
2022-11-22T19:26:18.000Z,"RT @SABC_2: 1+1 moment

#SABC2ComeBlomWithUs at 21:00 and watch @MuvhangoSA

You can watch and catch up on the latest episodes on @SABCPlus…",1412901614021718019,1595136608998940673,['1595136608998940673'],en
2022-11-22T19:23:56.000Z,"RT @DurbanGen_etv: Inuku laBhengu emzini yabantu 

#DurbanGen tonight at 6:30pm 
https://t.co/vSJ4bBKKWl https://t.co/LRrTi6RdSC",1412901614021718019,1595136011943948288,['1595136011943948288'],in
2022-11-22T19:23:02.000Z,RT @etv: My Guest Tonight with Annika Larsen at 10PM. https://t.co/HATWvYBjUY,1412901614021718019,1595135787464785920,['1595135787464785920'],en
