id,edit_history_tweet_ids,created_at,author_id,lang,text
1594940537634791425,['1594940537634791425'],2022-11-22T06:27:11.000Z,1502158751062630400,bn,"RT @resso__0: ✨বাগানি  @elybella___
https://t.co/0W7tVu3h5f"
1594938875025268740,['1594938875025268740'],2022-11-22T06:20:34.000Z,1502158751062630400,bn,RT @hartbetsexual_: ✨✨ ব্যাগিয়া @designzone__ https://t.co/IuyYEqUclA
1593876802379841537,['1593876802379841537'],2022-11-19T08:00:17.000Z,1502158751062630400,ur,RT @Jgnu143: اف یہ سردیوں کی شامیں 😍 https://t.co/dbSx3mTdk3
1593557214639575040,['1593557214639575040'],2022-11-18T10:50:21.000Z,1502158751062630400,gu,"RT @YouTube63781: બેગિયન 🎥 @SEX24_HOURS
 https://t.co/CCcIXZm8rA"
1593554073445617669,['1593554073445617669'],2022-11-18T10:37:52.000Z,1502158751062630400,bn,RT @GirlFri843: 💦 বাগিয়ান https://t.co/8jCiAflT4E
1593553296073056257,['1593553296073056257'],2022-11-18T10:34:47.000Z,1502158751062630400,bn,"RT @Hot_tanya_: বাগিয়ান @Manjusha_hot
https://t.co/N5oJV7X8Os"
1593481409964003329,['1593481409964003329'],2022-11-18T05:49:08.000Z,1502158751062630400,bn,RT @oclex_1: ✨বাগানি @caught_x1 https://t.co/odFXrN0KOZ
1593481162743316480,['1593481162743316480'],2022-11-18T05:48:09.000Z,1502158751062630400,bn,RT @18instaplaY: ✨বাগানি @18lovebirds https://t.co/wTur0u1SKI
1593480462973997056,['1593480462973997056'],2022-11-18T05:45:22.000Z,1502158751062630400,bn,RT @18Omeglesex: বাগিয়ান https://t.co/OBBOhmKPAC
1593476307484016643,['1593476307484016643'],2022-11-18T05:28:51.000Z,1502158751062630400,und,RT @chicolica: 🥶 https://t.co/JDzBeCpjqN
1593128868382412802,['1593128868382412802'],2022-11-17T06:28:15.000Z,1502158751062630400,gu,"RT @Snapcha8051: બેગિયન https://t.co/3gPtc7bLzB
@Paytm7250"
1592755783682621441,['1592755783682621441'],2022-11-16T05:45:45.000Z,1502158751062630400,bn,RT @girlfakehub: 💦 বাগিয়ান https://t.co/lrnci6sAG1
1592755563771080705,['1592755563771080705'],2022-11-16T05:44:53.000Z,1502158751062630400,bn,"RT @itslovegood01: 💦 বাগিয়ান 
@onliyheart
https://t.co/fKbTcywp6s"
1592033134488748032,['1592033134488748032'],2022-11-14T05:54:12.000Z,1502158751062630400,bn,"RT @SEXPARTY85: বাগিয@Strawbe61381343 
https://t.co/rNdrgqQPri"
1591888378026500096,['1591888378026500096'],2022-11-13T20:18:59.000Z,1502158751062630400,bn,RT @_TIKTOK16: ✨বাগানি @_TIKTOK20 https://t.co/DtZPJ4nqvR
1591886823525081095,['1591886823525081095'],2022-11-13T20:12:49.000Z,1502158751062630400,en,RT @Jgnu143: Every night is special for me because you are on my mind after a long and stressful day. https://t.co/kdrCRq5KuG
1591310106779688960,['1591310106779688960'],2022-11-12T06:01:09.000Z,1502158751062630400,bn,RT @69Girls_: ✨ বাগিয়া https://t.co/KKHo3zlEuk
1591171049617764353,['1591171049617764353'],2022-11-11T20:48:35.000Z,1502158751062630400,fa,RT @Jill72813452: شب بخیر ❤ پاکستان https://t.co/Dn7eyZE0w8
1590584484977872896,['1590584484977872896'],2022-11-10T05:57:47.000Z,1502158751062630400,en,RT @NatashaOfficiaI: This is my only Official Twitter ID 💚 https://t.co/YshnmZjREC
1590211146254286848,['1590211146254286848'],2022-11-09T05:14:16.000Z,1502158751062630400,bn,RT @VDO24X7: ✨ বাগানি @L0VEDOSE     https://t.co/sBCzvXZwTn
1590210762781650946,['1590210762781650946'],2022-11-09T05:12:45.000Z,1502158751062630400,bn,RT @5mrSacrifice: বাগিয় @HIT_FIT_ https://t.co/qlRYGSICab
1590210202959491072,['1590210202959491072'],2022-11-09T05:10:31.000Z,1502158751062630400,bn,RT @TeamSwagg4Life: বাগিয়  @hearbeatsexual https://t.co/Qr2Wig67xA
