lang,edit_history_tweet_ids,author_id,created_at,text,id
fr,['1595137498774396928'],1612681699,2022-11-22T19:29:50.000Z,"@_Nat_Ali j'ai regardé y'a 2 semaines un truc comme ca, vraiment excellent",1595137498774396928
en,['1595134258125103104'],1612681699,2022-11-22T19:16:57.000Z,@_Nat_Ali Tu as vu Haunting hill et bly manor ?,1595134258125103104
fr,['1595120898054684674'],1612681699,2022-11-22T18:23:52.000Z,@Baudry35398486 @Vincent_1393 comme si il avait qqchose à jouer a United,1595120898054684674
tr,['1595041173961326594'],1612681699,2022-11-22T13:07:04.000Z,@SolaryTV @goldsard01 Ça degs,1595041173961326594
fr,['1595023687702519810'],1612681699,2022-11-22T11:57:35.000Z,@jamboninio A colle plus à la realite du temps de jeu qui a été stoppé,1595023687702519810
fr,['1595002943216185345'],1612681699,2022-11-22T10:35:10.000Z,@SoleiIdeminuit Pas plus qu'un match de rugby ou de basket par exemple au final. Après la var est encore contestable dans son efficacité,1595002943216185345
fr,['1594957499979149312'],1612681699,2022-11-22T07:34:35.000Z,A recruter dans le @FCSilmi https://t.co/qFaKSqxF7R,1594957499979149312
fr,['1594681387474472960'],1612681699,2022-11-21T13:17:25.000Z,"RT @L_ThinkTank: [ 🇮🇷 IRAN | ⚽️ COUPE DU MONDE ] 

🔸En soutien aux manifestations dans leur pays, les joueurs de la sélection iranienne n'o…",1594681387474472960
en,['1594673753220419584'],1612681699,2022-11-21T12:47:05.000Z,RT @MDSVeritas: There's something in God of War Ragnarok which is the most special to me. I got to pitch it and the team made it into every…,1594673753220419584
tr,['1594459801358331907'],1612681699,2022-11-20T22:36:54.000Z,@Canupote BitDefender,1594459801358331907
fr,['1594448815456768005'],1612681699,2022-11-20T21:53:15.000Z,"RT @Romain_Molina: C’est la Coupe du Monde pour tout le monde, même pour ceux ayant protégé des réseaux pedophiles comme le président de la…",1594448815456768005
fr,['1594304085028589568'],1612681699,2022-11-20T12:18:09.000Z,"RT @Cnd_MajFly: Le harcèlement scolaire n'a jamais eu besoin de téléphones et de réseaux sociaux pour exister, il a existé bien avant leur…",1594304085028589568
fr,['1594294672842952705'],1612681699,2022-11-20T11:40:45.000Z,"RT @Domingo: Sur ce screen y a notre ennemi d’hier soir et une streameuse qui a rien demandé, pourtant les 2 ont pris 13 000 tweets. Faudra…",1594294672842952705
fr,['1593932181725913089'],1612681699,2022-11-19T11:40:20.000Z,C'est chaud les commentaires.. bref.. https://t.co/a2mzZ1vxbt,1593932181725913089
fr,['1593932061919907842'],1612681699,2022-11-19T11:39:52.000Z,RT @ActuFoot_: Manuel Neuer a confirmé qu'il portera bien le brassard One Love en soutien à la communauté LGBT mercredi face au Japon. ©️…,1593932061919907842
fr,['1593904757034336256'],1612681699,2022-11-19T09:51:22.000Z,Le retour de la grande hype MC https://t.co/AOXTmJDYEf,1593904757034336256
fr,['1593903146174238720'],1612681699,2022-11-19T09:44:57.000Z,@elonmusk @Arkunir wsh fait pas laisser Trump revenir aide nous la,1593903146174238720
fr,['1593902955287252992'],1612681699,2022-11-19T09:44:12.000Z,Faut voter non. https://t.co/bmMGve8ln9,1593902955287252992
fr,['1593782442346905600'],1612681699,2022-11-19T01:45:19.000Z,@SoleiIdeminuit @foquejbosse Après fanta c'est pas nouveau qu'il est comme ça on se rappelle du fameux live avec le poème,1593782442346905600
fr,['1593593879814672384'],1612681699,2022-11-18T13:16:03.000Z,Mais marc on a surtout pas vu Payet https://t.co/xRVyGH9ZNC,1593593879814672384
fr,['1593583760083148801'],1612681699,2022-11-18T12:35:50.000Z,"Ronaldo qui va être libre, qui a beaucoup parlé de sa rivalité avec Messi. If you know what i mean #RonaldOM",1593583760083148801
zxx,['1593568357730721794'],1612681699,2022-11-18T11:34:38.000Z,RT @shouldhaveaduck: https://t.co/8PBRKkgabS,1593568357730721794
fr,['1593550905776828428'],1612681699,2022-11-18T10:25:17.000Z,"@Jaden3k @LEC_Wooloo Okay Thx c'était la façon logique de faire, c'est bien ce que j'espérais",1593550905776828428
fr,['1593549620755529729'],1612681699,2022-11-18T10:20:10.000Z,"@LEC_Wooloo A la fin, dans les finales tu as 6 équipes dont les 3 championnes des splits, si c'est la même équipe qui gagne les 3 splits, il y'a que 4 équipes au final?",1593549620755529729
fr,['1593537962704355328'],1612681699,2022-11-18T09:33:51.000Z,"@caamdbrd Elon Musk a donné un ultimatum aux équipes en mode ""Twitter 2.0 avec du travail énorme des conditions ultras dur"" ou vous partez. 75% des employés sont partis",1593537962704355328
fr,['1593516494549389312'],1612681699,2022-11-18T08:08:33.000Z,@MagicGonzi Après ça va dans le pire des cas je t'ai sur insta toi,1593516494549389312
fr,['1593514015266832385'],1612681699,2022-11-18T07:58:41.000Z,@Plantureux Ouaip,1593514015266832385
fr,['1593511413187846151'],1612681699,2022-11-18T07:48:21.000Z,Pas spécialement un gros rouleur mais bouchons. Quid des retraités et étudiants ? https://t.co/oTRnJZ3gz0,1593511413187846151
fr,['1593509255746932736'],1612681699,2022-11-18T07:39:47.000Z,"Bon même si ça risque pas d'arriver tout de suite on sait jamais, rajoutez moi sur discord si vous voulez garder contact : OneHuntMan#0001",1593509255746932736
fr,['1593404169326583808'],1612681699,2022-11-18T00:42:12.000Z,@FurahBy 1 milliard carrément,1593404169326583808
fr,['1593345038066614272'],1612681699,2022-11-17T20:47:14.000Z,"RT @Gamekult: Votre attention s'il vous plaît,
La rédaction de Gamekult quitte Gamekult. https://t.co/hp4PkGHAXX",1593345038066614272
fr,['1593332750311997442'],1612681699,2022-11-17T19:58:25.000Z,Environ 700 taureaux et taurillons sont massacrés à l’arme blanche dans des arènes chaque année en France. Écrivez à votre député pour lui demander de soutenir le projet de loi portant l’abolition de la corrida: https://t.co/Sj8YZoXep7,1593332750311997442
fr,['1593316083179704320'],1612681699,2022-11-17T18:52:11.000Z,@_Nat_Ali alors qu'on pourrait me donner de la notoriété ...,1593316083179704320
fr,['1593300222716923904'],1612681699,2022-11-17T17:49:09.000Z,"@SoleiIdeminuit Alors j'ai pas tout suivi, mais nouveaux propriétaires qui est Reworld Media, un truc qui fait pas vraiment du journalisme si tu vois ce qeu je veux dire",1593300222716923904
en,['1593299152334721024'],1612681699,2022-11-17T17:44:54.000Z,RT @amjadt25: Exclusive: Qatar bribed eight Ecuadorian players $7.4 million to lose the opener(1-0 ⚽️ 2nd half). Five Qatari and #Ecadour i…,1593299152334721024
fr,['1593298899565006849'],1612681699,2022-11-17T17:43:54.000Z,"LREM commence vraiment à réussir ce qu'ils veulent, faire détester la politique aux gens même politisé et engagé pour etre tranquille, ca commence à m'atteindre. J'en ai marre de ce gouvernement https://t.co/GtZUd6zeDs",1593298899565006849
fr,['1593298679854661632'],1612681699,2022-11-17T17:43:01.000Z,"RT @SandraKrief: Vous n’avez pas compris, ou vous le faites exprès

L’abolition de la corrida n’est pas clamée par les électeurs de France…",1593298679854661632
fr,['1593297733623889921'],1612681699,2022-11-17T17:39:16.000Z,"RT @SoubranneQ: Résumé du document (lunaire) remis par FTX à la justice ⤵️

- SBF utilisait les fonds des clients pour s'acheter des maison…",1593297733623889921
