text,lang,author_id,created_at,id,edit_history_tweet_ids
@MasculineTheory Thank you for this reminder. Explains a lot. Intuitively.,en,1477672337373859848,2022-11-22T23:11:39.000Z,1595193321634283521,['1595193321634283521']
@TheJackBly It’s huge. See if you can observe the emotions beneath the thirst for it. Go have some private time and try to feel them. Let it flow. Let it come forward and dump out so it can pass. Repeat as often as able.,en,1477672337373859848,2022-11-22T23:08:44.000Z,1595192584514699265,['1595192584514699265']
"@yyyyooooo00 @SGBarbour It’s still within two standard deviations. Statistically speaking, scientifically speaking, that’s still valid.",en,1477672337373859848,2022-11-22T23:03:25.000Z,1595191246330404864,['1595191246330404864']
@aPerfect_System @SGBarbour Exact same sentiment except posted by op: https://t.co/nFITwH8f7R,en,1477672337373859848,2022-11-22T23:02:45.000Z,1595191082064773122,['1595191082064773122']
@aPerfect_System @SGBarbour Why pain? This post is bullsh🐄t. Clearly it moves the price up. Would probably move it up within 1 standard deviation. Within 2 = still valid. The only salty mf’ers are the ones that wanted the line to go up exactly on cue as in the model. Uneducated is the kindest way to put it,en,1477672337373859848,2022-11-22T23:00:50.000Z,1595190599715618817,['1595190599715618817']
RT @TheGuySwann: Does it make anyone else laugh that the politicians who are overseeing the greatest series of nation state insolvencies in…,en,1477672337373859848,2022-11-22T22:52:51.000Z,1595188590232961024,['1595188590232961024']
"RT @skwp: &gt; a blockchain becomes popular
&gt; fees go up
&gt; tx’es start to settle bigger amounts of value
&gt; low value use cases priced out
&gt; hi…",en,1477672337373859848,2022-11-22T21:43:51.000Z,1595171224577052696,['1595171224577052696']
"@Gary_Brode You need to put on here also that no one in real life should be able to see either. Not online, not email, not friends, not family, not anybody. Too tempting.",en,1477672337373859848,2022-11-22T21:16:07.000Z,1595164245834207233,['1595164245834207233']
@gladstein @francispouliot_ @BTCSchellingPt *shove,en,1477672337373859848,2022-11-22T21:14:18.000Z,1595163789082886145,['1595163789082886145']
@indigowolf @edokeefe Turns out it was quite deniable! I got omicron and it was like a week of cold after a night of fever. And did you ever read anything like this during delta? I wonder why! https://t.co/B0Ll9jTF4Y,en,1477672337373859848,2022-11-22T21:03:40.000Z,1595161112315858945,['1595161112315858945']
@g68_charlie @CryptoFinally I’ve learned so much here that has impacted my life that Id happily pay the $8 dollars monthly just to see this place cleaned up. Non-paying users can still post just fine.,en,1477672337373859848,2022-11-22T21:01:28.000Z,1595160557493317632,['1595160557493317632']
@LosAngeles_2020 @KylehT408 @unusual_whales Federal law is thematically extremely limited.,en,1477672337373859848,2022-11-22T19:18:17.000Z,1595134592545325056,['1595134592545325056']
@LosAngeles_2020 @KylehT408 @unusual_whales Federal law is charged with regulating interstate commerce and only that. Each state is basically its own European nation.,en,1477672337373859848,2022-11-22T19:17:27.000Z,1595134380321951745,['1595134380321951745']
@schizodove Aesthetic shifting,en,1477672337373859848,2022-11-22T15:49:25.000Z,1595082030320349184,['1595082030320349184']
"@ArthurPug @SeveralSatoshis @druidian @NeorenaissanceB @hodlonaut There once was a huckster named Creg
Who made up bullshit on the reg 
Got funding from Ayre
Til it was no longer there
Now money on the streets he must beg",en,1477672337373859848,2022-11-22T13:07:23.000Z,1595041253460164610,['1595041253460164610']
"@BunsanSekai @RenoPartyLyft @BitcoinPierre I know bro. I’m over here receiving from PayPal paying $3.99 and those b🐩tches can freeze my account at any time. Yet the most secure and sovereign property on the planet, not to mention the only safe one I can directly transact with, charging me 67¢ on a “bad” day. Sold!",en,1477672337373859848,2022-11-22T12:59:33.000Z,1595039281990475778,['1595039281990475778']
Listen to the part about congress — it was a controlled demolition. 🏙 💣 https://t.co/OuJ9qnJXe0 https://t.co/9JafQ85P3b,en,1477672337373859848,2022-11-22T12:56:15.000Z,1595038451489202176,"['1595038104896917504', '1595038451489202176']"
@TheKord71 @GoingParabolic 😂 waiting over here,en,1477672337373859848,2022-11-22T12:50:05.000Z,1595036897507778560,['1595036897507778560']
@viva_la_vandal @GoingParabolic Yep. A great team playing flat and sloppy for their level. Saudis kept them back like an unclimbable fence. Unified and hungry. My team lost but the game was great.,en,1477672337373859848,2022-11-22T12:49:22.000Z,1595036716473397248,['1595036716473397248']
@GoingParabolic You could see the Saudi team-organism just functioning and playing better. Intent and hungry. It was a great match between two stunning teams.,en,1477672337373859848,2022-11-22T12:47:51.000Z,1595036335752241152,['1595036335752241152']
@Duddala @IngrahamAngle Do you believe those numbers or are you paying audience? 🎪 🎟 🤡,en,1477672337373859848,2022-11-22T12:45:08.000Z,1595035650281312257,['1595035650281312257']
@corndalorian @unusual_whales ❄️ 🚨,und,1477672337373859848,2022-11-22T12:43:33.000Z,1595035255441920002,['1595035255441920002']
@lubilyk @stockuppers @unusual_whales You: ❄️,und,1477672337373859848,2022-11-22T12:43:19.000Z,1595035196487000065,['1595035196487000065']
RT @FlorianGallini: @elonmusk @unusual_whales What times do we live in where it makes breaking news when a manager asks team for progress r…,en,1477672337373859848,2022-11-22T12:42:41.000Z,1595035034616229888,['1595035034616229888']
@alpharivelino The human they’re attached to. Far and away the most important.,en,1477672337373859848,2022-11-22T09:44:42.000Z,1594990244641882112,['1594990244641882112']
@botboy90308675 @NeilJacobs Congrats. Welcome to Tegridy. https://t.co/dkcL5Jc7In,en,1477672337373859848,2022-11-22T09:43:46.000Z,1594990011832737792,['1594990011832737792']
@009Raymond @QuestionTree Also that a trad type guy is probably the least likely to leave her out of social pressure and values. Misapplied critique. Applies to hookup culture she approved of and engaged in (until now apparently) far more.,en,1477672337373859848,2022-11-22T09:39:51.000Z,1594989025160564736,['1594989025160564736']
"@mollykmc @QuestionTree @JackPosobiec No. She ignored grandmas advice, hit the wall and now has 40 years to think long and hard about it.",en,1477672337373859848,2022-11-22T09:37:43.000Z,1594988486234460166,['1594988486234460166']
@jimmyjoebob20 @CBRobber @21mFox @jameslavish Why is #bitcoin not the answer?,en,1477672337373859848,2022-11-22T09:34:37.000Z,1594987709004660736,['1594987709004660736']
@zara_larue @hodlonaut @loudsmoker Subconscious self-sabotage to self-arrest. He knows subconsciously his 9+ year delusion scam is wrong and harmful. He is financially melting down in slow motion. He will be on the same list as SBF fairly soon: rekt with BDS.,en,1477672337373859848,2022-11-22T09:27:13.000Z,1594985843470614528,['1594985843470614528']
"@piratebeachbum2 @hodlonaut We were always going to have to go through this. Once every legal &amp; social sabotage attack has been tried, once every scammer is rekt &amp; demoralized trying to scratch their flaming case of BDS to self-impoverishment, only then will we move forward (w/antifragile #BTC far stronger)",en,1477672337373859848,2022-11-22T09:25:01.000Z,1594985291936591872,['1594985291936591872']
@NeilJacobs Yeah kicking and screaming as he does it,en,1477672337373859848,2022-11-22T09:19:05.000Z,1594983799578062849,['1594983799578062849']
"@SeveralSatoshis @druidian @NeorenaissanceB @hodlonaut There once was a fake Nakamoto
Forged documents quite like a dodo 
We’re awaiting the day 
A good judge will say 
“Report for your prison photo”",en,1477672337373859848,2022-11-22T09:15:37.000Z,1594982926223310853,['1594982926223310853']
@DudeJLebowski @SpiritOfNakadai A scripted horror flick designed to get you to plotz your own bitcoin. Don’t do it.,en,1477672337373859848,2022-11-22T02:56:05.000Z,1594887412903198720,['1594887412903198720']
"@RenoPartyLyft @BitcoinPierre The high demand was fulfilled. Back to one sat per byte transactions. Network safer, stronger than ever.",en,1477672337373859848,2022-11-22T02:13:36.000Z,1594876723736215554,['1594876723736215554']
@GVictoriaB It’s both. Type pray in ios and it comes up. Type high five and you get 🙌 et al.,en,1477672337373859848,2022-11-22T01:44:42.000Z,1594869450381074432,['1594869450381074432']
@notgrubles Bosses have filled their bags,en,1477672337373859848,2022-11-22T00:12:09.000Z,1594846159910371328,['1594846159910371328']
"RT @sav_says_: 2 years ago Twitter decided to ban me without reason after Pres. Trump retweeted this clip.

For 2 years my reporting has be…",en,1477672337373859848,2022-11-22T00:11:00.000Z,1594845867554766851,['1594845867554766851']
@realTanyaTay @JackPosobiec Right just replace “man” with “political ideology” and you have her describing her to herself,en,1477672337373859848,2022-11-22T00:08:25.000Z,1594845218712461316,['1594845218712461316']
@SGBarbour Stick your photo in there as a parameter and run it again,en,1477672337373859848,2022-11-21T22:01:03.000Z,1594813165635870729,['1594813165635870729']
@CryptoFinally Russia collapsed — the fall of the USSR. Gangsters took over industry and became today’s wealthy families. The society continues.,en,1477672337373859848,2022-11-21T20:42:32.000Z,1594793405825032210,['1594793405825032210']
"@odinslament @backtolife_2023 Tbh I didn’t use a thing I learned — maybe only the discipline — but the rest of it was just social acceptance-type certification. In retrospect,  needless. And I am retired early and doing very well.",en,1477672337373859848,2022-11-21T20:39:33.000Z,1594792655984238592,['1594792655984238592']
@HodlMagoo @NumberGoUpTech So “take your bitcoins off exchanges” and easy and good normie cold storage education = 🔑. With those we permanently sew up this attack vector.,en,1477672337373859848,2022-11-21T19:48:19.000Z,1594779761347547136,['1594779761347547136']
@RacingRoots_ @scottmelker Correct. There’s no GOOOOOOOOOOLLLL like a gol in Spanish.,en,1477672337373859848,2022-11-21T19:46:06.000Z,1594779204549283867,['1594779204549283867']
"RT @ZubyMusic: Alex Jones has apologised publicly several times over the years for what he said about Sandy Hook.

Many public figures have…",en,1477672337373859848,2022-11-21T19:30:59.000Z,1594775401049489408,['1594775401049489408']
@uknicks @ChrisBlec @nic__carter @LiquityProtocol Nic sure won’t!,en,1477672337373859848,2022-11-21T19:24:43.000Z,1594773821495857154,['1594773821495857154']
@eahonen @cryptograffiti Not when the first waves of cutoff and control start coming,en,1477672337373859848,2022-11-21T18:59:59.000Z,1594767597891104775,['1594767597891104775']
