created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T19:44:14.000Z,None of the 8 IS incidents 3rd wk of Nov were offensive All were aimed at keeping out govt and civilians from IS areas and subduing residents https://t.co/PwfjjzpS53,575954382,1595141121142710272,['1595141121142710272'],en
2022-11-22T19:43:50.000Z,4 soldiers killed in attack on checkpoint in Kirkuk 2 civilians injured by IED in south Ninewa 3rd wk of Nov https://t.co/PwfjjzpS53,575954382,1595141022723371008,['1595141022723371008'],en
2022-11-22T19:43:31.000Z,1 Diyala incident in Hamrin mts = main way station between Diyala &amp; Salahaddin Other 5 incidents in Muqdadiya &amp; Khanaqin dist in center &amp; NE Main IS areas in Iraq https://t.co/PwfjjzI1jb,575954382,1595140943518527488,['1595140943518527488'],en
2022-11-22T19:42:39.000Z,6 incidents in Diyala Civilian assassinated Checkpoint attacked Gun battle during Hashd security sweep that left 1 Hashd dead 6 wounded 3 IEDs 1 left 1 Hashd dead and 8 injured https://t.co/PwfjjzpS53,575954382,1595140724709736448,['1595140724709736448'],en
2022-11-22T19:41:50.000Z,3rd wk of Nov IS incidents in Diyala (6) Kirkuk (1) Ninewa (1) Left 7 dead and 17 wounded Diyala had most casualties with 18 Other 2 provinces in single digits https://t.co/PwfjjzpS53,575954382,1595140518576472064,['1595140518576472064'],en
2022-11-22T19:41:11.000Z,6th wk security incidents in Iraq in single digits Just 8 incidents by IS Nov 15-21 Up from 6 wk before and 7 the 1s wk of Nov 29 of 43 wks incidents in single digits in 2022 https://t.co/PwfjjzpS53 https://t.co/V4emtuwO1x,575954382,1595140352922439682,['1595140352922439682'],en
2022-11-22T19:40:16.000Z,"Musings On #Iraq Security In Iraq Nov 15-21, 2022   https://t.co/PwfjjzI1jb https://t.co/HsmU5hWTk5",575954382,1595140124282859520,['1595140124282859520'],en
2022-11-22T19:39:51.000Z,Nov 22 2021 Report Kataib Hezbollah linked group stopped claiming attacks afterward Used to claim the most attacks https://t.co/0VTp9J8uo9,575954382,1595140017420017664,['1595140017420017664'],en
2022-11-22T19:39:37.000Z,Nov 22 2021 Report Asaib Ahl Al-Haq linked Ashab al-Kahf took responsibility for most attacks on convoys working for US Attacks down since summer Came after Quds Force cmdr Gen Qaani warned pro-Iran Hashd about incidents https://t.co/0VTp9JqDCh https://t.co/tHeyeyduO7,575954382,1595139959555772416,['1595139959555772416'],en
2022-11-22T19:39:02.000Z,Nov 22 2021 PUK police tried to break up student protests demanding resumption of monthly govt stipends in Sulaymaniya by force https://t.co/0VTp9JqDCh,575954382,1595139813463949313,['1595139813463949313'],en
2022-11-22T19:38:44.000Z,Nov 22 2020 Report PM Kazemi met with Quds Force Cmdr Gen Qaani Asked him to mediate between Hashd factions and Al-Fatah list to stop criticism of him and attacks in Baghdad Reports that Iran told Hashd groups to stop increasing tension with US https://t.co/0VTp9J8uo9 https://t.co/0zpxuY5Hq8,575954382,1595139739551612928,['1595139739551612928'],en
2022-11-22T19:38:11.000Z,Musings On #Iraq Iran Warns Its Allies About Attacking US Targets In Iraq https://t.co/Kx2WRGz6uc,575954382,1595139601697771520,['1595139601697771520'],en
2022-11-22T19:37:56.000Z,Nov 22 2020 Report Quds Force Cmdr Gen Qaani met with pro-Iran Hashd factions about halting attacks upon US in Iraq out of fear of Trump retaliation https://t.co/0VTp9JqDCh https://t.co/TX4oM2Hz2V,575954382,1595139537579433984,['1595139537579433984'],en
2022-11-22T19:37:21.000Z,Musings On #Iraq UN Report On Violence Against Iraqi Protesters https://t.co/0HghyCSVog United Nations Faults Iraq For Failing To Protect Protesters https://t.co/d9BcDWJYs7,575954382,1595139389285244929,['1595139389285244929'],en
2022-11-22T19:37:05.000Z,Nov 22 2019 4 protesters killed in Baghdad Activist kidnapped in Baghdad Protests blocking Um Qasr port in Basra and Gharraf oil field in Dhi Qar ended by police 2 activists shot by Hashd Activist’s house bombed in Diwaniya https://t.co/xfNJzui7hb https://t.co/RShP07bCVN,575954382,1595139323749617665,['1595139323749617665'],en
2022-11-22T19:36:26.000Z,Nov 22 2019 Report Abu Karma and Mukhisa villages in central Diyala completely empty of people after IS attacks https://t.co/xfNJzui7hb,575954382,1595139159962030080,['1595139159962030080'],en
2022-11-22T19:35:58.000Z,Musings On #Iraq Hashd Retaliate Against Iraq’s Defense Minister For Comments On Protests https://t.co/4CWVehOtJ0,575954382,1595139040965103616,['1595139040965103616'],en
2022-11-22T19:35:43.000Z,Nov 22 2019 Pro-Iran Hashd released story that Def Min Shammari received disabilities welfare when he lived in Sweden and docs showing Def Min bought tear gas and used it against demonstrators after Shammari claimed 3rd party shooting demonstrators https://t.co/5E98F3ekax https://t.co/SJpr5rthTO,575954382,1595138978461908993,['1595138978461908993'],en
2022-11-22T19:34:51.000Z,"Nov 22 2017 Asaib Ahl Al-Haq’s Khazali said beating IS was beating Saudi Arabia, US and Israel https://t.co/gAqLgQrb8M https://t.co/JhxfHOjQAy",575954382,1595138761557278720,['1595138761557278720'],en
2022-11-22T19:34:18.000Z,Nov 22 2016 Hashd started op to surround Tal Afar Ninewa https://t.co/gAqLgQJkmU https://t.co/Bb1garncMC,575954382,1595138621740552192,['1595138621740552192'],en
2022-11-22T19:33:56.000Z,Nov 22 2016 PM Abadi held press conference Said Iraq not interfering in Syrian War Hashd units were fighting in Syria for years helping Iran and Assad Iraqi govt facilitated arms shipments from Iran to Syria https://t.co/gAqLgQrb8M https://t.co/IoG4Fqz2rG,575954382,1595138528286892032,['1595138528286892032'],en
2022-11-22T19:32:25.000Z,Nov 22 2015 Report Dana Gas won vs KRG in British court KRG Had to pay it $100 mil Dec 2014 company won arbitration case against KRG over its contract and payments for oil sales https://t.co/OVPGJhB9BL https://t.co/o9h5EeLo9A,575954382,1595138149033730048,['1595138149033730048'],en
2022-11-22T19:31:13.000Z,Nov 22 2011 State run South Gas Company said it didn’t have money to invest in Shell-Mitsubishi natural gas https://t.co/OVPGJhTiPT,575954382,1595137845517508614,['1595137845517508614'],en
2022-11-22T19:30:28.000Z,Nov 22 2009 Report police brigade in Diyala Had 130 HUMVEES Needed 650 Didn’t have enough radios or ammo Given mortars with no ammo Problem was with Interior Min https://t.co/gHntxqWkAe https://t.co/zZ9PjyVWrR,575954382,1595137659349131264,['1595137659349131264'],en
2022-11-22T19:28:49.000Z,Musings On #Iraq Maliki Returns To Sectarian Politics https://t.co/2A8Dd5o3rq,575954382,1595137242460172289,['1595137242460172289'],en
2022-11-22T19:28:31.000Z,Nov 22 2009 Baghdad aired video confession of 3 men claiming they were Baathists behind Oct 09 Baghdad bombings Were actually done by ISI https://t.co/gHntxrdnCe https://t.co/SsBUlj5bXa,575954382,1595137166249586689,['1595137166249586689'],en
2022-11-22T19:27:16.000Z,Musings On #IraqIranians And Special Groups Forces Returning To Iraq https://t.co/yl6Em1VQTM,575954382,1595136854260846593,['1595136854260846593'],en
2022-11-22T19:26:55.000Z,Nov 22 2008 Iranian arrested in Wasit 13th detained since Oct Local source thought he might be involved in voter fraud for 09 election https://t.co/lXurIl6Tf6,575954382,1595136763890085888,['1595136763890085888'],en
