created_at,id,text,author_id,edit_history_tweet_ids,lang
2022-11-22T22:15:16.000Z,1595179130517086208,"RT @blprnt: The dude who took down the Colorado shooter owns a brewery.

His wife is the brewmaster.

They have merch: https://t.co/3EgtLOh…",718834296669077504,['1595179130517086208'],en
2022-11-22T22:12:38.000Z,1595178469775769609,RT @dananessel: When my former opponent and other Republicans casually and relentlessly refer to me and other members of the LGBTQ communit…,718834296669077504,['1595178469775769609'],en
2022-11-22T21:55:02.000Z,1595174037910847488,RT @lkreidberg: Hooray it's finally time to share the first five papers from the Transiting Exoplanet Community Early Release Science Progr…,718834296669077504,['1595174037910847488'],en
2022-11-22T21:25:31.000Z,1595166609748160513,What a fascinating scientific journey! #WomenInSTEM #geology https://t.co/EwS5UQGuBj,718834296669077504,['1595166609748160513'],en
2022-11-22T21:16:51.000Z,1595164430756900864,RT @CarnegiePlanets: Sulfur dioxide was not a compound that the team expected to find in WASP-39b based on their understanding of how the e…,718834296669077504,['1595164430756900864'],en
2022-11-22T21:14:21.000Z,1595163801698988032,"RT @RELenski: In light of @jomcinerney's wonderful tweet below, I thought I'd write and share a blog post about Stephen Jay Gould's book an…",718834296669077504,['1595163801698988032'],en
2022-11-22T21:13:44.000Z,1595163645574799361,"RT @jomcinerney: If you are an evolutionary biologist, then I recommend you read this paper. Apart from the brilliant science and perspecti…",718834296669077504,['1595163645574799361'],en
2022-11-22T20:44:54.000Z,1595156388350943233,RT @PeteButtigieg: If you’re a politician or media figure who sets up the LGBTQ community to be hated and feared - not because any of us ev…,718834296669077504,['1595156388350943233'],en
2022-11-22T19:26:25.000Z,1595136638950129665,RT @nbatalha: The #JWST Transiting Exoplanet Early Release Science Team is excited to share the latest science results from observations of…,718834296669077504,['1595136638950129665'],en
2022-11-22T19:16:30.000Z,1595134143830323200,RT @jmacalad: I am helping to organize a conference at Greenbank on #Oxygen in #Planetary Atmospheres. We want to attract international and…,718834296669077504,['1595134143830323200'],en
2022-11-22T04:50:02.000Z,1594916090785984512,RT @MESSorensen: Finally made it to Micropia in Amsterdam. A whole museum showcasing the wonderful world of microbes! https://t.co/ZWzq0Byb…,718834296669077504,['1594916090785984512'],en
2022-11-22T02:15:07.000Z,1594877105489281024,"RT @GabbyGiffords: When @CaptMarkKelly was trained to use a camera at NASA, we never imagined those skills would be featured in a documenta…",718834296669077504,['1594877105489281024'],en
2022-11-22T02:14:03.000Z,1594876833056821248,"RT @RELenski: By the way, Zachary Blount is on the faculty job market now.  If your department is looking for a brilliant scientist, writer…",718834296669077504,['1594876833056821248'],en
2022-11-22T02:13:04.000Z,1594876589300486144,"RT @wc_ratcliff: Hey, my wife Han Pham's TEDx talk on her civic activism is up. Check it out!

https://t.co/itiO1HOKx0",718834296669077504,['1594876589300486144'],en
2022-11-21T05:51:39.000Z,1594569205948596224,"RT @ThePlanetaryGuy: This isn't a googly eye.

This is a partial solar eclipse, seen from the surface of Mars on Friday. https://t.co/5DTas…",718834296669077504,['1594569205948596224'],en
2022-11-21T05:51:11.000Z,1594569092022902784,RT @StationCDRKelly: The hate some people have for the LGBTQ+ community is sickening. What happened last night in Colorado Springs should b…,718834296669077504,['1594569092022902784'],en
2022-11-21T05:50:35.000Z,1594568940784582658,"@marsninja @NMMNHS @NASAPersevere @carchardn @LosAlamosNatLab Oooooooo, thanks!",718834296669077504,['1594568940784582658'],en
2022-11-21T01:16:27.000Z,1594499949542211585,"@marsninja @NMMNHS @NASAPersevere @carchardn @LosAlamosNatLab When will it be coming to East Lansing, Michigan? 😆",718834296669077504,['1594499949542211585'],en
2022-11-20T16:01:04.000Z,1594360183244865538,"RT @MichelleObama: If I make it to 100, I hope I look as good as you, Eloise. So great meeting you and your family in Philly. ❤️ https://t.…",718834296669077504,['1594360183244865538'],en
2022-11-20T15:56:54.000Z,1594359135801380865,"RT @JupiterBits: A bit of #Jupiter (@NASAJuno / @SwRI / MSSS / ""Flury-21"") https://t.co/jok5Bpfryc",718834296669077504,['1594359135801380865'],en
2022-11-20T13:59:49.000Z,1594329672896155652,RT @marsrader: Naturally occurring Widmanstätten patterns of nickel-iron crystals in a meteorite sphere. https://t.co/9EYB4A3pMM,718834296669077504,['1594329672896155652'],de
2022-11-20T12:51:02.000Z,1594312360772050944,"RT @RepLizCheney: With Trump back on Twitter,
it’s a good time to watch this Jan 6 hearing. It covers each of Trump’s tweets that day, incl…",718834296669077504,['1594312360772050944'],en
2022-11-20T12:34:34.000Z,1594308217235963904,"RT @bsgaudi: In lieu of a conference dinner for the Great Lakes Exoplanet Area Meeting last week, we decided to provide tickets and a meal…",718834296669077504,['1594308217235963904'],en
2022-11-20T12:32:44.000Z,1594307756760113163,@bsgaudi Oh my... I can't seem to find that Department on OSU's website. Is it new? 😆,718834296669077504,['1594307756760113163'],en
2022-11-20T05:22:02.000Z,1594199364825911296,"Whelp, the dumpster fire has now become an inferno.
.
https://t.co/eH5jv4C7Q8",718834296669077504,['1594199364825911296'],en
2022-11-19T23:04:33.000Z,1594104370660102144,"RT @tardigradopedia: 🔬Major microscopy moment: when you find a tardigrade! 
You should give it a try!🚀 https://t.co/nAiCFNp8cx",718834296669077504,['1594104370660102144'],en
2022-11-19T15:38:03.000Z,1593992004102328320,RT @FailedProtostar: Looks like the @NASAPersevere rover has caught another Martian eclipse! I believe this is Phobos crossing in front of…,718834296669077504,['1593992004102328320'],en
2022-11-19T14:55:51.000Z,1593981383973933057,RT @RexChapman: If this is the last thing everyone sees on Twitter then I can absolutely live with that…,718834296669077504,['1593981383973933057'],en
2022-11-19T01:18:06.000Z,1593775592549208064,@XtrasolarKohler 😲,718834296669077504,['1593775592549208064'],und
2022-11-19T01:17:00.000Z,1593775313917444097,RT @BNBuzz: Well? At least we still have books!,718834296669077504,['1593775313917444097'],en
2022-11-18T19:07:25.000Z,1593682306946015233,"RT @PlanetTreky: I’ve been wanting to tweet about a new scholarship opportunity for Puerto Rican students, but I named it in honor of my ab…",718834296669077504,['1593682306946015233'],en
2022-11-18T19:05:23.000Z,1593681795719041026,"RT @GemmaReguera: Dear friends of @AppEnvMicro 
You can now find some of our content in Mastodon under the tag #AppliedAndEnvironmentalMicr…",718834296669077504,['1593681795719041026'],en
2022-11-18T01:30:52.000Z,1593416417134710785,RT @rudolpa: Check out my first ever peer-reviewed paper (🎉) using @MarsCuriosity data to study alteration in a clay mineral-rich area! TL;…,718834296669077504,['1593416417134710785'],en
2022-11-17T23:34:26.000Z,1593387114896433153,".#Asteroids might have brought enough water to #Mars to cover it with a 300 m GEL of the life-supporting solvent.
.#astrobiology
.
https://t.co/5RcSwsItrj",718834296669077504,['1593387114896433153'],en
2022-11-17T22:40:53.000Z,1593373638429900804,"RT @AstroSyahirah: 🌑Earthrise: Remastered 🌍
In 2020, I completed my third space art; the Earthrise. I was so proud of the artwork and contr…",718834296669077504,['1593373638429900804'],en
2022-11-17T21:58:25.000Z,1593362953310306304,@ebtisam11234 Wow! What a backdrop for a meal! And I like the smiley face plate. 😆,718834296669077504,['1593362953310306304'],en
2022-11-17T21:36:31.000Z,1593357440300498946,@GemmaReguera Oh my. May your sanity remain intact.,718834296669077504,['1593357440300498946'],en
2022-11-17T04:31:25.000Z,1593099465770299392,RT @GemmaReguera: Don’t miss the new @AppEnvMicro issue @ASMicrobiology with a🐪 featured on the cover (❤️) and spotlight 🧵 on soil adaptati…,718834296669077504,['1593099465770299392'],en
2022-11-16T02:39:55.000Z,1592709019201785857,RT @CurrieCerys: So pleased to see this paper officially published! We visualised chromosomes in live human embryos for the first time usin…,718834296669077504,['1592709019201785857'],en
2022-11-15T21:32:34.000Z,1592631670519517186,"So neat! The paper is linked at the bottom of the article.
.#astrophysics #BlackHole #EventHorizon #HawkingRadiation 
.
https://t.co/Kexad0MtwT",718834296669077504,['1592631670519517186'],en
2022-11-15T03:13:31.000Z,1592355083647594497,RT @lesliedayly: Super excited to share the first chapter of my thesis looking at H2 and formate exchange during syntrophic growth using S.…,718834296669077504,['1592355083647594497'],en
2022-11-14T01:30:10.000Z,1591966688379129857,"Tom Cruise is on NASA TV interviewing an astronaut about... science... and space exploration technologies. What... uh why... erm, just what is happening?",718834296669077504,['1591966688379129857'],en
2022-11-14T01:24:45.000Z,1591965325893029889,"@RELenski What other companies can we encourage him to buy? 😉

Fox Corporation?

Herring Networks Inc.?

Gazprom?",718834296669077504,['1591965325893029889'],en
2022-11-13T17:23:51.000Z,1591844303550427139,RT @MSUBioethics: The Center for Bioethics and Social Justice is leaving Twitter after 10 years. We know other academic institutions are de…,718834296669077504,['1591844303550427139'],en
2022-11-13T13:54:33.000Z,1591791630646149120,RT @_AstroErika: This is rare during the day. It's super rare at night. These are ice halos. The lower 'V' is a upper tangent arc created b…,718834296669077504,['1591791630646149120'],en
2022-11-12T17:29:25.000Z,1591483314397130752,RT @TheDestinyWells: I bet I could walk through my hometown in uniform today and get a ton of thanks from the same folks who just disowned…,718834296669077504,['1591483314397130752'],en
2022-11-12T14:39:55.000Z,1591440658954346504,"RT @_AstroErika: Astronomers have captured an image of 1 supernova at 3 different points in the explosion.

And here's the trick to it. The…",718834296669077504,['1591440658954346504'],en
2022-11-11T22:14:37.000Z,1591192700526940160,@RELenski 🤣,718834296669077504,['1591192700526940160'],und
2022-11-11T22:13:15.000Z,1591192359114788864,".#Veterans, I see you, today and always.
#VeteransDay2022 https://t.co/JYQcrexf6B",718834296669077504,['1591192359114788864'],en
2022-11-10T19:34:27.000Z,1590790007618666497,@vscooper 🤣,718834296669077504,['1590790007618666497'],und
2022-11-10T19:33:13.000Z,1590789693721149441,"RT @MSUNatSci: We are excited to invite queer students, faculty, staff, and alumni in STEM fields to celebrate International LGBTQ+ in STEM…",718834296669077504,['1590789693721149441'],en
2022-11-10T17:44:00.000Z,1590762209340104704,"@astrobio_alex @JHUAPL Ok, thanks!",718834296669077504,['1590762209340104704'],en
2022-11-10T02:28:16.000Z,1590531757719580672,"RT @tardigradopedia: Legs, feet and toes.
A bit of tardigrades https://t.co/j01W9X79rA",718834296669077504,['1590531757719580672'],en
2022-11-10T02:23:54.000Z,1590530660577341440,@astrobio_alex @JHUAPL Is that model to scale?,718834296669077504,['1590530660577341440'],en
2022-11-09T22:11:05.000Z,1590467037981478912,"This encapsulates Trumpism:

""..when asked about how much credit or blame he should get for the election results.

“I think if they win, I should get all of the credit, and if they lose, I should not be blamed at all,” Trump told NewsNation""
.#Midterms2022
https://t.co/l9zHFISHIF",718834296669077504,['1590467037981478912'],en
2022-11-09T04:12:06.000Z,1590195499776479233,RT @RamsesSpaceman: Looking for PhD student to study planetary habitability with me for Fall or Spring '23 start. Topics include: habitabil…,718834296669077504,['1590195499776479233'],en
2022-11-09T00:51:27.000Z,1590145003766304769,.#Vote2022 #VoteBlueToSaveDemocracy #VoteBlueToProtectWomen https://t.co/eSk9ELf4Ig,718834296669077504,['1590145003766304769'],und
2022-11-08T21:10:26.000Z,1590089386540298240,"RT @MSU_Observatory: Our students Michael Bellaver, Jeremy Fedewa, and Shane Painter got this nice photo of the lunar eclipse 🌕 from the MS…",718834296669077504,['1590089386540298240'],en
2022-11-08T21:02:14.000Z,1590087319792406528,"RT @BODriscollEarth: Folding in the Dalradian Lakes Marble Fm, Cur, Connemara…(sheep skull for scale) https://t.co/QI0ecBrdTk",718834296669077504,['1590087319792406528'],en
2022-11-06T20:50:19.000Z,1589359544940916736,RT @TimothyDSnyder: I have been hearing the idea from some Republicans that Ukrainian resistance comes at a cost to Americans. Nothing coul…,718834296669077504,['1589359544940916736'],en
2022-11-06T20:47:28.000Z,1589358828919099396,RT @yadavaman: Come join our @CMSE_at_MSU department and the Data Science Program! We are searching for an open-rank position as a part of…,718834296669077504,['1589358828919099396'],en
2022-11-06T15:05:54.000Z,1589272873163948033,RT @FPWellman: I get asked often when I became a liberal? When did I walk away from my “conservative values?” I didn’t. I have the same val…,718834296669077504,['1589272873163948033'],en
2022-11-06T14:45:37.000Z,1589267765441204224,"RT @ThePlanetaryGuy: I love this image.

Saturn's moon Mimas, hanging in space in front of the giant planet's northern hemisphere.

The ban…",718834296669077504,['1589267765441204224'],en
2022-11-06T12:51:54.000Z,1589239149424701443,"RT @AndersenAngus: Twice in MY lifetime, I have seen this amazing work by nature along salty freezing shorelines. These are frozen ice made…",718834296669077504,['1589239149424701443'],en
2022-11-06T01:42:25.000Z,1589070669421383681,RT @LakesOutreach: It's nasty out there. Or awesome. Depends on your perspective! #GreatLakes #weather #surf #storm #wind #photo https://t.…,718834296669077504,['1589070669421383681'],en
2022-11-05T20:35:36.000Z,1588993456575156224,RT @bethkevans: The development of a litter and humus layer on sandy #soil in regenerating #boreal #forest after clearance for agriculture…,718834296669077504,['1588993456575156224'],en
2022-11-05T04:39:04.000Z,1588752737327407104,"RT @abbyfrae: It’s been a particularly fun week exploring some neat-o new rocks with @MarsCuriosity!

Mission Update: Sols 3641-3642: Sausa…",718834296669077504,['1588752737327407104'],en
2022-11-04T11:56:03.000Z,1588500316869525506,"RT @CT_Bergstrom: Fascinating happenings at Twitter tonight. This tweet of mine, which quoted the internal layoff email, was getting retwee…",718834296669077504,['1588500316869525506'],en
2022-11-04T11:53:32.000Z,1588499686180020225,"RT @KyleJCard: I'm looking forward to guest lecturing for @arvidagren's ""Genes, Evolution, and Ecology"" course next week! On Monday, I'll i…",718834296669077504,['1588499686180020225'],en
2022-11-04T00:32:20.000Z,1588328257119817728,"@amyjccuddy Pale Blue Dot, by the late Dr. Carl Sagan.

It changed everything for me: The way I see our planet and its inhabitants, and the universe we're a part of. And it put me on my career path of science. We could use his insights and thoughtfulness now more than ever...",718834296669077504,['1588328257119817728'],en
2022-11-03T09:36:06.000Z,1588102710582280192,RT @MammothCaveNP: This is what all 426 miles of Mammoth Cave looks like. https://t.co/yvCdmr1I9M,718834296669077504,['1588102710582280192'],en
2022-11-03T09:06:33.000Z,1588095273514938369,"RT @BrynnTannehill: The credible, close-call attempt to kill or maim Speaker Nancy Pelosi for a second time, and the GOP response, signals…",718834296669077504,['1588095273514938369'],en
2022-11-01T03:29:24.000Z,1587285651950534657,"RT @NOAA_GLERL: Happy Halloween! These #GreatLakes are ready to get their spook on. Which #spooky lake name is your favorite? 🎃 👻

#HappyHa…",718834296669077504,['1587285651950534657'],en
2022-11-01T02:23:07.000Z,1587268973166579713,@galacticgrace Awesome! That's the best costume I've seen this Halloween.,718834296669077504,['1587268973166579713'],en
2022-10-31T23:01:36.000Z,1587218259081924616,@AnaelleFait I'm so sorry. That's an extremely rough 5 months.,718834296669077504,['1587218259081924616'],en
