edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595184757427802112'],1590072020263489537,en,"RT @favourrrrrrrr23: Omolomo quoted tweets is full of “Is this not Sheggz?”
Make una dey rest for this app abeg😹
SEGUN DANIEL OLUSEMO 
#She…",1595184757427802112,2022-11-22T22:37:37.000Z
['1595184372503674880'],1590072020263489537,und,@buhle_6 @sheggzolu 💃🏽💃🏽💃🏽💃🏽⚽️,1595184372503674880,2022-11-22T22:36:06.000Z
['1595184248629202944'],1590072020263489537,en,RT @forever_rahmaa: The Nigeria trend table vs The owner of the trend table 👇 Thanks to everyone that made this possible. I'm sure @sheggzo…,1595184248629202944,2022-11-22T22:35:36.000Z
['1595184232506310660'],1590072020263489537,en,"RT @akua_mmbrah7: We did it 🥺❤️🔥

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ

#ChipperXSheggz https://t.co/l2wJlwXaDD",1595184232506310660,2022-11-22T22:35:32.000Z
['1595184206505705473'],1590072020263489537,en,"RT @KananeloRamonti: Sheggz FC we did that😭😭🔥🔥🔥

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXSheggz https://t.co/58VROy1nFA",1595184206505705473,2022-11-22T22:35:26.000Z
['1595184174222163968'],1590072020263489537,en,"RT @ElloraForSheggz: Sheggz is a living embodiment of “When Jesus says yes, nobody can say no!” 

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEG…",1595184174222163968,2022-11-22T22:35:18.000Z
['1595184125194936322'],1590072020263489537,pt,"RT @KananeloRamonti: 200K 🥳🥳🥳🥳🥳💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜⚽️💜💜⚽️💜⚽️💜

SEGUN DANIEL OLUSEMO
CONGRATULATIONS SHEGGZ
#ChipperXShe…",1595184125194936322,2022-11-22T22:35:07.000Z
['1595184069633101824'],1590072020263489537,es,"RT @Bonike09: @mairudd @stallionchik Oh really ok dts fine then

SEGUN DANIEL OLUSEMO 

SEGUN DANIEL OLUSEMO 

SEGUN DANIEL OLUSEMO",1595184069633101824,2022-11-22T22:34:53.000Z
['1595184039983710209'],1590072020263489537,en,"RT @stallionchik: This trend list choke! 
You want to Bambam? 
You wanna chill with the big boys? 

How did we drop from number 7 to 12 tho…",1595184039983710209,2022-11-22T22:34:46.000Z
['1595183967682142211'],1590072020263489537,en,"RT @jacksonjayjoy: SheggzFC!!!!!
200k tweets each🥺🥺🤯🤯
We started trending in the afternoon 
Omoo you guys are just too much!!
Love you all🥺…",1595183967682142211,2022-11-22T22:34:29.000Z
