id,edit_history_tweet_ids,created_at,author_id,lang,text
1595185708448485376,['1595185708448485376'],2022-11-22T22:41:24.000Z,1031642965029126145,en,@KwakwaWrites Delete some photos and videos
1595185299583389696,['1595185299583389696'],2022-11-22T22:39:47.000Z,1031642965029126145,en,@DjMicSmith Necessary offlate I dey sleep on the floor
1595184488526536705,['1595184488526536705'],2022-11-22T22:36:33.000Z,1031642965029126145,en,@KwakwaWrites Clear space
1595184268241735680,['1595184268241735680'],2022-11-22T22:35:41.000Z,1031642965029126145,en,@KwakwaWrites Light off
1595184175232999424,['1595184175232999424'],2022-11-22T22:35:19.000Z,1031642965029126145,en,@KwakwaWrites Dem say u no get enough memory space
1595183579323146242,['1595183579323146242'],2022-11-22T22:32:57.000Z,1031642965029126145,en,@KwakwaWrites U still dey mountain?
1595169256295075840,['1595169256295075840'],2022-11-22T21:36:02.000Z,1031642965029126145,en,@benbenaqua Dj khaled!
1595154416478605312,['1595154416478605312'],2022-11-22T20:37:04.000Z,1031642965029126145,en,@quame_age Few minutes go u were dissing him
1595154234504548352,['1595154234504548352'],2022-11-22T20:36:20.000Z,1031642965029126145,en,Kylian Mbappe with the no 10!!! He's performing at the world biggest stage.
1595154059077746688,['1595154059077746688'],2022-11-22T20:35:38.000Z,1031642965029126145,und,@ikes_kobby 🔥
1595153892421271553,['1595153892421271553'],2022-11-22T20:34:59.000Z,1031642965029126145,en,He's just that striker. Girouuuuuuuuuuuuuuuud
1595152930424123392,['1595152930424123392'],2022-11-22T20:31:09.000Z,1031642965029126145,en,Kylian Mbappe all over the place 🥅
1595151591853920257,['1595151591853920257'],2022-11-22T20:25:50.000Z,1031642965029126145,und,@abena____ 😂 😂 😂
1595151230434967552,['1595151230434967552'],2022-11-22T20:24:24.000Z,1031642965029126145,und,@Pope_Cee 🔊
1595146533871448065,['1595146533871448065'],2022-11-22T20:05:44.000Z,1031642965029126145,und,@Pope_Cee 😂 😂 😂
1595142095282786306,['1595142095282786306'],2022-11-22T19:48:06.000Z,1031642965029126145,und,@abrabor_ 😂 😂 😂
1595142029578993664,['1595142029578993664'],2022-11-22T19:47:50.000Z,1031642965029126145,en,"The added time de3 more than long distance relationship.
6mins
8mins
14mins
10mins"
1595141574849368064,['1595141574849368064'],2022-11-22T19:46:02.000Z,1031642965029126145,en,RT @saaheneasiamah: Giroud 👑
1595141499582558208,['1595141499582558208'],2022-11-22T19:45:44.000Z,1031642965029126145,en,Giroud 👑 https://t.co/UcxLBv7UkN
1595141372499353601,['1595141372499353601'],2022-11-22T19:45:14.000Z,1031642965029126145,en,U people get modern facility? https://t.co/XLuueUnDCG
1595141003119583232,['1595141003119583232'],2022-11-22T19:43:46.000Z,1031642965029126145,en,Mbappe being selfless and moving all over the pitch 👏
1595139077288120320,['1595139077288120320'],2022-11-22T19:36:06.000Z,1031642965029126145,en,Mbappe movement 👏 👏 👏
1595138987764899840,['1595138987764899840'],2022-11-22T19:35:45.000Z,1031642965029126145,en,@AbernarhS After election no campaign
1595138379837952002,['1595138379837952002'],2022-11-22T19:33:20.000Z,1031642965029126145,qme,@thatsdax #Dax #Depression
1595138318647595008,['1595138318647595008'],2022-11-22T19:33:06.000Z,1031642965029126145,en,"RT @thatsdax: This tour has been beyond amazing. These next 5 shows are almost sold out…LETS GOO!🇨🇦

Nov 23. Calgary, AB
Nov 24. Edmonton,…"
1595138184790568960,['1595138184790568960'],2022-11-22T19:32:34.000Z,1031642965029126145,en,Girouuuuuuuuuuuuuuuud!!!
1595136110979874816,['1595136110979874816'],2022-11-22T19:24:19.000Z,1031642965029126145,en,"@Mzdelah Yh we do. I have three close friends if i introduce u to dem, u own the spot."
1595135839608393729,['1595135839608393729'],2022-11-22T19:23:15.000Z,1031642965029126145,en,France midfield is in trouble!!!!!!
1595134413074898944,['1595134413074898944'],2022-11-22T19:17:34.000Z,1031642965029126145,en,@SpOOkyThEManiaC On God
1595134386412064768,['1595134386412064768'],2022-11-22T19:17:28.000Z,1031642965029126145,en,"RT @SpOOkyThEManiaC: Taking over the world soon, watch this space"
1595134015522017280,['1595134015522017280'],2022-11-22T19:16:00.000Z,1031642965029126145,es,Ochoa https://t.co/LYl0VWIMan
1595133928301826048,['1595133928301826048'],2022-11-22T19:15:39.000Z,1031642965029126145,en,RT @talkSPORT: Rio Ferdinand says it's not just Cristiano Ronaldo who will be happy he is leaving straight away #MUFC
1595133787406749696,['1595133787406749696'],2022-11-22T19:15:05.000Z,1031642965029126145,en,RT @saaheneasiamah: I said this!! France midfield is wack.
1595133753332236289,['1595133753332236289'],2022-11-22T19:14:57.000Z,1031642965029126145,en,I said this!! France midfield is wack. https://t.co/SVQDd8JK67
1595133275735232512,['1595133275735232512'],2022-11-22T19:13:03.000Z,1031642965029126145,und,@thatEsselguy 😂 😂 😂 😂
1595133002157535233,['1595133002157535233'],2022-11-22T19:11:58.000Z,1031642965029126145,en,RT @saaheneasiamah: Naa u can walk to the cemetery and pick mangoes
1595132908959723522,['1595132908959723522'],2022-11-22T19:11:36.000Z,1031642965029126145,en,Naa u can walk to the cemetery and pick mangoes https://t.co/ef84nQNXjL
1595132458835795968,['1595132458835795968'],2022-11-22T19:09:48.000Z,1031642965029126145,en,RT @saaheneasiamah: Australia 🇦🇺!!! Goodwin 🥅
1595132425038102530,['1595132425038102530'],2022-11-22T19:09:40.000Z,1031642965029126145,en,Australia 🇦🇺!!! Goodwin 🥅
1595126255170785280,['1595126255170785280'],2022-11-22T18:45:09.000Z,1031642965029126145,en,Qatar commentator no dey care abt your feelings 😂😂😂😂😂
1595124252499668992,['1595124252499668992'],2022-11-22T18:37:12.000Z,1031642965029126145,en,She confessed she's in love over and over but I still wanna win her harder!!!
1595124109201248256,['1595124109201248256'],2022-11-22T18:36:38.000Z,1031642965029126145,en,@CassyStraus Okay sorry
1595124082152210432,['1595124082152210432'],2022-11-22T18:36:31.000Z,1031642965029126145,en,Jack woboa https://t.co/zFM3OGExMv
1595123779147272193,['1595123779147272193'],2022-11-22T18:35:19.000Z,1031642965029126145,en,@CassyStraus U have to explain this
1595123730124267521,['1595123730124267521'],2022-11-22T18:35:07.000Z,1031642965029126145,en,RT @CassyStraus: When a man is intentional about you. E dey bost brain!!! 😋😋
1595123659462836224,['1595123659462836224'],2022-11-22T18:34:51.000Z,1031642965029126145,pt,@jhu__nea__ acore 😭😭😭😭
1595123355752943622,['1595123355752943622'],2022-11-22T18:33:38.000Z,1031642965029126145,en,Fa spelling https://t.co/vp3lJSy3r8
1595123006371946497,['1595123006371946497'],2022-11-22T18:32:15.000Z,1031642965029126145,art,🤝 https://t.co/OEMmHppTRt
1595123003922141184,['1595123003922141184'],2022-11-22T18:32:14.000Z,1031642965029126145,art,🤝 https://t.co/OEMmHp7KDl
1595123003918254082,['1595123003918254082'],2022-11-22T18:32:14.000Z,1031642965029126145,en,"RT @rioferdy5: Just seen the Cristiano news… best for both parties! 

@ManUtd 
@Cristiano"
1595122694756126721,['1595122694756126721'],2022-11-22T18:31:01.000Z,1031642965029126145,en,RT @MilanPosts: Giroud 🇫🇷 https://t.co/2TuaCdOo9b
1595120587554230272,['1595120587554230272'],2022-11-22T18:22:38.000Z,1031642965029126145,fr,France kit 🔥 🔥 🔥 🔥 🔥
1595120259115421696,['1595120259115421696'],2022-11-22T18:21:20.000Z,1031642965029126145,en,Shot!!! https://t.co/UsH1bUZQD0
1595120021034119168,['1595120021034119168'],2022-11-22T18:20:23.000Z,1031642965029126145,en,@AbernarhS I will stop after eating
1595115000066367497,['1595115000066367497'],2022-11-22T18:00:26.000Z,1031642965029126145,en,France midfield ay3 weak chale rabiot starting
1595108938512732161,['1595108938512732161'],2022-11-22T17:36:21.000Z,1031642965029126145,en,@KwakwaWrites May God add the rest of nana addo years to your age
1595108340857999360,['1595108340857999360'],2022-11-22T17:33:58.000Z,1031642965029126145,en,@KwakwaWrites Reference : fear women!!!
1595107817547239424,['1595107817547239424'],2022-11-22T17:31:54.000Z,1031642965029126145,en,@KwakwaWrites Come for lorry fare
1595107577339473920,['1595107577339473920'],2022-11-22T17:30:56.000Z,1031642965029126145,pl,"Poland de3 forget:
Lewandowski
Frankdowski
Dankwadowski
Tafrimuski
Jetski"
1595106741561298945,['1595106741561298945'],2022-11-22T17:27:37.000Z,1031642965029126145,es,Mexican ati zigi https://t.co/FTJaCjBvF5
1595106670211993600,['1595106670211993600'],2022-11-22T17:27:20.000Z,1031642965029126145,en,@ras_priest Ras!! Like someone on Twitter?
1595103880861335553,['1595103880861335553'],2022-11-22T17:16:15.000Z,1031642965029126145,en,Ochoa has always been iconic
1595103797906489344,['1595103797906489344'],2022-11-22T17:15:55.000Z,1031642965029126145,en,Missed!!!!
1595098104214261765,['1595098104214261765'],2022-11-22T16:53:18.000Z,1031642965029126145,cy,Busta Rhymes drop!!!! OG
1595090458866339840,['1595090458866339840'],2022-11-22T16:22:55.000Z,1031642965029126145,en,@fixondennis @Mjthecomedian Lol shi bi33
1595089569464344577,['1595089569464344577'],2022-11-22T16:19:23.000Z,1031642965029126145,en,@fixondennis He needs it
1595088796583972865,['1595088796583972865'],2022-11-22T16:16:19.000Z,1031642965029126145,und,@fixondennis 😂 😂 😂
1595073737728081920,['1595073737728081920'],2022-11-22T15:16:28.000Z,1031642965029126145,und,@_PapaeGh 😂 😂 😂
1595072977577693184,['1595072977577693184'],2022-11-22T15:13:27.000Z,1031642965029126145,fr,@_PapaeGh @SneakerNyame_ Herrh
1595072386621128705,['1595072386621128705'],2022-11-22T15:11:06.000Z,1031642965029126145,en,Lmao ano see https://t.co/NOONnWylYs
1595072271164801024,['1595072271164801024'],2022-11-22T15:10:39.000Z,1031642965029126145,und,@_PapaeGh @SneakerNyame_ Somalia nii
1595070947085938688,['1595070947085938688'],2022-11-22T15:05:23.000Z,1031642965029126145,en,"RT @saaheneasiamah: Ghanaian parents and their kupa chain walahi if they can't find it, no one will eat for 3 days. Mo hwe hw3 me kupa chai…"
1595070869453389824,['1595070869453389824'],2022-11-22T15:05:04.000Z,1031642965029126145,en,"Ghanaian parents and their kupa chain walahi if they can't find it, no one will eat for 3 days. Mo hwe hw3 me kupa chain no. me to no Abidjan 92"
1595069334883368962,['1595069334883368962'],2022-11-22T14:58:59.000Z,1031642965029126145,en,RT @saaheneasiamah: Preach sis!!! 🎤
1595069186308706307,['1595069186308706307'],2022-11-22T14:58:23.000Z,1031642965029126145,en,Preach sis!!! 🎤 https://t.co/hok4nSh8W4
