created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T20:37:19.000Z,1253659543114002432,['1595154482320805888'],zxx,RT @chrisjackson193: https://t.co/84BiyuKyif,1595154482320805888
2022-11-22T20:36:11.000Z,1253659543114002432,['1595154196030173184'],en,@RhonddaBryant We’re has it come from who authorised this,1595154196030173184
2022-11-22T20:34:35.000Z,1253659543114002432,['1595153793804816384'],en,"RT @heraldscotland: Should there be a public inquiry into Scotland's ferry debacle? 

https://t.co/9GiQISt4jr",1595153793804816384
2022-11-22T20:33:41.000Z,1253659543114002432,['1595153565072621568'],en,@William_Wragg Because you know you won’t win the seat the damage you have done to our once great party is unbelievable,1595153565072621568
2022-11-22T20:31:59.000Z,1253659543114002432,['1595153138247684096'],en,"RT @AnnieCshandbag: All over, people are angry, taking to the streets over these invaders being given free accommodation, nhs, food and mon…",1595153138247684096
2022-11-22T20:20:42.000Z,1253659543114002432,['1595150300792631296'],und,@IamWilliamSmith No,1595150300792631296
2022-11-22T19:57:06.000Z,1253659543114002432,['1595144360022396928'],en,@BarryHodson The British public seem to be a sleep they are just accepting any and everything been dished out I feel Britain no longer exist,1595144360022396928
2022-11-22T19:44:01.000Z,1253659543114002432,['1595141067934138369'],und,@LockdownLes Yes,1595141067934138369
2022-11-22T19:31:03.000Z,1253659543114002432,['1595137804392353792'],en,"RT @Rachael_Swindon: Tory MP @KemiBadenoch claimed £1,827 on expenses to pay her utility bill. 

This seems morally wrong to me. 

Retweet…",1595137804392353792
2022-11-22T19:30:39.000Z,1253659543114002432,['1595137705611927552'],en,"RT @Canellelabelle: It it Purple or is it Burgundy? Whatever color it is, it is Royally ravishing on the Princess of wales! And as usual, P…",1595137705611927552
2022-11-22T19:30:17.000Z,1253659543114002432,['1595137610342862849'],en,@RealDeniseWelch Stones glass house to you,1595137610342862849
2022-11-22T19:28:56.000Z,1253659543114002432,['1595137272403628032'],en,@ANTlWOKE Good,1595137272403628032
2022-11-22T19:27:06.000Z,1253659543114002432,['1595136810690445312'],en,@mrjoelclark Not true my black friends think it’s a disgrace empty and pointless,1595136810690445312
2022-11-22T19:25:43.000Z,1253659543114002432,['1595136462554820608'],en,@deputynclegg Like the last one great on statements but never any action,1595136462554820608
2022-11-22T19:24:46.000Z,1253659543114002432,['1595136224901050368'],en,@RichardBurgon What a disgrace people using food banks yet they can spend taxpayer money on Christmas parties,1595136224901050368
2022-11-22T19:19:28.000Z,1253659543114002432,['1595134887652372481'],en,@TimMadigan9 Well you know who the British taxpayers with the blessing of the government,1595134887652372481
2022-11-22T19:18:17.000Z,1253659543114002432,['1595134593744932864'],en,"RT @andersleijersta: Britain has 1.5 mil job vacancies.

5 mil people on benefits.

And...we are proposing to import more workers!

Just th…",1595134593744932864
2022-11-22T19:18:01.000Z,1253659543114002432,['1595134526610886658'],en,@theroyaleditor @elaine_stott Disgusting both of them Charles needs to take away their titles before the British public removes all the royal families titles people are getting sick of our country been run down by these two dipsticks,1595134526610886658
2022-11-22T19:13:23.000Z,1253659543114002432,['1595133360644321280'],en,"RT @DianaHarding7: @MatthewStadlen 1. She wasn't trafficked, it's her latest ploy to get her citizenship back.
2 She was a poster girl for…",1595133360644321280
2022-11-22T19:12:22.000Z,1253659543114002432,['1595133102875365377'],en,"RT @helen_spirit1: Just a quick reminder that this pampered, self obsessed man is soon to accept a major award for “heroic stance against r…",1595133102875365377
2022-11-22T13:16:30.000Z,1253659543114002432,['1595043546603704327'],en,@MatthewStadlen These dipsticks that keep saying she was only 15 and didn’t know what she was doing are unbelievable I like many of my generation left school and was working at 15 he’s a traitor and should never be allowed back if isis was still going she would still be with them,1595043546603704327
2022-11-21T22:20:38.000Z,1253659543114002432,['1594818093377024000'],en,@Daily_Express He needs to act before the public turn on him because the public are getting really feed up with all this muck,1594818093377024000
2022-11-21T22:18:10.000Z,1253659543114002432,['1594817473701871616'],en,RT @MrSugden2: I've just has someone from the 'refugees welcome' brigade at my door asking if I'd like to join a scheme to have an asylum s…,1594817473701871616
2022-11-21T22:17:39.000Z,1253659543114002432,['1594817342848270337'],en,RT @drdavidbull: This is not a warning . This is a threat . You will not be allowed to betray #Brexit,1594817342848270337
2022-11-21T22:04:57.000Z,1253659543114002432,['1594814145647493120'],en,RT @Nerdymatthew: @scotch_bonnet_1 This should never be shared please don’t repost as he doesn’t like people knowing about it😂😅😂😅 https://t…,1594814145647493120
2022-11-21T22:04:38.000Z,1253659543114002432,['1594814068170399747'],en,RT @VFreedoms: True or false? https://t.co/JImPJChCam,1594814068170399747
2022-11-21T22:03:55.000Z,1253659543114002432,['1594813888251535374'],en,"RT @londonblue44: When TOMMY ROBINSON criticises Islam, he's called a racist, so why does the same not apply to @GaryLineker and @AlexScott…",1594813888251535374
2022-11-21T22:03:10.000Z,1253659543114002432,['1594813699789033472'],en,"RT @mbga_uk: Migrants held in crisis-hit Manston centre being DENIED access to doctors &amp; medication'
Charities for refugees are calling for…",1594813699789033472
2022-11-21T20:55:28.000Z,1253659543114002432,['1594796659258556416'],en,"RT @UKLabour_Innit: The Labour Party stand in solidarity with Shamina Begum, as with all misunderstood ISIS Islamic Terrorists.

Time to br…",1594796659258556416
2022-11-21T20:55:06.000Z,1253659543114002432,['1594796570251239428'],en,RT @Concern70732755: The Great Reset must fail. Retweet if you concur !! https://t.co/zK2yJ4rJ7y,1594796570251239428
2022-11-21T20:53:51.000Z,1253659543114002432,['1594796255997206536'],en,"RT @Yolo304741: After calling for a One World Government, Macron gets slapped👀 https://t.co/3Sr8hOJYjO",1594796255997206536
2022-11-21T20:52:48.000Z,1253659543114002432,['1594795987813691392'],en,@Knesix @elaine_stott He really does need to take action before Harry and his showgirl destroy the Royal family they are chipping away at the family bit by bit,1594795987813691392
2022-11-21T20:46:45.000Z,1253659543114002432,['1594794467290128398'],en,RT @Nacho60363774: @jessphillips @juleslh87 But you don’t speak out against grooming gangs in the UK proving what an utter coward you are h…,1594794467290128398
2022-11-21T20:46:25.000Z,1253659543114002432,['1594794381663412230'],en,@drdavidbull Brilliant,1594794381663412230
2022-11-21T20:46:14.000Z,1253659543114002432,['1594794338445586432'],en,RT @drdavidbull: Nigel Farage threatens to return to frontline politics to 'crush' Tory plot to reverse Brexit | The Sun https://t.co/Uw8k7…,1594794338445586432
2022-11-21T20:45:16.000Z,1253659543114002432,['1594794093762449408'],en,"RT @mikemoves12: 18 months since the teacher from batley and spen school went into hiding, because people from the religion of peace and tr…",1594794093762449408
2022-11-21T20:44:47.000Z,1253659543114002432,['1594793971485646860'],en,@aquitainexox @JohnTozer81 On the drink again,1594793971485646860
2022-11-21T20:38:23.000Z,1253659543114002432,['1594792363410571264'],en,RT @Patrici81420046: Jeremy Hunt's wife presents show on China's state-run TV 'that whitewashes Communist Party's abuse' | Daily Mail Onlin…,1594792363410571264
2022-11-21T20:24:47.000Z,1253659543114002432,['1594788940367777793'],en,@LorraineBourbon Rare,1594788940367777793
2022-11-21T17:53:33.000Z,1253659543114002432,['1594750881899380736'],en,"RT @HeraldWeekly: Take a look at Meghan Markle photos from before her royal days, that the royal family might not approve of.",1594750881899380736
2022-11-21T17:53:08.000Z,1253659543114002432,['1594750776588599297'],en,@TottenhamConse1 @elaine_stott Yes people in the North East have a right to know why their MP is suspended,1594750776588599297
2022-11-21T17:50:11.000Z,1253659543114002432,['1594750034402230279'],en,"RT @JebraFaushay: I want to prove to my friend Shoelace that Biden is more loved than trump. Please vote and retweet. 

Who would you rathe…",1594750034402230279
2022-11-21T17:39:27.000Z,1253659543114002432,['1594747333094301697'],und,@PrettyBubbles65 Yes,1594747333094301697
2022-11-21T17:38:09.000Z,1253659543114002432,['1594747004097540096'],en,"RT @Seanful80236468: Well well well that’s a novel idea, I wonder if it will take off.",1594747004097540096
2022-11-21T17:27:14.000Z,1253659543114002432,['1594744256719196164'],en,@MaggieChapman When will you promote?the young kids been raped by your pals in the Asian rape gangs you are a total disgrace and should hang your head in shame,1594744256719196164
2022-11-21T17:23:30.000Z,1253659543114002432,['1594743317316632576'],en,@boblister_poole She will be back once labour take office and she will be a poster girl for the left believe it they will make sure white British people take the knee to this traitor,1594743317316632576
2022-11-21T17:21:00.000Z,1253659543114002432,['1594742690201092105'],en,@TheWantonWench No and surly the regiment must have a say they didn’t want him before why would they want him now He was to attend an event with them but pulled out to go and promote his showgirl to Disney+ executive to do voice overs,1594742690201092105
