author_id,id,lang,edit_history_tweet_ids,created_at,text
1557589842392862720,1595143880508596224,in,['1595143880508596224'],2022-11-22T19:55:12.000Z,Plisss hari ini wujudin win
1557589842392862720,1595143818701000704,in,['1595143818701000704'],2022-11-22T19:54:57.000Z,Apa lgi klo ngRT cman dikit😕😕
1557589842392862720,1595143734412574720,in,['1595143734412574720'],2022-11-22T19:54:37.000Z,Bar bar cman kepick doang
1557589842392862720,1595143650677170176,en,['1595143650677170176'],2022-11-22T19:54:17.000Z,@ZaraGiveaway @MatrixAINetwork Done https://t.co/v4lqzzebvh
1557589842392862720,1595143596843618311,en,['1595143596843618311'],2022-11-22T19:54:04.000Z,"RT @ZaraGiveaway: $50 Giveaway ~ 24 hours 🪂

($25)
RT + Follow @MatrixAINetwork

(+$25)
Join https://t.co/foAWwPFkJL + Proof

Must pass ver…"
1557589842392862720,1595143479411105793,en,['1595143479411105793'],2022-11-22T19:53:36.000Z,@bunniefied Done
1557589842392862720,1595143462089027584,en,['1595143462089027584'],2022-11-22T19:53:32.000Z,"RT @bunniefied: $10 | 145.000 IDR ~ 60 MINS 🪺

- RT + rt &amp; like quoted 👇"
1557589842392862720,1595143443063656450,en,['1595143443063656450'],2022-11-22T19:53:27.000Z,"RT @_paiverse: Did you guys know?
The sum of ETH is immediately credited to your own digital wallet when you sell your NFT via the smart co…"
1557589842392862720,1595143376394801152,en,['1595143376394801152'],2022-11-22T19:53:11.000Z,@winflrose Done
1557589842392862720,1595143350214021121,en,['1595143350214021121'],2022-11-22T19:53:05.000Z,"RT @winflrose: GIVEAWAY $30 | 450.000 IDR ˊˎ-

➵ retweet 
➵ like/rt on quote tweet below 👇

Ends in 12 hours, go luvs 🕊️"
1557589842392862720,1595143331939749890,en,['1595143331939749890'],2022-11-22T19:53:01.000Z,RT @slablox: #Theohtanis #NFT #NFTCollections #NFTS #NFT #NFTGiveaways  #NFT #NFTS #NFTartists #NFTarts #NFTsales #NFTartist #NFTCommmunity…
1557589842392862720,1595143276729749504,in,['1595143276729749504'],2022-11-22T19:52:48.000Z,@sof1azara03 My tg: ayu rohanti https://t.co/jWkoI1Szx9
1557589842392862720,1595143183931158529,en,['1595143183931158529'],2022-11-22T19:52:26.000Z,"RT @sof1azara03: $50 or 760rb Giveaway ~ 4 hrs 🍡

RT + Join https://t.co/aKubRaU3gS + Reply TG name"
1557589842392862720,1595143040863113216,en,['1595143040863113216'],2022-11-22T19:51:51.000Z,@TiarCrypto @Worldwidecrypt8 Done https://t.co/neIoBnZOpx
1557589842392862720,1595142984554926080,en,['1595142984554926080'],2022-11-22T19:51:38.000Z,"RT @TiarCrypto: $100 in 48 HOURS

- RT &amp; Follow @Worldwidecrypt8
- Join https://t.co/gF8KsUIA7H (proof)"
1557589842392862720,1595142478432071680,en,['1595142478432071680'],2022-11-22T19:49:37.000Z,@TiarCrypto @StrongHedge Done
1557589842392862720,1595142458496589824,en,['1595142458496589824'],2022-11-22T19:49:33.000Z,"RT @TiarCrypto: $50 in 24 HOURS

RT &amp; Follow @StrongHedge"
1557589842392862720,1595142425361555456,en,['1595142425361555456'],2022-11-22T19:49:25.000Z,@TiarCrypto @PROJECPROMOTER @coinbayon Done
1557589842392862720,1595142404520042496,en,['1595142404520042496'],2022-11-22T19:49:20.000Z,"RT @TiarCrypto: $30 in 4 HOURS

RT &amp; Follow 

@PROJECPROMOTER + @coinbayon"
1557589842392862720,1595142342159126528,en,['1595142342159126528'],2022-11-22T19:49:05.000Z,@TiarCrypto @reuqz Done
1557589842392862720,1595142320294273025,en,['1595142320294273025'],2022-11-22T19:49:00.000Z,"RT @TiarCrypto: $30 in 4 HOURS

RT &amp; Follow @reuqz"
1557589842392862720,1595142289852014592,en,['1595142289852014592'],2022-11-22T19:48:52.000Z,@TiarCrypto @Formacar_Crypto Done https://t.co/3lzakcTG4Q
1557589842392862720,1595142211871526912,en,['1595142211871526912'],2022-11-22T19:48:34.000Z,"RT @TiarCrypto: $30 in 4 HOURS

RT &amp; Follow @Formacar_Crypto + rt like 📌"
1557589842392862720,1595142140941586438,en,['1595142140941586438'],2022-11-22T19:48:17.000Z,@TiarCrypto @blcoktime Done
1557589842392862720,1595142108339281920,en,['1595142108339281920'],2022-11-22T19:48:09.000Z,"RT @TiarCrypto: $30 in 4 HOURS

RT &amp; Follow @blcoktime"
1557589842392862720,1595142074919026688,en,['1595142074919026688'],2022-11-22T19:48:01.000Z,@TiarCrypto @Eljaboom Done
1557589842392862720,1595142046905663488,en,['1595142046905663488'],2022-11-22T19:47:54.000Z,"RT @TiarCrypto: $30 in 4 HOURS

RT &amp; Follow @Eljaboom"
1557589842392862720,1595141928223285249,en,['1595141928223285249'],2022-11-22T19:47:26.000Z,@MrJenus @DutchspaceX @DutchCryptoBea1 @bigbunnycrypto Done
1557589842392862720,1595141898036948992,en,['1595141898036948992'],2022-11-22T19:47:19.000Z,"RT @MrJenus: $100 ~ 48 Hours 🐒

✅RT &amp; Follow

@DutchspaceX
@DutchCryptoBea1 
@bigbunnycrypto"
1557589842392862720,1595141824368156672,en,['1595141824368156672'],2022-11-22T19:47:01.000Z,@sof1azara03 @BTC_Chopsticks Done
1557589842392862720,1595141774544031744,en,['1595141774544031744'],2022-11-22T19:46:50.000Z,"RT @sof1azara03: $80 or 1,21jt Giveaway ~ 12 hrs 🦒

RT + Follow @BTC_Chopsticks"
1557589842392862720,1595141736044851200,en,['1595141736044851200'],2022-11-22T19:46:40.000Z,@CryptoReix @Eunicedwong Done
1557589842392862720,1595141631576940544,en,['1595141631576940544'],2022-11-22T19:46:15.000Z,"RT @CryptoReix: $50 | ends in 8 hrs

🔶RT &amp; follow: @Eunicedwong"
1557589842392862720,1595141482142261248,en,['1595141482142261248'],2022-11-22T19:45:40.000Z,@cehlos @LuckyShogun Done
1557589842392862720,1595141459686354944,en,['1595141459686354944'],2022-11-22T19:45:34.000Z,"RT @cehlos: $80 in 12 Hours

RT &amp; Follow @LuckyShogun 

Letssgoo blue 💙💙 https://t.co/VEUzYoAkhJ"
1557589842392862720,1595141404988014592,en,['1595141404988014592'],2022-11-22T19:45:21.000Z,@VR10088 @CryptoEights Done https://t.co/OS3lPnfKTV
1557589842392862720,1595141345261211649,en,['1595141345261211649'],2022-11-22T19:45:07.000Z,"RT @VR10088: $10 • 4 hours - Rt 

Follow @CryptoEights + like 📌"
1557589842392862720,1595141268748673024,en,['1595141268748673024'],2022-11-22T19:44:49.000Z,@semangast @SnipersPromotes @sentryrecruiter @TheGreatDonLeo @HashBitorg Done
1557589842392862720,1595141245382205440,in,['1595141245382205440'],2022-11-22T19:44:43.000Z,"RT @semangast: $50 | 750.000 IDR ~ 48 HRS [R142]

RT Like &amp; follow ;

@SnipersPromotes 
@sentryrecruiter
@TheGreatDonLeo
@HashBitorg"
1557589842392862720,1595141131720720384,en,['1595141131720720384'],2022-11-22T19:44:16.000Z,@edz_lozano @Missy__Crypto Done
1557589842392862720,1595141111508774912,en,['1595141111508774912'],2022-11-22T19:44:11.000Z,"RT @edz_lozano: I'm sending someone $30 IN 4 HRS 

- RT + Follow @Missy__Crypto 🔔"
1557589842392862720,1595141086875303936,qam,['1595141086875303936'],2022-11-22T19:44:06.000Z,@Missy__Crypto @Missy__Crypto
1557589842392862720,1595141050326097920,en,['1595141050326097920'],2022-11-22T19:43:57.000Z,"RT @Missy__Crypto: $20 in 90 mins 💛 🐷

- RT this and Tag me below"
1557589842392862720,1595141007103827970,en,['1595141007103827970'],2022-11-22T19:43:47.000Z,@Missy__Crypto Done
