author_id,edit_history_tweet_ids,lang,created_at,text,id
809362912166944768,['1595174349132206098'],en,2022-11-22T21:56:16.000Z,RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…,1595174349132206098
809362912166944768,['1595152751641694214'],en,2022-11-22T20:30:27.000Z,"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",1595152751641694214
809362912166944768,['1595133524662943744'],en,2022-11-22T19:14:03.000Z,"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",1595133524662943744
809362912166944768,['1595098471874404352'],tr,2022-11-22T16:54:45.000Z,"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",1595098471874404352
809362912166944768,['1595071286543351827'],en,2022-11-22T15:06:44.000Z,"RT @NFT_SalesRoom: The four mining consensus mechanisms of global blockchain will officially launch the online voting activities (POW, POS,…",1595071286543351827
809362912166944768,['1595054288002486272'],en,2022-11-22T13:59:11.000Z,RT @TheEMWNews: African-American Muslim man serving as Chief Judge @caryleepeterson  of an Indian tribal court files a Mandamus suit agains…,1595054288002486272
809362912166944768,['1595041409144221698'],en,2022-11-22T13:08:01.000Z,RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐   The value of life lies not length of days， but in the use of we make of them。 https:/…,1595041409144221698
809362912166944768,['1595028261112791048'],en,2022-11-22T12:15:46.000Z,RT @daPang70456438: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票 Friendship is a sheltering tree。 https://t.c…,1595028261112791048
809362912166944768,['1595016743663144972'],en,2022-11-22T11:30:00.000Z,RT @corkstr11: There is no garden without its weeds.           #文爱 #裸聊 #视频 #磕炮 https://t.co/jKyVRPGvqN,1595016743663144972
809362912166944768,['1595004597713588224'],en,2022-11-22T10:41:44.000Z,RT @daPang70456438: #世界杯投注平台 #世界杯 #阿根廷梅西 #爱游戏 #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票    I never consider ease and joyfulness t…,1595004597713588224
