text,lang,id,author_id,edit_history_tweet_ids,created_at
"RT @SizweLo: How come does Argentina not have any Black football players, considering that during the 18th and 19th centuries, Africans mad…",en,1595134309286875136,1551465440,['1595134309286875136'],2022-11-22T19:17:10.000Z
RT @amitttrmfc: Bro what ☠️💀💀 https://t.co/dAJF0LmKfe,en,1595114635862347776,1551465440,['1595114635862347776'],2022-11-22T17:58:59.000Z
RT @droid254: All of it will be spent at Gemini,en,1595113134490255360,1551465440,['1595113134490255360'],2022-11-22T17:53:01.000Z
RT @TeezySooSkep: Chris Tucker was really in Hong Kong telling people he LAPD 😭,en,1595112254630133760,1551465440,['1595112254630133760'],2022-11-22T17:49:31.000Z
"RT @ManUtd: Cristiano Ronaldo is to leave Manchester United by mutual agreement, with immediate effect.

The club thanks him for his immens…",en,1595111439924330497,1551465440,['1595111439924330497'],2022-11-22T17:46:17.000Z
RT @totalcristiano: Saudi Arabia fans with the Cristiano Ronaldo celebration in front of the Argentines. 😂 https://t.co/XUMhD9GqSQ,en,1595110573855105026,1551465440,['1595110573855105026'],2022-11-22T17:42:51.000Z
RT @raphousetv2: Trolls Said that they got info on Durk &amp; Pranked NBA Youngboy for good😭 https://t.co/SM58fPhvOE,en,1595105225215741952,1551465440,['1595105225215741952'],2022-11-22T17:21:35.000Z
"RT @jwaweruh: Argentina wearing a jersey that looks like a domestic worker fit and wonder why Saudis are beating them. Lmaoo, comedy!",en,1595049962781708288,1551465440,['1595049962781708288'],2022-11-22T13:42:00.000Z
"RT @TansuYegen: This machine turns the constant power of waves into electricity…

 https://t.co/ND1XDO5XZA",en,1595041362751242241,1551465440,['1595041362751242241'],2022-11-22T13:07:49.000Z
RT @kay_mahapa: Americans watching a sport that doesn’t pause every 2 minutes https://t.co/7iIRqCUT9o,en,1594958287014862849,1551465440,['1594958287014862849'],2022-11-22T07:37:43.000Z
RT @OvOBrezzzy: USA vs England this Friday whoever wins getting custody of 21 savage,en,1594956046413533184,1551465440,['1594956046413533184'],2022-11-22T07:28:48.000Z
RT @AhmadDavisPR: I’m not discussing Hip-Hop with anyone who doesn’t have Lil Wayne in their top 5.,en,1594613067853496320,1551465440,['1594613067853496320'],2022-11-21T08:45:56.000Z
RT @totalcristiano: This new Nike World-Cup ad is unbelievable 😂 https://t.co/ybpNNC16gC,en,1592967061000851457,1551465440,['1592967061000851457'],2022-11-16T19:45:17.000Z
RT @l0rdadrean: WHAT A RKO HOW THE NBA FINALS TURN INTO WWE🤣🤣🤣🤣 #WRESTLINGFOREVER https://t.co/XVWUSQNfNl,en,1592964333646249986,1551465440,['1592964333646249986'],2022-11-16T19:34:27.000Z
"RT @NoPlugMedia: Real Life WWE😂, WATCH TIL END😳 https://t.co/qqAzhhVPaR",en,1592960640431591424,1551465440,['1592960640431591424'],2022-11-16T19:19:47.000Z
RT @SaycheeseDGTL: Police are noticing an increase of Glock switches on the streets. It’s a 10 year federal charge. “These things are impos…,en,1592953202500304896,1551465440,['1592953202500304896'],2022-11-16T18:50:13.000Z
"RT @TrollFootball: ""Keep the engine running lads, we won't be long."" https://t.co/sbpZbpfd5J",en,1592631035698692096,1551465440,['1592631035698692096'],2022-11-15T21:30:03.000Z
RT @IamKiraJ: Twitter is a social media for posting whatever random shit come to your mind. Ain’t no filters on this shit so if you logging…,en,1592526830749483009,1551465440,['1592526830749483009'],2022-11-15T14:35:58.000Z
"RT @IamKiraJ: BLACK TWITTER QUIZ

If you can correctly answer all of these questions, that means you’re a consistent and active member of b…",en,1592524497672101889,1551465440,['1592524497672101889'],2022-11-15T14:26:42.000Z
RT @BsPart2: @RockstarVibe @Jameca2011 Nigga shut ya fibbing ass up. You know damn well you never seen Ciara’s mom and “brother” (she is li…,en,1592240909109846025,1551465440,['1592240909109846025'],2022-11-14T19:39:49.000Z
RT @HotFreestyle: Quavo speaks on Takeoff’s passing 🕊️ https://t.co/XOnqb5CVz7,en,1591546929376530433,1551465440,['1591546929376530433'],2022-11-12T21:42:12.000Z
RT @punchlinevibes: Migos ~ Takeoff (2012) https://t.co/3saE8fjk0Q,es,1591146222651609088,1551465440,['1591146222651609088'],2022-11-11T19:09:56.000Z
"RT @Murakariuki: Hata heavily built GTRs are not being respected huku nje. 🙆🏾‍♂️

People joke a lot. 🔥🔥🔥🔥

#SpaceYaMagari https://t.co/e2oi…",en,1590956786588471301,1551465440,['1590956786588471301'],2022-11-11T06:37:11.000Z
"RT @jumaf3: Good morning Bwana Governor @SakajaJohnson. Getting reports that Jana jioni two people were stabbed at Archives, one at Muthurw…",en,1590950770274619393,1551465440,['1590950770274619393'],2022-11-11T06:13:16.000Z
"RT @Honeyfarsafi: Day 5. Do not get tired,we'll push however long it takes. Tag them and rt please. @SakajaJohnson @kipmurkomen @rigathi ,t…",en,1590620765816135680,1551465440,['1590620765816135680'],2022-11-10T08:21:57.000Z
"RT @Honeyfarsafi: This is day four of me,Pipeline and our super governor @SakajaJohnson if you see this don't get tired,rt ,tag them kindly…",en,1590357961733726208,1551465440,['1590357961733726208'],2022-11-09T14:57:40.000Z
RT @Babymtotoinnoc1: @Osama_otero Mimi niko India leo na nduthi yangu🤣🤣KDF should do this for us https://t.co/A5zoEEQQEX,in,1590248293480951808,1551465440,['1590248293480951808'],2022-11-09T07:41:53.000Z
@Osama_otero Osama doggy dog,und,1590246633371205632,1551465440,['1590246633371205632'],2022-11-09T07:35:17.000Z
"RT @ESPNFC: Stadium 974 in Qatar is the world's first transportable football arena.

It's made from repurposed shipping containers and can…",en,1590063998002941952,1551465440,['1590063998002941952'],2022-11-08T19:29:33.000Z
RT @BeratStuff: https://t.co/rQwR0lZFH7,zxx,1590058797619638272,1551465440,['1590058797619638272'],2022-11-08T19:08:53.000Z
