created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T22:43:21.000Z,2316356275,['1595186197902548993'],qme,@TimRunsHisMouth https://t.co/IwkzROjbxE,1595186197902548993
2022-11-22T22:42:40.000Z,2316356275,['1595186026468806657'],qme,@TimRunsHisMouth https://t.co/uJfvq75pKF,1595186026468806657
2022-11-22T22:41:54.000Z,2316356275,['1595185833958572040'],en,"RT @ZemanLynnZ: @GOP Thanks to Republicans…

EVERY @GOP @HouseGOP @SenateGOP voted AGAINST everything and anything designed to HELP America…",1595185833958572040
2022-11-22T22:41:09.000Z,2316356275,['1595185645965688834'],en,RT @SollenbergerRC: The second woman who says Herschel Walker pressured her to have an abortion will hold an in-person press conference at…,1595185645965688834
2022-11-22T22:38:35.000Z,2316356275,['1595184999518687233'],en,"RT @realTuckFrumper: What's wrong with this picture...?

Tired of winning? https://t.co/f0QAzHc5fi",1595184999518687233
2022-11-22T22:37:16.000Z,2316356275,['1595184668608954369'],en,"RT @POTUS: I'm confident that our student debt relief plan is legal. But it’s on hold because Republican officials want to block it.

That'…",1595184668608954369
2022-11-22T22:36:26.000Z,2316356275,['1595184457920790528'],qme,@NickAdamsinUSA https://t.co/eBTA0YL2af,1595184457920790528
2022-11-22T22:33:59.000Z,2316356275,['1595183839978131459'],en,RT @Jason_Garcia: When Ron DeSantis suspended state attorney Andrew Warren for refusing to prosecute women seeking abortions or their docto…,1595183839978131459
2022-11-22T22:32:58.000Z,2316356275,['1595183584645611520'],en,"RT @MeidasTouch: Folks, there’s no both sides to it. These are truly evil people justifying the murders of LGBTQ+ individuals simply for ex…",1595183584645611520
2022-11-22T22:32:29.000Z,2316356275,['1595183464319692802'],en,"RT @DashDobrofsky: When Herschel Walker was asked whether or not he would ban “gay weddings"" he said “I think that each state gotta determi…",1595183464319692802
2022-11-22T22:30:42.000Z,2316356275,['1595183013675106305'],en,"RT @RonFilipkowski: Imagine making a big show out of reinstating the guy, then he says he’s not interested, doesn’t come back on, then he s…",1595183013675106305
2022-11-22T22:29:50.000Z,2316356275,['1595182796657631235'],en,RT @duty2warn: A second woman who claimed Herschel Walker pressured her to have an abortion will hold a press conference and claims she has…,1595182796657631235
2022-11-22T22:29:22.000Z,2316356275,['1595182680525643776'],en,"RT @RonFilipkowski: After Herschel Walker denied paying for the second woman’s abortion, and insisted that she go through with it, she came…",1595182680525643776
2022-11-22T22:29:11.000Z,2316356275,['1595182635030286336'],en,RT @obiwonjohn: @RonFilipkowski It will be a tragedy on some many levels if he becomes a US  Senator https://t.co/ue58ZMY3aF,1595182635030286336
2022-11-22T22:20:36.000Z,2316356275,['1595180474112114691'],en,RT @BruceBunner1: @ACTBrigitte Because covid is real and the GOP killed so many people with misinformation.  You must be proud.  https://t.…,1595180474112114691
2022-11-22T22:20:15.000Z,2316356275,['1595180386166132736'],en,@ACTBrigitte Freedom of choice.,1595180386166132736
2022-11-22T20:52:40.000Z,2316356275,['1595158344679194624'],en,RT @joncoopertweets: BOOM: A second woman who claimed Herschel Walker (R) pressured her to have an abortion will hold a press conference an…,1595158344679194624
2022-11-22T20:48:47.000Z,2316356275,['1595157368849174528'],en,"RT @caslernoel: The House can't see Trump's tax returns if Jim Jordan eats them first, get in there billygoat, this is your moment to shine…",1595157368849174528
2022-11-22T20:47:43.000Z,2316356275,['1595157098136211457'],en,RT @duty2warn: Just In: SCOTUS today cleared the way for the imminent handover of Trump's tax returns to the House Ways and Means committee…,1595157098136211457
2022-11-22T20:45:36.000Z,2316356275,['1595156564217765889'],qme,@NickAdamsinUSA https://t.co/z7MvAnYD1z,1595156564217765889
2022-11-22T20:43:29.000Z,2316356275,['1595156034615930880'],en,"RT @rhonda_harbison: @mikepompeo https://t.co/kWWt7Y5BSn
Corruption and Coverup in Mike Pompeo's State Department",1595156034615930880
2022-11-22T20:06:12.000Z,2316356275,['1595146648338202624'],en,"ACA sign-ups expected to reach record high, Becerra says - Axios  https://t.co/qCCobygZJD",1595146648338202624
2022-11-22T19:57:23.000Z,2316356275,['1595144432235732992'],qme,@MysterySolvent https://t.co/mtwImXpMaa,1595144432235732992
2022-11-22T19:56:18.000Z,2316356275,['1595144158486081536'],es,@ACTBrigitte Donde esta el pendejo?,1595144158486081536
2022-11-22T19:53:43.000Z,2316356275,['1595143508993900544'],en,RT @kyledcheney: BREAKING: Supreme Court permits House to obtain Trump's tax returns. https://t.co/evu9H8vFCd https://t.co/PpxH2Ki1NK,1595143508993900544
2022-11-22T19:53:37.000Z,2316356275,['1595143484591452160'],en,RT @joncoopertweets: ⚡️BREAKING: The Supreme Court has allowed the release of Trump's tax records to the House Ways and Means Committee.,1595143484591452160
2022-11-22T19:53:23.000Z,2316356275,['1595143426319667200'],qme,@NickAdamsinUSA https://t.co/EOsU7HbDps,1595143426319667200
2022-11-22T19:52:15.000Z,2316356275,['1595143138615885825'],en,RT @AdamParkhomenko: Breaking: Supreme Court gives greenlight to US House to get Trump tax returns. They better hurry up.,1595143138615885825
2022-11-22T19:52:10.000Z,2316356275,['1595143120295202816'],en,"RT @kylegriffin1: BREAKING:

WASHINGTON (AP) -- Supreme Court clears way for handover of Trump tax returns to congressional committee after…",1595143120295202816
2022-11-22T19:52:05.000Z,2316356275,['1595143097134252033'],en,RT @hugolowell: WASHINGTON (AP) — Supreme Court clears way for handover of Trump tax returns to congressional committee after 3-year legal…,1595143097134252033
2022-11-22T19:51:20.000Z,2316356275,['1595142910491512832'],qme,@NickAdamsinUSA https://t.co/hSQPKLttfw,1595142910491512832
2022-11-22T19:50:22.000Z,2316356275,['1595142663749406720'],en,U.S. Supreme Court clears way for lawmakers to get Trump's tax returns - Reuters https://t.co/Fe0M5zifon,1595142663749406720
2022-11-22T19:45:58.000Z,2316356275,['1595141558101495808'],en,"RT @antifaoperative: If I can encourage you to do one thing today, it’s to seek out accounts who are fighting for trans rights. Follow them…",1595141558101495808
2022-11-22T19:38:37.000Z,2316356275,['1595139710560526336'],qme,@ACTBrigitte https://t.co/80t5PhuHFa,1595139710560526336
2022-11-22T19:37:39.000Z,2316356275,['1595139464934076417'],en,"@NickAdamsinUSA Uh, no thanks https://t.co/sHYjtrthyN",1595139464934076417
2022-11-22T19:28:05.000Z,2316356275,['1595137057118355456'],en,RT @RhondaH59084819: @AnthonySabatini What about child pageants in Texas? https://t.co/TPtzadwcwc,1595137057118355456
2022-11-22T19:27:52.000Z,2316356275,['1595137003825565696'],qme,RT @JpJever: @AnthonySabatini https://t.co/QmkB51fY1B,1595137003825565696
2022-11-22T19:26:47.000Z,2316356275,['1595136730231091200'],qme,@NickAdamsinUSA https://t.co/E3l3BzxO1F,1595136730231091200
2022-11-22T19:25:32.000Z,2316356275,['1595136415917973504'],en,RT @realTuckFrumper: Priest who had threesome with dominatrixes on church altar pleads guilty to felony obscenity https://t.co/AFWkNNPftc,1595136415917973504
2022-11-22T19:21:01.000Z,2316356275,['1595135279446511616'],en,"RT @MikeSington: Kari Lake posts mind-numbing Trump worship video. She either wants to be his running mate, or she wants to sleep with him.…",1595135279446511616
2022-11-22T19:17:31.000Z,2316356275,['1595134398109978624'],en,"RT @kylegriffin1: Sen. Whitehouse and Rep. Johnson release a letter sent privately in Sept. to Chief Justice Roberts:

""One of the nation's…",1595134398109978624
2022-11-22T19:16:55.000Z,2316356275,['1595134247760977922'],en,"RT @TheChaChaHeels: @ACTBrigitte You didn’t read his contract at “Truth” Social 😂unless he breaks that like his marriage(s) contracts, gove…",1595134247760977922
2022-11-22T19:16:20.000Z,2316356275,['1595134102457700352'],qme,@ACTBrigitte https://t.co/ZMin7EONPS,1595134102457700352
