lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595176334401359872'],1882680462,2022-11-22T22:04:09.000Z,"REACTION: Co manager, Stephen Cleal, on our emphatic win…

#MakingMalvernProud https://t.co/pgiUw1jZUL",1595176334401359872
en,['1595170449499262976'],1882680462,2022-11-22T21:40:46.000Z,"REPORT: An on the whistle report from our 9-1 victory over @TuffleyRoversFC: https://t.co/gnx7U5JFPG

#MakingMalvernProud https://t.co/nUojFyoNAd",1595170449499262976
en,['1595169497912119297'],1882680462,2022-11-22T21:36:59.000Z,"FULL-TIME: We march through to the next round with a commanding victory here...

MAL 9 TUF 1 (WLFC) #MakingMalvernProud",1595169497912119297
en,['1595168519171473408'],1882680462,2022-11-22T21:33:06.000Z,"88 Great save to deny Ben Hayes...

MAL 9 TUF 1 (WLFC) #MakingMalvernProud",1595168519171473408
en,['1595167538043883521'],1882680462,2022-11-22T21:29:12.000Z,"86 Another great goal-line clearance from Adam Sauntson...

MAL 9 TUF 1 (WLFC) #MakingMalvernProud",1595167538043883521
en,['1595166911465402368'],1882680462,2022-11-22T21:26:43.000Z,"83 Cheeky little header from Ben Hayes to make it 9-1...

MAL 9 TUF 1 (WLFC) #MakingMalvernProud",1595166911465402368
zxx,['1595166773913210880'],1882680462,2022-11-22T21:26:10.000Z,https://t.co/NQsvc649JI,1595166773913210880
en,['1595166592794382336'],1882680462,2022-11-22T21:25:27.000Z,"82 Lewis Platt on for Joe Bates...

MAL 8 TUF 1 (WLFC) #MakingMalvernProud",1595166592794382336
en,['1595164718230298624'],1882680462,2022-11-22T21:18:00.000Z,"75 The visitors pull a goal back as Mason Lewis breaks through and slots home...

MAL 8 TUF 1 (WLFC) #MakingMalvernProud",1595164718230298624
en,['1595164027822702593'],1882680462,2022-11-22T21:15:15.000Z,"72 A corner is met with a towering header from Adam Sauntson that could not be kept out on the line...

MAL 8 TUF 0 (WLFC) #MakingMalvernProud",1595164027822702593
zxx,['1595163799811952641'],1882680462,2022-11-22T21:14:21.000Z,https://t.co/DjGerZ3bHz,1595163799811952641
en,['1595162900557336576'],1882680462,2022-11-22T21:10:46.000Z,"66 Jack Horrell defends well to frustrate the visitors...

MAL 7 TUF 0 (WLFC) #MakingMalvernProud",1595162900557336576
en,['1595162290684583936'],1882680462,2022-11-22T21:08:21.000Z,"64 Joe Bullock, Sam Judge and Lewis Spurrier replaced by Jack Horrell, Harry Clark and Bobbie Dale...

MAL 7 TUF 0 (WLFC) #MakingMalvernProud",1595162290684583936
