text,lang,author_id,created_at,id,edit_history_tweet_ids
"RT @ronicaza76: 60
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:19:48.000Z,1595134973996326912,['1595134973996326912']
"RT @leenxnia: 2

#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:19:47.000Z,1595134967792644097,['1595134967792644097']
"RT @Niasharma_Fb: 9.8K Guyss 
#NiaSharma #NiaSharma𓃵
#NainaPechLadaayen",en,1578106090985857027,2022-11-22T19:19:41.000Z,1595134945118154753,['1595134945118154753']
"RT @NiVi_4ever: Nia Ravi
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:19:39.000Z,1595134934595039232,['1595134934595039232']
"RT @Nia_Mere_Jaan: amazing friends 
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",en,1578106090985857027,2022-11-22T19:19:37.000Z,1595134929196617728,['1595134929196617728']
"RT @doniaxmaniacs: Hello
#NainaPechLadaayen 
#NiaSharma",en,1578106090985857027,2022-11-22T19:19:33.000Z,1595134911983546368,['1595134911983546368']
"RT @SBfd45rii: Beautiful sexy babe 

#NainaPechLadaayen
#NiaSharma",en,1578106090985857027,2022-11-22T19:19:29.000Z,1595134892794609664,['1595134892794609664']
"RT @ronicaza76: 52
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:19:26.000Z,1595134882036199424,['1595134882036199424']
"RT @xbirdiez: My love
#NiaSharma
#NainaPechLadaayen #NiaSharma𓃵",en,1578106090985857027,2022-11-22T19:19:25.000Z,1595134876294197248,['1595134876294197248']
"RT @Nia_Mere_Jaan: My only love
#NainaPechLadaayen
#NiaSharma",en,1578106090985857027,2022-11-22T19:19:23.000Z,1595134866630512640,['1595134866630512640']
"RT @Niaslove2: Boss lady
#NiaSharma𓃵 #NiaSharma #NainaPechLadaayen",en,1578106090985857027,2022-11-22T19:19:21.000Z,1595134859717926912,['1595134859717926912']
"RT @Nia_Mere_Jaan: Nia deserve more love 
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",en,1578106090985857027,2022-11-22T19:19:18.000Z,1595134846858571778,['1595134846858571778']
"RT @NiVi_4ever: Stylish diva 
#NainaPechLadaayen
#NiaSharma",en,1578106090985857027,2022-11-22T19:19:16.000Z,1595134840944590848,['1595134840944590848']
"RT @xbirdiez: Love you girl
#NiaSharma
#NainaPechLadaayen #NiaSharma𓃵",en,1578106090985857027,2022-11-22T19:19:14.000Z,1595134832539242496,['1595134832539242496']
"RT @NiVi_4ever: Nia kushal
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",et,1578106090985857027,2022-11-22T19:19:12.000Z,1595134822565183488,['1595134822565183488']
"RT @ronicaza76: 15
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:19:10.000Z,1595134814063296512,['1595134814063296512']
"RT @Niasharma_Fb: 1.8K Our Hashtag
#NainaPechLadaayen #NiaSharma𓃵
#NiaSharma",en,1578106090985857027,2022-11-22T19:19:08.000Z,1595134803904712705,['1595134803904712705']
"RT @Niaxlove3: #NiaSharma
#NainaPechLadaayen #NiaSharma𓃵",qht,1578106090985857027,2022-11-22T19:19:04.000Z,1595134789740548096,['1595134789740548096']
"RT @Fruity36178355: Sexy lady Nia Sharma 
#NainaPechLadaayen #NiaSharma𓃵 #NiaSharma",en,1578106090985857027,2022-11-22T19:19:02.000Z,1595134781008023553,['1595134781008023553']
"RT @ronicaza76: 42
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:19:01.000Z,1595134775588966400,['1595134775588966400']
"RT @ronicaza76: 28
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:58.000Z,1595134765329698816,['1595134765329698816']
"RT @ronicaza76: 32
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:57.000Z,1595134759621242883,['1595134759621242883']
"RT @ronicaza76: 99
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:55.000Z,1595134752025370624,['1595134752025370624']
"RT @ronicaza76: 26
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:53.000Z,1595134743401537536,['1595134743401537536']
"RT @ronicaza76: 98
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:52.000Z,1595134737794097153,['1595134737794097153']
"RT @doniaxmaniacs: love you nia 
#NiaSharma
#NainaPechLadaayen",en,1578106090985857027,2022-11-22T19:18:49.000Z,1595134727648075777,['1595134727648075777']
"RT @ronicaza76: 37
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:47.000Z,1595134719246491651,['1595134719246491651']
"RT @Niaslove2: Bright 

#NiaSharma𓃵 #NiaSharma #NainaPechLadaayen",en,1578106090985857027,2022-11-22T19:18:46.000Z,1595134713404207107,['1595134713404207107']
"RT @doniaxmaniacs: I'm veryyy excited!
#NainaPechLadaayen 
#NiaSharma",en,1578106090985857027,2022-11-22T19:18:44.000Z,1595134704319356930,['1595134704319356930']
"RT @Niasharma_Fb: Nia Sharma
#NiaSharma #NiaSharma𓃵
#NainaPechLadaayen",pl,1578106090985857027,2022-11-22T19:18:42.000Z,1595134698661220352,['1595134698661220352']
"RT @ronicaza76: 20
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:41.000Z,1595134692709523456,['1595134692709523456']
"RT @ronicaza76: A lady of beauty perfection and strength

#NainaPechLadaayen
#NiaSharma𓃵 #NiaSharma",en,1578106090985857027,2022-11-22T19:18:38.000Z,1595134680486977536,['1595134680486977536']
"RT @doniaxmaniacs: I'm proud bcz I'm from maniacs 
#NainaPechLadaayen  
#NiaSharma",en,1578106090985857027,2022-11-22T19:18:37.000Z,1595134674254561280,['1595134674254561280']
"RT @ronicaza76: 38
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:34.000Z,1595134664049500161,['1595134664049500161']
"RT @doniaxmaniacs: how many one is excited?
#NainaPechLadaayen
#NiaSharma",en,1578106090985857027,2022-11-22T19:18:33.000Z,1595134658358181888,['1595134658358181888']
"RT @Niaslove2: Sweet 

#NiaSharma𓃵 #NiaSharma #NainaPechLadaayen",en,1578106090985857027,2022-11-22T19:18:31.000Z,1595134649466261504,['1595134649466261504']
"RT @ronicaza76: 39
#NainaPechLadaayen 
#NiaSharma  #NiaSharma𓃵",und,1578106090985857027,2022-11-22T19:18:29.000Z,1595134643418066944,['1595134643418066944']
"RT @doniaxmaniacs: I LOVE YOU FOREVER 
#NainaPechLadaayen .
#NiaSharma",en,1578106090985857027,2022-11-22T19:18:27.000Z,1595134634194788352,['1595134634194788352']
"RT @Niaslove2: Pretty 

#NiaSharma𓃵 #NiaSharma #NainaPechLadaayen",en,1578106090985857027,2022-11-22T19:18:26.000Z,1595134628423413760,['1595134628423413760']
