author_id,edit_history_tweet_ids,lang,created_at,text,id
1238242409919598593,['1595134136104398848'],en,2022-11-22T19:16:28.000Z,@JstnZpk @PurgeTheGold @DeadByBHVR Silent hill characters,1595134136104398848
1238242409919598593,['1595118209698365441'],und,2022-11-22T18:13:11.000Z,@i_oofficial 😭💖,1595118209698365441
1238242409919598593,['1595117923710169088'],en,2022-11-22T18:12:03.000Z,"RT @i_oofficial: From the Lockhart Family

On November 23, 2022 ""Warehouse Summer"", a legacy album, will be released.

Tomorrow, we celebra…",1595117923710169088
1238242409919598593,['1594871330893189122'],und,2022-11-22T01:52:11.000Z,@nickhexum311 @emmaleejams An 11,1594871330893189122
1238242409919598593,['1594869462356094977'],en,2022-11-22T01:44:45.000Z,@GRITTY_ssh Make a painting and add them to it,1594869462356094977
1238242409919598593,['1594850466583699458'],und,2022-11-22T00:29:16.000Z,RT @whotfisjovana: yes https://t.co/brWtUouL8e,1594850466583699458
1238242409919598593,['1594527568358789120'],en,2022-11-21T03:06:11.000Z,I’ve been away from my sister and Sabrina for a week since they’re both sick and it’s making me so sad I need them,1594527568358789120
1238242409919598593,['1594500921215442945'],en,2022-11-21T01:20:18.000Z,RT @loookatmeimkiad: who is the worst person that you know and why is it your ex from 2019,1594500921215442945
1238242409919598593,['1594415996391022598'],en,2022-11-20T19:42:51.000Z,"They were incredible, btw https://t.co/WW7fR9k6fK",1594415996391022598
1238242409919598593,['1594147855723204608'],und,2022-11-20T01:57:21.000Z,@misslindsayv Why!!,1594147855723204608
1238242409919598593,['1594123439727849472'],en,2022-11-20T00:20:20.000Z,Im so so so so so excited to see Drab Majesty tonight,1594123439727849472
1238242409919598593,['1593745954938572800'],en,2022-11-18T23:20:20.000Z,Today is one of those days where I miss being completely alone,1593745954938572800
1238242409919598593,['1593740220477968384'],en,2022-11-18T22:57:33.000Z,RT @tayla_rurr: If we lose twitter where am I supposed to say that I want to kill myself without causing alarm,1593740220477968384
1238242409919598593,['1593696241904504833'],zxx,2022-11-18T20:02:48.000Z,RT @literallymecats: https://t.co/rGfjzsKviD,1593696241904504833
1238242409919598593,['1593679707752603653'],en,2022-11-18T18:57:06.000Z,RT @BriAnimator_: Happy birthday to one of my favorite slashers of all time SLEEPAWAY CAMP https://t.co/FWwW27nfBt,1593679707752603653
1238242409919598593,['1593447444108353536'],en,2022-11-18T03:34:10.000Z,Just finished Dead to Me and I don’t think I’ll stop crying for the rest of the night https://t.co/eSQW6xHuxx,1593447444108353536
1238242409919598593,['1593446358790414336'],en,2022-11-18T03:29:51.000Z,@villaneve15 I just finished it and I am fucking SOBBING,1593446358790414336
1238242409919598593,['1593445955403223040'],en,2022-11-18T03:28:15.000Z,@villaneve15 Are you okay rn,1593445955403223040
1238242409919598593,['1593443983404982276'],en,2022-11-18T03:20:25.000Z,RT @theJEWSICIAN: I'm going back to bebo,1593443983404982276
1238242409919598593,['1593443262722936832'],zxx,2022-11-18T03:17:33.000Z,RT @animeimpulse: https://t.co/Hv7zSwxCFj,1593443262722936832
1238242409919598593,['1593395238600466435'],en,2022-11-18T00:06:43.000Z,@MegoLand Needed this.,1593395238600466435
1238242409919598593,['1593381743523946496'],en,2022-11-17T23:13:05.000Z,@RinoTheBouncer @PlayStation Please parasite eve,1593381743523946496
1238242409919598593,['1593376017816625154'],en,2022-11-17T22:50:20.000Z,@thechosendarx I haaaaate going against the doctor + merciless storm for this reason,1593376017816625154
1238242409919598593,['1593094747375423493'],en,2022-11-17T04:12:40.000Z,@thotsofblue I watch it almost every holiday 😂,1593094747375423493
1238242409919598593,['1593093607892058113'],en,2022-11-17T04:08:09.000Z,@thotsofblue Lol stfu I just got done watching this movie 😂,1593093607892058113
1238242409919598593,['1593084550871101440'],en,2022-11-17T03:32:09.000Z,@litexbeer Omg not you too,1593084550871101440
1238242409919598593,['1592934148041510912'],en,2022-11-16T17:34:30.000Z,I really wish I wasn’t myself,1592934148041510912
1238242409919598593,['1592931468262580224'],en,2022-11-16T17:23:51.000Z,I’m at my limit today,1592931468262580224
1238242409919598593,['1592930953856368640'],en,2022-11-16T17:21:49.000Z,RT @_shesdarkskiin: I want one of those ”the hotel room is a mess bc everybody getting ready” type of nights. The music loud asf. Somebody…,1592930953856368640
1238242409919598593,['1592888937701576710'],en,2022-11-16T14:34:51.000Z,@litexbeer I’m free all week 👀,1592888937701576710
1238242409919598593,['1592877074657980419'],en,2022-11-16T13:47:43.000Z,@BubbaExperience @ruviksbarefeet @DeadByBHVR Would prefer Laura,1592877074657980419
1238242409919598593,['1592875587403583489'],tl,2022-11-16T13:41:48.000Z,@Mikoto_XIII It’s so hard hahahaha,1592875587403583489
1238242409919598593,['1592875047127240704'],en,2022-11-16T13:39:40.000Z,@Mikoto_XIII Only because I failed at this game lol,1592875047127240704
1238242409919598593,['1592874897537372161'],it,2022-11-16T13:39:04.000Z,@Mikoto_XIII Nun massacre,1592874897537372161
1238242409919598593,['1592739416216580096'],en,2022-11-16T04:40:43.000Z,RT @SkinnyTuna: a girl smoking a cigarette is one of the most beautiful things,1592739416216580096
1238242409919598593,['1592736687695986691'],en,2022-11-16T04:29:52.000Z,@litexbeer Was literally getting sad tonight about how I never see you even tho we live together,1592736687695986691
1238242409919598593,['1592736328525189122'],en,2022-11-16T04:28:26.000Z,"@chinchlady701 @DaProdigiousApe I HAD NO IDEA THOSE WRAPS WERE VEGAN, also this looks so good 😭",1592736328525189122
1238242409919598593,['1592730437872652288'],en,2022-11-16T04:05:02.000Z,@Paintball_Mac @tdawg_1994 @jillian__starr I have neon colored ones if you want them,1592730437872652288
1238242409919598593,['1592727920367529985'],en,2022-11-16T03:55:02.000Z,@Paintball_Mac Truly,1592727920367529985
1238242409919598593,['1592717646881259522'],en,2022-11-16T03:14:12.000Z,@litexbeer Where’s YOUR Christmas list huh 🤔,1592717646881259522
1238242409919598593,['1592709701376290821'],en,2022-11-16T02:42:38.000Z,@oweesmith @Paintball_Mac @shreddybetty_ Ratio,1592709701376290821
1238242409919598593,['1592702978204786691'],en,2022-11-16T02:15:55.000Z,@TheAddyAdmiral I’m the same way lmao,1592702978204786691
1238242409919598593,['1592702679314468864'],en,2022-11-16T02:14:44.000Z,@TheAddyAdmiral This made me laugh out loud,1592702679314468864
1238242409919598593,['1592682003669082113'],zxx,2022-11-16T00:52:34.000Z,RT @whotfisjovana: https://t.co/eNK52BSKoI,1592682003669082113
1238242409919598593,['1592372367543898113'],en,2022-11-15T04:22:11.000Z,@ScottimusHuff @thholyghost Such a good one lol,1592372367543898113
1238242409919598593,['1592366581417316352'],en,2022-11-15T03:59:12.000Z,@haleyvemealone Take him home right now,1592366581417316352
1238242409919598593,['1592365871410065409'],en,2022-11-15T03:56:23.000Z,@david78918245 I’m begging you,1592365871410065409
1238242409919598593,['1592341070884765696'],zxx,2022-11-15T02:17:50.000Z,https://t.co/MMknRlJTXz,1592341070884765696
1238242409919598593,['1592323566762340352'],und,2022-11-15T01:08:16.000Z,@misslindsayv 🏃🏼‍♀️ omw,1592323566762340352
