edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595139641551691777'],281740624,en,"At-home saliva test diagnoses cancer with over 90% accuracy

https://t.co/m2OXT3W6cG",1595139641551691777,2022-11-22T19:38:21.000Z
['1595135111716294656'],281740624,en,RT @PadraigSagart: 70% of funding to this NGO went on wages. How much went on administrative activities? How much on stationery etc? Only 2…,1595135111716294656,2022-11-22T19:20:21.000Z
['1595133974808268801'],281740624,en,"RT @Corco_90: You only have to take a look at O'Connell St, Talbot St, Gardiner and any other street around the city centre to see what an…",1595133974808268801,2022-11-22T19:15:50.000Z
['1595133557634396161'],281740624,en,"@nevertoolat8 @Toibin1 Thanks, didn't know that",1595133557634396161,2022-11-22T19:14:10.000Z
['1595132323846291456'],281740624,en,"RT @rtenews: A rally has been held in Ballyfermot, Dublin to show solidarity with An Garda Síochána following an alleged assault on two off…",1595132323846291456,2022-11-22T19:09:16.000Z
['1595132110721122304'],281740624,en,RT @CWeston_Indo: ‘Mortgage prisoners’ hit with interest rates of up to 6.5pc https://t.co/x72bzRVKcj,1595132110721122304,2022-11-22T19:08:25.000Z
['1595130641590366208'],281740624,en,"RT @NoRacismIreland: Well? 

@TwixBandit69 @Elle98759673 @RealMessageEire @TwixBandit69 @Yazzyinit @unamcnamara @getoireland @MaryHea492589…",1595130641590366208,2022-11-22T19:02:35.000Z
['1595130427747930113'],281740624,en,"Should speak out against his former party and support what ordinary people are saying about ""refugees"". Aontu could form the next government https://t.co/EMch3d6TMv",1595130427747930113,2022-11-22T19:01:44.000Z
['1595129426651455489'],281740624,en,"RT @Mullins77David: Helen McEntee, has confirmed that The Citizenship Division of the Dept of Justice is now receiving approx 1000 applicat…",1595129426651455489,2022-11-22T18:57:46.000Z
['1595118986429366273'],281740624,en,"RT @ManUtd: Cristiano Ronaldo is to leave Manchester United by mutual agreement, with immediate effect.

The club thanks him for his immens…",1595118986429366273,2022-11-22T18:16:16.000Z
['1595117463813128197'],281740624,en,If this man was still alive he would be supporting the people of the East Wall with their protests https://t.co/WjSqU9vbeD,1595117463813128197,2022-11-22T18:10:13.000Z
['1595115603077255168'],281740624,en,"RT @jnrbaker: St. Catherine's on Thomas St., originally built in 1185, is located on what was once called the ""Slí Mhór"" (Great Way), a key…",1595115603077255168,2022-11-22T18:02:50.000Z
['1595113738092580864'],281740624,en,RT @Glenna_lynch: Every inner city working class area in Europe has seen local residents ask for some consideration and in every case they…,1595113738092580864,2022-11-22T17:55:25.000Z
['1595112362092408832'],281740624,en,"RT @BrendyD4: @ChiefConPSNI, i Was in one of your PSNI stations today and saw this sign. Needless to say I was very disappointed that yet a…",1595112362092408832,2022-11-22T17:49:57.000Z
['1595112221516136448'],281740624,en,"RT @SimonCatRiley: Pretty interesting piece by Kevin Myers on his airbrushing out by official Ireland despite winning his libel case; also,…",1595112221516136448,2022-11-22T17:49:24.000Z
['1595090510502305793'],281740624,en,RT @ThoughtsToby: 6 months ago a Sinn Fein councillor called me racist for complaining about the numbers of illegal immigrants. It lit a fi…,1595090510502305793,2022-11-22T16:23:07.000Z
['1595084851702632450'],281740624,en,"RT @john_mcguirk: If you live in Foxrock and oppose a halting site, you are a reasoned being who has carefully considered the suitability o…",1595084851702632450,2022-11-22T16:00:38.000Z
['1595084347010387968'],281740624,en,"RT @likerofSocrates: @BarryWhyte85 Move the unvetted immigrant males (no women &amp; children in building) to Dalkey, Killiney, Sandymount, Rat…",1595084347010387968,2022-11-22T15:58:38.000Z
['1595084109335904257'],281740624,en,RT @gearoidmurphy_: East Wall vs Dalkey https://t.co/GFr7xgMDhJ,1595084109335904257,2022-11-22T15:57:41.000Z
['1595055135109320706'],281740624,en,"RT @WhistleIRL: Hilarious.

@makhloufgabs is too embarrassed to state on his Twitter profile that he is the Governor of the circus that is…",1595055135109320706,2022-11-22T14:02:33.000Z
['1594973683319463938'],281740624,en,"RT @ih8evrybdy: We know what the political class think. 
We know what the media will print. 
What do the Irish population want?
1/2",1594973683319463938,2022-11-22T08:38:53.000Z
['1594973383628029952'],281740624,en,"RT @jnrbaker: Good morning Dublin - up for the dawn at the Phoenix Park…

#Dublin #Ireland #PhoenixPark #Dawn https://t.co/Q7nb09EoCa",1594973383628029952,2022-11-22T08:37:42.000Z
['1594969498079358976'],281740624,en,RT @Ferng6Ferng: @hazechu @BarryWhyte85 Is the social democratic Danish prime minister a racist? Why don't you care about disadvantaged wor…,1594969498079358976,2022-11-22T08:22:16.000Z
['1594959522212499456'],281740624,en,Lives in Dalkey with no refugees and wants poor communities to prepare for an Ireland where the Irish will be a minority with a population of 10 million https://t.co/nHspOtVTuj,1594959522212499456,2022-11-22T07:42:37.000Z
['1594956442938769408'],281740624,en,RT @BenGilroyIRL: Ireland should help genuine asylum seekers within realistic resource parameters provided Irish do not suffer or be discri…,1594956442938769408,2022-11-22T07:30:23.000Z
['1594791021438713859'],281740624,en,RT @IrexitFreedom: A huge crowd have turned out in #EastWall to protest Government policy of dumping asylum seekers on their community. #Ir…,1594791021438713859,2022-11-21T20:33:03.000Z
['1594790885874606093'],281740624,en,RT @griptmedia: Anger and incredulity have been expressed online after the Chief Executive Officer of an Irish NGO said on RTÉ that communi…,1594790885874606093,2022-11-21T20:32:31.000Z
