id,edit_history_tweet_ids,created_at,author_id,lang,text
1595195605655207938,['1595195605655207938'],2022-11-22T23:20:44.000Z,31296988,en,RT @TweetRevere: Let my people go @elonmusk https://t.co/RNxsljvFLU
1595195547971104768,['1595195547971104768'],2022-11-22T23:20:30.000Z,31296988,en,RT @Snofox6: Was everyone aware that Biden agreed to Vaccine Passports at the G20 summit?
1595194365533880320,['1595194365533880320'],2022-11-22T23:15:48.000Z,31296988,en,"RT @Zyro_Foxtrot: 📢WAR ROOM WITH OWEN SHROYER

📢IF YOU ARE RECEIVING THIS TRANSMISSION, YOU ARE THE RESISTANCE

📢https://t.co/wCApz9efVF

#…"
1595194135677476864,['1595194135677476864'],2022-11-22T23:14:53.000Z,31296988,qme,@prageru https://t.co/IVZwZ72MYL
1595193422838652928,['1595193422838652928'],2022-11-22T23:12:03.000Z,31296988,en,RT @JackPosobiec: Look how fast they went from 'it's just pronouns' to demanding children be provided to the drag queens. We know where thi…
1595190804984877059,['1595190804984877059'],2022-11-22T23:01:39.000Z,31296988,en,"RT @Alex_Jones_WZ: @KimDotcom Alex Jones saved so many lives by warning people about covid vaccines. 

Should @elonmusk reconsider and rein…"
1595190668141498369,['1595190668141498369'],2022-11-22T23:01:07.000Z,31296988,en,"RT @mtgreenee: We will investigate and bring accountability.
Soon."
1595181792046321664,['1595181792046321664'],2022-11-22T22:25:50.000Z,31296988,en,Is this true? https://t.co/bMOhCbool0
1595175140354101266,['1595175140354101266'],2022-11-22T21:59:25.000Z,31296988,en,RT @ronin19217435: MEXICO various kinds of animals in the circle of death are you ready for what is coming👌 https://t.co/SEWuX0WLuP
1595166367715831808,['1595166367715831808'],2022-11-22T21:24:33.000Z,31296988,en,"RT @cotterill_david: Ice cube telling how he turned down a $9m movie part because they wanted him to take the jab, goes on to call it the p…"
1595166065948037139,['1595166065948037139'],2022-11-22T21:23:21.000Z,31296988,en,@kacdnp91 I hope we never have to see his evil mug again.
1595142090304159744,['1595142090304159744'],2022-11-22T19:48:05.000Z,31296988,en,"@MaryanneDemasi @rwjdingwall @carlheneghan Did you watch “Died Suddenly” yet? 
https://t.co/fMzuDGkeNJ"
1595140438931148800,['1595140438931148800'],2022-11-22T19:41:31.000Z,31296988,zxx,RT @Alex_Jones_WZ: https://t.co/aTPnAtmbmh
1595140052086312960,['1595140052086312960'],2022-11-22T19:39:59.000Z,31296988,en,RT @angelanashtn: When did teachers &amp; coaches collapsing and dying at school or after matches/games become normal? https://t.co/djKjpxVuTt
1595138886283321346,['1595138886283321346'],2022-11-22T19:35:21.000Z,31296988,en,"RT @LegendaryEnergy: The censorship by Big Tech to stop people from protesting lockdowns, mask mandates &amp; forced vaccination have ruined mo…"
1595137175791628288,['1595137175791628288'],2022-11-22T19:28:33.000Z,31296988,und,@JackPosobiec 🤮🤮@NHL!
1595134093909721089,['1595134093909721089'],2022-11-22T19:16:18.000Z,31296988,en,"RT @Xx17965797N: The Internet of Things is rapidly Increasing as a 'Smart Bench' is Spotted in Public! 📡🧲

The 5G grid is ever expanding, s…"
1595130927981940736,['1595130927981940736'],2022-11-22T19:03:43.000Z,31296988,en,@JDShuttlesworth @wef Shameful @RickWarren!
1595130763938516992,['1595130763938516992'],2022-11-22T19:03:04.000Z,31296988,en,"RT @JDShuttlesworth: Rick Warren at the @wef!
https://t.co/8Q1NRhFh01"
1595128900132425728,['1595128900132425728'],2022-11-22T18:55:40.000Z,31296988,en,"RT @skifflegirl: “I have significant concerns that we won’t have a standing army in five years”

Died Suddenly https://t.co/MSGshlmEWo"
1595094359128555520,['1595094359128555520'],2022-11-22T16:38:25.000Z,31296988,en,"@elonmusk Take a break and watch Died Suddenly here 🔻🔻🔻🔻🔻
https://t.co/fMzuDGjGYb"
1595093711620276224,['1595093711620276224'],2022-11-22T16:35:50.000Z,31296988,en,"RT @Woj_Pawelczyk: Alex Jones is not perfect (nobody is, obviously), but he is YEARS ahead of the curve. This is real, independent journali…"
1595092551761301504,['1595092551761301504'],2022-11-22T16:31:14.000Z,31296988,en,"RT @DrewHLive: DEATH CULT: First the woke mob wanted to ban @ChayaRaichik10 aka @libsoftiktok , now they are calling for her death on Twitt…"
1595091587801182208,['1595091587801182208'],2022-11-22T16:27:24.000Z,31296988,en,"@SegalFoundation @WendoAszed @DandelionAfrica @BillGates Watch Died Suddenly here 🔻🔻🔻🔻🔻
https://t.co/fMzuDGkeNJ"
1595091097679986690,['1595091097679986690'],2022-11-22T16:25:27.000Z,31296988,en,"@WHCOS @PressSec @GasBuddyGuy @AAAnews Watch Died Suddenly here 🔻🔻🔻🔻🔻
https://t.co/fMzuDGkeNJ"
1595090829412077570,['1595090829412077570'],2022-11-22T16:24:23.000Z,31296988,en,"@POTUS Watch ""Died Suddenly"" here 🔻🔻
https://t.co/fMzuDGjGYb"
