text,lang,author_id,created_at,id,edit_history_tweet_ids
"@Coach_TBell I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfbwXB https://t.co/vPoTmUrcet",en,1457884559677272076,2022-11-22T21:55:47.000Z,1595174228407554078,['1595174228407554078']
"@CoachSLawanson I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/yDyADrKzEx",en,1457884559677272076,2022-11-22T19:18:39.000Z,1595134683410726913,['1595134683410726913']
"@NickyV05 @VandyFootball I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/EUhXaUwYWB",en,1457884559677272076,2022-11-22T19:17:40.000Z,1595134438530519040,['1595134438530519040']
"@GoTigers_BC @ScCoaches @SCFCA1 @SC_MCAssoc @MCAOFGA @RecruitPolkFLFB I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/amaaO4VHFr",en,1457884559677272076,2022-11-22T19:16:18.000Z,1595134091820945409,['1595134091820945409']
"@9CoachWest9 I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/6u2xiK596W",en,1457884559677272076,2022-11-22T19:14:40.000Z,1595133682284900353,['1595133682284900353']
"@thomasguerry @ChrisWeinke16 I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/bul2ndzBYq",en,1457884559677272076,2022-11-22T19:13:05.000Z,1595133283024924672,['1595133283024924672']
"@JohnLangFB I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOeTVz1 https://t.co/OB8eEuTXQw",en,1457884559677272076,2022-11-22T19:11:59.000Z,1595133005982420993,['1595133005982420993']
"@Coach_CMeyers I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/mnideaP3wH",en,1457884559677272076,2022-11-22T19:09:40.000Z,1595132424698343424,['1595132424698343424']
"@jackwmcdaniels I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/nDOwSkFuaK",en,1457884559677272076,2022-11-22T19:08:57.000Z,1595132244456517632,['1595132244456517632']
"@CoachPorterJP3 I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/LtbaPcKsgP",en,1457884559677272076,2022-11-22T19:08:11.000Z,1595132049689833473,['1595132049689833473']
"@CoachRio55 I'm looking for a place to call home
Name:Greg"" G""Grace
 School:Lucy Craft Laney, Ga
Pos:OL(C),DL (DT)(Versatile)
Height/Weight: 6'1 275
Class:2023
GPA:3.3
2x All Region and All Area
rgrace1201@outlook.com
706-504-2721
Here is My Full-Season  Highlights: https://t.co/Kc8ZOfc4N9 https://t.co/xo0zr42wV4",en,1457884559677272076,2022-11-22T19:07:30.000Z,1595131879791153153,['1595131879791153153']
"RT @LoganTillman: Weekly reminder to thank your OLine for sacrificing their knees, fingers, elbows, wrist, shoulders, so you can griddy in…",en,1457884559677272076,2022-11-22T19:05:45.000Z,1595131438999179264,['1595131438999179264']
