text,lang,id,author_id,edit_history_tweet_ids,created_at
"#beatpollution and drive transformational #ClimateAction solutions leveraging on skills and talents the hallmark of #InnovativeVolunteerism

#fuel #briquettes replacing #charcoal in households reducing indoor pollution is a game changer for the continent https://t.co/U1fvrNxqA3",en,1595152217438289925,1372641625,['1595152217438289925'],2022-11-22T20:28:19.000Z
RT @RichardMunang: I visited kiosks and mothers are  using the #cleancooking fuels we have inspired and trained #youth through #InnovativeV…,en,1595149122998136832,1372641625,['1595149122998136832'],2022-11-22T20:16:02.000Z
RT @RichardMunang: The informality of #Africa cannot be ignore when it comes to solutions . The set up is such that we just build on what w…,en,1595149023798624256,1372641625,['1595149023798624256'],2022-11-22T20:15:38.000Z
I visited kiosks and mothers are  using the #cleancooking fuels we have inspired and trained #youth through #InnovativeVolunteerism to drive #ClimateAction. Now  community #charcoal vendors are now switching to #briquettes to replace charcoal in reducing indoor pollution https://t.co/8VNwCi6hgp,en,1595148992555323392,1372641625,['1595148992555323392'],2022-11-22T20:15:30.000Z
"RT @RichardMunang: #Africa’s solutions cannot be devoid of reality. Today at Kayanja village, I visited kiosks n mothers roasting corn usin…",en,1595148652347260928,1372641625,['1595148652347260928'],2022-11-22T20:14:09.000Z
RT @RichardMunang: #Africa’s solutions cannot be devoid of reality. The informality of the continent is an opportunity to leverage accessib…,en,1595148508730109957,1372641625,['1595148508730109957'],2022-11-22T20:13:35.000Z
"#Africa’s solutions cannot be devoid of reality. Today at Kayanja village, I visited kiosks n mothers roasting corn using the #cleancooking fuels. As you listen through, you will see for yourself how community #charcoal vendors are now switching to #briquettes to replace charcoal https://t.co/K2helzjS49",en,1595146696186810368,1372641625,['1595146696186810368'],2022-11-22T20:06:23.000Z
"#Africa’s solutions cannot be devoid of reality. The informality of the continent is an opportunity to leverage accessible solutions that build on what people know and do. Today at Kayanja village, I visited kiosks and mothers roasting corn using d #cleancooking fuel #briquettes https://t.co/V2cDBNBptK",en,1595146092957831173,1372641625,['1595146092957831173'],2022-11-22T20:03:59.000Z
"#Africa’s solutions cannot be devoid of reality. The informality of the continent is an opportunity to leverage accessible solutions that build on what people know and do. Today at the Kayanja village in Mukono District #Uganda, I visited kiosks and mothe…https://t.co/NZrK0O5COs",en,1595141820463583233,1372641625,['1595141820463583233'],2022-11-22T19:47:00.000Z
RT @RichardMunang: We must never ignore the informality of #Africa as a continent when we discuss solutions. I get this 100%. I grew up in…,en,1595134494818045952,1372641625,['1595134494818045952'],2022-11-22T19:17:54.000Z
"RT @RichardMunang: Simple #ClimateAction solutions of fuel #briquettes  replacing #charcoal is a game changer for #informal sector 

I met…",en,1595115902282117121,1372641625,['1595115902282117121'],2022-11-22T18:04:01.000Z
