text,lang,id,author_id,edit_history_tweet_ids,created_at
"RT @DesjarlaisBlake: ‼️BREAKING‼️

My motion to have the House condemn the decision of FIFA to threaten to penalize players and teams who w…",en,1595192122533380096,3279034640,['1595192122533380096'],2022-11-22T23:06:53.000Z
"@DesjarlaisBlake Thank you 😊 
❤️🧡💛💚💙💜
#OneLove",en,1595192104703373312,3279034640,['1595192104703373312'],2022-11-22T23:06:49.000Z
"@Noellenarwhal I love when they try to sound educated, it’s so adorable",en,1595173467447775232,3279034640,['1595173467447775232'],2022-11-22T21:52:46.000Z
"RT @trishgreenhalgh: What a terrible coincidence. Well spotted, ⁦@Mistyswoman⁩ https://t.co/3tfXeZjFzm",en,1595172985165729792,3279034640,['1595172985165729792'],2022-11-22T21:50:51.000Z
RT @PinkRangerLB: I want to correct a narrative: there are people blaming the Colorado shooting on the unreasonable demands of trans rights…,en,1595164232055951361,3279034640,['1595164232055951361'],2022-11-22T21:16:04.000Z
"RT @politicalham: Know what feels broken? Canadian politics.

Know who broke it?

A generation of alt-right politicians starting with the R…",en,1595163134180102145,3279034640,['1595163134180102145'],2022-11-22T21:11:42.000Z
"RT @darkestflameboy: Queer people the world over have to deal with this kind of shit (or worse) at any age, or at *least* live with the thr…",en,1595146805536518145,3279034640,['1595146805536518145'],2022-11-22T20:06:49.000Z
"RT @darkestflameboy: I was 16 when a boy who had been hurling homophobia all night kicked me down a flight of stairs, splitting my brow on…",en,1595146789614948352,3279034640,['1595146789614948352'],2022-11-22T20:06:45.000Z
"RT @kennedytcooper: Drag Shows are not inherently sexual but Child Beauty Pageants 100% are, hope this helps!",en,1595136321349365760,3279034640,['1595136321349365760'],2022-11-22T19:25:09.000Z
RT @RogueVictorian: Anyone want to see what is being seen on the ground. Like right now? There are patients with 3 or more respiratory viru…,en,1595136266286542851,3279034640,['1595136266286542851'],2022-11-22T19:24:56.000Z
