created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T22:50:41.000Z,873442087403872256,['1595188045820530688'],en,"RT @CEOAdam: After Orlando and Tampa, next cities I am thinking about for personally hosted movie screenings are Houston, Boston, Nashville…",1595188045820530688
2022-11-22T22:13:35.000Z,873442087403872256,['1595178707966038021'],en,RT @JErmafiEd: I'm officially at 350 shares of #AMC #APESNOTLEAVING #shortsqueeze,1595178707966038021
2022-11-22T22:13:25.000Z,873442087403872256,['1595178665318313986'],en,"RT @Badmojo6969: BREAKING NEWS:  according to people familiar with the matter, GameStop (#GME) Short Interest is well over 600% the entire…",1595178665318313986
2022-11-22T21:57:28.000Z,873442087403872256,['1595174651679817728'],en,RT @MehulRRao: #AMC $AMC #APE $APE - “Glass Onion” - Who else is watching Glass Onion #atAMC tomorrow. This decides our future deals with N…,1595174651679817728
2022-11-22T20:08:24.000Z,873442087403872256,['1595147203483295744'],en,"@DakotaD__ get it back to tip-top shape, fellow ape!",1595147203483295744
2022-11-22T19:44:02.000Z,873442087403872256,['1595141072690171904'],en,RT @Gerald08297401: @AMCTheatres @Christalball93 At AMC Disney Spring in Orlando FL. This place is beautiful! https://t.co/IQiQ8jLyyq,1595141072690171904
2022-11-22T19:19:29.000Z,873442087403872256,['1595134895655124992'],en,RT @Christalball93: Will Credit Suisse be first to fall?  #AMC 🌳 🪓 https://t.co/lEl2DrN9K1,1595134895655124992
2022-11-22T19:17:32.000Z,873442087403872256,['1595134402652086272'],en,"RT @dypfinance: 🔥 Check out this small preview from #DYP Metaverse! 

The Down Town area is slowly being populated and getting ready for ou…",1595134402652086272
2022-11-22T18:57:49.000Z,873442087403872256,['1595129441293737984'],en,RT @MehulRRao: #AMC $AMC #APE $APE - Proud of YOU all Florida APEs. It's almost sold out in few hours. @CEOAdam https://t.co/YqArGzK76I,1595129441293737984
2022-11-22T18:20:30.000Z,873442087403872256,['1595120051044069376'],en,"RT @dlauer: @GaryGensler You can join our efforts to continue to push the SEC on these and other changes, either on the main website: https…",1595120051044069376
2022-11-22T18:20:23.000Z,873442087403872256,['1595120020262375424'],en,"RT @dlauer: @GaryGensler They want retail investors fighting &amp; disagreeing with each other, being as disorganized as possible. Every time t…",1595120020262375424
2022-11-22T18:20:18.000Z,873442087403872256,['1595119999496036352'],en,"RT @dlauer: @GaryGensler For too long, the wholesalers and PFOF brokers have ""represented retail"" - NO MORE. This is not the time to pull a…",1595119999496036352
2022-11-22T18:18:39.000Z,873442087403872256,['1595119583379456000'],en,RT @dlauer: I can confirm I've heard similar things as has been reported publicly - the SEC is moving towards a Dec 14 vote on a proposal t…,1595119583379456000
2022-11-22T12:50:42.000Z,873442087403872256,['1595037053871624192'],en,"RT @TheNostalgicc: Still here buying and holding.
Still not leaving.
💎✊️🦍

Who's with me?
 
#AMC #AMCSTOCK #AMCSQUEEZE #AMCtothemoon #AMCST…",1595037053871624192
2022-11-22T12:50:36.000Z,873442087403872256,['1595037029229789185'],en,RT @Ape604: I finally got my Mjolnir! #AMC #APE https://t.co/gOqw7RAgNf,1595037029229789185
2022-11-22T12:50:18.000Z,873442087403872256,['1595036952704827392'],en,"RT @DanielGHarrison: @CEOAdam Why mountain? Its Moon! #AMC 
💎🦍💎",1595036952704827392
2022-11-22T12:39:52.000Z,873442087403872256,['1595034326961623041'],en,"RT @KittyKittymama: Citadel is the biggest scam in financial markets
#CitadelCryptoScam 
#CitadelScandal 
#KenGriffinLiedUnderOath",1595034326961623041
2022-11-22T12:39:36.000Z,873442087403872256,['1595034258917072896'],en,"RT @The_Budman08: Hey Kenny, Karen and all you other bitches, Still here...HODLing 

TICK TOCK 

#AMCNOTLEAVING 
#AMCNEVERLEAVING 
#AMCSTRO…",1595034258917072896
2022-11-22T12:39:33.000Z,873442087403872256,['1595034247114653696'],en,"RT @stilup1: Bought a total of 10 tickets for Avatar, way of water, 3D",1595034247114653696
2022-11-22T12:39:02.000Z,873442087403872256,['1595034117082595328'],en,"RT @MoonShotUK: THE WAY I SEE IT , ALL I NEED TO DO NOW IS GO TO THE MOVIES 🎥 BUY POPCORN 🍿 AND BUY VIDEO GAMES   🎮AND CONTINUE ADDING  TO…",1595034117082595328
2022-11-22T12:34:04.000Z,873442087403872256,['1595032865401888768'],en,A fundamental concept in the treasury bonds market that not many talk about. Good to know. #AMCNEVERLEAVING,1595032865401888768
