text,created_at,author_id,edit_history_tweet_ids,id,lang
RT @tinyangelI: Happy Sagittarius Season https://t.co/4KdKalQrQU,2022-11-22T21:04:04.000Z,955465869827674114,['1595161213717344259'],1595161213717344259,en
RT @LilSexyCommie: When CB was publicly terrorizing &amp; stalking Karrueche I watched you nasty people make memes &amp; laugh about him publicly a…,2022-11-22T21:02:38.000Z,955465869827674114,['1595160851534995457'],1595160851534995457,en
RT @CANDYDRlP: y’all complained for years saying y’all want REAL R&amp;B back but drag lucky daye when he’s literally giving y’all the material…,2022-11-22T20:30:34.000Z,955465869827674114,['1595152784374259713'],1595152784374259713,en
"RT @kamiron_: Hes colorist, had frank ocean jumped out of homophobic intent, stalked harassed and abused Karreuche to the point where she s…",2022-11-22T19:16:44.000Z,955465869827674114,['1595134203037114369'],1595134203037114369,en
@kamiron_ and kelly rowland as an abuse victim herself should not have spoke on “forgiveness” 😒,2022-11-22T19:16:39.000Z,955465869827674114,['1595134179540234240'],1595134179540234240,en
RT @CANDYDRlP: no way lucky daye got u this mad at 6am https://t.co/NgYsbQtsY8,2022-11-22T19:11:34.000Z,955465869827674114,['1595132900441489408'],1595132900441489408,en
RT @blackneverbett1: This is so crazy because NONE of these women showed up for Megan the same way. Like wow.,2022-11-22T19:08:13.000Z,955465869827674114,['1595132057872916480'],1595132057872916480,en
"RT @durandbernarr: Until I see August tongue this man down, I’m not convinced.
He didn’t announce a “boyfriend”.

Y’all DO know “finding lo…",2022-11-22T18:23:20.000Z,955465869827674114,['1595120762402516992'],1595120762402516992,en
RT @AkanButNoJeezyy: This entire switch over took me downnnnnnnnn 😂😂😂😂 https://t.co/gQYwQmBZ4A,2022-11-22T15:44:44.000Z,955465869827674114,['1595080850290446342'],1595080850290446342,en
"RT @black_0rpheus: Rest in Peace to performer and Civil Rights Activist Joyce Bryant. Born in raised in Oakland, she became one of America’…",2022-11-22T14:27:51.000Z,955465869827674114,['1595061501282643969'],1595061501282643969,en
RT @CANDYDRlP: .@TheShadeRoom  https://t.co/UUbXuvRVy6,2022-11-22T12:26:15.000Z,955465869827674114,['1595030898516410368'],1595030898516410368,und
RT @itsallluvvvv: I keep forgetting this is the same man who was forgetting his own lyrics in an empty club… https://t.co/N8CBlcbzPy,2022-11-22T12:17:58.000Z,955465869827674114,['1595028815872675841'],1595028815872675841,en
RT @iLashMami: If the tab is $150 and there’s 3 of us … we all should be paying $55 (to include a tip) . Idc if you only had 2 shots and th…,2022-11-22T12:17:01.000Z,955465869827674114,['1595028576612515842'],1595028576612515842,en
RT @Phil_Lewis_: This is terrifying: Natalia Bryant is seeking a restraining order against a gun-obsessed stalker who sent her a DM hoping…,2022-11-22T12:10:37.000Z,955465869827674114,['1595026965412593667'],1595026965412593667,en
"RT @whydntyouluvme: Unless August Alsina says “this is my boyfriend,” I’m not running with that little 30 second clip. 

Y’all gon’ be mad…",2022-11-22T12:08:31.000Z,955465869827674114,['1595026438906077184'],1595026438906077184,en
@THUGGABEY virgos groove,2022-11-22T02:20:56.000Z,955465869827674114,['1594878568617607170'],1594878568617607170,et
RT @musesblueprint: *chefs kiss* https://t.co/QPuEi2shYU,2022-11-21T21:59:44.000Z,955465869827674114,['1594812832989814800'],1594812832989814800,en
@phoebealexand she’s so beautiful 💕💕💕💕💕,2022-11-21T21:45:54.000Z,955465869827674114,['1594809353810354181'],1594809353810354181,en
RT @phoebealexand: after having a longggggg talk with my baby after she came home telling me little girls was calling her hair ugly because…,2022-11-21T21:45:40.000Z,955465869827674114,['1594809295962513429'],1594809295962513429,en
RT @diorismic: untitled https://t.co/GQBy2OVsU6,2022-11-21T18:50:13.000Z,955465869827674114,['1594765138753642497'],1594765138753642497,en
RT @badestoutfit: cher’s outfits appreciation by bob mackie https://t.co/o4NhYI0Hpr,2022-11-21T16:46:33.000Z,955465869827674114,['1594734018221993986'],1594734018221993986,en
RT @hinadirah: i was so invested in this relationship as a kid 😂 https://t.co/hhMF7azt0a,2022-11-21T15:56:51.000Z,955465869827674114,['1594721510580801538'],1594721510580801538,en
RT @cuffitking: Ew. This was nasty of her. https://t.co/prJx9YgLme,2022-11-21T11:58:12.000Z,955465869827674114,['1594661452987629570'],1594661452987629570,en
how did y’all make a photo clear?,2022-11-21T11:57:22.000Z,955465869827674114,['1594661245369696259'],1594661245369696259,en
"@TheShadeRoom @GettyImages chris doing a MJ tribute will not hurt MJs legacy at all … we didn’t ask for thiss😒 
people shouldn’t cancel their performances for chris NEXT",2022-11-21T11:56:26.000Z,955465869827674114,['1594661010232819712'],1594661010232819712,en
@galactamelanin omg thankkkk youuuu😭😭😭😭,2022-11-21T11:53:05.000Z,955465869827674114,['1594660164564557824'],1594660164564557824,en
@sulliscomrade @CANDYDRlP @TEXASTITTIE “don’t keep up w they household”but was so quick to call him a misogynist &amp; a deadbeat dad 😒,2022-11-21T11:48:21.000Z,955465869827674114,['1594658974485315584'],1594658974485315584,en
"RT @Noorthevirgo: I'll paint a house with nail polish before I ask a man ""why her and not me""",2022-11-21T11:44:27.000Z,955465869827674114,['1594657993722920962'],1594657993722920962,en
@galactamelanin can someone make this a wallpaper 🖤,2022-11-21T11:41:20.000Z,955465869827674114,['1594657210046504960'],1594657210046504960,en
imma let y’all finish but wizkid is the best dressed in the entire music industry …,2022-11-21T11:12:54.000Z,955465869827674114,['1594650054681313281'],1594650054681313281,en
@iamluckydaye love you more 💕💕💕💕,2022-11-21T11:06:10.000Z,955465869827674114,['1594648357003206657'],1594648357003206657,en
kelly definitely gave pick me .. girl GO SIT DOWN,2022-11-21T02:41:42.000Z,955465869827674114,['1594521405655117824'],1594521405655117824,en
"these award shows know NOTHING about R&amp;B … i love chris, but that award should’ve went to lucky daye !",2022-11-21T02:24:02.000Z,955465869827674114,['1594516957562224641'],1594516957562224641,en
these award shows really do be playing in lucky daye’s face 😒,2022-11-21T02:23:24.000Z,955465869827674114,['1594516800171085824'],1594516800171085824,en
doing homework after working an 8 hr shift IS NOT THE MOVE 😭😭😭,2022-11-21T01:47:07.000Z,955465869827674114,['1594507669259403265'],1594507669259403265,en
RT @_itsmelimel: I’m mad because Masego doesn’t get the love he deserves. Yamz been out for a whole damn year and now everyone wants to tal…,2022-11-21T00:27:55.000Z,955465869827674114,['1594487738966867969'],1594487738966867969,en
RT @galactamelanin: https://t.co/tXAmf1Fyes,2022-11-20T23:11:41.000Z,955465869827674114,['1594468553868075009'],1594468553868075009,zxx
@MJFINESSELOVER good morning 💕💕💕,2022-11-20T17:00:45.000Z,955465869827674114,['1594375206658887680'],1594375206658887680,en
@TMZ so they released all the tickets during the presale?,2022-11-20T11:06:38.000Z,955465869827674114,['1594286087870246912'],1594286087870246912,en
"RT @introvertsmemes: Being alone for a while is dangerous. It’s addicting. Once you see how peaceful it is, you don’t want to be around peo…",2022-11-20T11:05:55.000Z,955465869827674114,['1594285906382446592'],1594285906382446592,en
RT @JazzieBURR_: Jumping the broom with your white wife should be punishable by law.,2022-11-20T10:11:52.000Z,955465869827674114,['1594272307207356417'],1594272307207356417,en
