text,lang,author_id,created_at,id,edit_history_tweet_ids
"RT @rowe2u_65: Let's get it done Georgia 🌊🌊
#WarnockForGeorgia #GeorgiaRunoff",en,2598357146,2022-11-22T22:19:51.000Z,1595180284395167745,['1595180284395167745']
RT @EllisLauraLee: #GeorgiaRunoff,qht,2598357146,2022-11-22T22:19:48.000Z,1595180271711637509,['1595180271711637509']
"RT @joanne_oyer: Georgia's powering our nation into a bright future ⚡️

@ReverendWarnock helped to pass the Inflation Reduction Act, which…",en,2598357146,2022-11-22T22:19:44.000Z,1595180253910945793,['1595180253910945793']
"RT @allintovote: Hey #Georgia, if you can’t make it to the polls in-person, request your mail-in ballot NOW at https://t.co/7fUWHvMZDY 🍑 Re…",en,2598357146,2022-11-22T22:19:40.000Z,1595180238291419137,['1595180238291419137']
RT @LCattheBeach: @GeorgiaDemocrat #GeorgiaRunoff #RevdUp #Warnock2022 https://t.co/xjitf5pvcR,qme,2598357146,2022-11-22T22:19:36.000Z,1595180223254831104,['1595180223254831104']
"RT @heartland_mvmt: One Year of the #BIL, #TeamPete! Get to 51 w/ #GA - VOLUNTEER! - https://t.co/Y5dOqukr8n @SecretaryPete @PeteButtigieg…",en,2598357146,2022-11-22T22:19:24.000Z,1595180171174498310,['1595180171174498310']
RT @JaneVoter2018: @DemCastUSA @ReverendWarnock This list has been updated to include Gwinnett county on Saturday. More counties could be a…,en,2598357146,2022-11-22T22:19:19.000Z,1595180151976865793,['1595180151976865793']
"@VagablondePeace @ScottforFlorida @Xtra1063 @HerschelWalker #RevdUp #GeorgiaRunoff #Warnock2022 
@ReverendWarnock
 @TeamWarnock https://t.co/uPI02KhfL4",qme,2598357146,2022-11-22T22:19:11.000Z,1595180118443380736,['1595180118443380736']
RT @ocparkbuilder: She is soooo good. #GeorgiaRunoff,en,2598357146,2022-11-22T22:18:44.000Z,1595180004400197634,['1595180004400197634']
"RT @rowe2u_65: We need you Georgia 🌊🌊
#WarnockForGeorgia #GeorgiaRunoff #georgiaonmymind https://t.co/b8O9YRIvEd",en,2598357146,2022-11-22T22:18:41.000Z,1595179990072446976,['1595179990072446976']
RT @AsianAAF: AAPI's in GA have the power to re-elect Raphael Warnock. We have still have a funding gap to fill to ensure that we can reach…,en,2598357146,2022-11-22T22:18:14.000Z,1595179875781857280,['1595179875781857280']
