created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T19:18:28.000Z,@BurgerKingUK If you could get cribs coursway Bristol to take cash that would be good you will take in more revenue if you take cash. Not everyone uses card,1080608253501997057,1595134639735459840,['1595134639735459840'],en
2022-11-22T19:17:37.000Z,"RT @BurgerKingUK: @NickFarringto10 Hey, cheers for getting in touch! Unfortunately only some of our restaurants are accepting cash payments…",1080608253501997057,1595134423384887296,['1595134423384887296'],en
2022-11-22T13:31:14.000Z,@2SevernBridges Nah they will probably be late knowing the highways they should hurry up and finish early. Don’t get why they can’t work at night 2. In other countries they be working at night,1080608253501997057,1595047254523785216,['1595047254523785216'],en
2022-11-21T11:51:24.000Z,@2SevernBridges Really it’s just a breeze you bunch off snowflakes,1080608253501997057,1594659741757751296,['1594659741757751296'],en
2022-11-15T10:59:34.000Z,@BurgerKingUK are you taking cash again,1080608253501997057,1592472368525762560,['1592472368525762560'],en
2022-11-12T12:23:01.000Z,So what https://t.co/UtidKd8trN,1080608253501997057,1591406206232498176,['1591406206232498176'],en
2022-11-10T15:42:34.000Z,@ItsEmilySaxton @elonmusk Hey @elonmusk  can you re employee the people from Europe you sacked as that is  illegal as per EU law and i hope you get sued,1080608253501997057,1590731650660388864,['1590731650660388864'],en
2022-11-09T20:11:56.000Z,@2SevernBridges They  will open it by 4am,1080608253501997057,1590437049634807809,['1590437049634807809'],en
2022-11-08T04:59:05.000Z,RT @DaveWallsworth: On our flight from @HeathrowAirport to @LASairport we had the fairly rare sighting of Aurora Borealis (Northern Lights)…,1080608253501997057,1589844936085901313,['1589844936085901313'],en
2022-11-07T19:05:44.000Z,@AeroSavvy Hey Ken are you in ANC right now because runway 33 is closed do you no why,1080608253501997057,1589695615382220805,['1589695615382220805'],en
2022-11-03T10:43:38.000Z,@Sarah20554754 @2SevernBridges That’s what the tweet says,1080608253501997057,1588119705394597893,['1588119705394597893'],en
2022-11-03T10:43:02.000Z,@STAdoublelARD @2SevernBridges Yeah well H&amp;S are over the top these days and overpaid,1080608253501997057,1588119554265387008,['1588119554265387008'],en
2022-11-03T10:42:36.000Z,"RT @STAdoublelARD: @NickFarringto10 @2SevernBridges I can see why you might think that, but yesterday was worthy of closing it if you ask m…",1080608253501997057,1588119446811443200,['1588119446811443200'],en
2022-11-03T07:24:15.000Z,@STAdoublelARD @2SevernBridges On I bike off course it’s going to be windy in a car your okay. They use to close it only in really high winds. Yesterday was just a breeze if you ask me,1080608253501997057,1588069529049092099,['1588069529049092099'],en
2022-11-02T20:44:40.000Z,@HighwaysSWEST @2SevernBridges What wind get the bridge open,1080608253501997057,1587908575363534854,['1587908575363534854'],en
2022-11-02T19:32:16.000Z,@2SevernBridges What a joke it’s not even windy bunch off jobsworths. Should just be closed to high sided vehicles not everything and get the work on the bridge done faster please. Unacceptable beyond a joke,1080608253501997057,1587890353096785920,['1587890353096785920'],en
2022-11-01T21:06:03.000Z,@HighwaysSWEST you need to stop closing the m48 bridge so often and  close to high sided vehicles. This is a joke. You use to only close when winds got really bad what happened. I want a answer please. Just close to high sided vehicles end off,1080608253501997057,1587551567376711680,['1587551567376711680'],en
2022-11-01T20:20:04.000Z,@HighwaysSWEST @2SevernBridges Because off the stupid highways and back lock on M4 I had to go via Gloucester then down the A48’to Chepstow,1080608253501997057,1587539994637471745,['1587539994637471745'],en
2022-11-01T20:19:23.000Z,RT @HighwaysSWEST: #M48 #SevernBridge in #Gloucestershire is closed in both directions between J1 (#Aust) and J2 (#Chepstow) due to strong…,1080608253501997057,1587539821433585664,['1587539821433585664'],en
2022-10-30T14:24:35.000Z,@HighwaysSWEST What wind,1080608253501997057,1586725759598694400,['1586725759598694400'],en
2022-10-29T20:33:55.000Z,@jord_73 @jord_73  are you on the CPH RYR16XR,1080608253501997057,1586456314779037696,['1586456314779037696'],en
2022-10-19T19:00:43.000Z,@trussliz hurry up and resign will you,1080608253501997057,1582808984054300672,['1582808984054300672'],en
2022-10-15T15:30:19.000Z,"RT @BurgerKingUK: 🚨 NEW BURGER KLAXON 🚨 

The Memphis BBQ King is BACK. That’s not all, it’s buy one get one free when you get the Memphis…",1080608253501997057,1581306483211309056,['1581306483211309056'],en
2022-10-14T15:46:56.000Z,@RoyalMail short your shit out,1080608253501997057,1580948275766534145,['1580948275766534145'],en
2022-10-13T18:16:30.000Z,Hey @RoyalMail  can you pay your staff better so they don’t strike this causes so many problems thanks,1080608253501997057,1580623530743410689,['1580623530743410689'],en
2022-10-09T11:07:02.000Z,@AussieHarj Fod destroy it 😂😂,1080608253501997057,1579065899230801926,['1579065899230801926'],en
2022-10-09T11:06:18.000Z,RT @AviationSafety: A startled pilot of a Boeing 737-800 failed to select TOGA for takeoff after the aircraft began to slide run-up against…,1080608253501997057,1579065715201806337,['1579065715201806337'],en
2022-10-07T00:25:00.000Z,@LiamHiggins5 @PrifWeinidog @Cymru That’s not what your mum said last night when I done her back doors in,1080608253501997057,1578179551867244545,['1578179551867244545'],en
2022-10-07T00:21:55.000Z,@LiamHiggins5 @PrifWeinidog @Cymru No but your mum is,1080608253501997057,1578178772591079424,['1578178772591079424'],en
2022-10-07T00:21:30.000Z,@GennySchoolsYou @LiamHiggins5 @PrifWeinidog @Cymru Why do you have a problem with that. Does it effect you in anyway if not F**k off,1080608253501997057,1578178667427295232,['1578178667427295232'],en
2022-10-07T00:16:40.000Z,@LiamHiggins5 @PrifWeinidog @Cymru Only sheep shaggers speak it,1080608253501997057,1578177453880901633,['1578177453880901633'],en
2022-10-07T00:13:20.000Z,@LiamHiggins5 @PrifWeinidog @Cymru Because it’s stupid and hardly anyone speaks it,1080608253501997057,1578176615304949760,['1578176615304949760'],en
2022-10-06T23:47:10.000Z,@LiamHiggins5 @PrifWeinidog @Cymru Should ban the welsh language,1080608253501997057,1578170030776516608,['1578170030776516608'],en
2022-10-06T23:46:12.000Z,@gurpree47323536 Who cares,1080608253501997057,1578169784105148416,['1578169784105148416'],en
2022-10-06T19:34:23.000Z,@SeanM1997 @JasbirGillKSMP @JasbirGillKSMP your a moron,1080608253501997057,1578106414974877697,['1578106414974877697'],en
2022-10-06T16:51:14.000Z,@PrifWeinidog @Cymru In English,1080608253501997057,1578065357704773638,['1578065357704773638'],en
2022-10-02T09:21:48.000Z,@MotoFinchE Ohhhh wow that’s crazy 😂😂,1080608253501997057,1576502702158139393,['1576502702158139393'],en
2022-10-02T09:05:07.000Z,@MotoFinchE How come you used flap 2 at Heathrow is it for minimal time on runway,1080608253501997057,1576498501210771456,['1576498501210771456'],en
2022-09-18T15:32:44.000Z,@Dominos_UK @Ben77W,1080608253501997057,1571522617936613376,['1571522617936613376'],qam
2022-09-18T14:25:57.000Z,@NATSManchester Hello have your runway times changed again noticed your on single runway ops in day time,1080608253501997057,1571505813193113602,['1571505813193113602'],en
2022-09-05T09:31:33.000Z,@benfoxy123 @MBJAIRPORT @bhx_official @DanielleRowson2,1080608253501997057,1566720682620325890,['1566720682620325890'],qam
2022-08-28T13:49:07.000Z,@MattDaviesHD Flight factor A350 and 764 not sure if you used those,1080608253501997057,1563886396280119300,['1563886396280119300'],en
2022-08-27T18:38:01.000Z,"RT @Lyricoldrap: BRIDGETTE'S PICTURES LEAKED!
https://t.co/9j6tVXINHK

Nice birthday suit. https://t.co/LpOEBnJ5L7",1080608253501997057,1563596715512328195,['1563596715512328195'],en
2022-08-26T16:31:49.000Z,@Mattdavelewis @AirCanada Air Canada crew on long haul are a bunch off nasty people rude to passengers,1080608253501997057,1563202567936491520,['1563202567936491520'],en
2022-08-05T18:48:12.000Z,@PrifWeinidog @Eisteddfod_eng What a idiot you look you weirdo,1080608253501997057,1555626745608421377,['1555626745608421377'],en
2022-08-04T20:52:09.000Z,@JoycePerkins @HarryEnfield6 @Markgatiss He’s not American he’s a snowflake,1080608253501997057,1555295548613267459,['1555295548613267459'],en
2022-08-02T11:40:57.000Z,@flightradar24 Hi why are your servers so slow right now,1080608253501997057,1554432057186701312,['1554432057186701312'],en
2022-07-27T19:50:53.000Z,@t_rjones I blame stupid idiot drivers who can’t drive,1080608253501997057,1552381027422699521,['1552381027422699521'],en
2022-07-26T20:36:19.000Z,@ashreneemay Sending my love to Mason Ashley ♥️,1080608253501997057,1552030072869195781,['1552030072869195781'],en
2022-07-26T18:19:10.000Z,@BurgerKingUK I would enjoy these fries but you idiots don’t accept cash yet,1080608253501997057,1551995558264557568,['1551995558264557568'],en
2022-07-23T16:01:54.000Z,RT @DaveWallsworth: Our arrival into @LASairport As shown on this @flightradar24 trace we flew parallel with the Vegas Strip on what’s call…,1080608253501997057,1550873851495682049,['1550873851495682049'],en
2022-07-16T12:59:09.000Z,@BurgerKingUK I would have a burger if you started taking cash and stopped using the pandemic as a pathetic excuse,1080608253501997057,1548291143749607424,['1548291143749607424'],en
2022-07-15T23:37:20.000Z,@DannyHorne15 @n194at Troll 😂😂,1080608253501997057,1548089362113388544,['1548089362113388544'],en
2022-07-03T13:20:11.000Z,"RT @ZRHworker: New area for Edelweiss and thanks god they painted the Sharklet 😊

Edelweiss Airbus A320SL, HB-JLT (former Swiss), parked at…",1080608253501997057,1543585394263982080,['1543585394263982080'],en
2022-07-01T08:42:42.000Z,@SeanM1997 @SeanM1997 it is only suspended due to pax restrictions in Amsterdam should be back around October,1080608253501997057,1542790789931098113,['1542790789931098113'],en
2022-06-26T17:55:00.000Z,@BurgerKingUK Neither I want you to start taking cash at your restaurants getting beyond a joke now,1080608253501997057,1541117842795413505,['1541117842795413505'],en
2022-06-22T18:31:14.000Z,@BurgerKingUK They seriously need to start taking cash and stop using the pandemic as a excuse please sort this out,1080608253501997057,1539677406658805761,['1539677406658805761'],en
2022-06-21T17:50:28.000Z,@BurgerKingUK You really need to start taking cash at your cribbs Causway location and stop using the pandemic as a excuse. Some people don’t have bank cards and this is not fair. Please sort this out. It is not the peoples fault who work there it is corporate,1080608253501997057,1539304760901263361,['1539304760901263361'],en
2022-06-13T20:47:06.000Z,@flybyday63 Bucket off water should solve snoring 😂😂,1080608253501997057,1536450107331297281,['1536450107331297281'],en
2022-06-12T16:28:04.000Z,@StarbucksCare Hello this happened Saturday 11th may at about 5pm. It was really rude when they said we charge for cups. I only wanted a small cup to put milk in. I wanted the small cup so I can put a lid on so I don’t spill when pour milk. I was just trying to make there life’s easier.,1080608253501997057,1536022533195157505,['1536022533195157505'],en
2022-06-12T09:02:39.000Z,@DanniRowson Yeah they did slag her off and I agree they do need to loose there job. @StarbucksCanada you seriously need to get some new staff,1080608253501997057,1535910439514583040,['1535910439514583040'],en
2022-06-12T08:25:49.000Z,I don’t care if they paid for there seat and are entitled to put there seat back. You need to think off the comfort off the tall passengers. I bet this passenger is really comfy,1080608253501997057,1535901172778688513,['1535901172778688513'],en
2022-06-12T08:25:48.000Z,Stupid passenger on AC862 who is sat in seat 39C Vancouver to London. @AirCanada do you think it is okay to allow a passenger to put there seat right the way back when they’re is a passenger who is 6.3 ft tall say behind with no room to put there legs.,1080608253501997057,1535901167665893377,['1535901167665893377'],en
2022-06-12T01:09:22.000Z,We ask for a cup for the milk so the milk does not spill when pouring in to tea they was like we charge for the cup. I was so close to telling your team to stuff the order. Customer service level 1 to 10 I give it a 1. Worse thing was slagging my mum off not on,1080608253501997057,1535791335537532928,['1535791335537532928'],en
2022-06-12T01:09:22.000Z,@StarbucksCanada Hello I would like to make a official staff about your staff in the Vancouver airport international departure lounge between gates D71 and D72. Attitude is really bad and my mum asked for no cream on Frappuccino 1 staff member says ohhhh ffs under the breath.,1080608253501997057,1535791332953755649,['1535791332953755649'],en
2022-06-04T08:10:27.000Z,@AirCanada thanks for breaking my brand new suitcase on AC861 on 28th may 2022. You ow me a new suitcase now and compensation https://t.co/F2JCeLMWIR,1080608253501997057,1532998201493667841,['1532998201493667841'],en
2022-05-29T13:39:48.000Z,@Peter7260 @HeathrowNoise Shut it you  vegan climate activist airport has bin here since the 1920’s,1080608253501997057,1530906756410249216,['1530906756410249216'],en
2022-05-28T09:45:38.000Z,@HeathrowNoise Will you be going to Easterly ops today wind forecast TAF EGLL 280553Z 2806/2912 34007KT CAVOK BECMG 2814/2817 04010KT PROB30 TEMPO 2821/2912 BKN040,1080608253501997057,1530485440016371713,['1530485440016371713'],en
2022-05-27T20:11:17.000Z,Helloooooo @AirCanada,1080608253501997057,1530280499851059200,['1530280499851059200'],en
2022-05-27T18:41:09.000Z,@AirCanada Since you keep ignoring my tweets can you please tell me if we have to wear masks on your flights from uk,1080608253501997057,1530257818950852608,['1530257818950852608'],en
2022-05-26T15:36:16.000Z,@AirCanada please respond,1080608253501997057,1529848901708091393,['1529848901708091393'],en
2022-05-21T22:19:28.000Z,@AirCanada Hello I am flying to Vancouver from London on the 29th may are you still enforcing masks on flights as the uk has no mask mandate now.,1080608253501997057,1528138433662787584,['1528138433662787584'],en
2022-05-20T11:43:01.000Z,RT @DanniRowson: Happy World IBD Day to my fellow IBD Community!! ✌️❤️ #ileostomybag #chronicillness #IBDday @ColostomyUK @MeetAnOstoMate @…,1080608253501997057,1527615878375907328,['1527615878375907328'],en
2022-05-10T04:24:20.000Z,RT @WYP_PCWILLIS: Trying to put a closure on a motorway can at times be a bit tricky.... even when you've physically blocked the lanes with…,1080608253501997057,1523881598688669698,['1523881598688669698'],en
2022-05-02T10:50:06.000Z,Inbox me for more details,1080608253501997057,1521079579158487040,['1521079579158487040'],en
2022-05-02T10:50:06.000Z,@currys I paid for something Saturday evening before 9pm paid £10 for next morning delivery and then I get a notification from DPD that delivery will be on Tuesday. This is out off order. I would like my £10 delivery refunded and please make sure dpd deliver my package 1st thing,1080608253501997057,1521079577682006017,['1521079577682006017'],en
2022-05-01T20:53:07.000Z,@netflix why am i getting this error please https://t.co/0xDfSCyFOy,1080608253501997057,1520868946362183681,['1520868946362183681'],en
2022-04-19T21:20:07.000Z,@BurgerKingUK you really need to start accepting cash at your Cribbs causeway Bristol store. Why is it your store in Macclesfield takes cash and others don’t. Don’t use the pandemic as a excuse as that’s not true. Some people can only use cash and this is not fair,1080608253501997057,1516527086336413701,['1516527086336413701'],en
2022-04-19T00:47:54.000Z,@katherinealee Hello I have a few questions I am a flight sim enthusiast. What cost index do you use on the Max and NG please. Also do you now use lido for flight planning,1080608253501997057,1516216989198524422,['1516216989198524422'],en
2022-04-13T12:05:46.000Z,@CyngarP @PrifWeinidog Sheep shagger,1080608253501997057,1514213252699467782,['1514213252699467782'],en
2022-04-12T20:34:23.000Z,@PrifWeinidog English you moron,1080608253501997057,1513978860324462601,['1513978860324462601'],en
2022-04-10T17:42:18.000Z,RT @turningleftfor: NEWS: Virgin Atlantic brings back pre-order and new onboard menus https://t.co/LycuwUKXxA #News #VirginAtlanticandVirgi…,1080608253501997057,1513210778194788352,['1513210778194788352'],en
2022-04-10T13:13:09.000Z,@DaymDrops just had this juicy bacon double cheeseburger with a fried egg in the uk https://t.co/X1mCZPZa4E,1080608253501997057,1513143044215816200,['1513143044215816200'],en
2022-04-06T15:10:45.000Z,@DerekRo91906858 @2SevernBridges Don’t give them bad ideas lol,1080608253501997057,1511723090727866377,['1511723090727866377'],en
2022-03-24T21:45:52.000Z,"RT @OnDisasters: #OTD in 2015: Germanwings Flight 9525, an A320, is deliberately crashed in the French Alps by the copilot, Andreas Lubitz.…",1080608253501997057,1507111481669738502,['1507111481669738502'],en
2022-03-23T23:52:43.000Z,@Kowhai83 @MitchMcCannNZ @NewshubNZ I hope every airline bans you from flying,1080608253501997057,1506781016706404352,['1506781016706404352'],en
