author_id,lang,id,created_at,edit_history_tweet_ids,text
1429841540189499392,en,1595184688649629698,2022-11-22T22:37:21.000Z,['1595184688649629698'],@Juicceyy @Kandihoney1 @Oklama87 @DailyLoud You are following me 😒
1429841540189499392,en,1595183527993155586,2022-11-22T22:32:44.000Z,['1595183527993155586'],"@Mezulynscorner @jenthy01 @Ekitipikin Lol, they will be fine"
1429841540189499392,en,1595180559449444355,2022-11-22T22:20:57.000Z,['1595180559449444355'],@LifeOfPesi_ 😏 better oraimo cord await you
1429841540189499392,en,1595179386860339201,2022-11-22T22:16:17.000Z,['1595179386860339201'],@Wizebaba What if she dey carry 🧺 of mende mende come normally and no be you dey give her the money cook?
1429841540189499392,en,1595179061978054656,2022-11-22T22:15:00.000Z,['1595179061978054656'],@LifeOfPesi_ 😏😏 go sleep
1429841540189499392,en,1595179001034805248,2022-11-22T22:14:45.000Z,['1595179001034805248'],@_kingjonah Where did you go?
1429841540189499392,en,1595178663674249216,2022-11-22T22:13:25.000Z,['1595178663674249216'],@Mezulynscorner Be like make i st0ne am oraimo power bank for her
1429841540189499392,en,1595178276833591297,2022-11-22T22:11:52.000Z,['1595178276833591297'],@Dowat00 You mostly 😅
1429841540189499392,en,1595178198526218241,2022-11-22T22:11:34.000Z,['1595178198526218241'],"@LeoBros13 Sorry bruh 😂 she no try, no vex"
1429841540189499392,en,1595176859683225604,2022-11-22T22:06:14.000Z,['1595176859683225604'],"She obviously don't need a room, seems like she can do it right there and then, very hideous 😒😏 https://t.co/BZwxjkBp7U"
1429841540189499392,en,1595169865559642145,2022-11-22T21:38:27.000Z,['1595169865559642145'],"RT @Jamalhinton12: To answer all your questions, yes Thanksgiving year 7 is planned out! See you guys Thursday! 🦃🖤 https://t.co/JTJe6ZSOTS"
1429841540189499392,und,1595169626161352709,2022-11-22T21:37:30.000Z,['1595169626161352709'],@Etz_Future @Da_Mob17 @uncleemmanuel20 @_AsiwajuLerry Ok
1429841540189499392,en,1595166793118715906,2022-11-22T21:26:14.000Z,['1595166793118715906'],@Etz_Future @Da_Mob17 @uncleemmanuel20 @_AsiwajuLerry Just saying babe is not a call for response na
1429841540189499392,en,1595164747800137729,2022-11-22T21:18:07.000Z,['1595164747800137729'],@Etz_Future @Da_Mob17 @uncleemmanuel20 @_AsiwajuLerry Don't know wth that is o 😂
1429841540189499392,en,1595163752353402881,2022-11-22T21:14:09.000Z,['1595163752353402881'],@pre__cious__ @BadradeenS @DRE_AllanHope @DailyLoud Dude thought he did something there 😂😂
1429841540189499392,und,1595163244569956352,2022-11-22T21:12:08.000Z,['1595163244569956352'],@Kandihoney1 @Oklama87 @DailyLoud Smh https://t.co/ZApYNwBV6n
1429841540189499392,en,1595162456179236864,2022-11-22T21:09:00.000Z,['1595162456179236864'],RT @DailyLoud: Kanye West says Adidas froze $75 Million in his accounts‼️😳 https://t.co/2W93MSIJmh
