created_at,id,text,author_id,edit_history_tweet_ids,lang
2022-11-22T20:55:35.000Z,1595159078237446144,@Desmondlala1 No,1014751753030569984,['1595159078237446144'],und
2022-11-22T20:53:34.000Z,1595158570789527552,"RT @utdreport: Vincent Kompany when asked if he would take Cristiano Ronaldo at Burnley: ""We need players who can run."" [bbc]",1014751753030569984,['1595158570789527552'],en
2022-11-22T20:53:24.000Z,1595158529014640640,RT @JemGuru__: African union team beating Australia mercilessly.  Wakanda forever 🤣🤣 https://t.co/sug7LH4aTC,1014751753030569984,['1595158529014640640'],en
2022-11-22T20:52:49.000Z,1595158382352027648,@ayuswizzlee @zcayusa Check,1014751753030569984,['1595158382352027648'],en
2022-11-22T20:51:51.000Z,1595158137589243904,Deserved https://t.co/YochJEV0eX,1014751753030569984,['1595158137589243904'],en
2022-11-22T20:51:03.000Z,1595157936900227072,The World Cup curse has nothing on this France side.,1014751753030569984,['1595157936900227072'],en
2022-11-22T20:48:50.000Z,1595157378504138752,RT @BallsackSports: Idek how to come back from this one https://t.co/VS1jG3f0Lq,1014751753030569984,['1595157378504138752'],en
2022-11-22T20:48:30.000Z,1595157293724708865,RT @JemGuru__: Giroud is bigger than most French strikers before him and he's played in the VAR era. Clinical finisher 🐐🐐💉💉 https://t.co/AD…,1014751753030569984,['1595157293724708865'],en
2022-11-22T20:48:11.000Z,1595157217883279360,RT @CazorlaRoba: Saliba is last in the French CB pecking order 🤷🏼‍♂️. Arsenal fans are shocketh 🤣,1014751753030569984,['1595157217883279360'],en
2022-11-22T19:18:42.000Z,1595134698711580674,"RT @BallsackSports: Draymond Green is a perfect 14-0 on the world stage.

Some guys get it done, some make excuses. https://t.co/U3fnmw9qIu",1014751753030569984,['1595134698711580674'],en
2022-11-22T19:17:32.000Z,1595134401868083200,@__mras You drive me crazy,1014751753030569984,['1595134401868083200'],en
2022-11-22T19:17:00.000Z,1595134268166262784,RT @Nottdexx: The unpredictability of this worldcup matches is what makes it interesting,1014751753030569984,['1595134268166262784'],en
2022-11-22T19:16:00.000Z,1595134016004689920,@ayuswizzlee Handle,1014751753030569984,['1595134016004689920'],en
2022-11-22T01:10:11.000Z,1594860762937364481,Tyres Haliburton is a beast. Pacers won the trade.,1014751753030569984,['1594860762937364481'],en
2022-11-21T15:20:49.000Z,1594712443590434816,@MwirigiOfficial its been 50 years of fumble job for the 3 lions,1014751753030569984,['1594712443590434816'],en
2022-11-21T15:19:53.000Z,1594712208231268353,hii ishaoga https://t.co/dtV8E7JXP3,1014751753030569984,['1594712208231268353'],de
2022-11-21T15:19:23.000Z,1594712081647144960,Kama hujakula bet iyo game ya England umelaaniwa,1014751753030569984,['1594712081647144960'],in
2022-11-21T15:18:53.000Z,1594711956069679105,@MwirigiOfficial they fumble when it always matters,1014751753030569984,['1594711956069679105'],en
2022-11-21T15:18:09.000Z,1594711770417238017,RT @TrollFootball: The only Qatari who won last night https://t.co/3oz60lGqMD,1014751753030569984,['1594711770417238017'],en
2022-11-21T15:17:31.000Z,1594711612879179776,"@braxmiltony 2 goals in 50 minutes, Rashford 1 goal in 23 seconds. We are massive.",1014751753030569984,['1594711612879179776'],en
2022-11-21T15:14:59.000Z,1594710974443180033,well played England,1014751753030569984,['1594710974443180033'],en
2022-11-21T13:47:46.000Z,1594689027986395137,RT @777jorgeivan: Is yo booty big enough for u to act the way u do,1014751753030569984,['1594689027986395137'],en
2022-11-21T13:47:12.000Z,1594688883505401857,"Maguire 1 assist, KDB 0. We are clear.",1014751753030569984,['1594688883505401857'],en
2022-11-20T21:21:59.000Z,1594440946208342016,RT @Desmondlala1: It is what it is.,1014751753030569984,['1594440946208342016'],en
2022-11-20T21:21:57.000Z,1594440936477851648,RT @justkakunu1: Only death will stop me,1014751753030569984,['1594440936477851648'],en
2022-11-20T18:40:24.000Z,1594400284062932998,RT @Zuxanki: Uyo yengs hua na tatts mlimweka kwa pedestal and now she always thinks everyone in her mentions wants to pipe or attacking her…,1014751753030569984,['1594400284062932998'],en
2022-11-20T18:38:36.000Z,1594399830566395905,What is the one life rule you live by?,1014751753030569984,['1594399830566395905'],en
2022-11-20T18:32:33.000Z,1594398304796041217,@noelweks shukran g,1014751753030569984,['1594398304796041217'],in
2022-11-20T18:31:17.000Z,1594397988746842113,hii laptop iko slow kuliko strokes zangu,1014751753030569984,['1594397988746842113'],tl
2022-11-20T18:30:26.000Z,1594397774669574144,"@noelweks yangu, though ni ya loan",1014751753030569984,['1594397774669574144'],in
2022-11-20T18:28:18.000Z,1594397237823827969,@noelweks ilibidi,1014751753030569984,['1594397237823827969'],tr
2022-11-20T18:23:54.000Z,1594396129109905409,@noelweks weka mia niweke mafuta kwa nduthi,1014751753030569984,['1594396129109905409'],pl
2022-11-20T18:18:35.000Z,1594394791726682113,@fadedAbdul hahahah,1014751753030569984,['1594394791726682113'],tl
2022-11-20T18:16:48.000Z,1594394341858238464,RT @kanyewest: Testing   Testing      Seeing if my Twitter is unblocked,1014751753030569984,['1594394341858238464'],en
2022-11-20T18:16:13.000Z,1594394197825847297,RT @KING_Gheedorah: Top 2 worst gfs I've ever had wallahi,1014751753030569984,['1594394197825847297'],en
2022-11-20T18:15:42.000Z,1594394067110334464,Harambee stars nayo pia ni viwete haha https://t.co/pAi0eMbizI,1014751753030569984,['1594394067110334464'],hi
2022-11-20T18:14:51.000Z,1594393854190686209,@DantizerCFC hawa ata harambee stars wanaua,1014751753030569984,['1594393854190686209'],hi
2022-11-20T18:13:48.000Z,1594393588317945856,hahaha https://t.co/ILlUxtRq0u,1014751753030569984,['1594393588317945856'],tl
2022-11-20T18:13:25.000Z,1594393493677674496,Golden State Warriors play basketball in 7 hours.,1014751753030569984,['1594393493677674496'],en
2022-11-20T18:12:30.000Z,1594393262949040128,"RT @piersmorgan: Outrageously disrespectful to Qatar that the BBC didn’t broadcast the World Cup opening ceremony, and instead put out more…",1014751753030569984,['1594393262949040128'],en
2022-11-20T18:12:19.000Z,1594393216912338944,RT @UTDTrey: ANTHONY MARTIAL IS REPLACING BENZEMAAAA???? OMFG IM ALIVEE,1014751753030569984,['1594393216912338944'],en
2022-11-20T18:12:17.000Z,1594393208536305664,RT @YashRMFC: 80% of the Qatari players have been coached by Xavi at Al-Sadd and people are wondering why they’re getting cooked by Ecuador,1014751753030569984,['1594393208536305664'],en
2022-11-20T18:12:00.000Z,1594393134846607360,Qatar nao hawajui ball,1014751753030569984,['1594393134846607360'],in
2022-11-20T18:10:46.000Z,1594392823763447809,I hope you're okay.,1014751753030569984,['1594392823763447809'],en
2022-11-20T18:07:21.000Z,1594391963738198016,@braxmiltony @OCHI_RAS striker wao ni Ronaldo? hawaendi far hawa,1014751753030569984,['1594391963738198016'],in
2022-11-20T18:06:53.000Z,1594391846066982913,@Lush_Pls mimi nakutaka,1014751753030569984,['1594391846066982913'],in
2022-11-20T18:04:30.000Z,1594391249003610112,@OCHI_RAS @braxmiltony Ronaldo alisema anataka Arsenal ibebe sasa they are supporting him haha,1014751753030569984,['1594391249003610112'],tl
2022-11-20T18:02:03.000Z,1594390631862132736,@braxmiltony hawa ni qf exits,1014751753030569984,['1594390631862132736'],en
2022-11-20T17:40:37.000Z,1594385238867992578,@Lush_Pls uko?,1014751753030569984,['1594385238867992578'],und
2022-11-20T17:39:35.000Z,1594384979076984832,Why is everyone relating to this? My ex from 2019 was the worst woman i was ever with https://t.co/tFWmnxrxpL,1014751753030569984,['1594384979076984832'],en
2022-11-20T17:37:46.000Z,1594384518982807552,RT @loookatmeimkiad: who is the worst person that you know and why is it your ex from 2019,1014751753030569984,['1594384518982807552'],en
2022-11-20T17:36:09.000Z,1594384111787216897,@Lush_Pls uko nrb?,1014751753030569984,['1594384111787216897'],lt
2022-11-20T17:29:05.000Z,1594382335679811585,RT @Chapiah_: @BadtingT Ata wenye wanatuma 90k wanafichwa identity...the game is the game! https://t.co/PbluvOAC0p,1014751753030569984,['1594382335679811585'],en
2022-11-20T17:27:04.000Z,1594381827850264576,@nuggetslayerr nani hao hahahha,1014751753030569984,['1594381827850264576'],tl
2022-11-20T17:25:46.000Z,1594381499943772163,@Lush_Pls you make me happy,1014751753030569984,['1594381499943772163'],en
2022-11-20T17:23:28.000Z,1594380921960304641,"RT @Napoleonismo: Enner Valencia after the match trying to reach safely to his hotel

https://t.co/Ye5U8oS6th",1014751753030569984,['1594380921960304641'],en
2022-11-20T17:22:28.000Z,1594380667739336706,Kenya's best striker plays his football in Qatar btw.😂,1014751753030569984,['1594380667739336706'],en
2022-11-20T17:21:34.000Z,1594380443021115394,RT @PiocheBrio: Now I understand Jua Cali😂 https://t.co/xXvyW4QOpv,1014751753030569984,['1594380443021115394'],en
2022-11-20T17:21:02.000Z,1594380308035821570,Argentina tushabeba hii kikombe,1014751753030569984,['1594380308035821570'],es
2022-11-20T17:19:45.000Z,1594379984466247681,Qatar wanacheza kama Chelsea. Hawajui ball.,1014751753030569984,['1594379984466247681'],in
2022-11-18T19:45:54.000Z,1593691989349892096,Lmao not possible bro https://t.co/p72m1tGtYr,1014751753030569984,['1593691989349892096'],en
2022-11-18T19:44:56.000Z,1593691746252226564,My last two body counts are women who clearly told me they have boyfriends. Stay safe.,1014751753030569984,['1593691746252226564'],en
2022-11-18T19:43:24.000Z,1593691360581804033,RT @GodElJay: You got her back but it ain’t the same her. You’ll see…,1014751753030569984,['1593691360581804033'],en
2022-11-18T19:42:21.000Z,1593691095254372354,RT @bankierrr: Shawty got king kong in the background,1014751753030569984,['1593691095254372354'],en
2022-11-18T19:40:55.000Z,1593690735378825219,RT @SoLaidBack_: The ol hands in the pocket trick,1014751753030569984,['1593690735378825219'],en
2022-11-18T19:38:55.000Z,1593690233819713536,RT @Zuxanki: In my experiences women who smoke weed don't care much for dates and all that other fancy shit 9/10 times they don't have  a p…,1014751753030569984,['1593690233819713536'],en
2022-11-18T19:38:06.000Z,1593690028244406273,RT @JamieButon: Sai tungekuwa tunaskia its always tge niggas with empty shelves juu hawana shopping,1014751753030569984,['1593690028244406273'],en
2022-11-18T19:37:44.000Z,1593689936225599489,RT @Kevin_teya: Nairobians from Monday. https://t.co/GxJzu9NOK6,1014751753030569984,['1593689936225599489'],en
2022-11-18T19:35:26.000Z,1593689356786540544,RT @osoroKE: Marriage sounds and looks like a lot of work wallah,1014751753030569984,['1593689356786540544'],en
2022-11-18T19:35:11.000Z,1593689293414756353,@braxmiltony He's bigger than Arsenal apparently,1014751753030569984,['1593689293414756353'],en
2022-11-18T19:18:59.000Z,1593685216518090752,CR7 was twerking for Arsenal? We should have never resigned him,1014751753030569984,['1593685216518090752'],en
2022-11-18T19:16:52.000Z,1593684684462231552,@FabrizioRomano @PiersUncensored Lmao,1014751753030569984,['1593684684462231552'],ht
2022-11-18T19:08:55.000Z,1593682683183632385,Kraff _ Lights Out,1014751753030569984,['1593682683183632385'],en
2022-11-18T06:30:49.000Z,1593491902510268418,"RT @thega1nz: Tom Brady is 2-0 after the divorce. Whatever you’re tryna do, just know your girl is holding you back 💯",1014751753030569984,['1593491902510268418'],en
2022-11-18T01:54:58.000Z,1593422480177131520,RT @NigelJr_: Brother you literally took the screenshot what is that question?,1014751753030569984,['1593422480177131520'],en
