id,created_at,text,lang,author_id,edit_history_tweet_ids
1595133953391808512,2022-11-22T19:15:45.000Z,RT @RealJamesWoods: I am ashamed to say I would not give this fellow a second thought if I passed him in the street. Having watched this sp…,en,370456473,['1595133953391808512']
1595133206353051648,2022-11-22T19:12:47.000Z,"RT @TheRavenCrypto: $75 — 8 Hours — 

➖ RT &amp; Follow : @Blox3HQ",en,370456473,['1595133206353051648']
1595133046306779137,2022-11-22T19:12:09.000Z,"RT @MrJenus: $100 ~ 48 Hours 🐒

✅RT &amp; Follow

@DutchspaceX
@DutchCryptoBea1 
@bigbunnycrypto",en,370456473,['1595133046306779137']
1595132865817497600,2022-11-22T19:11:26.000Z,@CobraTate_Real @Annaw1983 @Mathdaddy77 @loveandthecity7 😍 I’ll share with you all if I win!,en,370456473,['1595132865817497600']
1595132753636659200,2022-11-22T19:10:59.000Z,"RT @CobraTate_Real: I am giving away $1,000 to one of my followers.

Follow me @CobraTate_Real 
Like and retweet this post
Tag 3 respectabl…",en,370456473,['1595132753636659200']
1594804062180212736,2022-11-21T21:24:53.000Z,"RT @GiveAwayHost: $150 in 24 hours 🚀⏳🔥

-RT + Follow @Aniborgz",en,370456473,['1594804062180212736']
1594803982048071681,2022-11-21T21:24:34.000Z,"RT @GiveAwayHost: $50 in 4 hours 🕷🦋🌻

-RT + Folllw @AMLSafe",en,370456473,['1594803982048071681']
1594803586797543441,2022-11-21T21:22:59.000Z,"RT @pulte: I’m going give $10,000 to someone random who retweets this tweet because Twitter is BACK! (must be following me so I can DM you…",en,370456473,['1594803586797543441']
1594803077491703808,2022-11-21T21:20:58.000Z,@pulte Wow this would help my keep my house and pay bills! My dad who was my best friend passed away this year and I’m stuck in debt and heartache! Could use a blessing!! 😇,en,370456473,['1594803077491703808']
1594802879260401665,2022-11-21T21:20:11.000Z,"RT @pulte: Sent $1,200

I will randomly pick &amp; send The $10,000 in the coming days! 

I ALWAYS PAY! 

#TwitterPhilanthropy https://t.co/Yhn…",en,370456473,['1594802879260401665']
1593346608216870912,2022-11-17T20:53:29.000Z,Check out this $500 Walmart Gift Card Giveaway from @GetGlistenClean! https://t.co/FGCgnEfaqL,en,370456473,['1593346608216870912']
1591606239208808448,2022-11-13T01:37:52.000Z,@marcuslemonis Give 🥰,en,370456473,['1591606239208808448']
1591600729952772096,2022-11-13T01:15:59.000Z,@marcuslemonis I would love some travel money to go visit my mom. Just found out shes got cancer and I want to spend time with her! #kindnesswithmarcus,en,370456473,['1591600729952772096']
1591600364549451776,2022-11-13T01:14:32.000Z,"RT @marcuslemonis: I’m granting a wish… I’ll pick one who Retweets
#KindnessWithMarcus",en,370456473,['1591600364549451776']
1591600017407705094,2022-11-13T01:13:09.000Z,"RT @GiveAwayHost: $150 in 24 hours ✨💫

-RT + follow 

@CoffeeWarsNFT  +  @macguyvermedia",en,370456473,['1591600017407705094']
1591599958624538624,2022-11-13T01:12:55.000Z,"RT @MrJenus: $150 ~ 24 Hours 🐒

✅RT &amp; Follow @metavermanche",en,370456473,['1591599958624538624']
1591599906019500032,2022-11-13T01:12:42.000Z,"RT @ScottLEOWarrior: I will send one beautiful follower $100 all you have to do is RT and be following myself with notifications on 🔔 

Wil…",en,370456473,['1591599906019500032']
1591599869512519680,2022-11-13T01:12:34.000Z,@BUYDIG @Mathdaddy77 #PayForMyGifts #BuyDigGiftsBack,qme,370456473,['1591599869512519680']
