created_at,id,text,author_id,edit_history_tweet_ids,lang
2022-11-22T19:30:00.000Z,1595137540390109199,Impress your friends and shock your family with this BOLD adaptation on a holiday classic. This savory fruitcake stuffing will become everyone’s new favorite side dish! Check out how to make holiday Fruitcake Stuffing HERE 👉👉 https://t.co/6uXfc8xBGO,19803416,['1595137540390109199'],en
2022-11-22T19:16:04.000Z,1595134033755013120,"We are proud to announce that Collin Street goodies are now being sold at #TheDaytripperWorldHeadquarters in Georgetown, Texas! https://t.co/qM2DPcdTQM",19803416,['1595134033755013120'],en
2022-11-22T17:38:07.000Z,1595109384388243456,"This is Mary &amp; her sister Jean Ann. They live on different sides of Texas and have been meeting ""in the middle"" at CSB for several years. This year the special occasion is Jean Ann's 80th birthday! Mary greeted her with a box full of 80 handwritten cards from friends &amp; family!💓 https://t.co/FpLzyHEt79",19803416,['1595109384388243456'],en
2022-11-21T15:30:00.000Z,1594714754311802880,"Snackable, shareable, bite-sized fruitcake! What could be better? Shop our DeLuxe®️ Petites TODAY! &gt;&gt; https://t.co/PbQe7SlzEQ https://t.co/wVLomoLrHA",19803416,['1594714754311802880'],en
2022-11-20T16:30:00.000Z,1594367466108375040,"Save up to 15% during our Pre-Black Friday SALE! SHOP NOW &gt;&gt; https://t.co/N1uzfhpyqX

EXTRA 5% off when you spend $50 or more! 👉 Use code BLACK5
EXTRA 10% off when you spend $75 or more! 👉 Use code BLACK10
EXTRA 15% off when you spend $100 or more! 👉 Use code BLACK15 https://t.co/3NNnLcRUKA",19803416,['1594367466108375040'],en
2022-11-19T16:00:01.000Z,1593997534061535242,"🖤 Shop more, SAVE more with our Pre-Black Friday sale! &gt;&gt; https://t.co/N1uzfh7Xzp

EXTRA 5% off when you spend $50 or more! 👉 Use code BLACK5
EXTRA 10% off when you spend $75 or more! 👉 Use code BLACK10
EXTRA 15% off when you spend $100 or more! 👉 Use code BLACK15 https://t.co/N1jVzCVvTr",19803416,['1593997534061535242'],en
2022-11-18T16:00:00.000Z,1593635140177170432,Hmmm...any guesses at what this might be? Stay tuned to see what's coming soon. https://t.co/OEDhtq2Fay,19803416,['1593635140177170432'],en
2022-11-18T15:00:02.000Z,1593620051139039232,"We couldn't wait for Black Friday, so we started early with our PRE-Black Friday sale. Shop all our best-sellers, plus all sale items, and take an extra 5%, 10%, even 15% OFF! SHOP NOW &gt;&gt; https://t.co/N1uzfhpyqX https://t.co/diwVigplxW",19803416,['1593620051139039232'],en
2022-11-17T16:15:00.000Z,1593276526698455041,Want a new take on Thanksgiving stuffing? Try making our sweet &amp; savory Fruitcake Stuffing. RECIPE HERE ➡️ https://t.co/h5Gnv0By4p https://t.co/YBGA6mogDg,19803416,['1593276526698455041'],en
2022-11-17T15:44:06.000Z,1593268750417108994,"We aren't mad that other brands are trying to mimic the flavor of #fruitcake because let's face it, it's absolutely delicious. BUT we prefer the real deal. Check out these fruitcake-inspired holiday features. https://t.co/U6GTR2MPTV",19803416,['1593268750417108994'],en
2022-11-16T16:00:00.000Z,1592910366308171778,Gourmet snacks your foodie friends will love! Check our BEST Christmas food gifts HERE. &gt;&gt; https://t.co/iLgNRJmlAq https://t.co/XOZzAF5yOu,19803416,['1592910366308171778'],en
2022-11-16T06:00:00.000Z,1592759371980849152,Ever wonder how fruitcake became such a popular holiday tradition? Find out what fruitcake stands for and how it came to be HERE ➡️  https://t.co/rcBfuwBqMW,19803416,['1592759371980849152'],en
2022-11-15T17:00:01.000Z,1592563081233584129,"For a limited time only, order from our special Thanksgiving bundles and get up to 25% OFF. Choose your favorite between our classic DeLuxe® Fruitcake &amp; Pecan Pie Combo or our famous DeLuxe® Fruitcake &amp; Coffee Gift Set! SHOP NOW &gt; https://t.co/N1uzfhpyqX https://t.co/xCbcntTxgV",19803416,['1592563081233584129'],en
2022-11-15T15:00:00.000Z,1592532878746787840,We are getting to the bottom of a great dessert #debate! Is cheesecake a pie or a cake? READ MORE HERE &gt;&gt; https://t.co/yU8DmuOkzr https://t.co/4K8FQkWwnP,19803416,['1592532878746787840'],en
2022-11-14T17:00:00.000Z,1592200690427785218,Our bakery elves have been hard at work getting their float ready for the annual Corsicana Christmas Parade! Check out Paula from Human Resources in her fruitcake tin costume. 🙂 https://t.co/NzG4CVSTHU,19803416,['1592200690427785218'],en
2022-11-14T15:30:00.000Z,1592178039193890816,"Shop our collection of expertly crafted pies, including classic pecan, indulgent fudge, and our own adaptation of the southern classic, fudge pecan — all $3 OFF. Hurry this deal won't last long! SHOP today &gt;&gt;https://t.co/aywORFSjfu https://t.co/t78uGxS6Md",19803416,['1592178039193890816'],en
2022-11-13T16:00:00.000Z,1591823201444810752,"Did you know you can download a FREE copy of our ""A Slice of Life"" book just by signing up for our mailing list? A Slice of Life is filled with heartfelt stories &amp; some to make you laugh. Download TODAY! &gt;&gt; https://t.co/VM0NQCJOF6 https://t.co/jCfMQ8XuOa",19803416,['1591823201444810752'],en
2022-11-12T16:00:01.000Z,1591460817677041664,There is always time for a DeLuxe® Fruitcake... even when you're making a speedy getaway!  A few years ago some porch pirates hijacked an Amazon delivery truck and got caught sticky handed eating a stolen fruitcake! Read the full story HERE &gt;&gt; https://t.co/0Uxiczqyh9 https://t.co/Y8dR4w1FEY,19803416,['1591460817677041664'],en
2022-11-11T17:59:39.000Z,1591128538002108417,"Our DeLuxe® Military Fruitcake is baked especially for the proud individuals of our Armed Forces. We created a tin to honor those who have dedicated their lives to our country. In the design of the lid, we highlight 5 branches of the military. Learn more&gt;https://t.co/KtLEeualtd https://t.co/lvHABWsWbT",19803416,['1591128538002108417'],en
2022-11-11T14:15:22.000Z,1591072094820843520,"We are endlessly grateful to all the men and women who have fought for and served our country. We wish you and your family's a happy, safe, and peaceful Veterans Day! https://t.co/yXFStgVQ8X",19803416,['1591072094820843520'],en
2022-11-10T22:15:59.000Z,1590830655914397698,@matrixitalia good guess!,19803416,['1590830655914397698'],en
2022-11-10T15:05:00.000Z,1590722196032262144,"Christmas food gifts are the best present to give because let’s face it, we all love to eat. Check out our BEST Christmas Food Gifts HERE. &gt;&gt; https://t.co/iLgNRJDWrY https://t.co/zuTvdyNGIT",19803416,['1590722196032262144'],en
2022-11-10T15:00:03.000Z,1590720951091490817,What year do you think this photo was captured? #ThrowbackThursday https://t.co/wQZWOsamE4,19803416,['1590720951091490817'],en
2022-11-09T16:30:00.000Z,1590381198529863681,"Fruitcakes &amp; Pecan Cakes — They look alike, they taste similar, and they are priced relatively the same. So what's the reasoning behind having two different names for such similar products? Find out HERE &gt;&gt; https://t.co/gjETrtXWkZ https://t.co/ibtwKHat8R",19803416,['1590381198529863681'],en
