text,lang,author_id,created_at,id,edit_history_tweet_ids
RT @EevaPaavilainen: the dog made them feel scared. But most of the teachers and students didn't have a bad impression of this dog that had…,en,3296891708,2022-11-22T19:14:38.000Z,1595133672113336320,['1595133672113336320']
"RT @EevaPaavilainen: living in harmony with the teachers and students of the science and technology. 

Recently, students discovered that ""…",en,3296891708,2022-11-22T19:14:35.000Z,1595133659186880512,['1595133659186880512']
"RT @EevaPaavilainen: Hebei Province China 

""This afternoon, a number of netizens from Hebei University of Science and Technology sent mess…",en,3296891708,2022-11-22T19:14:31.000Z,1595133645052076034,['1595133645052076034']
"RT @EevaPaavilainen: ""I hang on your shoulders, slain. I fear when you approach with tongs in hand. I sit and wait in your cage... I feel c…",en,3296891708,2022-11-22T19:12:06.000Z,1595133034541748224,['1595133034541748224']
"RT @EevaPaavilainen: Tiger spotted in a bar somewhere in China. The police have been notified./ Weibo 

I understand this is illegal.

#wil…",en,3296891708,2022-11-22T08:28:50.000Z,1594971151721283588,['1594971151721283588']
"RT @EevaPaavilainen: although dogs and cats are not on the livestocklist. Consuming dog meat is illegal only in some cities, Shenzhen and Z…",en,3296891708,2022-11-21T19:24:43.000Z,1594773821055242262,['1594773821055242262']
"RT @EevaPaavilainen: There are dog dealers killing and selling dogs at Longgong Road Vegetable Market, Maochen Town, Xiaogan City, Hubei Pr…",en,3296891708,2022-11-21T19:24:40.000Z,1594773811458895872,['1594773811458895872']
"RT @EevaPaavilainen: Activists spotted a dog truck on Dangyang Highway in Xiqing District, Tianjin, China, November 20 2022. They were tryi…",en,3296891708,2022-11-21T19:19:45.000Z,1594772573346271232,['1594772573346271232']
"RT @ShiroDouma: (4)
Link instagram 

https://t.co/qqN6oV59ta",en,3296891708,2022-11-21T19:15:43.000Z,1594771557725143040,['1594771557725143040']
"RT @ShiroDouma: (3)
➡No vídeo, um caminhão suíno que capotou. Animais sobreviventes submetidos a dor e levados para outro veículo com o mes…",pt,3296891708,2022-11-21T19:15:40.000Z,1594771547432292352,['1594771547432292352']
"RT @ShiroDouma: (2)
➡Não feche os olhos para esta horrenda realidade, seja agora a voz dos sem voz. Compartilhe e eduque sobre a brutalidad…",pt,3296891708,2022-11-21T19:15:33.000Z,1594771514036977666,['1594771514036977666']
