created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T22:55:13.000Z,"RT @BeijingPalmer: this wasn't a reporter pushing something unwarranted, this was a reporter passing on an important claim from a source an…",2599006848,1595189182888312832,['1595189182888312832'],en
2022-11-22T22:46:30.000Z,RT @BeijingPalmer: he literally says the call to publish is above his pay grade! he was doing his job here - there was an editorial failure…,2599006848,1595186992425619456,['1595186992425619456'],en
2022-11-22T22:46:27.000Z,RT @BeijingPalmer: firing La Porta looks like a *very* sketchy decision based on these messages. it's clear that there was confusion over (…,2599006848,1595186979788161024,['1595186979788161024'],en
2022-11-22T22:45:31.000Z,"@BradMossEsq I haven't seen drag queens bother children, either.",2599006848,1595186745767002112,['1595186745767002112'],en
2022-11-22T22:41:28.000Z,RT @maxwelltani: Here are the messages showing the chaotic editorial process that resulted in last week’s erroneous AP story about missiles…,2599006848,1595185723447336960,['1595185723447336960'],en
2022-11-22T22:36:34.000Z,"RT @PaulSzoldra: I'm really sad for my colleague @JimLaPorta, who shared a tip in a Slack message, deferred to his editors, and was hung ou…",2599006848,1595184490946920450,['1595184490946920450'],en
2022-11-22T22:30:46.000Z,RT @BradMossEsq: I see no reason LaPorta should be punished here and the editors not. He clearly said deciding whether to publish was above…,2599006848,1595183033262673921,['1595183033262673921'],en
2022-11-22T22:03:31.000Z,"You should, really, donate to @TheFIREorg, the only org I know of now that defends free speech from left and right. https://t.co/BDW0IrdG6K",2599006848,1595176172815781889,['1595176172815781889'],en
2022-11-22T22:00:49.000Z,"RT @iAmTheWarax: ""a story that could’ve triggered armed conflict between NATO and Russia required less than 10 minutes, 1 anonymous source,…",2599006848,1595175495200829440,['1595175495200829440'],en
2022-11-22T20:56:02.000Z,"@RMFifthCircuit Omg, that is a great saying.",2599006848,1595159192809377793,['1595159192809377793'],en
2022-11-22T20:55:24.000Z,"@janecoaston Beautiful phrasing, that",2599006848,1595159030733115392,['1595159030733115392'],en
2022-11-22T20:53:42.000Z,@ClayTravis You are genuinely a ridiculous figure.,2599006848,1595158605980119041,['1595158605980119041'],en
2022-11-22T20:40:48.000Z,@JasonKirell Hey! Cool!,2599006848,1595155359379116032,['1595155359379116032'],en
2022-11-22T20:40:19.000Z,"@Schilling1776 You're all trash, really. And I am not kidding.",2599006848,1595155236175630336,['1595155236175630336'],en
2022-11-22T20:38:41.000Z,"@judytgolf No. Hyperambitious, undersupplied with moral courage.",2599006848,1595154824630525952,['1595154824630525952'],en
2022-11-22T20:31:17.000Z,@mack_a_d00 @loudproudTexan @ClayTravis ABSOLUTELY fake.,2599006848,1595152963143864321,['1595152963143864321'],en
2022-11-22T20:28:38.000Z,@loudproudTexan @ClayTravis 🙄,2599006848,1595152295343566848,['1595152295343566848'],und
2022-11-22T20:21:14.000Z,"@bungdan They didn't get the blood spilled during the midterms that they were hoping for, so they're ginning it up some more.",2599006848,1595150434888736769,['1595150434888736769'],en
2022-11-22T20:19:27.000Z,"@BreitbartNews They already do this, sweetie.",2599006848,1595149984571461632,['1595149984571461632'],en
2022-11-22T20:00:29.000Z,"RT @justinamash: The speaker of the House is the head of the institution, answering to the body.

The majority leader is the head of the ma…",2599006848,1595145212103634944,['1595145212103634944'],en
2022-11-22T19:52:43.000Z,"Omnintensivist is smart. 

We are a stupid country. https://t.co/8x27C9Hv7l",2599006848,1595143257587351552,['1595143257587351552'],en
2022-11-22T19:47:34.000Z,"RT @mdwings2: @GOPChairwoman Adding additional days to vote in person should be part of the GOP strategy, not a bogeyman to attack. It exte…",2599006848,1595141960075210752,['1595141960075210752'],en
