text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @GenuineDudes: FREE mint is live Genuine Dudes 🫡
https://t.co/xBt7sajXdF

https://t.co/aWSxmvlCN0

#genuinedudes #utilityiscommunity #Fr…",2022-11-22T23:08:49.000Z,en,1595192605402435590,['1595192605402435590'],1473650981078503437
@KEYSERDEENIFT @SpaceAddictsNFT Welcome! Welcome! 🍕🍕🍕 https://t.co/D2Uzpnk95s,2022-11-22T23:02:54.000Z,en,1595191118345502721,['1595191118345502721'],1473650981078503437
RT @KEYSERDEENIFT: Picked up my first @SpaceAddictsNFT  today 🐶 Diggin this https://t.co/MchWfp3IDw,2022-11-22T23:02:16.000Z,en,1595190957724827648,['1595190957724827648'],1473650981078503437
"RT @FTactiks: I made a insta account so I could make reels of my creations.  Likes and follows would be greatly appreciated. 🫶

First post…",2022-11-22T22:30:31.000Z,en,1595182967747387394,['1595182967747387394'],1473650981078503437
RT @CrawliesCreepto: @SpaceAddictsNFT @JetsPizza Hear that @garyvee ? Space addicts respect the Jets🫡,2022-11-22T22:23:59.000Z,en,1595181323353837569,['1595181323353837569'],1473650981078503437
RT @Hodlstrong1: @IXOYEfreak_eth @CryptoVonDoom @RonTacklebox @SpaceAddictsNFT https://t.co/YHt4AcVPn5,2022-11-22T22:23:53.000Z,qme,1595181300167614466,['1595181300167614466'],1473650981078503437
"RT @GritBeatMusic: @ocean_artz These gems from @SpaceAddictsNFT just some of the beauties in the collection.
Check it out! https://t.co/0Hr…",2022-11-22T22:23:49.000Z,en,1595181281675038721,['1595181281675038721'],1473650981078503437
RT @GarrettHaskins: Little sis is cancer free!! It’s a great day! https://t.co/A4bUumIHJE,2022-11-22T21:52:19.000Z,en,1595173356642652161,['1595173356642652161'],1473650981078503437
RT @IXOYEfreak_eth: @CryptoVonDoom @RonTacklebox is the artist behind @SpaceAddictsNFT come watch him draw in discord and get to know his c…,2022-11-22T21:42:51.000Z,en,1595170971287228439,['1595170971287228439'],1473650981078503437
RT @SpaceAddictsNFT: @Zeroday444 DM us🪪,2022-11-22T21:27:23.000Z,en,1595167081259208704,['1595167081259208704'],1473650981078503437
@Steve_Zissou__ @NFT_GOD @SpaceAddictsNFT 👏☝️ https://t.co/OBQqceE6jD,2022-11-22T21:02:52.000Z,und,1595160910007791617,['1595160910007791617'],1473650981078503437
RT @Steve_Zissou__: @NFT_GOD I got one for you @SpaceAddictsNFT https://t.co/qAwIPeccHT,2022-11-22T21:02:34.000Z,en,1595160835206569985,['1595160835206569985'],1473650981078503437
"RT @ValValiant_: @opensea @RoboticoAi - for @goblinai / cats
@RonTacklebox - for @SpaceAddictsNFT https://t.co/uiWMDCUvg5",2022-11-22T21:02:19.000Z,en,1595160771943895040,['1595160771943895040'],1473650981078503437
RT @Doofus_Maestro: @ccryptoFinaNCee 🍕🍕🍕 @SpaceAddictsNFT 🍕🍕🍕 https://t.co/xZjF64F3vb,2022-11-22T19:34:28.000Z,und,1595138663683600384,['1595138663683600384'],1473650981078503437
"RT @quantwhale: GM fam ☀️ 
Lets get it!! Few more days until Thanksgiving! 🏴‍☠️ https://t.co/WF3pnGxO9K",2022-11-22T19:25:10.000Z,en,1595136322154295296,['1595136322154295296'],1473650981078503437
"RT @jayhood73: @ccryptoFinaNCee Hi 
0.2 ETH 

https://t.co/xQwBDAOTV5 https://t.co/Zvr38C8kWO",2022-11-22T19:21:40.000Z,cy,1595135443217309696,['1595135443217309696'],1473650981078503437
@ccryptoFinaNCee 🍕🍕🍕 @SpaceAddictsNFT 🍕🍕🍕 https://t.co/xZjF64F3vb,2022-11-22T19:21:22.000Z,und,1595135366742228992,['1595135366742228992'],1473650981078503437
"RT @GritBeatMusic: @SpaceX Yo guys! Your falcon would look sick with a @SpaceAddictsNFT Logo on it! 
You have a bunch of hungry space lover…",2022-11-22T19:17:15.000Z,en,1595134330451660805,['1595134330451660805'],1473650981078503437
"RT @quantwhale: So many fakes on @opensea when you search for Tribe Odyssey. 

OpenSea should verify @tribeodyssey to prevent people from g…",2022-11-22T19:10:30.000Z,en,1595132633113321473,['1595132633113321473'],1473650981078503437
RT @halon_1211: @PloidArt @AndyDass2 @SpaceAddictsNFT @SpaceAddictsNFT https://t.co/fAh4P6ZzDX,2022-11-22T18:53:56.000Z,qme,1595128462767190017,['1595128462767190017'],1473650981078503437
@brianromero https://t.co/w7SsnVntAa,2022-11-22T18:52:17.000Z,qme,1595128047526871040,['1595128047526871040'],1473650981078503437
@BackAlleyGrift GM 🤘,2022-11-22T18:51:21.000Z,und,1595127811865341952,['1595127811865341952'],1473650981078503437
"RT @BackAlleyGrift: ✅️  Say GM
✅️  Retweet
✅️  Pack your BAGs 
🎒 🛍 💰 https://t.co/2PEBTmkigt",2022-11-22T18:51:07.000Z,en,1595127753099350017,['1595127753099350017'],1473650981078503437
@PloidArt @AndyDass2 @SpaceAddictsNFT Welcome! Welcome! Great choices and glad to have ya in the crew! 🍕 https://t.co/Z2SdWeT59z,2022-11-22T18:49:00.000Z,en,1595127223958523904,['1595127223958523904'],1473650981078503437
RT @AllApol90253644: @ThapKieu8791767 @SpaceAddictsNFT https://t.co/TRZ24QDexi,2022-11-22T18:47:48.000Z,qme,1595126921440157696,['1595126921440157696'],1473650981078503437
"RT @PloidArt: I'm not a man of means, but as an artist and collector I do like to support the projects and artists that really grab me. 

T…",2022-11-22T18:47:44.000Z,en,1595126902687031296,['1595126902687031296'],1473650981078503437
@brianromero Jittery coffee dog for sure 😂,2022-11-22T18:46:36.000Z,en,1595126619936813056,['1595126619936813056'],1473650981078503437
"RT @GritBeatMusic: @coffeenerd_eth @SpaceAddictsNFT Come join us. We do not bite.
We feast! https://t.co/MZnvH41G5P",2022-11-22T18:40:00.000Z,en,1595124957629263872,['1595124957629263872'],1473650981078503437
RT @halon_1211: @SpaceAddictsNFT @SpaceAddictsNFT #Pencils #Pizza #StayHungry 🍕✨🍕 https://t.co/906m7kX7qM,2022-11-22T18:39:56.000Z,und,1595124942466863105,['1595124942466863105'],1473650981078503437
RT @0temcat: The further the more🪐🚀,2022-11-22T18:39:45.000Z,en,1595124895847190528,['1595124895847190528'],1473650981078503437
RT @CurtimasMaximus: @ValValiant_ @nftsociety_io @SpaceAddictsNFT 🤘🤘🤘 https://t.co/jYSX9KY4lf,2022-11-22T18:39:31.000Z,und,1595124836082548736,['1595124836082548736'],1473650981078503437
RT @coffeenerd_eth: Hey @Stefan858061504 I hear you're a big Star Wars fan who supports emerging NFT artists! Come check out the @SpaceAddi…,2022-11-22T18:09:45.000Z,en,1595117343012970498,['1595117343012970498'],1473650981078503437
RT @Ch1ldUn3ke: Id work for space addicts pizza delivery honestly,2022-11-22T18:08:12.000Z,en,1595116956654321666,['1595116956654321666'],1473650981078503437
RT @Victooorious: Always #STAYHUNGRY 🍕,2022-11-22T18:08:08.000Z,en,1595116939856465920,['1595116939856465920'],1473650981078503437
@SpaceAddictsNFT 🔥 https://t.co/CYUaeovh5G,2022-11-22T18:08:03.000Z,und,1595116916863307777,['1595116916863307777'],1473650981078503437
RT @Victooorious: @CryptoVonDoom I’m a little late but you probably looked at @SpaceAddictsNFT and fell in love huh! https://t.co/dBsE9NkaHk,2022-11-22T17:56:44.000Z,en,1595114067861344257,['1595114067861344257'],1473650981078503437
"RT @PloidArt: @opensea @DeathWishNFT 
@vincentghoste 
@AndyDass2 
@fringedrifters 
@SpaceAddictsNFT 
@kreepyclub 

and also, uh... ME! #Rob…",2022-11-22T17:56:40.000Z,en,1595114053407735810,['1595114053407735810'],1473650981078503437
RT @willrich27: @Victooorious @SpaceAddictsNFT @CryptoVonDoom Space addicts and tiger gang. Let’s gooooo https://t.co/0jzwMpmZWC,2022-11-22T17:56:36.000Z,en,1595114033493200898,['1595114033493200898'],1473650981078503437
@grindin427 @btiamthechosen1 @SpaceAddictsNFT That's fair 😂 https://t.co/BydiDonb4W,2022-11-22T17:56:10.000Z,en,1595113926148386816,['1595113926148386816'],1473650981078503437
