text,created_at,author_id,edit_history_tweet_ids,id,lang
"@BBCMOTD @BBCSport World Cup: ""Hey, do I know you?""
FA Cup: ""Yes, we're long lost brothers. """,2022-11-22T19:28:42.000Z,1440635012,['1595137213918220288'],1595137213918220288,en
RT @SoaHCity: Sonic Triple Trouble official art. #SonicTheHedgehog https://t.co/QildZq4wZr,2022-11-22T19:24:17.000Z,1440635012,['1595136100234072065'],1595136100234072065,en
RT @SuperMarioOOC81: https://t.co/ocNBwdSq6V,2022-11-22T19:23:06.000Z,1440635012,['1595135804262998018'],1595135804262998018,zxx
"RT @segapowered_mag: Finally, we're pleased to announce that the GamesMaster himself, Dominik Diamond, will have an exclusive column in the…",2022-11-22T19:21:50.000Z,1440635012,['1595135484413763584'],1595135484413763584,en
RT @segapowered_mag: YEARBOOK UPDATE! We've just added an update to our Kickstarter page for the SEGA Powered Yearbook 2022. As we've had a…,2022-11-22T19:21:40.000Z,1440635012,['1595135441665421312'],1595135441665421312,en
"RT @GigerPunk: Didn't get a *massive* amount of stuff from @GAMERZLTD this visit, bit what I did get was pretty special.
Aside from a repla…",2022-11-22T19:20:32.000Z,1440635012,['1595135158352740355'],1595135158352740355,en
RT @SEGAotaku: Afternoon https://t.co/ERx2SvgtZg,2022-11-22T19:19:45.000Z,1440635012,['1595134961727987712'],1595134961727987712,tl
"RT @JohnAndersen21: A VERY rare look at what is considered to be the first one-on-one fighting video game, Heavyweight Champ, developed by…",2022-11-22T19:19:22.000Z,1440635012,['1595134863887433728'],1595134863887433728,en
RT @BK20004: Sega Surfing のギミック。ボールが🏄‍♂️波乗りしている。 https://t.co/axarsPoH1y,2022-11-22T19:19:01.000Z,1440635012,['1595134774527791104'],1595134774527791104,ja
RT @BK20004: Sega 1971 Carnival レストア完了。 https://t.co/BIf6ysZ9qH,2022-11-22T19:18:55.000Z,1440635012,['1595134753082310657'],1595134753082310657,ja
"RT @Retroldtech: 1/6 Scale Sega Saturn Prototype 🥰

The unreleased Saturn prototype in champagne color that we would all like to own 😍

#se…",2022-11-22T19:18:22.000Z,1440635012,['1595134614187933697'],1595134614187933697,en
"RT @PosterPackrat: Sega w/ a new lease on life. JPN B2 retail, #Valhalla 🔥

#RandomVideoGamePoster #VideoGamePoster #ゲームポスター #ランダムポスター #SEG…",2022-11-22T19:18:12.000Z,1440635012,['1595134570193915904'],1595134570193915904,en
RT @RetroRaid1: Rocket Knight Adventures is a 1993 platform game developed and published by Konami for the Sega Mega Drive. It was released…,2022-11-22T19:17:40.000Z,1440635012,['1595134437926522880'],1595134437926522880,en
RT @Ducky_Booze: Whip Rush / ウィップラッシュ 惑星ボルテガスの謎 / 1990 / Sega Mega Drive / VIC Tokai / Renovation / Clean Package Illustrations by Yuji Kai…,2022-11-22T19:17:30.000Z,1440635012,['1595134395915980800'],1595134395915980800,ja
