created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T20:27:25.000Z,"RT @BTnewsroom: The US South has a new union: The Union of Southern Service Workers.

After 10 years organizing as @RaiseUptheSouth, these…",973087261,1595151990064967680,['1595151990064967680'],en
2022-11-22T20:19:18.000Z,RT @azadessa: Khurram Parvez’ work has been instrumental in raising international attention on India’s crimes in Kashmir. India has respond…,973087261,1595149947418333184,['1595149947418333184'],en
2022-11-22T20:19:12.000Z,"RT @azadessa: Kashmiri human rights defender Khurram Parvez has been held by the Indian government for the past year. 

Why? 

Because his…",973087261,1595149920348295168,['1595149920348295168'],en
2022-11-22T20:07:38.000Z,"RT @NLGnews: Be sure to join us next Tuesday, Nov. 29 for our webinar on labor organizing, democracy, and the struggle for workers' rights…",973087261,1595147009186754562,['1595147009186754562'],en
2022-11-22T19:04:04.000Z,"One year ago today, human rights defender Khurram Parvez was arrested from his residence by the National Intelligence Agency of India. 

He has been incarcerated for one year. 

Join us today as we demand that the Government of India #FreeKhurramParvez https://t.co/pwagcapFHQ",973087261,1595131012224552960,['1595131012224552960'],en
2022-11-21T17:18:03.000Z,RT @miladalavii: در یک زندگی عادی، امروز #کیان_پیرفلک سراسر شوق بود برای تماشای بازی ایران. حمیدرضا با رفقایش مشغول رزرو کافه بود. نیکا و د…,973087261,1594741946706268160,['1594741946706268160'],fa
2022-11-21T17:13:10.000Z,RT @milanimohsen: تیم ملی فوتبال متعلق به آذری،عرب، کرد،لر،گیلک،بلوچی،بختیاری،فارس، ترکمن و‌…است.تیم ملی به هیچ حکومتی تعلق ندارد. برای این…,973087261,1594740717297041408,['1594740717297041408'],fa
2022-11-21T17:12:42.000Z,RT @JabriMD: “Talk of a production increase has emerged after the Biden administration told a federal court judge that Saudi Crown Prince M…,973087261,1594740600548610049,['1594740600548610049'],en
2022-11-21T17:07:29.000Z,"RT @rezahakbari: Iran’s @TeamMelliIran captain Ehsan Hajsafi begins the #ENGIRN presse w/ “In the name of the God of the rainbow"" in memory…",973087261,1594739287433641984,['1594739287433641984'],en
2022-11-21T16:49:25.000Z,"RT @ProjectSouth: Where there’s collective action, there’s collective power. 

Partner with us during ""Our Power is the People"" Year-end Me…",973087261,1594734741152235521,['1594734741152235521'],en
2022-11-20T19:02:28.000Z,"RT @LeeCamp: Imagine there's a lawyer who won a $9.5 Billion settlement against a Big Oil company &amp; rather than pay it, the company went af…",973087261,1594405834603495424,['1594405834603495424'],en
2022-11-20T18:52:15.000Z,RT @dellcam: Elon Musk has revoked Twitter's hateful conduct policy as it applies to targeted harassment of trans people.,973087261,1594403262807023616,['1594403262807023616'],en
2022-11-20T18:44:39.000Z,RT @kenklippenstein: It is insane to me this isn't a bigger story https://t.co/0DZffCNCRB,973087261,1594401353094533120,['1594401353094533120'],en
2022-11-19T17:55:25.000Z,"RT @theYoungCenter: ""It is time for the United States to own up to its human rights obligations, to stop locking up migrants, and to bring…",973087261,1594026572973064195,['1594026572973064195'],en
2022-11-19T17:05:48.000Z,"Another lawyer has been arrested in Iran. 

According to his sister, Arash Keykhosravi was arrested in his house and his belongings were searched &amp; taken.

Bar associations around the world: call for the release of Iranian lawyers &amp; all political prisoners! https://t.co/NtJ3Y7D9iB",973087261,1594014089700859904,['1594014089700859904'],en
2022-11-19T17:00:44.000Z,RT @miladalavii: دانشجویان دانشگاه علم و صنعت از دیروز، قرار گذاشتند، ده‌ها قایق کاغذی ساختند و امروز، به یاد #کیان_پیرفلک، به حوض‌های این…,973087261,1594012811306246145,['1594012811306246145'],fa
2022-11-18T22:43:02.000Z,RT @TravisMannon: @its3xit @ashahshahani @jlosc9 @theintercept Abolish immigration detention,973087261,1593736565330776064,['1593736565330776064'],en
2022-11-18T17:48:31.000Z,"RT @jaybeware: Hey folks, we need to provide Dr. Mutulu Shakur some financial support for his return. You can do so at this link: https://t…",973087261,1593662451471351808,['1593662451471351808'],en
2022-11-18T17:43:13.000Z,"RT @EliClifton: The Biden administration says MBS has immunity in Khashoggi killing lawsuit. 

Learn about how Saudi sovereign wealth fund…",973087261,1593661115933884416,['1593661115933884416'],en
2022-11-18T17:26:53.000Z,"@jlosc9 @TravisMannon @theintercept For more on force-feeding, see this law review article by Priya Arvind Patel and I on the legal normalization of force-feeding by the U.S. and Israel: https://t.co/pgRExOMrfZ",973087261,1593657004098142209,['1593657004098142209'],en
2022-11-18T17:17:07.000Z,"Force-feeding is torture. 

Yet, hunger-striking migrants at an ICE prison near you are in danger of being force-fed by the US government.

Thanks to @jlosc9 @TravisMannon @theintercept for shining a light on the inhumanity of this practice. 
https://t.co/VZuP3yTwmZ",973087261,1593654548224172033,['1593654548224172033'],en
2022-11-17T21:08:52.000Z,"RT @ProjectSouth: “The horrifying reality is, that in many cases, these women did not know exactly what was being done to their bodies...""…",973087261,1593350482310873088,['1593350482310873088'],en
