created_at,id,text,author_id,edit_history_tweet_ids,lang
2022-11-22T19:15:51.000Z,1595133981229723653,@MokgadiMokgotho Ke romele location? 😂,965481252164956160,['1595133981229723653'],en
2022-11-22T19:14:40.000Z,1595133683639668737,@Phutimarua 😂😂😂😂,965481252164956160,['1595133683639668737'],und
2022-11-22T18:46:57.000Z,1595126706243006464,@MokgadiMokgotho Lol i didnt like the tone 😂,965481252164956160,['1595126706243006464'],en
2022-11-22T18:19:25.000Z,1595119775654764544,Heh mos ba bua le rona ba bangwe mo https://t.co/hgYcq41UrT,965481252164956160,['1595119775654764544'],tl
2022-11-22T11:26:29.000Z,1595015857549221891,@maboku 🙏🏿Helmets up🕊️,965481252164956160,['1595015857549221891'],en
2022-11-22T10:49:02.000Z,1595006433749307393,RT @44tonneclubmem1: @MyBikeRideLife Over the years I have noticed that people always tend to have a smile when having a picture taken with…,965481252164956160,['1595006433749307393'],en
2022-11-22T05:53:05.000Z,1594931957745713153,@nowdaysboys May her soul Rest In Peace 🙏🏿,965481252164956160,['1594931957745713153'],en
2022-11-22T03:27:51.000Z,1594895409176088577,@GeneralT_Man333 @maboku @Lotizar @Mawrongwrong2 True that broer!,965481252164956160,['1594895409176088577'],en
2022-11-21T18:35:34.000Z,1594761453893992453,@MkivaU 🤣🤣🤣🤣Movie!,965481252164956160,['1594761453893992453'],en
2022-11-21T17:05:31.000Z,1594738792761548801,"@MkivaU This account has been wilding, i have started wondering if its really his account lol",965481252164956160,['1594738792761548801'],en
2022-11-21T16:40:01.000Z,1594732375048699904,@maboku @Lotizar @Mawrongwrong2 😂😂I found happiness,965481252164956160,['1594732375048699904'],en
2022-11-21T16:32:45.000Z,1594730546340528128,"RT @maboku: There is a biker named @HelaEasy , since he has been on #bikingspace his life has not been the same. This dude has found new ri…",965481252164956160,['1594730546340528128'],en
2022-11-21T16:32:41.000Z,1594730529089359872,"@maboku @Lotizar @Mawrongwrong2 Bro, thats an understatement. I am enjoying this newly found hobby, the company is even hela proper! Authentic people i tell you. Thanks for linking me up brother",965481252164956160,['1594730529089359872'],en
2022-11-21T14:00:50.000Z,1594692316408815616,"I dont know why, but i havent had much interest in the podcast lately but this one i will definitely be watching https://t.co/EmKABH1FGi",965481252164956160,['1594692316408815616'],en
2022-11-21T12:01:18.000Z,1594662231857369092,@HloksMosia @skrufu Halala!,965481252164956160,['1594662231857369092'],tl
2022-11-21T12:00:24.000Z,1594662005012578306,@ManjaroBoss 🤣🤣Akere you went to the Riders Table Bra ya ka...,965481252164956160,['1594662005012578306'],en
2022-11-21T08:26:49.000Z,1594608257519214593,@Mkkhool 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣Dont talk to me through the corners,965481252164956160,['1594608257519214593'],en
2022-11-21T07:53:26.000Z,1594599854550011904,"RT @novaAmbition: My nephew was attacked by a pitbull in the street while playing soccer, they were going to attack his 4 year old cousin a…",965481252164956160,['1594599854550011904'],en
2022-11-21T07:24:13.000Z,1594592504455864320,@HloksMosia Something is not make sure here😏,965481252164956160,['1594592504455864320'],en
2022-11-21T06:17:13.000Z,1594575642280202240,https://t.co/JGfiTtQXgv,965481252164956160,['1594575642280202240'],zxx
2022-11-21T06:15:08.000Z,1594575117132111873,A great Sunday with great people #WeLoveBiking https://t.co/KU2uTw34qg,965481252164956160,['1594575117132111873'],en
2022-11-20T19:41:02.000Z,1594415540180852737,RT @RidersKasi: Monate o moo😋🥰 https://t.co/T3CCvMN4cH,965481252164956160,['1594415540180852737'],en
2022-11-20T05:45:52.000Z,1594205363016192001,@Havana_Bloom Green Coke,965481252164956160,['1594205363016192001'],en
2022-11-20T05:39:38.000Z,1594203796711915520,"@MtshaliKhekhzin Aowa, not me, i was thinking of God a few minutes ago. This should show how pure my soul is 🙏🏿",965481252164956160,['1594203796711915520'],en
2022-11-20T05:38:48.000Z,1594203587873329155,"@LessyJantjie 😂😂😂This is so true, their convos are always on point🤣🤣🤣",965481252164956160,['1594203587873329155'],en
2022-11-20T05:10:34.000Z,1594196482269265920,@JustANobodyRSA 😂😂😂,965481252164956160,['1594196482269265920'],und
2022-11-20T05:10:22.000Z,1594196431635730433,RT @JustANobodyRSA: They're going to Qhunu,965481252164956160,['1594196431635730433'],en
2022-11-20T04:54:37.000Z,1594192467309494275,"@Mkkhool Ha.a, i havent done it yet. Will do it soon though. Too many routes i would like to go on, spoiled for options hehe...",965481252164956160,['1594192467309494275'],en
2022-11-19T20:52:03.000Z,1594071024814923779,@Phutimarua I know right,965481252164956160,['1594071024814923779'],en
2022-11-19T19:41:56.000Z,1594053380606918657,RT @itsBohlale: A Happy Place 🚀😭🥰 https://t.co/gBwLMG8eaq,965481252164956160,['1594053380606918657'],en
2022-11-19T18:22:48.000Z,1594033466425106432,"It was a great refreshing ride, well needed. https://t.co/QEf0u893lX",965481252164956160,['1594033466425106432'],en
2022-11-19T18:21:56.000Z,1594033245372522497,"@ManjaroBoss @Hlalelwako Ha.a, i am home",965481252164956160,['1594033245372522497'],en
2022-11-19T18:21:39.000Z,1594033174690299905,@mmalenyalo_82 😂😂,965481252164956160,['1594033174690299905'],und
2022-11-19T18:21:16.000Z,1594033078447603712,@Hlalelwako Hehehe,965481252164956160,['1594033078447603712'],tl
2022-11-19T16:59:52.000Z,1594012592955162626,"@Kegomod03061209 If they dont get it, they should forget about it 😂",965481252164956160,['1594012592955162626'],en
2022-11-19T16:56:50.000Z,1594011830862716931,@Lisa_S1 They better be prepared to fast at home then,965481252164956160,['1594011830862716931'],en
2022-11-19T16:55:28.000Z,1594011485227057153,Sunset vibez... That ocean smell 🌊 https://t.co/ALczxiAFfl,965481252164956160,['1594011485227057153'],en
2022-11-19T16:53:59.000Z,1594011114249003008,🤣🤣🤣 https://t.co/gkX0dk1ZLQ,965481252164956160,['1594011114249003008'],art
2022-11-19T16:53:28.000Z,1594010983395123201,@Hlalelwako Its an RR 👌🏾 (saying it with a twang),965481252164956160,['1594010983395123201'],en
2022-11-19T16:34:32.000Z,1594006217655042049,"@gardnerpalesa That landing 😬... But yah, RR ne",965481252164956160,['1594006217655042049'],en
2022-11-19T16:17:39.000Z,1594001972306538496,@MkivaU Tell them my brother!!! Yeses man!,965481252164956160,['1594001972306538496'],en
2022-11-19T16:13:46.000Z,1594000994966204417,@Thato_Gesh @Pale_Letsie 😂😂,965481252164956160,['1594000994966204417'],und
2022-11-19T16:08:56.000Z,1593999777766985728,"Riding bike🏍️ in the Cape is definitely top tier, need to do more of these sundowner ridez. Very therapeutic! https://t.co/qLLvrc059N",965481252164956160,['1593999777766985728'],en
2022-11-19T08:11:45.000Z,1593879689487081472,@unathianga @Pale_Letsie Lol... I need to make sure it lasts the entire day,965481252164956160,['1593879689487081472'],en
