id,edit_history_tweet_ids,created_at,author_id,lang,text
1595193568255442944,['1595193568255442944'],2022-11-22T23:12:38.000Z,111428078,en,"""Adoption of more harmonized codes will accelerate the construction of energy-efficient buildings"" BC's fast-tracking Step Code ignores harmonization with National Code. BC permits highest levels by municipalities circumventing national code diligence     https://t.co/LgyexMPsSG"
1595188608331558912,['1595188608331558912'],2022-11-22T22:52:56.000Z,111428078,en,"""housing issues...a small part of larger ministerial responsibilities with no consistency as to which ministry shares the housing portfolio."" Housing normally part of Municipal Affairs in Canada b/c municipalities control housing. Horgan moved it AG.  https://t.co/oI7VsE3T5Q"
1595181744143335425,['1595181744143335425'],2022-11-22T22:25:39.000Z,111428078,en,"Ironically, Eby did what he accuses municipal politicians of doing - talk a big game about housing to get elected, then backpedal when in a position to actually do something. Is this the same guy making these statements?  https://t.co/pwl9RTzJVN #yyj #bcpoli https://t.co/Od9IWzFPtW"
1595180033186091008,['1595180033186091008'],2022-11-22T22:18:51.000Z,111428078,en,"@jht4x4 @globeandmail It's been a year of housing education for those unfamiliar with the industry. The issue of municipalities under-zoning, slow permit processes, boosting fees only recently became a media focus. Here is our 2019 article https://t.co/BXHDPmM8pJ &amp; recently https://t.co/3WIbrHlk9v"
1595173432005885952,['1595173432005885952'],2022-11-22T21:52:37.000Z,111428078,en,"""govts talk a good game but steadfastly resist the biggest change necessary to get a lot more housing built...The bill also doesn’t include promises Mr. Eby made...The housing market is a mess. Without stronger action, it’s going to get worse."" https://t.co/lboXT0pvUz #bcpoli"
1595142617368756224,['1595142617368756224'],2022-11-22T19:50:10.000Z,111428078,en,"""construction of 'missing middle' housing—duplexes, triplexes, townhouses...have seen minimal increases, and are on the decline in some municipalities."" https://t.co/212U5EighA #Saanich #OakBay #Langford #CSaan #ViewRoyal #Colwood #Sooke #NSaan #Esquimalt #Sidney #yyj #bcpoli"
1595134704843649026,['1595134704843649026'],2022-11-22T19:18:44.000Z,111428078,en,"With the Housing Supply Act, Eby has walked back his comments from 6 months ago, while Ontario shows leadership in addressing missing middle housing. https://t.co/jSUdpOB2AN #yyj #bcpoli https://t.co/mUYDdhuHFd"
1595133849843150848,['1595133849843150848'],2022-11-22T19:15:20.000Z,111428078,en,"Eby: “If they (owners) want to tear down the home that’s on the property and build a luxury home...you can do it without any public process...But if you want to build 3 town homes or a house that includes several units in it, you have to go through an extensive rezoning process.” https://t.co/1pF2VTqdZw"
1595133304160006144,['1595133304160006144'],2022-11-22T19:13:10.000Z,111428078,en,"Six months ago Eby was ""dismayed that Victoria city council has delayed action on a plan to develop more housing for middle income families...The plan would increase density, reducing commuting times and make Victoria more livable, Eby went on to say.""  https://t.co/pwl9RTzJVN https://t.co/3q18DtlsEf"
1595130874303246336,['1595130874303246336'],2022-11-22T19:03:31.000Z,111428078,en,"Use the sliding window to view Before &amp; After photos for renovations at https://t.co/NXTHKn8Y56 View all of the winners for new homes, renovations and special achievements! #Saanich #OakBay #Langford #CSaan #ViewRoyal #Colwood #Sooke #NSaan #Esquimalt #Metchosin #HighlandsBC #yyj"
1595129711591849984,['1595129711591849984'],2022-11-22T18:58:53.000Z,111428078,en,Considering a new home or reno? Try our popular online Expression of Interest at https://t.co/4tUdRTIn5L #Saanich #OakBay #Langford #CSaan #ViewRoyal #Colwood #Sooke #NSaan #Esquimalt #Metchosin #HighlandsBC #VictoriaBC #Sidney #CRD #yyj
1595129113802866688,['1595129113802866688'],2022-11-22T18:56:31.000Z,111428078,en,"Next week, Tuesday Nov 29 - a seminar at the Hotel Grand Pacific preparing builders, sales teams for higher energy efficiency levels in the code. Approved for 5 CPD points for Builder Licencing. Includes lunch. Register now! https://t.co/Vhy8bFtOz8 #yyj"
1595128253144264705,['1595128253144264705'],2022-11-22T18:53:06.000Z,111428078,en,"RT @RobShaw_BC: This will be the trend on this tax until forever basically.
Just a reminder: It was billed by the NDP as a way to target we…"
1595128210928603136,['1595128210928603136'],2022-11-22T18:52:56.000Z,111428078,en,RT @RobShaw_BC: BCgov releases latest Speculation Tax numbers. Continues to try and spin it as BCers “paying” less on tax than foreign/sate…
1595121870927728641,['1595121870927728641'],2022-11-22T18:27:44.000Z,111428078,en,"Housing Needs Report- ""development approvals are slow &amp; uncertain…Stakeholders involved in non-profit housing report that organizations have avoided working in Oak Bay...due to the contentious public engagement environment &amp; difficulty receiving project approvals.” #bcpoli #yyj https://t.co/PUoHC0GJTu"
1595113852353802241,['1595113852353802241'],2022-11-22T17:55:52.000Z,111428078,en,"""Among the next most expensive cities on the list were Burnaby, B.C.; Etobicoke, Ont.; Burlington, Ont.; #VictoriaBC; and Oakville, Ont."" Rising mortgage stress test discourages new homebuyers and more people compete for rental https://t.co/LGTyIwwESJ https://t.co/lfH0oyqQG3"
1595108199686090752,['1595108199686090752'],2022-11-22T17:33:25.000Z,111428078,en,"""The federal government and the Office of the Superintendent of Financial Institutions (OSFI) can help protect new home owners and send a strong signal on housing by reconsidering or, at the very least, temporarily suspending the mortgage stress test."" https://t.co/SkloGVqQqk"
1595107201345257472,['1595107201345257472'],2022-11-22T17:29:27.000Z,111428078,en,"""The problem is that the harder bureaucrats work, the more rules &amp; regulations they create. And all the new regs become a hidden cost of doing business that ultimately chokes productivity &amp; makes businesses less competitive."" Also boosts housing prices  https://t.co/1Eu17MfrJq"
1595103488316674052,['1595103488316674052'],2022-11-22T17:14:41.000Z,111428078,en,"""eligible homeowners will be able to combine the new grant with existing federal &amp; provincial programs that assist with home heating..the grant will be made available early in the new year"" https://t.co/XYKZn0lL3Z #Saanich #OakBay #Langford #CSaan #ViewRoyal #Colwood #yyj #bcpoli"
1595101822402072578,['1595101822402072578'],2022-11-22T17:08:04.000Z,111428078,en,"""crises they are aimed at solving have been building inexorably for years. Most of his initiatives would have been welcomed well before now."" BC got a weak version of Eby's promises to boost housing supply. Eby upstaged by Ontario https://t.co/jSUdpOB2AN https://t.co/MvvRKWxKfZ"
1594845524305543168,['1594845524305543168'],2022-11-22T00:09:38.000Z,111428078,en,"Next week, Tuesday Nov 29 - a seminar at the Hotel Grand Pacific preparing builders, sales teams for higher energy efficiency levels in the code. Approved for 5 CPD points for Builder Licencing. Includes lunch. Register now! https://t.co/Vhy8bFtOz8 #yyj #victoriabc"
1594823454284730368,['1594823454284730368'],2022-11-21T22:41:56.000Z,111428078,en,"""most prominent single family home style in Victoria is a pre-1960s full-basement home with a 4 ft, 1200 millimetre pony wall...while they may not outright collapse these types of homes are guaranteed to be unlivable post-earthquake"" Need reno rebate in BC https://t.co/UCPJSn8VpH"
1594820119993413632,['1594820119993413632'],2022-11-21T22:28:41.000Z,111428078,en,"When BC govt's new act supported by 2 of the most costly/obstructive municipalities, there's a credibility issue. eg “Housing affordability..among the biggest problems people in #Saanich..are facing...glad the Province is taking these steps"" Saanich is boosting CAC fees #bcpoli https://t.co/d53giXZzEu"
1594816659461922816,['1594816659461922816'],2022-11-21T22:14:56.000Z,111428078,en,"In case BC'ers are curious, this is what a real Housing Supply Act looks like. Ontario led with far better legislation https://t.co/jSUdpOB2AN #Saanich #OakBay #Langford #CSaan #ViewRoyal #Colwood #Sooke #NSaan #Esquimalt #Metchosin #HighlandsBC #VictoriaBC #Sidney #bcpoli #yyj"
1594814932079767552,['1594814932079767552'],2022-11-21T22:08:04.000Z,111428078,en,"Example of BC govt housing policy ignored by municipalities is DCC Best Practices Guide. “Certainty should be built into the DCC process...in terms of stable charges"" #Saanich boosted DCC's 180% #CSaan 100% #Sooke 98%. Municipal Affairs did nothing https://t.co/3uM1JdiICZ #bcpoli"
1594811278333472768,['1594811278333472768'],2022-11-21T21:53:33.000Z,111428078,en,"On the same day Eby announces Housing Supply Act, #Saanich council considers adding more fees to housing including missing-middle. Zero new missing middle housing constructed this year due to slow processes &amp; high costs.  https://t.co/J5FBIbq1Fe #bcpoli"
1594807116170432513,['1594807116170432513'],2022-11-21T21:37:01.000Z,111428078,en,"Housing Needs Reports reveal challenges. https://t.co/9ndcy6cRh4 Even legal, missing-middle housing is not being constructed due to high permit fees eg CAC's, DCC's etc. BC Housing Supply Act does not address this https://t.co/sOgiS6fIvL #bcpoli https://t.co/EWHNOOOHAc"
