created_at,text,author_id,lang,edit_history_tweet_ids,id
2022-11-22T19:19:03.000Z,"@mitchellreports @MSNBC Fauci turned the whole world upside down with FAKE SCIENCE. We were subjected to pointless mandates which destroyed global economies. Dems loved the mandates, it gave politicians the excuse to declare EMERGENCY POWERS to suspend our Democracy, powers they refuse to let go of...",2272090256,en,['1595134782916071425'],1595134782916071425
2022-11-22T19:17:03.000Z,"@Logically_JC Mmmmm...maybe because Fauci turned the whole world upside down with FAKE SCIENCE. We were subjected to pointless mandates which destroyed global economies. Dems loved the mandates, it gave politicians the excuse to declare EMERGENCY POWERS to suspend Democracy.",2272090256,en,['1595134279381417984'],1595134279381417984
2022-11-22T19:09:57.000Z,"@neverabean @mitchellreports @MSNBC The House, not Senate...",2272090256,en,['1595132495837921284'],1595132495837921284
2022-11-22T19:09:12.000Z,@mitchellreports @MSNBC The sooner the better. Don't let the door...,2272090256,en,['1595132305827565568'],1595132305827565568
2022-11-17T06:29:20.000Z,@SchumacherMick Go win Abu Dhabi 🏆🍾🏁,2272090256,in,['1593129139107926019'],1593129139107926019
2022-11-17T06:12:16.000Z,"@RBReich I guess with that whole Steele dossier thing, Hillary's done with politics?",2272090256,en,['1593124844060954624'],1593124844060954624
2022-11-12T02:39:59.000Z,@mikebonin @MikeBoninLA https://t.co/F9ux86a3Xu,2272090256,qme,['1591259482893725699'],1591259482893725699
2022-11-08T10:59:37.000Z,@StateDept @USEmbLuxembourg @ClimateEnvoy https://t.co/iVzn0v8JEb,2272090256,qme,['1589935670122151938'],1589935670122151938
2022-11-08T10:56:43.000Z,@USEmbLuxembourg https://t.co/bgPRtqOZLs,2272090256,qme,['1589934937561792512'],1589934937561792512
2022-11-03T01:59:03.000Z,RT @BPUnion: Wake up America. Stop relying on any mainstream news source to learn about what’s really happening at the border. They’re prop…,2272090256,en,['1587987689361399809'],1587987689361399809
2022-10-28T23:29:44.000Z,@FoxBusiness ...and wages will never keep up with inflation as long as Biden's open border of cheap labor continues!,2272090256,en,['1586138174987771904'],1586138174987771904
2022-10-28T23:25:40.000Z,RT @FoxBusiness: Meltdown as Elon Musk enters Twitter headquarters ahead of takeover: ‘Let that sink in!’ https://t.co/E2MJKnHpVZ,2272090256,en,['1586137150466105346'],1586137150466105346
2022-10-28T23:23:48.000Z,@FoxBusiness https://t.co/5wq0kxzbkf,2272090256,qme,['1586136682771816449'],1586136682771816449
2022-10-28T23:22:32.000Z,@FoxBusiness Anyone really surprised?,2272090256,en,['1586136362566045697'],1586136362566045697
2022-10-28T23:21:53.000Z,@FoxBusiness https://t.co/qi6jLeqdjJ,2272090256,qme,['1586136200565268480'],1586136200565268480
2022-10-28T23:21:21.000Z,@FoxBusiness https://t.co/0QAgI7E2lt,2272090256,qme,['1586136063885529091'],1586136063885529091
