id,edit_history_tweet_ids,created_at,author_id,lang,text
1595155663646494720,['1595155663646494720'],2022-11-22T20:42:01.000Z,3073316169,fr,RT @zakitosss: Mdrrrr Franchement vu l’état de Twitter en 2012 si c’est le max que vous avez réussi à trouver sur lui c’est que c’est vraim…
1595155302940569601,['1595155302940569601'],2022-11-22T20:40:35.000Z,3073316169,fr,RT @Giggs_: Mbappé l’aurait mise mais Kyk’s l’a raté.
1595155147683811328,['1595155147683811328'],2022-11-22T20:39:58.000Z,3073316169,fr,RT @WinamaxSport: Lewandowski il a marqué ? Non. Lautaro ? Non plus. Harry Kane ? 0 but. C'est toi le meilleur Gigi. Galoche moi bordel. #F…
1595155049898184704,['1595155049898184704'],2022-11-22T20:39:35.000Z,3073316169,fr,RT @Diabyy_lv2: Paul Pogba qui prend le contrôle du corps de Kylian Mbappé https://t.co/W8i5uW6YqY
1595155002628399104,['1595155002628399104'],2022-11-22T20:39:23.000Z,3073316169,fr,RT @HaalandUchiha: Le combo Mbappe et Dembele sur chaque côté même le double pompe sur fortnite était pas aussi cancer
1595153147483525120,['1595153147483525120'],2022-11-22T20:32:01.000Z,3073316169,fr,RT @ptetreSamy: chui mort smr comment zola il a perdu son sang froid https://t.co/5T4KvLH1Of
1595152172295290880,['1595152172295290880'],2022-11-22T20:28:09.000Z,3073316169,fr,"RT @ArobaseGiovanny: Les Glazers mettent en vente Manchester United mddrrrrr

Juste après l'interview de Cristiano Ronaldo, les Red Devils…"
1595142629263835136,['1595142629263835136'],2022-11-22T19:50:13.000Z,3073316169,fr,RT @JackyBooooy: Mbappe c’est sa spéciale d’envoyer une frappe dans les tribunes c’est une fois par match MINIMUM mdrrr
1595142561600925696,['1595142561600925696'],2022-11-22T19:49:57.000Z,3073316169,fr,RT @Dika10k: OLIVIER GIROUD X RABIOT PURÉE VIVE LES BLANC VIVE LA BLANQUETTE DE VEAU PUTAIN
1595140509290229760,['1595140509290229760'],2022-11-22T19:41:48.000Z,3073316169,en,"RT @Iconic_Mourinho: José Mourinho🤝Cristiano Ronaldo

Getting sacked by Man United for speaking facts https://t.co/X0GFr8pLNY"
1595140495730413569,['1595140495730413569'],2022-11-22T19:41:45.000Z,3073316169,fr,RT @Arkunir: Première fois de ma vie que j'ai plus le droit de détester Rabiot je suis sonné sah
1595140361407844353,['1595140361407844353'],2022-11-22T19:41:13.000Z,3073316169,fr,RT @mrtalou: La perte de balle de Leo Messi qui conduit à l'égalisation de l'Arabie Saoudite bizzarement aucun media l'a posté mais si c'ét…
1595140258177617920,['1595140258177617920'],2022-11-22T19:40:48.000Z,3073316169,fr,RT @Aliotop_off: Quel placement calamiteux de Pavard c’est une dinguerie
1595140209058144256,['1595140209058144256'],2022-11-22T19:40:36.000Z,3073316169,fr,RT @Franc_Ysco: Une petite pensée pour ce monsieur.. https://t.co/KLEF9sQQhJ
1595140173691760640,['1595140173691760640'],2022-11-22T19:40:28.000Z,3073316169,fr,RT @videosdroles_: Les singes ont grave pris la confiance ces derniers temps mdr https://t.co/0LduuuUgXN
