text,created_at,author_id,edit_history_tweet_ids,id,lang
RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…,2022-11-22T21:56:16.000Z,1004253405282328577,['1595174349081874443'],1595174349081874443,en
"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…",2022-11-22T20:30:27.000Z,1004253405282328577,['1595152754661593099'],1595152754661593099,en
"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…",2022-11-22T19:14:01.000Z,1004253405282328577,['1595133517146468352'],1595133517146468352,en
"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE",2022-11-22T16:54:44.000Z,1004253405282328577,['1595098466694447109'],1595098466694447109,tr
"RT @UtilityNet_: The Rules for the First Test Mining of UtilityNet https://t.co/4hJuOKd1WG 

#utility #utilitynet #BigData #Analytics #Data…",2022-11-22T15:06:44.000Z,1004253405282328577,['1595071285066858498'],1595071285066858498,en
"RT @sololeveling_pr: ◤￣￣￣￣￣￣￣￣￣￣￣◥
『俺だけレベルアップな件』

ANIMATION PROJECT
COMING 2023
◣＿＿＿＿＿＿＿＿＿＿＿◢

https://t.co/FzYJIWI3V8

#俺レベ #SoloLeveling…",2022-11-22T14:00:38.000Z,1004253405282328577,['1595054652223270914'],1595054652223270914,ja
RT @kaiyun830: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐   Just because someone doesn‘t love you the way you want them to， doesn’t mean they don‘t lo…,2022-11-22T13:05:50.000Z,1004253405282328577,['1595040859908894720'],1595040859908894720,en
"RT @TheshopNFT: Happy Holidays Creams🍦
ThanksGiving is about giving back to the community and society.
#TheShopNFT is giving #FreeMints to…",2022-11-22T12:13:54.000Z,1004253405282328577,['1595027793464918016'],1595027793464918016,en
RT @yule886: #2022世界杯预测冠军 #开云体育 #世界杯 #足球 #亚博 #游戏 Happiness is good health and a bad memory。 https://t.co/bYdVK4WfHt,2022-11-22T11:27:57.000Z,1004253405282328577,['1595016227331932161'],1595016227331932161,en
"RT @CryptoWhalEth: Don't waste time and secure your slot. Become a $C4E Premium #Validator! 

Buy now $C4E tokens with the lowest price eve…",2022-11-22T10:22:47.000Z,1004253405282328577,['1594999827154505730'],1594999827154505730,en
"RT @Sohnneliving: Furniture is art, I don't think that art is just for walls. I think everything that someone has made is a piece of art.…",2022-11-22T09:15:10.000Z,1004253405282328577,['1594982811974311937'],1594982811974311937,en
"RT @Desire04540897: you want to play with water
 💦💦💦💦💦💦💦💦
#无锡线下 #无锡 https://t.co/sLXdGMijoJ",2022-11-22T06:45:53.000Z,1004253405282328577,['1594945245946740738'],1594945245946740738,en
RT @yule886: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  Don‘t cry because it is over， smile because it happened。 https://t.co/HPhIEheS0R,2022-11-22T05:32:59.000Z,1004253405282328577,['1594926897703849991'],1594926897703849991,en
"RT @BellaSt80605608: Having sex with a porn girl in the car🥰
Twitch unbanned streamer Kimmikka😍
＃上海线下       ＃上海同城 https://t.co/JgxIKXGeJg",2022-11-22T04:35:36.000Z,1004253405282328577,['1594912458065711105'],1594912458065711105,ja
RT @kaiyun830: #阿根廷梅西 #开云 #世界杯冠军预测 #足球 #亚博 #游戏     #真人百家乐  #棋牌 #彩票 #电竞    The longest day has an end。 https://t.co/qJSXZH7ZMs,2022-11-22T03:42:28.000Z,1004253405282328577,['1594899087446478849'],1594899087446478849,en
"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 20x Winner WL

Own your football museum ⚽️ 

To Enter🎫

1️⃣ RT + Like
2️⃣ Follow me &amp; @GolGoals…",2022-11-22T01:52:41.000Z,1004253405282328577,['1594871457779048448'],1594871457779048448,en
RT @Brazy617: Roddy Ricch &amp; Lil Durk | Twin @JerryPHD https://t.co/LgYzLvkZDT,2022-11-22T01:00:58.000Z,1004253405282328577,['1594858444632207360'],1594858444632207360,en
"RT @novels_books: بأسلوب يطغى عليه عنصر التشويق، وغموض متدفق حتى الصفحات الأخيرة ..
يصحبنا ((سعد السمرمد))؛ وبطريقة «الفلاش باك» في رواية ت…",2022-11-21T22:08:31.000Z,1004253405282328577,['1594815046332612608'],1594815046332612608,ar
RT @CynthiaVeblen3: i can #磕炮 #视频爱爱 #母狗 #反差女 #女高中生 https://t.co/tyB4FCHtLs,2022-11-21T19:47:13.000Z,1004253405282328577,['1594779486309912577'],1594779486309912577,en
"RT @CryptoWhalEth: I see bright future for $GULF, it increased more than 2X in one month and still maintaining the price , plus it was rank…",2022-11-21T17:13:48.000Z,1004253405282328577,['1594740877070667776'],1594740877070667776,en
"RT @SoLinusx: 📍Project @OracleRacers #Giveaway 

Prize🎁:
🏅10x #FreeMint NFTs of OracleRacers
🏆 1x $5 $USDT 💵

🎲Enter:
☑️Follow @OracleRacer…",2022-11-21T16:04:38.000Z,1004253405282328577,['1594723469593567232'],1594723469593567232,en
"RT @KimEdie6: u8 ""Oh, no! no! they mustn't,😣🐨🥑 #语音 #公交车 #女s #磕炮 #舔脚 #做爱 #呻吟 #网调 #裸聊 https://t.co/n0qSJPcdYq",2022-11-21T13:35:37.000Z,1004253405282328577,['1594685969055494144'],1594685969055494144,en
"RT @MalanFernando5: Grab Your $10,000 Now! https://t.co/n3jO496Tkd
#giveaway #chance #win #christmas #gift#holiday 
 #video #ends #giftcard…",2022-11-21T12:24:43.000Z,1004253405282328577,['1594668126402125825'],1594668126402125825,en
RT @kaiyun830: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划 Sometimes it's the smallest decisions that can chan…,2022-11-21T11:34:40.000Z,1004253405282328577,['1594655530039246848'],1594655530039246848,en
RT @KY66888: #世界杯 #英格兰 #买球 https://t.co/32l6Aql4zJ,2022-11-21T10:45:05.000Z,1004253405282328577,['1594643051800137728'],1594643051800137728,qme
"RT @ryandcrypto: 🎉 @Bedtime Whitelist Raffle! 🎉

To enter:
- Follow @Bedtime &amp; @VinlandOfficial 
- Like + RT
- Tag your friends!

Good luck…",2022-11-21T09:55:38.000Z,1004253405282328577,['1594630607564406784'],1594630607564406784,en
"RT @BirkesVanesa: kiss✨
#射屏 #磕炮 #调教 #后入 #裸聊 #视频裸聊 https://t.co/wnZDHQvqFQ",2022-11-21T09:05:41.000Z,1004253405282328577,['1594618036849463300'],1594618036849463300,en
"RT @AnphatCAPITAL: The biggest gift is coming.  To celebrate our private partnership with #HBIT, we are donating 10,000 USD equivalent to 1…",2022-11-21T08:09:08.000Z,1004253405282328577,['1594603807794610177'],1594603807794610177,en
RT @yule886: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划  The best way to make someone strong is to have someo…,2022-11-21T04:37:11.000Z,1004253405282328577,['1594550467664781312'],1594550467664781312,en
"RT @yule886: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐  The most precious thing is not what you have, but the people around you. You can't force peop…",2022-11-21T03:50:19.000Z,1004253405282328577,['1594538674733158400'],1594538674733158400,en
"RT @kaiyun830: There’s only one corner of the universe you can be sure of improving,  #世界杯投注平台 #世界杯 #阿根廷梅西 #爱游戏 and that’s your own self…",2022-11-21T03:04:23.000Z,1004253405282328577,['1594527114182770690'],1594527114182770690,en
"RT @RealAlakai: ETA PRESENTS: INSIDE THE BRAND - ORIGIN POINT 🔌

AVAILABLE ON MY CHANNEL! ⚖️ https://t.co/YFq8JWu9Md",2022-11-21T01:30:43.000Z,1004253405282328577,['1594503543603744768'],1594503543603744768,en
"RT @stablekwon: HUAHUA supported

Woof",2022-11-20T22:56:57.000Z,1004253405282328577,['1594464845344161792'],1594464845344161792,en
"RT @FWCInu: @elonmusk FifaWorldCupInu just started! 100k Mcap at #WorldCup2022 opening!

https://t.co/XbIapoE5hd

https://t.co/iR7m46sifs…",2022-11-20T19:45:18.000Z,1004253405282328577,['1594416613062836226'],1594416613062836226,en
RT @TendermintTimmy: https://t.co/wjmS3iSHkg,2022-11-20T18:13:12.000Z,1004253405282328577,['1594393436106399750'],1594393436106399750,zxx
"RT @thekubieth: 🎁 AMAZING AIRDROP GIVEAWAY 🎁

🏆 2x Winner Ocat Batch NFT

This is airdrop of the fifth batch Ocat 🔥

To Join 🎫
1️⃣ RT + Lik…",2022-11-20T17:08:22.000Z,1004253405282328577,['1594377120066588672'],1594377120066588672,en
RT @cramercoin: @elonmusk https://t.co/Kmml0rA6FR,2022-11-20T14:47:46.000Z,1004253405282328577,['1594341737102802944'],1594341737102802944,qme
RT @daPang70456438: #塔卡尔世界杯 #世界杯冠军预测 #足球 #开云 #真人百家乐 There is always that one person who can send you a text and cause you to smile instantl…,2022-11-20T13:47:55.000Z,1004253405282328577,['1594326676392927232'],1594326676392927232,en
"RT @Bayu_aditya_92: Tulus utamakan rakyat hnya jargon. Kita hrs terima kasih sm Sambo krn dia, jd keungkap jg kebusukan anak buah KSAD Dudu…",2022-11-20T12:37:22.000Z,1004253405282328577,['1594308923229601796'],1594308923229601796,in
RT @XBabyBitcoinX: Top 3 after 24h on https://t.co/AonPSZsb79 :)  Bark emotionally! To the moon together!!! #bitcoin #babybitcoin #web3 #Bi…,2022-11-20T11:02:44.000Z,1004253405282328577,['1594285104930738179'],1594285104930738179,en
"RT @kaiyun830: #塔卡尔世界杯开幕式 #世界杯冠军预测 #足球 #开云 #真人百家乐When life give you a hundred reasons to cry, show life that you have a thousand reasons to…",2022-11-20T10:12:20.000Z,1004253405282328577,['1594272424605847552'],1594272424605847552,en
"RT @daPang70456438: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划  When u have a crush on someone, u notice ever…",2022-11-20T09:19:21.000Z,1004253405282328577,['1594259090460803073'],1594259090460803073,en
"RT @MarkNFTs_: 🎁 GIVEAWAY 🎁

🏆1x  $200 in $ETH or $SOL

To Enter:
1⃣ Follow @Million_DolIar ⚜️
2⃣ Like &amp; RT this post 💫
3️⃣ Follow @MarkNFT…",2022-11-20T07:20:58.000Z,1004253405282328577,['1594229297199591425'],1594229297199591425,en
RT @daPang70456438: #足球 #盘口 #开云体育 #2022塔卡尔世界杯  #NBA #真人百家乐 #棋牌 #PG电子  #五大联赛 #捕鱼  #双赢棋牌 #彩票计划   Why I must be a tiny part of others' life th…,2022-11-20T05:57:10.000Z,1004253405282328577,['1594208208733831168'],1594208208733831168,en
"RT @riko_IlII: 過去は変えられない。

でも、未来は変えられる。

【現金1000万円が欲しい方】

LINEを追加してメッセージ下さい！

👇👇👇

https://t.co/Z24KWDdxlL https://t.co/EMAXoXJLtx",2022-11-20T03:56:02.000Z,1004253405282328577,['1594177725602095106'],1594177725602095106,ja
"RT @JaymeKnyx: The verdict is in!! Trump is back!🔥
Thank you Elon Musk! #TrumpIsBack #Trump2024 @realDonaldTrump @DanScavino @elonmusk 
Its…",2022-11-20T02:46:43.000Z,1004253405282328577,['1594160281634103298'],1594160281634103298,en
"RT @RealAlakai: ETAProjects Presents: Live in the Lab - 
RABBIT HOLE 🪫

Now available on my Youtube Channel! https://t.co/caIJrdlpJJ",2022-11-19T22:06:32.000Z,1004253405282328577,['1594089771487240192'],1594089771487240192,en
"RT @therealpunt: https://t.co/D8sq3nxaAW is doing a $100,000 Giveaway! 🔥
$10,000 to 10 different Punters! 🤑💸💰

(1) Create Punt account; ✅
(…",2022-11-19T21:02:49.000Z,1004253405282328577,['1594073734486409220'],1594073734486409220,en
"RT @mabel_nft: 🎁 GIVEAWAY 🎁

🏆1x  $200 in $ETH or $SOL

To Enter:
1⃣ Follow me &amp; @Million_DolIar ⚜️
2⃣ Like &amp; RT this post 💫

⏰ 24 Hours ❇️…",2022-11-19T18:39:18.000Z,1004253405282328577,['1594037618945269765'],1594037618945269765,en
RT @361263aaaaka: 奇怪啦，小哥哥说我黑，明明人家白白的呀 #反差 https://t.co/Xv3IutBbXB,2022-11-19T15:44:47.000Z,1004253405282328577,['1593993700006395904'],1593993700006395904,ja
