text,created_at,author_id,edit_history_tweet_ids,id,lang
"WE, will be The Voice of the Indigenous Sister n Brothers who go Missing and/or are Murdered. 
#MMIW #MMIWG #MMIP https://t.co/5KWmzNm1y8",2022-11-22T22:12:38.000Z,1349136910510395392,['1595178467850686467'],1595178467850686467,en
"We do not celebrate the Genocide of Our People. #LandBack 
 https://t.co/pWhWfAQo2d",2022-11-22T21:32:59.000Z,1349136910510395392,['1595168492009017347'],1595168492009017347,en
"You are Not white. You are an immigrant with land n People. Some foolish Men decided to Turn you into a White nation. Embrace your true heritage. 
#decolonize https://t.co/wNi0PkXkum",2022-11-22T19:17:26.000Z,1349136910510395392,['1595134377213640704'],1595134377213640704,en
"Today, a buffalo died n they are butchering it. These Majestic 4-legged were Gifted to The Oyate by Tunkasila. They die so that The People can LIVE! Wopilatanka Lililililili! Mitakuye O'yasin. ⚪🟡🔴⚫ 
#BuffaloNation #NativeAmericanHeritageMonth #AmericanIndianMovement #LandBack https://t.co/19WTIx2Zil",2022-11-22T19:01:33.000Z,1349136910510395392,['1595130382369771521'],1595130382369771521,en
"It is 2022 n Indigenous Women shouldn't have to be doing this. I am a Sicangu Wi'yan (Burnt Thigh Woman.) I love my family Very much n would Never abandon them or commit suicide. I do Not drink or do drugs. 
#MMIW #MMIWG https://t.co/71wH093h6Q",2022-11-22T18:29:41.000Z,1349136910510395392,['1595122359522164736'],1595122359522164736,en
It is Giving Tuesday. Wopila ⚪🟡🔴⚫ https://t.co/F2rajXdDxg,2022-11-22T18:10:54.000Z,1349136910510395392,['1595117635012038657'],1595117635012038657,en
"Seen the Winged Relatives 🦆 flying low over Longmont Colorado. I hollered at them n said ""Get higher, these crazy white people have guns!""",2022-11-22T17:16:17.000Z,1349136910510395392,['1595103887442481152'],1595103887442481152,en
"These Systems are designed to protect the Corrupt n their spawns. Nothing will happen to this delinquent, watch how this System will Protect a White criminal.  
#dismantlewhitesupremacy https://t.co/acr4DqwLBu",2022-11-22T16:56:10.000Z,1349136910510395392,['1595098828201492481'],1595098828201492481,en
"Guess WHO invented beef jerky? Thats right the Indigenous of Turtle Island. Now its being Capitalized like they invented! True Colonizer behavior! LoL the fucking Audacity! 
#NativeAmericanHeritageMonth https://t.co/8Gm5fZmlRt",2022-11-22T16:46:45.000Z,1349136910510395392,['1595096457366863875'],1595096457366863875,en
@JSimcha And maybe void of Colonizers? How far do we Decolonize?,2022-11-22T16:42:55.000Z,1349136910510395392,['1595095492907925504'],1595095492907925504,en
"Let me explain to you Why white people think like this, because this 500 year old Systems were Designed for White people. Do you know who can Help us dismantle these Oppressive Systems? White people. 
#dismantleoppressivesystems https://t.co/hkTIeQtwwa",2022-11-22T16:40:02.000Z,1349136910510395392,['1595094767045869568'],1595094767045869568,en
"These Corrupt suckers have got to Go! They know Nothing except Abusing their power, n Judges n Lawyers LET them! 
#defundthepolice #LandBack https://t.co/zQ3xahvc1d",2022-11-22T06:42:22.000Z,1349136910510395392,['1594944357723000832'],1594944357723000832,en
"As Lakota People, our language is Not just words. Our Lakota language is A Way Life. Mitakuye O'yasin ⚪🟡🔴⚫ 
#NativeAmericanHeritageMonth https://t.co/hTNjvNVzGE",2022-11-22T06:10:28.000Z,1349136910510395392,['1594936330844360705'],1594936330844360705,en
"I'll support 2 women in Love, before i normalize pedophile priests. 🏳️‍⚧️🏳️‍🌈 https://t.co/vmiYrZ4fwy",2022-11-22T05:57:15.000Z,1349136910510395392,['1594933005231038466'],1594933005231038466,en
Check out Angel Chree Stickman's video! #TikTok https://t.co/6N3P5ghLCZ,2022-11-21T21:48:18.000Z,1349136910510395392,['1594809954955055105'],1594809954955055105,en
"""Destiny"" a 50 foot statue greets travelers on the Prairies of 1-90 in South Dakota. ⚪🟡🔴⚫ 
#LandBack https://t.co/2hflOePimK",2022-11-21T19:06:34.000Z,1349136910510395392,['1594769256167591936'],1594769256167591936,en
