created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T21:09:41.000Z,1595162625184509953,2645948135,en,RT @billboard: .@wizkidayo dominates the top four spots on this week's #HotTrendingSongs Powered by @Twitter chart.  https://t.co/nQaZB4LDYF,['1595162625184509953']
2022-11-22T21:09:30.000Z,1595162581534375937,2645948135,fr,RT @FIFAWorldCup: FRANCE ARE LEVEL!!!,['1595162581534375937']
2022-11-22T21:09:25.000Z,1595162559048736768,2645948135,en,RT @FaruqBashar: Time wey this De Paul suppose dey use train he dey use am follow Messi up and down,['1595162559048736768']
2022-11-22T21:09:20.000Z,1595162537892319233,2645948135,en,RT @UTDTrey: This Ochoa guy is inevitable when the World Cup comes around 😭,['1595162537892319233']
2022-11-22T21:09:17.000Z,1595162527658553345,2645948135,en,RT @RKKIIVIICE: yeah i gotta go to this WizKid concert,['1595162527658553345']
2022-11-22T21:09:11.000Z,1595162501163159552,2645948135,en,"RT @Picapci: Peter Obi: we are taking people out of poverty by moving from consumption to production

Kadaria: But we don’t have a grasp of…",['1595162501163159552']
2022-11-22T21:09:08.000Z,1595162489842696192,2645948135,en,"RT @LP_TheVillain: Wizkid, Shenseea &amp; Skillibeng 🔥😮‍💨",['1595162489842696192']
2022-11-22T21:09:04.000Z,1595162469714243584,2645948135,en,"RT @itsSh0la: Kings, Stop playing fatherly roles in your relationship. If she's not your wife, she's not your responsibility yet, she's her…",['1595162469714243584']
2022-11-22T21:09:01.000Z,1595162460096724992,2645948135,en,RT @Aisha11ug: Nights fam 😘😘 https://t.co/TtNWc0PY5e,['1595162460096724992']
2022-11-22T21:08:56.000Z,1595162436113666048,2645948135,en,RT @TrollFootball: Saudi’s winning on and off the pitch https://t.co/gHrbOtWQcQ,['1595162436113666048']
2022-11-22T21:08:51.000Z,1595162418107551744,2645948135,en,"RT @trending_medic: Wallahi I heard “goallll” from the labour ward and I just knew they had scored Argentina 😂😂

Nigerians hate Messi dieee…",['1595162418107551744']
2022-11-22T21:08:29.000Z,1595162322519330816,2645948135,pl,RT @ESPNFC: OCHOA SAVES LEWANDOWSKI'S PEN 😱 https://t.co/4UUOR64nkK,['1595162322519330816']
2022-11-22T21:08:25.000Z,1595162307096907776,2645948135,en,RT @gffn__: 🚨 Messi was seen cursing Higuain when Saudi Arabia scored the second goal. He thinks it's Higuain's fault.,['1595162307096907776']
2022-11-22T21:08:21.000Z,1595162291821236225,2645948135,en,RT @AjShabeel: First game for my country and had Messi in my pocket. https://t.co/zmkkj1H6On,['1595162291821236225']
2022-11-22T21:08:17.000Z,1595162275895455745,2645948135,en,RT @celeblovewizkid: Wizkid sold out ziggo dome 🤯🦅,['1595162275895455745']
2022-11-22T21:08:09.000Z,1595162239350497280,2645948135,en,"RT @Nkemchor_: Reno Omokri: Tinubu attended Chicago State University and i confirmed it when I went to the school
Rufai :When you went to t…",['1595162239350497280']
2022-11-22T21:08:05.000Z,1595162225118830592,2645948135,en,"RT @DavidHundeyin: To whom it may concern:

For my security, I have been admitted into the Forbidden Stories international network made up…",['1595162225118830592']
2022-11-22T21:08:02.000Z,1595162212620206081,2645948135,en,RT @DJ_TUNEZ: WE FLEX!!!,['1595162212620206081']
2022-11-22T21:07:11.000Z,1595161999054282752,2645948135,en,RT @yabaleftonline: Man cancels wedding after finding an old Facebook post saying she can cheat on her husband for N1 Million. https://t.co…,['1595161999054282752']
2022-11-22T21:06:47.000Z,1595161897556246528,2645948135,en,RT @instablog9ja: Should we tell her? https://t.co/tttsr3nBNR,['1595161897556246528']
2022-11-22T21:05:51.000Z,1595161660813369344,2645948135,en,RT @GucciStarboi: Open this thread to know what I think about musical bant🙃,['1595161660813369344']
2022-11-22T21:05:48.000Z,1595161648461148160,2645948135,en,RT @centredevils: 🚨🚨| The Glazer Family who has owned #mufc for the last 17 years are finally preparing to sell up. [@MarkKleinmanSky via @…,['1595161648461148160']
2022-11-22T21:05:43.000Z,1595161630165585920,2645948135,en,RT @TrollFootball: If Poland vs Mexico was broadcasted on Netflix https://t.co/CPJxpjW4LK,['1595161630165585920']
2022-11-22T20:17:43.000Z,1595149546971369473,2645948135,en,RT @TheSeunayo: My grandparents are so cute 🥰 https://t.co/hVoSkZwnUh,['1595149546971369473']
2022-11-22T20:11:23.000Z,1595147953366536192,2645948135,en,RT @Naija_PR: Name it 👀 https://t.co/Bcaj07wWJD,['1595147953366536192']
2022-11-22T20:11:18.000Z,1595147934039150593,2645948135,en,RT @V_A_D_D_I_C_T: No friendship or relationship should be draining you!!!,['1595147934039150593']
2022-11-22T20:11:14.000Z,1595147916099715072,2645948135,en,RT @chartsafrica: .@wizkidayo “Made In Lagos” album 💿 has now expanded 106 weeks on the Billboard World Albums chart..and it’s the longest-…,['1595147916099715072']
2022-11-22T20:11:12.000Z,1595147907283681282,2645948135,en,RT @thefrogkiiller: .@wizkidayo MORE LOVE LESS EGO debuts at #157 on Belgium 🇧🇪 Ultratop Official Top Albums Chart.. 🦅💜,['1595147907283681282']
2022-11-22T20:10:58.000Z,1595147850610257921,2645948135,en,RT @symplyDAPO: Say no more🙌🙌🙌 https://t.co/SznB2fCsrs,['1595147850610257921']
2022-11-22T20:10:55.000Z,1595147839302430721,2645948135,en,RT @ESPNUK: The most underrated player of his generation? 🥶 https://t.co/uxwENZ2yW9,['1595147839302430721']
2022-11-22T20:10:52.000Z,1595147822931640320,2645948135,zxx,RT @hardfootypix: https://t.co/8rSKnKK6Dw,['1595147822931640320']
2022-11-22T20:10:48.000Z,1595147808528797697,2645948135,en,"RT @ESPNUK: Saudi Arabia scored twice in 5 minutes against Argentina.

Manager Lionel Scaloni chose to start Otamendi and Romero over Marti…",['1595147808528797697']
2022-11-22T20:10:40.000Z,1595147774290366464,2645948135,en,RT @bod_republic: Na only me carry Argentina straight win? 😪,['1595147774290366464']
2022-11-22T20:10:36.000Z,1595147757454790656,2645948135,en,RT @thefrogkiiller: .@wizkidayo MORE LOVE LESS EGO debuts at #54 Switzerland 🇨🇭 Official Top Albums Chart.. 🦅💜,['1595147757454790656']
2022-11-22T20:10:32.000Z,1595147740685938688,2645948135,nl,"RT @Cobratate: Top G 
Top E
Top T
Top K https://t.co/RXBn854Orx",['1595147740685938688']
2022-11-22T20:10:18.000Z,1595147682255110144,2645948135,en,RT @Abramjee: A patient was killed inside an ambulance during a mob justice incident last night at Mshongoville informal settlement in Atte…,['1595147682255110144']
2022-11-22T20:10:13.000Z,1595147661099036674,2645948135,en,"RT @heisrema: I just finished watching Naruto, now I get the hype. Oh well tomorrow I shutdown Switzerland, Goodnight 💕 https://t.co/ERTusu…",['1595147661099036674']
2022-11-22T20:10:07.000Z,1595147638126481408,2645948135,en,RT @JojoNitq: So one boy can not just inbox me and say Jojo i love you let date?😭,['1595147638126481408']
2022-11-22T20:10:05.000Z,1595147626865102848,2645948135,und,RT @alhajitekno: OBO ❤️❤️❤️❤️❤️🤞🏾,['1595147626865102848']
2022-11-22T20:10:01.000Z,1595147609089658881,2645948135,en,RT @the_smallie: Messi training before Saudi match https://t.co/jJnNtywdL8,['1595147609089658881']
2022-11-22T20:09:57.000Z,1595147594292154368,2645948135,en,RT @DominionMilli: Why's nobody talking about Slip N Slide from Wizkid's album???,['1595147594292154368']
2022-11-22T20:09:53.000Z,1595147578722557953,2645948135,en,RT @ivyluvx: when hoodie season starts don’t ask me if i’m wearing anything under because this is what imma do https://t.co/SqntR9tWOg,['1595147578722557953']
2022-11-22T20:09:50.000Z,1595147565305327616,2645948135,en,"RT @lowkeyalbert: I can’t wait till I live with the loml, making breakfast, grocery shopping, just existing together",['1595147565305327616']
2022-11-22T20:09:48.000Z,1595147556589563905,2645948135,en,RT @centredevils: 🚨| Int’l Duty: Christian Eriksen played 90 minutes as #DEN drew 0-0 with #TUN,['1595147556589563905']
2022-11-22T20:09:43.000Z,1595147535437684736,2645948135,en,RT @SelecaoTalk: THIS IS THE TEAM YOU SAID WAS BETTER THAN BRAZIL 😂😂😂😭,['1595147535437684736']
2022-11-22T20:08:26.000Z,1595147213763596290,2645948135,en,RT @ZeekiHodl: Real music lovers know Burna Boy has been dropping quality music since 2012.,['1595147213763596290']
2022-11-22T20:08:19.000Z,1595147182273073152,2645948135,en,"RT @ziter001: Kadira: Doctors were on strike for 11months when you were Gov. 

Peter Obi: Even teachers were on strike,When we start all th…",['1595147182273073152']
