lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595167426848718848'],1292794305556500488,2022-11-22T21:28:45.000Z,"@SenateurBenoit I propose a challenge. Ur bil Aristide is charged, prosecuted &amp; imprisoned for cocaine trafficking, corruption &amp; blood $$$ lobbying. Then Vorbes r charged, prosecuted &amp; imprisoned for murder, weapons trafficking, corruption &amp; gang funding.",1595167426848718848
fr,['1595166626168852482'],1292794305556500488,2022-11-22T21:25:35.000Z,@AmbassadorMarli @BSN_DNP D’accord,1595166626168852482
da,['1595162285051633664'],1292794305556500488,2022-11-22T21:08:20.000Z,"@windyphele Aristide/vorbes, Boulos",1595162285051633664
ht,['1595159751532621824'],1292794305556500488,2022-11-22T20:58:16.000Z,RT @BSN_DNP: Si Ayisien kite Aristide fe yon 3eme tem kom president mwen pap janm pale avek yo anko. Se 10an Aristide te fe sou pouvwa an b…,1595159751532621824
en,['1595131442316443648'],1292794305556500488,2022-11-22T19:05:46.000Z,"RT @Mike4LibertyFL: Unlike my liberal coworkers  and liberal family members, i acknowledge Joe Biden has very notable cognitive deficits. A…",1595131442316443648
en,['1595131228990377984'],1292794305556500488,2022-11-22T19:04:55.000Z,@JakobJohnston @nahaltoosi Marshall Law for 20 yrs,1595131228990377984
en,['1595130963373481985'],1292794305556500488,2022-11-22T19:03:52.000Z,@JakobJohnston JackieCharles is Celestin’s mistress &amp; a Lavalas shill; fake news propaganda,1595130963373481985
en,['1595130750604824576'],1292794305556500488,2022-11-22T19:03:01.000Z,"@JakobJohnston Patently false. Preval was Pres &amp; tried to buy Martelly out of run off, he wanted sil Celestin in BUT Haitians knew NO ONE voted for Celestin &amp; thousands converged on Preval’s residence. When he appealed to Embassy for protection, they refused &amp; Martelly was reinstated &amp; won",1595130750604824576
en,['1595129822627631105'],1292794305556500488,2022-11-22T18:59:20.000Z,"@JakobJohnston Actually it was Ambassador Sison who pressured Jovenel to shake up his cabinet &amp; appoint Ariel. USDOS policy is to include opposition enemies like Hamas, like Inite. How do I know? Was a Sr advisor to President Jovenel",1595129822627631105
en,['1595129278798368768'],1292794305556500488,2022-11-22T18:57:10.000Z,@JakobJohnston NYT writes propaganda for Aristide; Martelly is hated by Aristide. Any disinformation &amp; defamation definitely originates in Lavalas blood $$ lobbying.,1595129278798368768
en,['1595128731714351105'],1292794305556500488,2022-11-22T18:55:00.000Z,"@JakobJohnston Digicel, Natcom &amp; Haiti Access r the only telecom/internet providers in Haiti. Ur info is inaccurate &amp; misleading. R u working for Aristide/Lavalas/Vorbes? B/c ur anti intervention rhetoric stinks of narco Aristide’s agenda; more anarchy &amp; terrorism more transshipment trafficking",1595128731714351105
en,['1595127583653654528'],1292794305556500488,2022-11-22T18:50:26.000Z,"@sincerefeedbac_ @JakobJohnston @HaitiAidWatch @StateDept Haitians r killing, raping children, recruiting boys to carry heave weapons, kidnapping &amp; murdering victims, robbing the public coffers, not providing security, shipping weapons &amp; u want Haitians to decide the future of Haiti? Looks like they did &amp; it FAILED!",1595127583653654528
en,['1595127051534884865'],1292794305556500488,2022-11-22T18:48:19.000Z,@Livylivliv138 @JakobJohnston @HaitiAidWatch @StateDept Dan Foote is a shill for narco xpres Aristide who has made a deal w PM Ariel that Privert will b elected president to fix the constitution so Aristide can have a 3rd term at robbing Haiti &amp; selling transshipment rights to Columbian traffickers.,1595127051534884865
