author_id,edit_history_tweet_ids,lang,created_at,text,id
1246245727166173184,['1595137747811172352'],en,2022-11-22T19:30:49.000Z,RT @GamingDrudge: After running the numbers on shootings I’ve concluded every school needs a DragQueen and club patron to save lives not 40…,1595137747811172352
1246245727166173184,['1595137701032132610'],en,2022-11-22T19:30:38.000Z,"RT @AWeissmann_: The 4th Amendment does not require this; in fact, law enforcement has a right to keep investigations covert and a subject/…",1595137701032132610
1246245727166173184,['1595137582463332352'],en,2022-11-22T19:30:10.000Z,RT @glennkirschner2: Good news that this duplicitous windbag is finally being forced by the courts to testify to the Georgia grand jury abo…,1595137582463332352
1246245727166173184,['1595137500464705537'],en,2022-11-22T19:29:50.000Z,"RT @TheUSASingers: Elon Musk lost $100 billion dollars this year.

Imagine the good he could have done with that money.

Instead he just th…",1595137500464705537
1246245727166173184,['1595137456017661954'],en,2022-11-22T19:29:40.000Z,RT @ericgarland: It's confirmed - Missouri child sodomy and slavery installation AGAPE is a for-profit *network* of child traffickers and r…,1595137456017661954
1246245727166173184,['1595137390641025024'],en,2022-11-22T19:29:24.000Z,"RT @TheSGTJoker: You know who does NOT have to tell us that they are ""Alphas""? The unarmed Army Vet and transwoman who grabbed the Colorado…",1595137390641025024
1246245727166173184,['1595137304078999552'],en,2022-11-22T19:29:04.000Z,"RT @RonFilipkowski: While granted a stay of his jail sentence pending appeal, Steve Bannon is actively trying to overturn the AZ election,…",1595137304078999552
1246245727166173184,['1595137254770749440'],en,2022-11-22T19:28:52.000Z,"RT @WHCOS: We're launching today a new national campaign to urge Americans to get the new COVID shot.  It's free, convenient, and very impo…",1595137254770749440
1246245727166173184,['1595137184331223040'],en,2022-11-22T19:28:35.000Z,RT @lovingpenelope2: You know who died suddenly after the vaccine? NOT this girl. You know who died in extreme pain while suffocating to de…,1595137184331223040
1246245727166173184,['1595136982929534977'],en,2022-11-22T19:27:47.000Z,"RT @GabrielSterling: Here is the list of counties offering Early Voting on Saturday, November 26...so far.:
Chatham
DeKalb
Douglas
Mitchell…",1595136982929534977
1246245727166173184,['1595136937664610304'],en,2022-11-22T19:27:36.000Z,RT @EileenMarieSar1: Paul Ryan isn't so innocent. He brought up taking people's social security away years ago.,1595136937664610304
1246245727166173184,['1595136849072513025'],en,2022-11-22T19:27:15.000Z,"RT @Gerashchenko_en: Attention, Europe!

""We will fight till the end and we'll walk on Europe as well"".

Ukrainian Army is not only protect…",1595136849072513025
1246245727166173184,['1595136728855347200'],en,2022-11-22T19:26:47.000Z,"RT @saribethrose: I can’t tell you how many times people attack me online for being a teacher. They call me an indoctrinator, a groomer &amp; u…",1595136728855347200
1246245727166173184,['1595136661431934979'],en,2022-11-22T19:26:30.000Z,"RT @antifaoperative: If I can encourage you to do one thing today, it’s to seek out accounts who are fighting for trans rights. Follow them…",1595136661431934979
1246245727166173184,['1595136506615603200'],en,2022-11-22T19:25:54.000Z,RT @mmpadellan: There is perhaps no candidate more unfit for the U.S. Senate than Herschel Walker -- and I say that fully aware that Tommy…,1595136506615603200
1246245727166173184,['1595136455864913920'],en,2022-11-22T19:25:41.000Z,"RT @CREWcrew: Justice Alito's alleged leaking of a big decision, Justice Thomas's failure to recuse from cases related to January 6th after…",1595136455864913920
1246245727166173184,['1595136130865037312'],en,2022-11-22T19:24:24.000Z,RT @rolandsmartin: Body camera footage shows the deputy shooting a Black motorist in the head after a traffic stop on a residential street.…,1595136130865037312
1246245727166173184,['1595135959036989440'],en,2022-11-22T19:23:43.000Z,"RT @Taniel: All ballots are now counted in Arizona. And Democrats have won the attorney general race, pending a recount. 

Mayes leads Hama…",1595135959036989440
1246245727166173184,['1595135900950089728'],en,2022-11-22T19:23:29.000Z,RT @SteveStaeger: What do you say we all go to Atrevida Beer Company in Colorado Springs - owned by Richard Fierro - who took down the shoo…,1595135900950089728
1246245727166173184,['1595135859296448512'],en,2022-11-22T19:23:19.000Z,RT @PaulRieckhoff: So many people are so surprised that a combat vet was at a LGBTQ club. It shows how little people know about vets and ab…,1595135859296448512
1246245727166173184,['1595135807249338368'],en,2022-11-22T19:23:07.000Z,"RT @shannonrwatts: NEW: Media is just now finding out that days before the election, police found Oklahoma @GovStitt’s 20-year-old son drun…",1595135807249338368
1246245727166173184,['1595135697484410880'],en,2022-11-22T19:22:41.000Z,"RT @POTUS: Jill and I were honored to join the Marines, Sailors, and families of the Second Marine Expeditionary Force last night.

Our nat…",1595135697484410880
1246245727166173184,['1595135653725241345'],en,2022-11-22T19:22:30.000Z,"RT @joncoopertweets: @HerschelWalker You had the gall to release a new ad today attacking transgender athletes, just two days after a gunma…",1595135653725241345
1246245727166173184,['1595135580635287552'],en,2022-11-22T19:22:13.000Z,"RT @TonyHussein4: No one is above the law except Ginni Thomas, husband Justice Clarence Thomas, Justice Brett Kavanaugh, and Trump's insurr…",1595135580635287552
1246245727166173184,['1595135485646888960'],en,2022-11-22T19:21:50.000Z,"RT @the_meghaning: Elon Musk called Trent Reznor a ""crybaby"" for deleting his Twitter account. Wil Wheaton then wrote this incisive summary…",1595135485646888960
1246245727166173184,['1595135435306545158'],en,2022-11-22T19:21:38.000Z,"RT @Steve_Gallardo: All ballots counted and the results are available. Congratulations to @CaptMarkKelly, @katiehobbs, @Adrian_Fontes and @…",1595135435306545158
1246245727166173184,['1595135371154579457'],en,2022-11-22T19:21:23.000Z,"RT @Disrupt_Corrupt: This is the most important election left -- Senator Warnock's run-off against Herschel Walker!

We need the critical 5…",1595135371154579457
1246245727166173184,['1595135322350026752'],en,2022-11-22T19:21:11.000Z,RT @BeeForGeorgia: 🍑Georgia voters: Douglas County is offering early voting TODAY &amp; tomorrow for the Dec. 6 runoff from 8:30AM to 6PM. See…,1595135322350026752
1246245727166173184,['1595135289113968640'],en,2022-11-22T19:21:03.000Z,"RT @DutchyPatrick: Yeah indeed, why? https://t.co/6NV2i1v39S",1595135289113968640
1246245727166173184,['1595135242737963008'],en,2022-11-22T19:20:52.000Z,"RT @lindyli: Alito himself leaked the Hobby Lobby opinion limiting access to birth control

He himself said leaks were a “grave betrayal of…",1595135242737963008
1246245727166173184,['1595135139277066240'],en,2022-11-22T19:20:28.000Z,"RT @kennedytcooper: Drag Shows are not inherently sexual but Child Beauty Pageants 100% are, hope this helps!",1595135139277066240
1246245727166173184,['1595135102144905217'],en,2022-11-22T19:20:19.000Z,"RT @smc429: Why didn't Christopher Wray help the girls on the US Gymnastics team while they were being assaulted?

Why didn't he make a bac…",1595135102144905217
1246245727166173184,['1595135040719310848'],en,2022-11-22T19:20:04.000Z,"RT @santiagomayer_: Five Republicans have already said they’ll vote against Kevin McCarthy for Speaker. 

Kevin McCarthy can’t afford to lo…",1595135040719310848
1246245727166173184,['1595134989875941377'],en,2022-11-22T19:19:52.000Z,"RT @NoLieWithBTC: This is Mark Pittman, the unelected Trump-appointed judge who struck down Biden’s student debt relief program. He is a me…",1595134989875941377
1246245727166173184,['1595134838461599744'],en,2022-11-22T19:19:16.000Z,RT @CheriJacobus: What’s on Ginni Thomas’s laptop and phone?,1595134838461599744
1246245727166173184,['1595134826025480192'],en,2022-11-22T19:19:13.000Z,"RT @mmpadellan: Thank you for your service, Dr. Fauci.",1595134826025480192
1246245727166173184,['1595134815598436353'],en,2022-11-22T19:19:10.000Z,RT @ImSpeaking13: Imagine paying $44B to buy a social media platform just to show the world your massive erection for Donald Trump.,1595134815598436353
1246245727166173184,['1595134744681152512'],en,2022-11-22T19:18:53.000Z,RT @LibbyMitchellUT: John McLaughlin was the worst boss I ever had. I still have PTSD and he is a big part of the reason I left DC.,1595134744681152512
1246245727166173184,['1595134587545751553'],en,2022-11-22T19:18:16.000Z,"RT @fcretired: Geeeeez

I CAN understand
that‼️
THAT means
something 🙏🏻
Errrr
I think🤔 

It’s the SMARTEST
thing he’s said since
he started…",1595134587545751553
1246245727166173184,['1595134524333387776'],en,2022-11-22T19:18:01.000Z,RT @girlsreallyrule: In a court filing Monday - the attorney who represented a key government witness in the investigation against Matt Gae…,1595134524333387776
1246245727166173184,['1595134401318645760'],en,2022-11-22T19:17:32.000Z,"RT @progressntwrk: What a cool birthday present!🎂

Now when Germans turn 18, they will now be offered a 200 euro ""Kulturpass"" that will all…",1595134401318645760
1246245727166173184,['1595134187832758272'],en,2022-11-22T19:16:41.000Z,"RT @DontBotherKeiti: Civil rights lawyer Jeffery Robinson masterfully takes us through history of anti-Black racism in America 
NETFLIX htt…",1595134187832758272
1246245727166173184,['1595134067321688064'],en,2022-11-22T19:16:12.000Z,RT @ZaleskiLuke: What he is counting on — what trump has always done — is kick the can of justice and accountability down the road indefini…,1595134067321688064
1246245727166173184,['1595133973717733376'],en,2022-11-22T19:15:50.000Z,RT @emptywheel: BREAKING: Trump has officially violated his assertion he will not participate in Jack Smith's investigation.,1595133973717733376
1246245727166173184,['1595133839533543424'],en,2022-11-22T19:15:18.000Z,RT @eliistender10: The t-rex wearing a Christmas jumper at the Natural History Museum is a wonderful thing https://t.co/NFnObgSg7o,1595133839533543424
1246245727166173184,['1595133650630500357'],en,2022-11-22T19:14:33.000Z,"RT @fd343nyx: @DWUhlfelderLaw @Lucy_____Smith If Flynn again takes the fifth, he needs to be recalled to active duty and have his conduct r…",1595133650630500357
1246245727166173184,['1595133609660514304'],en,2022-11-22T19:14:23.000Z,"RT @JimIgnatowski5: @DWUhlfelderLaw Graham has proven to be untrustworthy and inconsistent. As we all know, Michael Flynn committed perjury…",1595133609660514304
1246245727166173184,['1595133504874246144'],en,2022-11-22T19:13:58.000Z,"RT @lindyli: Fox spreads bigotry &amp; the Big Lie

CBS is legitimizing a Hunter Biden conspiracy pushed by Rudy Giuliani

CNN is lurching righ…",1595133504874246144
1246245727166173184,['1595133457172410368'],en,2022-11-22T19:13:46.000Z,RT @LoriBar64487217: @DWUhlfelderLaw @gwc161 Is Lindsey going to campaign for Herschel before or after he pleads the fifth?,1595133457172410368
1246245727166173184,['1595133436955877376'],en,2022-11-22T19:13:42.000Z,"RT @davidmweissman: Is the Government allowed to publicly harass a private citizen? I feel like as an American citizen, Hunter Biden should…",1595133436955877376
1246245727166173184,['1595133382203088896'],en,2022-11-22T19:13:29.000Z,"RT @DanaSan68018976: Marjorie Taylor Greene wants to interview Democrats..they should all answer ""I don't recall"" to all questions.",1595133382203088896
1246245727166173184,['1595133351303974912'],en,2022-11-22T19:13:21.000Z,"RT @ReverendWarnock: I have spent my life serving the public. Meanwhile, my opponent has demonstrated that he's not ready to serve or repre…",1595133351303974912
1246245727166173184,['1595133242432098304'],en,2022-11-22T19:12:55.000Z,"RT @RevDaniel: It should no longer shock me, but it still does, that people would jump onto a thread in which I am grieving the death of my…",1595133242432098304
1246245727166173184,['1595133179609829376'],en,2022-11-22T19:12:40.000Z,"RT @RitchieTorres: As a young gay man:

Thread 🧵👇

As a young gay man, I find myself shaken to the core by the act of violence against the…",1595133179609829376
1246245727166173184,['1595132953759485954'],en,2022-11-22T19:11:46.000Z,RT @sureshbtweets: @kylegriffin1 @MSNBC I am going to jail due to this guy https://t.co/sca70tcqVt,1595132953759485954
1246245727166173184,['1595132856543875072'],en,2022-11-22T19:11:23.000Z,RT @kylegriffin1: NBC News: Lindsey Graham appeared today before the Fulton County special grand jury investigating efforts to overturn the…,1595132856543875072
1246245727166173184,['1595132835048091649'],en,2022-11-22T19:11:18.000Z,"RT @CoffeyTimeNews: NEW:

The second woman who Herschel Walker pressured to have an abortion will hold an in-person press conference at 2:3…",1595132835048091649
1246245727166173184,['1595132799534891008'],en,2022-11-22T19:11:10.000Z,RT @stormsabra777: I feel safer walking around gay people holding hands than I am around peoples who carry guns.,1595132799534891008
1246245727166173184,['1595132779486117888'],en,2022-11-22T19:11:05.000Z,RT @kdnerak33: Mike Pompeo says the head of the teacher’s union is the “most dangerous person in the world” and that teachers teach “filth”…,1595132779486117888
1246245727166173184,['1595132726793080833'],en,2022-11-22T19:10:52.000Z,"RT @CREWcrew: Ginni Thomas tried to get the White House to join a plan for the Supreme Court to throw out the election.

Clarence Thomas wa…",1595132726793080833
1246245727166173184,['1595132594063958016'],en,2022-11-22T19:10:21.000Z,RT @PalmerReport: New York Times and Washington Post reporters spending their day publicly whining like babies because they weren’t invited…,1595132594063958016
1246245727166173184,['1595132544902914048'],en,2022-11-22T19:10:09.000Z,RT @itsJeffTiedrich: Democrats are outraged that LGBTQ+ people are targeted for violence. Republicans are outraged that LGBTQ+ people exist…,1595132544902914048
1246245727166173184,['1595132511503671297'],en,2022-11-22T19:10:01.000Z,RT @NeuroSpark: Rachel Maddow’s ultra is fascinating. It’s unreal how 1940 republican Nazi sympathizers are indistinguishable from todays m…,1595132511503671297
1246245727166173184,['1595132470537527296'],en,2022-11-22T19:09:51.000Z,RT @PoliticsVerse: BIG NEWS: Gov. Gretchen Whitmer will appoint Kyra Harris Bolden as first Black woman to serve on Michigan Supreme Court.…,1595132470537527296
1246245727166173184,['1595132422173392897'],en,2022-11-22T19:09:40.000Z,"RT @JoyceWhiteVance: 1/ This afternoon in an Atlanta courtroom, a panel of 11th Circuit judges will hear DOJ's (expedited) appeal of Judge…",1595132422173392897
