created_at,text,edit_history_tweet_ids,author_id,lang,id
2022-11-22T19:16:54.000Z,"@LexKyTimes Access journalism. 

This is why the Herald Leader will cite them coming out of the gate while continuing to hold their noses when not dealing with we downbeat local FUCers.",['1595134244514566144'],1173292987868221440,en,1595134244514566144
2022-11-22T19:15:11.000Z,"RT @LexKyTimes: New Biden-connected media outlet coming to town – brands itself as independent news

A thread ⬇️ https://t.co/rcIULpMhVV",['1595133810072780801'],1173292987868221440,en,1595133810072780801
2022-11-22T18:19:21.000Z,"@LexKyTimes Big bot purchase?
Horse-farm and Gray Construction rolodex cleanout?",['1595119760777261056'],1173292987868221440,en,1595119760777261056
2022-11-22T15:46:45.000Z,"SmartAg/HighTechAg concerns like this were the economic development base touted by the Progressives4Gorton crowd, ca. 2018. 

Appropriately, AppHarvest was paid rent to both GreyLine Station &amp; Festival Market developers. https://t.co/sHFlSKKcJa",['1595081356400377858'],1173292987868221440,en,1595081356400377858
2022-11-22T12:40:09.000Z,Somerset Republican Mayor Keck running on the same platform as Louisville Democrat Mayor Craig Greenberg. https://t.co/fmdqThatuI,['1595034399602610183'],1173292987868221440,en,1595034399602610183
2022-11-21T20:30:39.000Z,"@LexKyTimes Enjoying your series immensely.

My 1st Spring Semester at UK (2001), Schein had us walking that area/researching maps/etc. as he was putting together this research.  Life-changing. 
Schein seems to have stayed at disinvestment &amp; didn't update to gentrification.",['1594790417064759298'],1173292987868221440,en,1594790417064759298
2022-11-21T20:22:19.000Z,@LexKyTimes The focus on the Hampton Court gate smelled like a Schein.,['1594788319111647232'],1173292987868221440,en,1594788319111647232
2022-11-21T20:20:15.000Z,A good series. https://t.co/ZYniLmVdAQ,['1594787796899733524'],1173292987868221440,en,1594787796899733524
2022-11-21T20:11:56.000Z,"...and a quick check of States Newsroom, the nat'l umbrella org helping fund this new unbiased news nonprofit, shows its biggest investment ($500k) goes to Precision Strategies for ""audience development."" 

Precision is a Biden PR firm.

Maybe Lantern can shed some light there... https://t.co/xcN4FIp1nj",['1594785704181379072'],1173292987868221440,en,1594785704181379072
2022-11-21T20:08:04.000Z,"800 followers w/in 5 hours of going public, circulation by stalwarts like Tom Eblen and Linda Blackford (the new Tom Eblen), a former HL editor on board. 

Uh oh. We smell turfgrass. And... https://t.co/Rte95t5Kws",['1594784734168682505'],1173292987868221440,en,1594784734168682505
2022-11-21T00:23:00.000Z,"RT @LexKyTimes: Redlining, history, and the anatomy of inequality in Lexington, Ky

A thread ⬇️ https://t.co/1kZbzWd1aQ",['1594486502540869632'],1173292987868221440,en,1594486502540869632
