id,edit_history_tweet_ids,created_at,author_id,lang,text
1595135504017928192,['1595135504017928192'],2022-11-22T19:21:54.000Z,137844148,en,RT @Seeker: This artificial leaf is 10x more efficient than plant photosynthesis. https://t.co/opNlWFAWMw
1595133962443456512,['1595133962443456512'],2022-11-22T19:15:47.000Z,137844148,qme,@ibuprofeno600mg @Farmaenfurecida https://t.co/5tR8AvtLBM
1595133798169317377,['1595133798169317377'],2022-11-22T19:15:08.000Z,137844148,en,"RT @culturaltutor: The small city of Lugo in northern Spain has a special secret.

It is the *only* place in the world to have a complete s…"
1595130034439979009,['1595130034439979009'],2022-11-22T19:00:10.000Z,137844148,es,"RT @Tomy_Rohde: Países de fuera de Occidente que si hacen un mínimo gesto contra regímenes autoritarios: Te encarcelan, te muelen a palos o…"
1594940319178625025,['1594940319178625025'],2022-11-22T06:26:19.000Z,137844148,es,@AnaAngiolina Buenos días! https://t.co/vJtWypb5OZ
1594938108541538306,['1594938108541538306'],2022-11-22T06:17:32.000Z,137844148,es,Buenos días!! Vamoooooos arriba!! #coffee y al lío que hay que comerse este día!! #morning #BuenosDias #GoodMorning https://t.co/hwzFsVF3RR
1594720325174018049,['1594720325174018049'],2022-11-21T15:52:08.000Z,137844148,qme,@MrsLalupa @diostuitero https://t.co/MCk5JoklAo
1594582565956251648,['1594582565956251648'],2022-11-21T06:44:44.000Z,137844148,qme,@AnaAngiolina https://t.co/GPCtvWCAip
1594582423999750147,['1594582423999750147'],2022-11-21T06:44:10.000Z,137844148,es,@AnaAngiolina Buenos días Ana!
1594577040946102275,['1594577040946102275'],2022-11-21T06:22:47.000Z,137844148,es,Buenos días!! Vamoooooos arriba!! #coffee y al lío que hay que comerse esta semana!! #morning #BuenosDias #GoodMorning https://t.co/VBHrC2CL92
1594355457380200448,['1594355457380200448'],2022-11-20T15:42:17.000Z,137844148,es,@maria_escario Ánimos.
1594355301851037696,['1594355301851037696'],2022-11-20T15:41:40.000Z,137844148,es,"@PDuchement Puedes leerlo por cualquier navegador sin usar tú cuenta, es a su hija..."
1594354638244892672,['1594354638244892672'],2022-11-20T15:39:02.000Z,137844148,qme,@PDuchement https://t.co/rZDJEvFvQI
1594354306983297032,['1594354306983297032'],2022-11-20T15:37:43.000Z,137844148,es,"RT @lorzagirl: Pues es domingo por la tarde, lo que en mi familia se ha convertido ya en sinónimo de angustia porque al día siguiente hay q…"
1594351258307268610,['1594351258307268610'],2022-11-20T15:25:36.000Z,137844148,es,"RT @nyconene: Bueno, ahora me voy a poner en modo seriously.
Si tenéis un tiempito visualizar el vídeo. Es importante trabajar la educación…"
1594349016703197186,['1594349016703197186'],2022-11-20T15:16:41.000Z,137844148,en,"RT @MichaelWarbur17: If you love Buster Keaton as I do (or just want to learn more about this genius) then this is absolutely for you.

BUS…"
1594346048272879617,['1594346048272879617'],2022-11-20T15:04:54.000Z,137844148,en,"RT @neiltyson: If you’re pretty sure Holiday Dinners this year will not be as tranquil as Norman Rockwell portrayed in the 1940s, then you…"
1594345790348066822,['1594345790348066822'],2022-11-20T15:03:52.000Z,137844148,es,@TxemaMarin @sarappm Disfruta!
1594342210421522433,['1594342210421522433'],2022-11-20T14:49:39.000Z,137844148,es,@DanniMendiola @SChecoPerez Cagada de Verstapen por no ayudar... Egocéntrico
1594342095720005637,['1594342095720005637'],2022-11-20T14:49:11.000Z,137844148,qme,@_marian_is_back https://t.co/cVmyGKjToJ
1593955588253196290,['1593955588253196290'],2022-11-19T13:13:21.000Z,137844148,qme,@QuejicaDonaa https://t.co/EpK5QAbf0i
1593950814426394625,['1593950814426394625'],2022-11-19T12:54:22.000Z,137844148,es,"RT @AlexMaeseJ: Hace tiempo que centro mis esfuerzos en luchar contra una gran pandemia ""silenciosa"".

La adicción al móvil y las RRSS. 📳…"
1593495290262200320,['1593495290262200320'],2022-11-18T06:44:17.000Z,137844148,qme,@Tomy_Rohde https://t.co/Qby9nOEcJE
1593492518372577281,['1593492518372577281'],2022-11-18T06:33:16.000Z,137844148,es,"@Tomy_Rohde @AgricultorCast Parece que viene algo más de agua, al menos hoy."
1593488823903834113,['1593488823903834113'],2022-11-18T06:18:35.000Z,137844148,es,Buenos días!! Vamoooooos arriba!! #coffee y al lío que hay que comerse este día #viernes #BuenosDias #GoodMorning https://t.co/19GIenrBp9
1593488330397827072,['1593488330397827072'],2022-11-18T06:16:38.000Z,137844148,qme,@RaquelEcenarro https://t.co/jqDv528u8b
1593488271165820928,['1593488271165820928'],2022-11-18T06:16:24.000Z,137844148,es,@Tomy_Rohde @AgricultorCast Qué tal esas lluvias??
1593487839467126786,['1593487839467126786'],2022-11-18T06:14:41.000Z,137844148,es,@AnaAngiolina Que le den al fútbol... Buenos días Ana https://t.co/vIIzmRoe79
1593312436416806914,['1593312436416806914'],2022-11-17T18:37:41.000Z,137844148,en,"RT @MeredithFrost: Happy Birthday to one of the greats, Martin Scorsese who turns 80 today https://t.co/pMgNazHcrO"
1593311063520444418,['1593311063520444418'],2022-11-17T18:32:14.000Z,137844148,qme,RT @JuntaEx112: #Consejos112 #Precaución https://t.co/ok2BnbRBNO
1593305211740864516,['1593305211740864516'],2022-11-17T18:08:59.000Z,137844148,en,"RT @Seeker: For the first time ever, scientists at CERN have spotted a bizarre “X"" particle in a recreation of the primordial soup that exi…"
1593266182727114756,['1593266182727114756'],2022-11-17T15:33:54.000Z,137844148,es,@johnygrey @viajepatrimonio 17 la mía... https://t.co/WlQJTRkJgU
1593266005077360645,['1593266005077360645'],2022-11-17T15:33:11.000Z,137844148,es,RT @johnygrey: Reflexión: He participado en proyectos de ingeniería civil muy complejos y alguno muy puntero. Pues nada es equiparable en d…
1593133087831265282,['1593133087831265282'],2022-11-17T06:45:01.000Z,137844148,qme,@AnaAngiolina https://t.co/5jfykLhs44
1593132944612528128,['1593132944612528128'],2022-11-17T06:44:27.000Z,137844148,qme,@AnaAngiolina https://t.co/5kR7aRmt4O
1593128102884159489,['1593128102884159489'],2022-11-17T06:25:13.000Z,137844148,es,"RT @ifertor: Ya está disponible la 4 ed. Del Manual de Derecho Concursal dirigido por la profesora Pulgar. De nuevo, cap sobre el concurso…"
1593125929064493057,['1593125929064493057'],2022-11-17T06:16:34.000Z,137844148,es,Buenos días!! Vamoooooos arriba!! #coffee y al lío que hay que comerse este día!! #morning #BuenosDias #GoodMorning https://t.co/doqdUrZZBm
