author_id,text,created_at,lang,edit_history_tweet_ids,id
1373010725531234308,"RT @WaleedQurashi6: recent survey shows majority of Pakistanis rejected fitna niazi's march 
 #پاکستان_دشمن_فتنے https://t.co/yjdMWTTXxY",2022-11-22T19:23:00.000Z,en,['1595135778262482944'],1595135778262482944
1373010725531234308,"RT @AmmarBaloch113: What happened to the Rs 1100 crore collected by Imran Khan through telethon for the flood victims?
The question arises.…",2022-11-22T19:22:57.000Z,en,['1595135764437688320'],1595135764437688320
1373010725531234308,"RT @mahwishzafar7: #پاکستان_دشمن_فتنے
Imran Khan doesn’t like to talk about his own bad performance in last tenure of his government.😂 http…",2022-11-22T19:22:30.000Z,en,['1595135653767176197'],1595135653767176197
1373010725531234308,RT @MalikTayyab97: One thing is clear elections will be on time or all important  appointments will be on merit not on basis of Fitna Khan…,2022-11-22T19:22:28.000Z,en,['1595135645407592448'],1595135645407592448
1373010725531234308,"RT @Pmlnoffical1: Young people between 28 and 30 years of age say.
Khan' gave consciousaness 
That was all he training of your parents and…",2022-11-22T19:22:27.000Z,en,['1595135638684467200'],1595135638684467200
1373010725531234308,"RT @Pmlnoffical1: The PTI is a lie-called group's work is to spread the inside of Pakistan and to identify people by lying
#پاکستان_دشمن_فت…",2022-11-22T19:22:24.000Z,en,['1595135629335048192'],1595135629335048192
1373010725531234308,"RT @AmmarBaloch113: Remember one thing, there is a Punjabi idiom, ""Bukhe ghar chor nahi aande"" the social conditions of the country are goi…",2022-11-22T19:22:23.000Z,en,['1595135622574137345'],1595135622574137345
1373010725531234308,"RT @Tahir_BhattiPML: Real face of Fitna khan
#پاکستان_دشمن_فتنے https://t.co/xnkiqD80VA",2022-11-22T19:22:14.000Z,en,['1595135584556978177'],1595135584556978177
1373010725531234308,"RT @YJuttV: Imran Khan spoils the condition of Pakistan a lot. 
#پاکستان_دشمن_فتنے
@Atifrauf79 https://t.co/GtTT8hUMVc",2022-11-22T19:22:08.000Z,en,['1595135562457178112'],1595135562457178112
1373010725531234308,"RT @Attiya54298715: Thanks nation' us shocked by the deceit and treachery of the person who caused irreplaceable damage to Pakistan.

#پاکس…",2022-11-22T19:22:06.000Z,en,['1595135551543263232'],1595135551543263232
1373010725531234308,"RT @zaryabahmadpk7: Enough is enough 
#پاکستان_دشمن_فتنے https://t.co/5lSFayhjHG",2022-11-22T19:22:04.000Z,en,['1595135543108861952'],1595135543108861952
1373010725531234308,RT @moizzzzz78: Everytime when the country wants to improve or achieve something this fitna came out of nowhere just for spreading flop fit…,2022-11-22T19:22:02.000Z,en,['1595135537282977792'],1595135537282977792
1373010725531234308,"RT @Skpmln: Fitna PTI always comes up with new Narrative, but one thing is common after all Narratives that is the U-Turn of their Leader,…",2022-11-22T19:21:57.000Z,en,['1595135513916493824'],1595135513916493824
1373010725531234308,"RT @Pmln125: Instead of taking the honor of Pakistan, Imran Khan auctioned it in public. It is very important to protect the country from s…",2022-11-22T19:21:54.000Z,en,['1595135503174897665'],1595135503174897665
1373010725531234308,"RT @Raheelaatif2: Khan gave us consciousness
That was all he had to ask

 #پاکستان_دشمن_فتنے https://t.co/EOrTuGoaS5",2022-11-22T19:21:47.000Z,en,['1595135473605038080'],1595135473605038080
1373010725531234308,"RT @Hassandude7: Khan only wants power,he wants fascism in the country,spreading anarchy in the country just to save his dirty politics. Cu…",2022-11-22T19:21:45.000Z,en,['1595135465979801601'],1595135465979801601
1373010725531234308,"RT @YJuttV: Imran Khan has created terrorism in Pakistan, it has to stop 
#پاکستان_دشمن_فتنے
@Atifrauf79 https://t.co/TqBZNkmMYW",2022-11-22T19:21:31.000Z,en,['1595135404055080960'],1595135404055080960
1373010725531234308,"RT @YJuttV: Imran Khan has come out openly against Pakistan 

#پاکستان_دشمن_فتنے https://t.co/WSsLXmTWLA",2022-11-22T19:21:29.000Z,en,['1595135395888390144'],1595135395888390144
1373010725531234308,"RT @paki4453: If the security agencies of Pakistan had respected the constitution and kept Imran Khan in his time, they would not have been…",2022-11-22T19:21:28.000Z,en,['1595135390826246144'],1595135390826246144
1373010725531234308,"RT @AmmarBaloch113: The most senior general is Asim Munir, his name will be in the list of army chief candidates or not, it is to be decide…",2022-11-22T19:21:25.000Z,en,['1595135381623934976'],1595135381623934976
1373010725531234308,"RT @AzeemAhmed21: Best actor award.
#پاکستان_دشمن_فتنے https://t.co/pCOWyuVoWb",2022-11-22T19:21:23.000Z,en,['1595135372966920192'],1595135372966920192
1373010725531234308,"RT @mianadilsonu: When Lucky Marwat's Abubakar shirt was signed by the captain, many people bid crores of rupees to buy the signed shirt.
B…",2022-11-22T19:21:19.000Z,en,['1595135355501830145'],1595135355501830145
1373010725531234308,"RT @mahwishzafar7: #پاکستان_دشمن_فتنے
Imran Khan destroyed Pakistan for his political gains. https://t.co/TzC93E6AaT",2022-11-22T19:21:17.000Z,en,['1595135346110783489'],1595135346110783489
1373010725531234308,"RT @KOMALnoor52: No doubt in this now as IK wants Pakistani to be bankrupt!!!
@Atifrauf79
#پاکستان_دشمن_فتنے",2022-11-22T19:21:15.000Z,en,['1595135338489708544'],1595135338489708544
1373010725531234308,"RT @AmmarBaloch113: Double gaming, hypocrisy, fooling the public, trash talking is all that Imran Khan can or will do in the name of politi…",2022-11-22T19:21:14.000Z,en,['1595135335339823109'],1595135335339823109
1373010725531234308,RT @ChMMughees1: Power hungry Imran was never meant to be the servant of public and a well wisher of Pakistan. Handlers did mistake by impo…,2022-11-22T19:21:08.000Z,en,['1595135307212787713'],1595135307212787713
1373010725531234308,"RT @YJuttV: Imran Khan can do anything in Pakistan for his benefit 
#پاکستان_دشمن_فتنے
@Atifrauf79 https://t.co/hPUYtztrKo",2022-11-22T19:20:37.000Z,en,['1595135176878612480'],1595135176878612480
1373010725531234308,"RT @RRVHR2: Imran Niazi, the entire foundation of your politics is based on lies. 

#پاکستان_دشمن_فتنے
#INFOvehari https://t.co/p2AwdzTtcw",2022-11-22T19:20:34.000Z,en,['1595135164954611712'],1595135164954611712
1373010725531234308,RT @Tahir_BhattiPML: This sedition party should be declared an extremist party and banned immediately. Imran Khan has become a security ris…,2022-11-22T19:20:32.000Z,en,['1595135157543272449'],1595135157543272449
1373010725531234308,"RT @arshid_c: Shahbaz Gul raised his hands on the question regarding the appointment of Army Chief. Don't ask me that question, by Allah th…",2022-11-22T19:20:30.000Z,en,['1595135147623710721'],1595135147623710721
1373010725531234308,"RT @paki4453: It becomes our national duty to fight internal aggression in the country, the enemy country could not have harmed Pakistan as…",2022-11-22T19:20:27.000Z,en,['1595135137221836800'],1595135137221836800
1373010725531234308,"RT @TalhaSiyal27: When these people are in power, they harm the country, when they are out of power, they plot against the country.
#پاکستا…",2022-11-22T19:20:14.000Z,en,['1595135082310029312'],1595135082310029312
1373010725531234308,"RT @Attiya54298715: Double gaming, hypocrisy, fooling the public, trash talking is all that I'm an khan can or will do in the name of polit…",2022-11-22T19:20:12.000Z,en,['1595135074605109248'],1595135074605109248
1373010725531234308,"RT @khawarmalik240: Peoples of Pakistan  rejected this fitna.

#پاکستان_دشمن_فتنے https://t.co/N6BUWyyiAl",2022-11-22T19:20:09.000Z,en,['1595135062890029057'],1595135062890029057
1373010725531234308,"RT @Masifvr: Imran Nazi's statement is being told to be utmost narly from Imran Nazi's party, Sania said that Imran Nazi claimed to collect…",2022-11-22T19:20:07.000Z,en,['1595135053067010049'],1595135053067010049
1373010725531234308,"RT @arshid_c: Imran Khan announced to reach Pindi on November 26, before that the new army chief must have arrived After the new army chief…",2022-11-22T19:20:02.000Z,en,['1595135033387282433'],1595135033387282433
1373010725531234308,"RT @mahwishzafar7: #پاکستان_دشمن_فتنے
Imran Khan and his government had created energy and electricity crises in the country by patronizing…",2022-11-22T19:19:58.000Z,en,['1595135014978859009'],1595135014978859009
1373010725531234308,"RT @mahwishzafar7: #پاکستان_دشمن_فتنے
Imran khan should be arrested for his proven involvement in the attempt to undermine the constitution…",2022-11-22T19:19:57.000Z,en,['1595135011908243456'],1595135011908243456
1373010725531234308,"RT @UzairKayani18: The Enemy Within Every Time Pakistan Achieves Ite Pace, Its Enemies Spread Trouble.
#پاکستان_دشمن_فتنے https://t.co/3CIK…",2022-11-22T19:19:55.000Z,en,['1595135003687784448'],1595135003687784448
1373010725531234308,"RT @U_M_PML: Imran Fitna's long march, sit-ins and threats are aimed at influencing the appointment of the Army Chief, the long march from…",2022-11-22T19:19:54.000Z,en,['1595134997236965377'],1595134997236965377
1373010725531234308,"RT @Raheelaatif2: Real lies and deceit

 #پاکستان_دشمن_فتنے https://t.co/TXc6DEHDiQ",2022-11-22T19:19:52.000Z,en,['1595134990106624000'],1595134990106624000
1373010725531234308,"RT @arshid_c: The foreign funded certified professional agent made a long march with the aim of creating chaos in the country, but now it h…",2022-11-22T19:19:50.000Z,en,['1595134982623703040'],1595134982623703040
1373010725531234308,RT @arshid_c: This is the State of Madinah They are not like the worthless Niazi who danced with people's daughters in the intersections fo…,2022-11-22T19:19:48.000Z,en,['1595134972016611328'],1595134972016611328
1373010725531234308,"RT @khawarmalik240: Imran Niazi, the entire foundation of your politics is based on lies. 
@Atifrauf79
#پاکستان_دشمن_فتنے https://t.co/iprg…",2022-11-22T19:19:46.000Z,en,['1595134964944998401'],1595134964944998401
1373010725531234308,"RT @mahwishzafar7: #پاکستان_دشمن_فتنے
No more ladlaism https://t.co/3CpBh4Z6SK",2022-11-22T19:19:42.000Z,en,['1595134947526078465'],1595134947526078465
1373010725531234308,"RT @Attiya54298715: Imran khan is warking day and night to destroy pakistan and we will eliminate its baniyas.
@Atifrauf79

#پاکستان_دشمن_ف…",2022-11-22T19:19:40.000Z,en,['1595134941779881984'],1595134941779881984
1373010725531234308,"RT @mahwishzafar7: #پاکستان_دشمن_فتنے
Imran Khan made billions via business of diamonds and selling gifts from Tosha Khana. https://t.co/q5…",2022-11-22T19:19:38.000Z,en,['1595134930077372416'],1595134930077372416
1373010725531234308,"RT @paki4453: Everyone including the army has learned the bitter truth from the past, whenever unconstitutional powers came into politics,…",2022-11-22T19:19:36.000Z,en,['1595134921940819969'],1595134921940819969
