text,lang,id,author_id,edit_history_tweet_ids,created_at
RT @Don1JC: Without a doubt! Veterans should be our priority 🙏🏼🇺🇸 https://t.co/kmmaYvZXHf,en,1595179345764831235,1587505767103725568,['1595179345764831235'],2022-11-22T22:16:07.000Z
@dimebagden I get several of those a day.,en,1595178523316342785,1587505767103725568,['1595178523316342785'],2022-11-22T22:12:51.000Z
RT @DogRightGirl: The people who are screaming about the Colorado shooter having the ability to buy a gun are the same people who advocate…,en,1595177344238768128,1587505767103725568,['1595177344238768128'],2022-11-22T22:08:10.000Z
@BusinessFamous https://t.co/ZnqEX07raS,qme,1595176997344641024,1587505767103725568,['1595176997344641024'],2022-11-22T22:06:47.000Z
RT @DavidKotiw: https://t.co/J2QQkuIIrK,zxx,1595176205040615424,1587505767103725568,['1595176205040615424'],2022-11-22T22:03:38.000Z
@TheDrugMoney Half the price of one in AK.,en,1595175265600417793,1587505767103725568,['1595175265600417793'],2022-11-22T21:59:54.000Z
"@JR_JR_JR407 Even as an atheist, I can confirm that as long as there are pop quizzes, prayer will remain in school.",en,1595174890273124352,1587505767103725568,['1595174890273124352'],2022-11-22T21:58:25.000Z
"@SaibBilaval Probably a wise move. Only going online after smoking two bowls helps preserve your sanity, too.",en,1595174086157959168,1587505767103725568,['1595174086157959168'],2022-11-22T21:55:13.000Z
"RT @waitbutwhy: One of the most incredible examples of a country changing its mind on an issue. 

Without free speech, the incredibly unpop…",en,1595173616257466369,1587505767103725568,['1595173616257466369'],2022-11-22T21:53:21.000Z
"RT @MisandryE: False accusations, court, paternity fraud, lesser sentencing for the same crime, non existent funding to help male victims.…",en,1595173502461804544,1587505767103725568,['1595173502461804544'],2022-11-22T21:52:54.000Z
"RT @HarperLee6557: Next time someone asks ""how did we get here?"" 
Here are a just a few reasons 👇🏼

#LiberalHypocrisy https://t.co/X64qAZ5g…",en,1595173349390704641,1587505767103725568,['1595173349390704641'],2022-11-22T21:52:18.000Z
@BrexitFx @EricP050422 That's a five layer fubar burrito right there.,en,1595173095677267969,1587505767103725568,['1595173095677267969'],2022-11-22T21:51:17.000Z
@ErikIsland3 Saw the score after voting. Its like the libs aren't even trying anymore. 😄,en,1595172675219251200,1587505767103725568,['1595172675219251200'],2022-11-22T21:49:37.000Z
@megawhelmed Tampax can say whatever it wants. Tampax knows it's going to get in women's panties no matter how much it insults them.,en,1595172325590437889,1587505767103725568,['1595172325590437889'],2022-11-22T21:48:13.000Z
@KatelynKPearce Threads like this makes me almost  wish the Taliban would take over.,en,1595170411540807681,1587505767103725568,['1595170411540807681'],2022-11-22T21:40:37.000Z
"@laurenboebert @Chadchriston1 @AdamKinzinger @catturd2 Where is that darned cat, anyway? Haven't seen him a morning.",en,1595169853094395904,1587505767103725568,['1595169853094395904'],2022-11-22T21:38:24.000Z
@saylahachey I'm not weird. I'm the only normal person I've met.,en,1595168100898734080,1587505767103725568,['1595168100898734080'],2022-11-22T21:31:26.000Z
