text,lang,author_id,created_at,id,edit_history_tweet_ids
RT @MarshaBlackburn: WH @PressSec Karine-Jean Pierre and Dr. Fauci refused to answer a question posed by Daily Caller’s @DianaGlebova on ho…,en,1511379655202385923,2022-11-22T22:27:50.000Z,1595182292653178883,['1595182292653178883']
RT @ACTBrigitte: The left has an unhealthy obsession with President Trump.,en,1511379655202385923,2022-11-22T22:27:44.000Z,1595182267135307776,['1595182267135307776']
RT @DrAndrewJackson: Katie Hobbs certifying her own election is like Charles Manson being the head of the parole board.,en,1511379655202385923,2022-11-22T22:27:40.000Z,1595182253558177793,['1595182253558177793']
"RT @leslibless: Two things I don’t give a damn about today:

The World Cup
Naomi Biden’s stupid wedding",en,1511379655202385923,2022-11-22T22:27:33.000Z,1595182223178743815,['1595182223178743815']
RT @Leerose1985: No shit the laptop is real. You know what else is real? Election theft.,en,1511379655202385923,2022-11-22T22:27:28.000Z,1595182202228293637,['1595182202228293637']
RT @lavern_spicer: The Supreme Court ruling that the IRS must turn Trump’s taxes over to the Democrats in Congress truly is the final nail…,en,1511379655202385923,2022-11-22T22:27:21.000Z,1595182173539155968,['1595182173539155968']
RT @johnrackham82: Fauci needs to go to prison.,en,1511379655202385923,2022-11-22T22:27:14.000Z,1595182140580417541,['1595182140580417541']
RT @laurenboebert: .@AdamKinzinger taking time out of his day to threaten to beat up @Catturd2 over a Twitter meme really underscores why h…,en,1511379655202385923,2022-11-22T22:27:08.000Z,1595182118434492420,['1595182118434492420']
RT @ericsfedup: Biden’s RAILROAD DEAL falls apart. Just like EVERYTHING else he’s done.,en,1511379655202385923,2022-11-22T22:27:04.000Z,1595182100340252673,['1595182100340252673']
"RT @PamelaHensley22: Zelensky just said Russia is using the cold weather as a ""weapon of mass destruction."" Let me guess, he wants another…",en,1511379655202385923,2022-11-22T22:27:00.000Z,1595182085068754945,['1595182085068754945']
RT @sayitnspinit: No sane person seriously believes a bunch of solar panels and some windmills are going to change the climate of an entire…,en,1511379655202385923,2022-11-22T22:26:55.000Z,1595182061161271296,['1595182061161271296']
RT @__TEAM_USA: Who believes Joe Biden is compromised?,en,1511379655202385923,2022-11-22T22:26:46.000Z,1595182026734571520,['1595182026734571520']
"RT @NickAdamsinUSA: I don’t care about President Trump’s tax returns, I’d much rather see what’s on Hunter Biden’s laptop.",en,1511379655202385923,2022-11-22T22:26:44.000Z,1595182015422541824,['1595182015422541824']
RT @GuntherEagleman: TO BE CLEAR...  I will NEVER get the Vax! #DiedSuddenly,en,1511379655202385923,2022-11-22T22:26:40.000Z,1595181999991709696,['1595181999991709696']
"RT @catturd2: If you haven't noticed, citizens of the USA are over the COVID cult.",en,1511379655202385923,2022-11-22T22:26:35.000Z,1595181979326382081,['1595181979326382081']
RT @TimRunsHisMouth: How long before Fauci is an executive for Pfizer or Moderna?,en,1511379655202385923,2022-11-22T22:26:31.000Z,1595181961798107136,['1595181961798107136']
RT @TomFitton: Will Republicans now seek the tax returns of Obama and the Clintons?,en,1511379655202385923,2022-11-22T22:26:27.000Z,1595181945914269696,['1595181945914269696']
RT @ACTBrigitte: Why do people still wear masks in airports and on planes?,en,1511379655202385923,2022-11-22T22:26:23.000Z,1595181927618805760,['1595181927618805760']
"RT @GrahamAllen_1: JUST IN - US is sending another $4.5 billion to Ukraine.

I say we all refuse to pay taxes until this insanity stops!",en,1511379655202385923,2022-11-22T22:25:46.000Z,1595181775491416064,['1595181775491416064']
"RT @NickAdamsinUSA: If President Kennedy were alive today, he would 100% follow President Trump on Twitter.",en,1511379655202385923,2022-11-22T22:25:40.000Z,1595181749730148352,['1595181749730148352']
RT @atensnut: Never Pence…… Never !! https://t.co/dhAs8y0TTO,en,1511379655202385923,2022-11-22T22:25:36.000Z,1595181730708742146,['1595181730708742146']
RT @TomFitton: Fauci (and the Biden WH) thinks unvaccinated Americans are a danger.,en,1511379655202385923,2022-11-22T22:25:32.000Z,1595181715038896128,['1595181715038896128']
RT @trapperjohn37: Maybe a good RR strike is needed. There are millions out there that need to learn that mommy and daddy and the governmen…,en,1511379655202385923,2022-11-22T22:25:24.000Z,1595181681782276096,['1595181681782276096']
RT @__TEAM_USA: Democrats aren't outraged because they're being censored and suppressed. They're outraged because we no longer are. This is…,en,1511379655202385923,2022-11-22T22:25:18.000Z,1595181654879965185,['1595181654879965185']
"RT @catturd2: In the name of peace and understanding, I'm going to honestly try to see eye to eye with Adam Kinzinger. Therefore, I'm going…",en,1511379655202385923,2022-11-22T22:25:03.000Z,1595181594289098753,['1595181594289098753']
RT @GuntherEagleman: I’m betting a drunk Adam Kinzinger wishes he didn’t fuck with @catturd2 right about now.  Lol!!,en,1511379655202385923,2022-11-22T22:24:37.000Z,1595181484700274690,['1595181484700274690']
RT @ChuckCallesto: BREAKING REPORT: Twitter users call out Adam Kinzinger after the Illinois Congressman THREATENS ANOTHER USER over Ukrain…,en,1511379655202385923,2022-11-22T22:24:26.000Z,1595181437422112779,['1595181437422112779']
RT @sayitnspinit: You dummies should be more concerned about the politicians who became millionaires than the billionaire who became a poli…,en,1511379655202385923,2022-11-22T22:24:20.000Z,1595181411065106433,['1595181411065106433']
RT @JackPosobiec: Look how fast they went from 'it's just pronouns' to demanding children be provided to the drag queens. We know where thi…,en,1511379655202385923,2022-11-22T22:24:15.000Z,1595181389971918848,['1595181389971918848']
RT @PamelaHensley22: Has Adam Kinzinger been reported to PETA for threatening to abuse a cat? @catturd2 😂,en,1511379655202385923,2022-11-22T22:24:06.000Z,1595181352957399041,['1595181352957399041']
RT @NickAdamsinUSA: Eric Swalwell is the dumbest Member of Congress and that’s saying something.,en,1511379655202385923,2022-11-22T22:23:59.000Z,1595181323265740809,['1595181323265740809']
RT @ACTBrigitte: This country needs more intelligent and thoughtful Members of Congress like MTG.,en,1511379655202385923,2022-11-22T22:23:53.000Z,1595181300327096320,['1595181300327096320']
RT @TimRunsHisMouth: Anyone who wants extra vaccines or booster shots can have mine... I'm never going to get any.,en,1511379655202385923,2022-11-22T22:23:49.000Z,1595181281943474176,['1595181281943474176']
"RT @TomFitton: Will Hunter Biden's tax records, James Biden's tax records, etc. be obtained by the House?",en,1511379655202385923,2022-11-22T22:23:41.000Z,1595181247160016896,['1595181247160016896']
RT @ProudElephantUS: BREAKING NEWS: Elon Musk to require Twitter employees to actually do their job.,en,1511379655202385923,2022-11-22T22:23:33.000Z,1595181214255960067,['1595181214255960067']
RT @zerohedge: BOLSONARO ASKS COURT TO ANNULL VOTES IN BRAZIL ELECTIONS: CNN,en,1511379655202385923,2022-11-22T22:23:25.000Z,1595181181221457922,['1595181181221457922']
RT @CollinRugg: The fact that we are thanking Elon for cracking down on child porn tells you everything you need to know about the people w…,en,1511379655202385923,2022-11-22T22:23:02.000Z,1595181083942948869,['1595181083942948869']
"RT @_BarringtonII: If a white kid saying “n*gga” because he’s listening to a rap song is so bad that he gets his scholarship yanked, why is…",en,1511379655202385923,2022-11-22T22:22:55.000Z,1595181056659181571,['1595181056659181571']
RT @ACTBrigitte: President Trump has the most powerful Twitter account in the world.,en,1511379655202385923,2022-11-22T22:22:45.000Z,1595181015928295428,['1595181015928295428']
"RT @ZubyMusic: A lot of people were never told ""NO"" as a child, and it shows.",en,1511379655202385923,2022-11-22T22:22:39.000Z,1595180989289996288,['1595180989289996288']
"RT @TPPatriots: Only 15 days until we elect @HerschelWalker to the United States Senate 🇺🇸

Pass it on!",en,1511379655202385923,2022-11-22T22:22:35.000Z,1595180972840034306,['1595180972840034306']
RT @charlie31200514: Justin must be using Paul (hide-the-hammer) Pelosi for investment advice,en,1511379655202385923,2022-11-22T22:22:30.000Z,1595180950073262082,['1595180950073262082']
RT @whatgives1313: How many are going to go down with Biden’s laptop ship?,en,1511379655202385923,2022-11-22T22:22:14.000Z,1595180885816610816,['1595180885816610816']
RT @ACTBrigitte: The Democrats' unhealthy obsession with President Trump is getting old.,en,1511379655202385923,2022-11-22T22:22:11.000Z,1595180870637428738,['1595180870637428738']
"RT @sayitnspinit: God has to be looking down upon us and saying to himself: ""What was I thinking?""",en,1511379655202385923,2022-11-22T22:21:53.000Z,1595180795760615426,['1595180795760615426']
