created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T19:13:00.000Z,1595133261079924738,1089912583795212289,en,"East China's coastal city of #Xiamen, Fujian Province, saw its trade with #BRICS countries increase 26.3 pct year on year to hit 76.46 billion yuan ($10.67 billion) in the first 10 months of this year, according to Xiamen Customs. https://t.co/1MVeav0Zzh",['1595133261079924738']
2022-11-22T15:44:00.000Z,1595080664696725504,1089912583795212289,en,"Qiu Jinpeng, a painter in northeast China’s Jilin Province, and his #cartoons have taken over social media. Check out this video to see how his works record the warm moments of daily life. https://t.co/Jgky1YuF4t",['1595080664696725504']
2022-11-22T15:08:10.000Z,1595071649023680512,1089912583795212289,en,"The combination of the #Shenzhou-15 crewed spaceship and a Long March-2F carrier rocket was transferred to the launching area on Nov 21. The facilities and equipment are in good condition, and various pre-launch function checks and joint tests will be carried out as planned. https://t.co/a7MEyznv6P",['1595071649023680512']
2022-11-22T14:28:37.000Z,1595061695730573312,1089912583795212289,en,"An early winter with sparkling snowflakes, Light Snow (Chinese: Xiaoxue) is the 20th #solarterm of the Chinese lunar calendar, lasting from Nov 22 to Dec 6 this year. As an old Chinese saying goes, ""If the sky is full of snow during Light Snow, next year will see a good harvest."" https://t.co/nHI4vjWpew",['1595061695730573312']
2022-11-22T09:08:30.000Z,1594981135817543681,1089912583795212289,en,"“Even though things look bad, I still believe they can change. And we, as journalists/academics, can help by trying to tell everybody that just because other countries are different, other peoples are different, other cultures are different, [it] doesn’t mean they’re worse.”",['1594981135817543681']
2022-11-22T09:08:30.000Z,1594981133674217472,1089912583795212289,en,"I think the best way to change the hard-edge coverage we've been seeing on both sides is to expose reporters from both countries to the cultures, histories, daily life, and social structure of the other, he added.",['1594981133674217472']
2022-11-22T09:08:29.000Z,1594981130977280003,1089912583795212289,en,"“I really am a believer in person-to-person exchanges and anything we can do to cross cultural barriers,” Rick Dunham @rickdunham, Co-Director of the Global Business Journalism Program at Tsinghua University, said during a webinar on China-U.S. relations hosted by @BeijingReview. https://t.co/aFI07gBIPX",['1594981130977280003']
2022-11-22T08:14:47.000Z,1594967617273487361,1089912583795212289,en,"Global governance should center on outcomes like development, rather than on democracy promotion. In many countries, democracy and democratization are the problems of governance, not solutions. Governance is the end, and democracy is merely a means to that end.",['1594967617273487361']
2022-11-22T08:14:46.000Z,1594967610646351872,1089912583795212289,en,"At the G20 summit on November 15, Chinese President Xi Jinping reiterated his call for a global development initiative and a global security initiative. China has shouldered more than its share of responsibility and demonstrated strong leadership.",['1594967610646351872']
2022-11-22T08:14:45.000Z,1594967607454576640,1089912583795212289,en,"As the international community struggles to address global challenges, there is an urgent need for global leadership from the two global powers. Power entails responsibility and leadership, and the two should work together to fulfill responsibilities and exercise leadership.",['1594967607454576640']
2022-11-22T08:14:44.000Z,1594967602455261184,1089912583795212289,en,"A fraught China-U.S. relationship leads to a deficit in global governance, Xie Tao, Dean of the School of International Relations and Diplomacy at Beijing Foreign Studies University, said on November 22 during a webinar on China-U.S. relations hosted by @BeijingReview. https://t.co/6c0spy8uvJ",['1594967602455261184']
2022-11-22T03:27:28.000Z,1594895312900198400,1089912583795212289,en,"""The U.S. believes China's rise may change the world order and undermine its interests. However, China's development is to benefit its people, rather than challenge other countries. If the misjudgment cannot be eliminated, the bilateral relations will not be stable.""",['1594895312900198400']
2022-11-22T03:27:28.000Z,1594895310425554945,1089912583795212289,en,"""A healthy China-U.S. relationship depends on whether the strategic misjudgment by the U.S. regarding China can be eliminated,"" Xu added.",['1594895310425554945']
2022-11-22T03:27:27.000Z,1594895307208523776,1089912583795212289,en,"""The Xi-Biden meeting offers a crucial opportunity to put a floor beneath the China-U.S. relationship, but it's not enough,"" Xu Bu, President of the China Institute of International Studies, said on Nov 22 during a webinar on China-U.S. relations hosted by @BeijingReview. https://t.co/9Vejfgs4KG",['1594895307208523776']
2022-11-21T20:18:00.000Z,1594787231025225728,1089912583795212289,en,"An ancient #shipwreck, one of the largest and best-preserved wooden shipwrecks discovered underwater in China to date, was lifted out of waters in Shanghai on Nov 21.  The Yangtze No. 2 Ancient Shipwreck dates back to the reign of Emperor Tongzhi (1862-1875) of the Qing Dynasty. https://t.co/GF7Od6dk7v",['1594787231025225728']
2022-11-21T18:12:00.000Z,1594755521940115457,1089912583795212289,en,"#Opinion Global recovery depends on the shared understanding of the interdependence of actions, effectively steering the world's economies, said Xu Feibiao, Deputy Director of the Center for BRICS and G20 Studies at the China Institutes of Contemporary International Relations. https://t.co/eHHSrqTsDo",['1594755521940115457']
2022-11-21T14:51:43.000Z,1594705118611767296,1089912583795212289,en,"""Against increasing uncertainties in the world economy and the impact on global industrial and supply chains, the pursuit of peaceful development and joint efforts to safeguard regional stability are the prerequisite for further prosperity and development in the Asia-Pacific.""",['1594705118611767296']
2022-11-21T14:51:42.000Z,1594705115780636672,1089912583795212289,en,"#Opinion ""Thanks to a peaceful and stable environment, the Asia-Pacific region has made remarkable achievements in development,"" said Kwon Ki-sik, head of the Korea-China City Friendship Association of South Korea. https://t.co/LtPrrjSMKK",['1594705115780636672']
2022-11-21T13:33:28.000Z,1594685427088527366,1089912583795212289,en,"The most dangerous aspect of the West's crisis is the vicious circle of moral and intellectual disarmament and ever more military armament and militarism, said the director of the Transnational Foundation for Peace and Future Research, TFF, Sweden.",['1594685427088527366']
2022-11-21T13:33:27.000Z,1594685423905038341,1089912583795212289,en,"#Opinion The real problem is that NATO/the U.S. cannot live without enemies. It seeks confrontation, not cooperation. At its moment of decline and coming fall, the West stands together in hate, enemy-making and armament, not in a vision of a better future, said Jan Oberg. https://t.co/uNDN1Gsf0e",['1594685423905038341']
2022-11-21T12:50:02.000Z,1594674495834714112,1089912583795212289,en,"“There’s always gonna be somebody getting rich faster than you, particularly if they start poor. And so why should a great civilization like ours care if a new civilization rises? We should make a friend out of the new civilization and keep trying to have win-win transactions.”",['1594674495834714112']
2022-11-21T12:50:01.000Z,1594674493116805120,1089912583795212289,en,"#Opinion “All we [the U.S.] have done is take the envy other people who are doing well. Why do we need to be motivated by envy?” Charlie Munger, Vice Chairman of Berkshire Hathaway Inc., said on U.S-China relations. https://t.co/ZYEvxwdltH",['1594674493116805120']
2022-11-21T11:49:48.000Z,1594659338278539264,1089912583795212289,en,"China has assisted developing countries in establishing early warning systems, constructing low-carbon demonstration zones, and training officials and technical personnel to improve their capacity to deal with climate change and develop renewable energy, he added.",['1594659338278539264']
2022-11-21T11:49:47.000Z,1594659335191175168,1089912583795212289,en,"Xie, also the special representative for Chinese President Xi Jinping, noted that China has long supported other developing countries in their fight against climate change through South-South cooperation and the Belt and Road Initiative.",['1594659335191175168']
2022-11-21T11:49:46.000Z,1594659331500175361,1089912583795212289,en,"Developed countries are obligated to contribute to the Paris Agreement's ""loss and damage"" fund once established to help developing countries combat climate change, Xie Zhenhua, China's special envoy for climate change, said on November 19. https://t.co/SKyMNvPiAc",['1594659331500175361']
2022-11-21T10:11:00.000Z,1594634474427482120,1089912583795212289,en,Vegetable farmers across #China are busy harvesting vegetables to ensure supply in #winter. https://t.co/OhCToPsZxE,['1594634474427482120']
2022-11-21T04:50:48.000Z,1594553894327136257,1089912583795212289,en,"The Southeast Asians are also not exactly excited by the U.S.-concocted IPEF (Indo-Pacific Economic Framework), which will be irrelevant in terms of slowing down China’s extensive trade and connectivity across Southeast Asia.",['1594553894327136257']
2022-11-21T04:50:47.000Z,1594553891232022528,1089912583795212289,en,The 10 members of ASEAN had made it very clear they remain unwilling to follow the U.S. and the G7 in their collective demonization of Russia and in many aspects China.,['1594553891232022528']
2022-11-21T04:50:46.000Z,1594553887486201857,1089912583795212289,en,"#Opinion The serious fracture between Global North and Global South, so evident in Bali, had already been suggested in Phnom Penh, as Cambodia hosted the East Asia Summit from November 11 to November 13, Pepe Escobar, editor-at-large at Asia Times, said. https://t.co/XiWvHH0E5r",['1594553887486201857']
2022-11-21T02:49:45.000Z,1594523431617196032,1089912583795212289,en,Chinese Foreign Ministry spokesperson Hua Chunying @SpokespersonCHN on November 20 tweeted 8 pics featuring Chinese elements spotted over the place at #QatarWorldCup2022 as the quadrennial soccer carnival is kicking off. https://t.co/eaWDWU8Bwm,['1594523431617196032']
2022-11-19T10:29:54.000Z,1593914454680666113,1089912583795212289,en,"Xi said that his meeting with President Joe Biden in Bali is strategic and constructive, and carries important significance in guiding China-U.S. relations going forward. Harris noted that the presidential meeting is a success. https://t.co/PTLpFtF2It",['1593914454680666113']
2022-11-19T05:32:43.000Z,1593839667052703748,1089912583795212289,en,"#3 “Therefore, the key point...is that as we march into the Asian 21st century, we have to give up on our dependence on ideas from elsewhere. We have to focus on generating our own ideas and sharing them with the rest of the world.”",['1593839667052703748']
2022-11-19T05:32:42.000Z,1593839664150228992,1089912583795212289,en,"#2 In the West, there's a tendency to see everything in black and white terms. Right or wrong. Democracy or autocracy. Everything is black and white. But the world is no longer black and white; it’s multicolored, he said at Think Asia Forum in Singapore on Nov 2. @mahbubani_k https://t.co/79XN3d1yyN",['1593839664150228992']
2022-11-19T05:32:40.000Z,1593839656923463681,1089912583795212289,en,"#Opinion Now that the West is retreating from globalization and denouncing it, globalization needs new champions. And its new champions have to come from Asia, because we, at the end of the day, are becoming its biggest beneficiaries, Singaporean scholar Kishore Mahbubani said. https://t.co/duu0NEgMSL",['1593839656923463681']
2022-11-19T05:02:47.000Z,1593832133440987136,1089912583795212289,en,"Harris said that the U.S. side does not seek confrontation or conflict with China, and that both sides should cooperate on global issues and keep communication channels open.",['1593832133440987136']
2022-11-19T05:02:46.000Z,1593832131314479104,1089912583795212289,en,"Xi said it is hoped that China and the U.S. will further enhance mutual understanding, reduce misunderstanding and misjudgement, and work together to bring bilateral relations back to a healthy and stable track.",['1593832131314479104']
2022-11-19T05:02:45.000Z,1593832127573159936,1089912583795212289,en,Chinese President Xi Jinping met with U.S. Vice President Kamala Harris in a brief exchange on the sidelines of the 29th #APEC Economic Leaders' Meeting on Nov 19. https://t.co/CIG8UAK0Im,['1593832127573159936']
